D = 2;
n = [ 4 4 ];
N = 48;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.11 0.85 0.09 0.09 0.52 0.33 0.39 0.97 0.97 0.31 0.04 0.58 0.17 0.21 0.26 0.14 0.35 0.39 0.92 0.76 0.48 0.80 0.77 0.89 0.19 0.06 0.64 0.95 0.48 0.51 0.92 0.35 0.42 0.73 0.24 0.64 0.69 0.63 0.74 0.61 0.99 0.27 0.81 0.99 0.93 0.21 0.82 ]
[0.11 1.00 0.11 0.34 0.92 0.38 0.84 0.83 0.41 0.61 0.54 0.73 0.10 0.91 0.84 0.32 0.19 0.43 0.20 0.79 0.18 0.39 0.94 0.29 0.45 0.38 0.64 0.13 0.07 0.51 0.84 0.84 0.85 0.46 0.14 0.79 0.95 0.46 0.58 0.54 0.33 0.26 0.60 0.30 0.77 0.95 0.18 0.54 ]
[0.85 0.11 1.00 0.66 0.38 0.60 0.86 0.17 0.26 0.15 0.85 0.14 0.82 0.03 0.49 0.58 0.37 0.46 0.28 0.43 0.72 0.69 0.40 0.02 0.71 0.20 0.94 0.96 0.78 0.38 0.67 0.93 0.07 0.17 0.45 0.78 0.68 0.43 0.55 0.98 0.22 0.15 0.25 0.05 0.70 0.63 0.89 0.65 ]
[0.09 0.34 0.66 1.00 0.34 0.19 0.89 0.50 0.93 0.30 0.71 0.30 0.42 0.59 0.73 0.86 0.19 0.79 0.71 0.88 0.31 0.28 0.83 0.74 0.93 0.66 0.29 0.95 0.75 0.60 0.92 0.36 0.68 0.88 0.30 0.84 0.91 0.18 0.22 0.11 0.11 0.37 0.29 0.35 0.37 0.52 0.31 0.27 ]
[0.09 0.92 0.38 0.34 1.00 0.23 0.30 0.12 0.48 0.71 0.68 0.11 0.05 0.27 0.36 0.35 0.51 0.01 0.84 0.90 0.72 0.61 0.96 0.96 0.67 0.34 0.29 0.93 0.08 0.53 0.02 0.83 0.41 0.85 0.88 0.20 0.90 0.73 0.08 0.31 0.17 0.40 0.72 0.42 0.34 0.46 0.67 0.13 ]
[0.52 0.38 0.60 0.19 0.23 1.00 0.16 0.30 0.42 0.69 0.11 0.91 0.34 0.85 0.01 0.08 0.84 0.95 0.96 0.01 0.16 0.84 0.31 0.83 0.47 0.71 0.66 0.52 0.43 0.98 0.77 0.85 0.10 0.50 0.15 0.18 0.78 0.02 0.26 0.75 0.19 0.42 0.11 0.46 0.27 0.37 0.17 0.00 ]
[0.33 0.84 0.86 0.89 0.30 0.16 1.00 0.27 0.61 0.69 0.20 0.22 0.68 0.78 0.05 0.37 0.72 0.48 0.26 0.55 0.31 0.10 0.17 0.24 0.81 0.23 0.10 0.31 0.89 0.63 0.75 0.89 0.56 0.68 0.24 0.77 0.42 0.60 0.25 0.88 0.95 0.20 0.04 0.47 0.66 0.70 0.09 0.63 ]
[0.39 0.83 0.17 0.50 0.12 0.30 0.27 1.00 0.21 0.86 0.51 0.09 0.58 0.03 0.69 0.32 0.22 0.35 0.15 0.35 0.70 0.33 0.37 0.58 0.37 0.18 0.32 0.02 0.36 0.07 0.27 0.09 0.63 0.77 0.81 0.16 0.90 0.69 0.02 0.04 0.63 0.04 0.16 0.14 0.44 0.97 0.53 0.33 ]
[0.97 0.41 0.26 0.93 0.48 0.42 0.61 0.21 1.00 0.90 0.07 0.80 0.73 0.27 0.62 0.51 1.00 0.27 0.43 0.64 0.73 0.02 0.61 0.92 0.14 0.62 0.77 0.11 0.99 0.53 0.28 0.08 0.59 0.31 0.27 0.82 0.25 0.59 0.28 0.10 0.02 0.57 0.60 0.14 0.09 0.80 0.67 0.04 ]
[0.97 0.61 0.15 0.30 0.71 0.69 0.69 0.86 0.90 1.00 0.70 0.12 0.59 0.15 0.58 0.86 0.27 0.83 0.42 0.52 0.14 0.14 0.70 0.67 0.56 0.45 0.20 0.41 0.16 0.16 0.85 0.34 0.35 0.84 0.26 0.69 0.33 0.48 0.73 0.18 0.91 0.87 0.13 0.85 0.78 0.65 0.27 0.61 ]
