D = 2;
n = [ 1 1 ];
N = 32;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.23 0.44 0.40 0.15 0.18 0.71 0.43 0.49 0.41 0.58 0.31 0.59 0.84 0.84 0.76 0.13 0.97 0.53 0.04 0.40 0.13 0.50 0.97 0.61 0.72 0.75 0.87 0.78 0.08 0.88 0.72 ]
[0.23 1.00 0.64 0.59 0.53 0.33 0.82 0.68 0.65 0.73 0.91 0.74 0.06 0.69 0.34 0.23 0.03 0.78 0.02 0.49 0.02 0.85 0.37 0.47 0.71 0.62 0.73 0.04 0.95 0.18 0.42 0.45 ]
[0.44 0.64 1.00 0.02 0.43 0.10 0.47 0.89 0.93 0.65 0.39 0.30 0.44 0.16 0.39 0.52 0.05 0.06 0.57 0.44 0.50 0.79 0.16 0.40 0.49 0.80 0.78 0.12 0.22 0.05 0.53 0.95 ]
[0.40 0.59 0.02 1.00 0.07 0.66 0.69 0.58 0.82 0.34 0.13 0.73 0.15 0.76 0.68 0.54 0.78 0.30 0.01 0.23 0.69 0.13 0.83 0.34 0.46 0.89 0.70 0.88 0.78 0.71 0.10 0.44 ]
[0.15 0.53 0.43 0.07 1.00 0.59 0.17 0.00 0.47 0.38 0.84 0.11 0.26 0.04 0.44 0.62 0.03 0.96 0.17 0.46 0.12 0.24 0.12 0.99 0.91 0.35 0.06 0.83 0.73 0.85 0.60 0.60 ]
[0.18 0.33 0.10 0.66 0.59 1.00 0.51 0.08 0.86 0.56 0.80 0.78 0.94 0.89 0.13 1.00 0.70 0.76 0.10 0.35 0.15 0.53 0.25 0.93 0.35 0.55 0.49 0.63 0.82 0.43 0.75 0.50 ]
[0.71 0.82 0.47 0.69 0.17 0.51 1.00 0.03 0.59 0.87 0.21 0.49 0.45 0.26 0.28 0.07 0.85 0.29 0.01 0.61 0.49 0.27 0.77 0.81 0.45 0.70 0.50 0.49 0.25 0.92 0.25 0.98 ]
[0.43 0.68 0.89 0.58 0.00 0.08 0.03 1.00 0.28 0.47 0.41 0.57 0.60 0.49 0.82 0.98 0.67 0.71 0.03 0.70 0.62 0.31 0.30 0.86 0.47 0.21 0.58 0.44 0.35 0.67 0.89 0.97 ]
[0.49 0.65 0.93 0.82 0.47 0.86 0.59 0.28 1.00 0.56 0.26 0.48 0.78 0.83 0.02 0.31 0.94 0.14 0.90 0.59 0.39 0.46 0.03 0.48 0.52 0.59 0.35 0.75 0.04 0.73 0.11 0.87 ]
[0.41 0.73 0.65 0.34 0.38 0.56 0.87 0.47 0.56 1.00 1.00 0.14 0.63 0.69 0.92 0.39 0.49 0.31 0.41 0.22 0.49 0.41 0.88 0.09 0.43 0.10 0.48 0.09 0.84 0.89 0.81 0.21 ]
