D = 2;
n = [ 5 5 ];
N = 64;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.08 0.69 0.71 0.09 0.21 0.34 0.98 0.38 0.66 0.90 0.39 0.80 0.16 0.86 0.03 0.94 0.85 0.64 0.85 0.65 0.11 0.03 0.43 0.65 0.55 0.03 0.02 0.95 0.35 0.91 0.67 0.84 0.56 0.27 0.31 0.53 0.17 0.36 0.92 0.80 0.98 0.45 0.33 0.91 0.78 0.84 0.04 0.18 0.97 0.04 0.25 0.87 0.44 0.13 0.24 0.48 0.26 0.29 0.23 0.57 0.19 0.12 0.26 ]
[0.08 1.00 0.60 0.86 0.12 0.13 0.60 0.48 0.41 0.56 0.19 0.52 0.58 0.99 0.21 0.46 0.43 0.80 0.88 0.11 0.11 0.49 0.67 0.93 0.87 0.72 0.74 0.44 0.63 0.10 0.55 0.94 0.07 0.41 0.52 0.69 0.02 0.78 0.01 0.24 0.06 0.51 0.91 0.80 0.71 0.66 0.88 0.82 0.83 0.54 0.86 0.71 0.67 0.49 0.83 0.95 0.56 0.85 0.99 0.07 0.40 0.32 0.38 0.42 ]
[0.69 0.60 1.00 0.17 0.00 0.81 0.71 0.75 0.29 0.80 0.72 0.32 0.17 0.92 1.00 0.84 0.25 0.97 0.54 0.24 0.88 0.80 0.36 0.16 0.26 0.53 0.59 0.10 0.68 0.91 0.22 0.64 0.62 0.63 0.26 0.24 0.66 0.18 0.88 0.88 0.65 0.34 0.84 0.99 0.56 0.40 0.69 0.18 0.92 0.66 0.65 0.53 0.06 0.73 0.78 0.03 0.90 0.37 0.22 0.64 0.03 0.84 0.31 0.25 ]
[0.71 0.86 0.17 1.00 0.04 0.96 0.86 0.73 0.00 0.63 0.46 0.56 0.05 0.95 0.42 0.17 0.78 0.49 0.81 0.94 0.28 0.54 0.58 0.34 0.17 0.97 0.33 0.51 0.28 0.30 0.39 0.37 0.78 0.51 0.21 0.64 0.33 0.47 0.09 0.94 0.88 0.17 0.78 0.73 0.61 0.10 0.75 0.78 0.07 0.81 0.14 0.26 0.36 0.55 0.04 0.66 0.35 0.69 0.77 0.12 0.12 0.35 0.64 0.06 ]
[0.09 0.12 0.00 0.04 1.00 0.02 0.38 0.07 0.74 0.95 0.08 0.26 0.92 0.70 0.45 0.79 0.35 0.03 0.80 1.00 0.15 0.87 0.23 0.53 0.83 0.95 0.73 0.18 0.80 0.32 0.37 0.98 0.72 0.14 0.05 0.79 0.55 0.39 0.76 0.87 0.41 0.64 0.34 0.61 0.30 0.49 0.18 0.86 0.12 0.63 0.22 0.24 0.54 0.37 0.54 0.03 0.22 0.86 0.24 0.53 0.19 0.86 0.59 0.60 ]
[0.21 0.13 0.81 0.96 0.02 1.00 0.61 0.74 0.80 0.25 0.13 0.51 0.00 0.27 0.14 0.32 0.68 0.36 0.21 0.48 0.89 0.21 0.08 0.97 0.09 0.34 0.37 0.36 0.73 0.26 0.32 0.78 0.23 0.05 0.89 0.59 0.21 0.29 0.15 0.44 0.34 0.54 0.47 0.88 0.30 0.77 0.83 0.43 0.53 0.91 0.57 0.00 0.35 0.26 0.67 0.88 0.99 0.07 0.92 0.72 0.12 0.88 0.93 0.99 ]
[0.34 0.60 0.71 0.86 0.38 0.61 1.00 0.36 0.71 0.25 0.65 0.24 0.11 0.07 0.74 0.19 0.43 0.65 1.00 0.72 0.49 0.07 0.79 0.71 0.69 0.20 0.89 0.26 0.97 0.85 0.25 0.57 0.48 0.28 0.41 0.89 0.17 0.53 0.34 0.66 0.72 0.77 0.71 0.20 0.69 0.00 0.42 0.86 0.70 0.08 0.25 0.81 0.05 0.79 0.15 0.21 0.88 0.15 0.08 0.79 0.34 0.81 0.31 0.85 ]
[0.98 0.48 0.75 0.73 0.07 0.74 0.36 1.00 0.11 0.11 0.65 0.68 0.44 0.24 0.79 0.18 0.22 0.68 0.09 0.71 0.46 0.07 0.85 0.55 0.14 0.46 0.53 0.63 0.43 0.09 0.42 0.81 0.68 0.08 0.26 0.14 0.59 0.63 0.83 0.21 0.26 0.17 0.30 0.01 0.35 0.97 0.65 0.85 0.68 0.28 0.60 0.50 0.28 0.24 0.59 0.86 0.33 0.08 0.79 0.36 0.49 0.64 0.04 0.63 ]
[0.38 0.41 0.29 0.00 0.74 0.80 0.71 0.11 1.00 0.62 0.20 0.33 0.76 0.34 0.46 0.59 0.51 0.82 0.79 0.79 0.56 0.80 0.75 0.35 0.59 0.25 0.25 0.07 0.42 0.76 0.48 0.53 0.16 0.97 0.02 0.13 0.25 0.76 0.25 0.01 0.68 0.82 0.34 0.29 0.80 0.69 0.97 0.50 0.26 0.83 0.33 0.94 0.84 0.04 0.11 0.95 0.80 0.33 0.13 0.83 0.95 0.46 0.20 0.51 ]
[0.66 0.56 0.80 0.63 0.95 0.25 0.25 0.11 0.62 1.00 0.07 0.04 0.06 0.56 0.09 0.02 0.31 0.13 0.98 0.42 0.30 0.06 0.00 0.88 0.75 0.31 0.50 0.04 0.93 0.56 0.90 0.01 0.70 0.42 0.10 0.20 0.52 0.26 0.81 0.53 0.37 0.79 0.47 0.47 0.36 0.11 0.49 0.89 0.34 0.70 0.73 0.20 0.90 0.00 0.05 0.14 0.85 0.67 0.96 0.40 0.93 0.11 0.45 0.73 ]
[0.90 0.19 0.72 0.46 0.08 0.13 0.65 0.65 0.20 0.07 1.00 0.92 0.33 0.70 0.03 0.60 0.01 0.82 0.49 0.10 0.85 0.47 0.48 0.88 0.58 0.13 0.31 0.85 0.37 0.57 0.15 0.28 0.31 0.30 0.40 0.08 0.70 0.37 0.88 0.22 0.48 0.91 0.15 0.08 0.21 0.10 0.36 0.08 0.86 0.50 0.69 0.82 0.48 0.05 0.19 0.82 0.82 0.19 0.14 0.60 0.33 0.43 0.09 0.22 ]
[0.39 0.52 0.32 0.56 0.26 0.51 0.24 0.68 0.33 0.04 0.92 1.00 0.37 0.55 0.09 0.76 0.69 0.11 0.14 0.12 0.70 0.33 0.05 0.36 0.49 0.53 0.48 0.64 0.91 0.00 0.57 0.60 0.33 0.62 0.66 0.91 0.29 0.01 0.80 0.57 0.20 0.35 0.09 0.76 0.09 0.73 0.56 0.65 0.40 0.06 0.98 0.16 0.23 0.23 0.88 0.52 0.33 0.25 0.24 0.63 0.55 0.19 0.28 0.19 ]
[0.80 0.58 0.17 0.05 0.92 0.00 0.11 0.44 0.76 0.06 0.33 0.37 1.00 0.84 0.41 0.05 0.74 0.39 0.25 0.52 0.47 0.10 0.44 0.85 0.64 0.37 0.78 0.44 0.34 0.40 0.27 0.64 0.19 0.74 0.49 0.91 0.08 0.51 0.73 0.59 0.06 0.67 0.15 0.71 0.31 0.06 0.73 0.90 0.18 0.83 0.67 0.08 0.85 0.96 0.52 0.22 0.82 0.34 0.01 0.20 0.69 0.65 0.53 0.14 ]
[0.16 0.99 0.92 0.95 0.70 0.27 0.07 0.24 0.34 0.56 0.70 0.55 0.84 1.00 0.15 0.69 0.06 0.78 0.83 0.27 0.22 0.94 0.51 0.55 0.84 0.02 0.10 0.40 0.06 0.85 0.41 0.10 0.32 0.37 0.36 0.48 0.36 0.52 0.25 0.53 0.27 0.66 0.41 0.34 0.91 0.69 0.29 0.24 0.13 0.91 0.69 0.70 0.13 0.24 0.92 0.78 0.18 0.61 0.07 0.13 0.19 0.21 0.95 0.07 ]
[0.86 0.21 1.00 0.42 0.45 0.14 0.74 0.79 0.46 0.09 0.03 0.09 0.41 0.15 1.00 0.52 0.27 0.42 0.84 0.55 0.22 0.06 0.15 0.68 0.58 0.24 0.21 0.03 0.32 0.78 0.44 0.68 0.09 0.07 0.84 0.08 0.49 0.14 0.48 0.87 0.26 0.74 0.99 0.07 0.80 0.91 0.61 0.81 0.19 0.72 0.17 0.95 0.41 0.66 0.99 0.71 0.92 0.98 0.73 0.20 0.35 0.28 0.47 0.89 ]
[0.03 0.46 0.84 0.17 0.79 0.32 0.19 0.18 0.59 0.02 0.60 0.76 0.05 0.69 0.52 1.00 0.71 0.46 0.94 0.20 0.22 0.47 0.99 0.72 0.44 0.91 0.77 0.21 0.44 0.14 0.83 0.98 0.03 0.06 0.82 0.73 0.63 0.42 0.57 0.70 0.38 0.24 0.45 0.28 0.82 0.69 0.35 0.38 0.89 0.96 0.70 0.44 0.06 0.59 0.41 0.49 0.33 0.89 0.99 0.70 0.10 0.35 0.16 0.50 ]
[0.94 0.43 0.25 0.78 0.35 0.68 0.43 0.22 0.51 0.31 0.01 0.69 0.74 0.06 0.27 0.71 1.00 0.66 0.19 0.48 0.72 0.14 0.85 0.66 0.83 0.54 0.76 0.76 0.62 0.70 0.62 0.10 0.33 0.93 0.55 0.38 0.53 0.44 0.14 0.03 0.07 0.08 0.51 0.41 0.84 0.63 0.48 0.59 0.67 0.88 0.97 0.06 0.68 0.35 0.94 0.42 0.55 0.37 0.66 0.87 0.55 0.83 0.37 0.61 ]
[0.85 0.80 0.97 0.49 0.03 0.36 0.65 0.68 0.82 0.13 0.82 0.11 0.39 0.78 0.42 0.46 0.66 1.00 0.84 0.04 0.02 0.26 0.42 0.45 0.30 0.51 0.61 0.82 0.99 0.11 0.27 0.62 0.05 0.40 0.24 0.10 0.98 0.46 0.41 0.81 0.04 0.36 0.06 0.16 0.18 0.96 0.76 0.43 0.20 0.60 0.83 0.05 0.91 0.21 0.47 0.58 0.54 0.75 0.60 0.24 0.65 0.10 0.82 0.59 ]
