D = 4;
n = [ 5 5 5 5 ];
N = 31;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.98 0.74 0.79 0.29 0.93 0.72 0.18 0.24 0.67 0.94 0.44 0.81 0.74 0.71 0.34 0.37 0.08 0.44 0.22 0.23 0.17 0.04 0.02 0.68 0.09 0.17 0.65 0.40 0.43 0.45 ]
[0.98 1.00 0.55 0.02 0.62 0.44 0.47 0.48 0.97 0.21 0.05 0.94 0.98 0.77 0.08 0.82 0.31 0.54 0.23 0.67 0.78 0.77 0.42 0.22 0.77 0.10 0.41 0.78 0.63 0.01 0.16 ]
[0.74 0.55 1.00 0.24 0.06 0.33 0.99 0.30 0.19 0.35 0.16 0.01 0.24 0.16 0.63 0.69 0.53 0.83 0.83 0.27 0.20 0.32 0.83 0.70 0.53 1.00 0.40 0.64 0.01 0.20 0.81 ]
[0.79 0.02 0.24 1.00 0.05 0.70 0.56 0.65 0.72 0.11 0.90 0.21 0.22 0.53 0.70 0.06 0.64 0.28 0.06 0.67 0.57 0.83 0.01 0.27 0.51 0.90 0.01 0.37 0.54 0.44 0.49 ]
[0.29 0.62 0.06 0.05 1.00 0.86 0.16 0.32 0.17 0.69 0.39 0.11 0.73 0.96 0.39 0.34 0.82 0.89 0.97 0.73 0.09 0.88 0.93 0.64 0.65 0.29 0.79 0.60 0.85 0.44 0.84 ]
[0.93 0.44 0.33 0.70 0.86 1.00 0.56 0.30 0.23 0.29 0.66 0.70 0.06 0.45 0.69 0.16 0.13 0.08 0.24 0.34 0.79 0.51 0.12 0.74 0.10 0.47 0.34 0.96 0.31 0.86 0.77 ]
[0.72 0.47 0.99 0.56 0.16 0.56 1.00 0.80 0.97 0.74 0.78 0.76 0.09 0.86 0.80 0.22 0.75 0.52 0.68 0.26 0.82 0.09 0.83 0.60 0.99 0.03 0.82 0.86 0.45 0.35 0.49 ]
[0.18 0.48 0.30 0.65 0.32 0.30 0.80 1.00 0.97 0.52 0.96 0.91 0.05 0.47 0.70 0.38 0.97 0.48 0.36 0.13 0.27 0.95 0.35 0.74 0.48 0.05 0.44 0.26 0.43 0.43 0.18 ]
[0.24 0.97 0.19 0.72 0.17 0.23 0.97 0.97 1.00 0.95 0.04 0.81 0.45 0.50 0.60 0.78 0.89 0.96 0.07 0.18 0.98 0.50 0.82 0.05 0.61 0.34 0.55 0.67 0.10 0.24 0.54 ]
[0.67 0.21 0.35 0.11 0.69 0.29 0.74 0.52 0.95 1.00 0.58 0.38 0.38 0.82 0.69 0.57 0.65 0.86 0.14 0.42 0.11 0.47 0.91 0.85 0.35 0.64 0.65 0.54 0.71 0.46 0.58 ]
[0.94 0.05 0.16 0.90 0.39 0.66 0.78 0.96 0.04 0.58 1.00 1.00 0.08 0.55 0.70 0.19 0.82 0.29 0.18 0.14 0.23 0.30 0.59 0.13 0.45 0.91 0.05 0.29 0.39 0.49 0.79 ]
[0.44 0.94 0.01 0.21 0.11 0.70 0.76 0.91 0.81 0.38 1.00 1.00 0.99 0.56 0.61 0.65 0.79 0.85 0.07 0.17 0.54 0.74 0.02 0.04 0.04 0.36 0.38 0.89 0.61 0.01 0.75 ]
[0.81 0.98 0.24 0.22 0.73 0.06 0.09 0.05 0.45 0.38 0.08 0.99 1.00 0.70 0.67 0.35 0.77 0.79 0.30 0.17 0.63 0.98 0.59 0.43 0.35 0.86 0.10 0.58 0.14 0.16 0.04 ]
[0.74 0.77 0.16 0.53 0.96 0.45 0.86 0.47 0.50 0.82 0.55 0.56 0.70 1.00 0.52 0.39 0.68 0.90 0.44 0.60 0.51 0.65 0.94 0.35 0.86 0.99 0.77 0.88 0.42 0.39 0.79 ]
[0.71 0.08 0.63 0.70 0.39 0.69 0.80 0.70 0.60 0.69 0.70 0.61 0.67 0.52 1.00 0.28 0.76 0.39 0.25 0.69 0.70 0.43 0.53 0.81 0.57 0.05 0.38 0.38 0.43 0.53 0.55 ]
[0.34 0.82 0.69 0.06 0.34 0.16 0.22 0.38 0.78 0.57 0.19 0.65 0.35 0.39 0.28 1.00 0.28 0.56 0.43 0.11 1.00 0.81 0.77 0.57 0.62 0.81 0.26 0.33 0.08 0.72 0.29 ]
[0.37 0.31 0.53 0.64 0.82 0.13 0.75 0.97 0.89 0.65 0.82 0.79 0.77 0.68 0.76 0.28 1.00 0.52 0.46 0.66 0.76 0.71 0.99 0.62 0.88 0.30 0.88 0.09 0.32 0.45 0.09 ]
[0.08 0.54 0.83 0.28 0.89 0.08 0.52 0.48 0.96 0.86 0.29 0.85 0.79 0.90 0.39 0.56 0.52 1.00 0.47 0.78 0.58 0.32 0.69 0.29 0.36 0.35 0.85 0.04 0.02 0.18 0.75 ]
