D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 60;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.26 0.11 0.87 0.37 0.14 0.02 0.72 0.52 0.60 0.30 0.70 0.77 0.30 0.85 0.89 0.48 0.50 0.33 0.22 0.00 0.60 0.73 0.04 0.89 0.53 0.85 0.86 0.03 0.06 0.84 0.48 0.47 0.97 0.27 0.46 0.17 0.26 0.01 0.53 0.28 0.39 0.48 0.01 0.03 0.65 0.66 0.06 0.12 0.25 0.11 0.56 0.40 0.25 0.64 0.16 0.41 0.50 0.42 0.03 ]
[0.26 1.00 0.08 0.47 0.72 0.28 0.63 0.69 0.40 0.86 0.54 0.38 0.47 0.29 0.48 0.16 0.25 0.42 0.37 0.22 0.84 0.91 0.53 0.31 0.36 0.80 0.33 0.41 0.70 0.30 0.40 0.40 0.75 0.35 0.38 0.74 0.09 0.71 0.87 0.01 0.74 0.87 0.25 0.41 0.99 0.82 0.06 0.24 0.56 1.00 0.17 0.32 0.70 0.62 0.23 0.60 0.56 0.14 0.88 0.36 ]
[0.11 0.08 1.00 0.94 0.22 0.71 0.77 0.15 0.45 0.30 0.58 0.99 0.53 0.86 0.90 0.98 0.08 0.45 0.47 0.10 0.79 0.75 0.08 0.44 0.55 0.32 0.93 0.50 0.46 0.20 0.66 0.87 0.08 0.15 0.55 0.84 0.48 0.94 0.59 0.06 0.08 0.38 0.34 0.84 0.62 0.43 0.46 0.34 0.11 0.02 0.56 0.68 0.98 0.34 0.37 0.50 0.36 0.23 0.75 0.21 ]
[0.87 0.47 0.94 1.00 0.04 0.14 0.11 0.78 0.88 0.63 0.33 0.01 0.66 0.59 0.30 0.02 0.24 0.75 0.00 0.61 0.60 0.77 0.21 0.62 0.55 0.75 0.21 0.94 0.04 0.32 0.33 0.40 0.36 0.80 0.52 0.43 0.06 0.80 0.17 0.42 0.15 0.72 0.18 0.82 0.16 0.55 0.10 0.51 0.40 0.14 0.88 0.10 0.92 0.39 0.36 0.64 0.45 0.53 0.16 0.73 ]
[0.37 0.72 0.22 0.04 1.00 0.08 0.21 0.68 0.99 0.48 0.57 0.93 0.04 0.86 0.81 0.60 0.23 0.59 0.70 0.86 0.15 0.94 0.71 0.08 0.18 0.82 0.28 0.97 0.78 0.47 0.35 0.89 0.28 0.21 0.47 0.35 0.11 0.34 0.49 0.65 0.64 0.82 0.20 0.76 0.16 0.84 0.93 0.65 0.77 0.59 0.57 0.87 0.35 0.63 0.02 0.90 0.79 0.97 0.50 0.57 ]
[0.14 0.28 0.71 0.14 0.08 1.00 0.64 0.15 0.83 0.39 0.19 0.84 0.25 0.45 0.71 0.47 0.40 0.60 0.45 0.44 0.01 0.85 0.58 0.47 0.07 0.91 0.81 0.82 0.25 0.79 0.79 0.30 0.50 0.33 0.48 0.40 0.31 0.99 0.96 0.76 0.87 0.08 0.85 0.00 0.98 0.21 0.66 0.20 0.50 0.42 0.22 0.30 0.93 0.11 0.92 0.54 0.69 0.96 0.09 0.95 ]
[0.02 0.63 0.77 0.11 0.21 0.64 1.00 0.64 0.50 0.48 0.24 0.10 0.29 0.16 0.27 0.85 0.60 0.32 0.84 0.68 0.66 0.70 0.23 0.07 0.29 0.18 0.81 0.97 0.50 0.72 0.68 0.10 0.68 0.26 0.97 0.33 0.88 0.45 0.25 0.85 0.33 0.75 0.23 0.48 0.10 0.58 0.22 0.25 0.47 0.81 0.57 0.27 0.33 0.36 0.87 0.53 0.27 0.49 0.12 0.36 ]
[0.72 0.69 0.15 0.78 0.68 0.15 0.64 1.00 0.50 0.93 0.11 0.10 0.59 0.72 0.89 0.96 0.69 0.03 0.88 0.36 0.21 0.02 0.58 0.13 0.98 0.52 0.58 0.48 0.96 0.62 0.22 0.00 0.51 0.16 0.17 0.36 0.42 0.24 0.41 0.51 0.81 0.06 0.83 0.68 0.03 0.99 0.90 0.16 0.69 0.67 0.35 0.26 0.64 0.58 0.55 0.16 0.75 0.49 0.50 0.51 ]
[0.52 0.40 0.45 0.88 0.99 0.83 0.50 0.50 1.00 0.49 0.31 0.49 0.35 0.68 0.61 0.62 0.66 0.25 0.67 0.22 0.47 0.70 0.80 0.69 0.57 0.60 0.27 0.50 0.98 0.72 0.07 0.13 0.08 0.09 0.53 0.63 0.77 0.64 0.06 0.19 0.56 0.45 0.95 0.57 0.40 0.80 0.85 0.13 0.18 0.97 0.89 0.13 0.18 0.97 0.71 0.99 0.38 0.03 0.05 0.93 ]
[0.60 0.86 0.30 0.63 0.48 0.39 0.48 0.93 0.49 1.00 0.88 0.29 0.57 0.27 0.74 0.36 0.45 0.24 0.77 0.59 0.24 0.63 0.54 0.76 0.64 0.04 0.18 0.36 0.13 0.91 0.15 0.11 0.28 0.02 0.10 0.44 0.07 0.56 0.09 0.06 0.69 0.11 0.25 0.21 0.83 0.24 0.31 0.02 0.21 0.08 0.94 0.29 0.33 0.35 0.54 0.18 0.41 0.70 0.98 0.05 ]
