D = 2;
n = [ 3 3 ];
N = 35;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.40 0.95 0.57 0.01 0.75 0.70 0.13 0.07 0.93 0.43 0.73 0.50 0.78 0.34 0.59 0.73 0.63 0.62 0.84 0.84 0.58 0.72 0.36 0.38 0.65 0.32 0.32 0.13 0.36 0.96 0.78 0.25 0.36 0.85 ]
[0.40 1.00 0.23 0.50 0.50 0.45 0.13 0.32 0.70 0.37 0.71 0.59 0.90 0.76 0.09 0.14 0.11 0.90 0.83 0.04 0.88 0.21 0.46 0.75 0.76 0.70 0.90 0.82 0.45 0.64 0.08 0.17 0.51 0.06 0.43 ]
[0.95 0.23 1.00 0.93 0.54 0.08 0.96 0.04 0.93 0.24 0.27 0.74 0.61 0.05 0.74 0.64 0.46 0.78 0.69 0.49 0.62 0.43 0.95 0.86 0.60 0.94 0.98 0.50 0.01 0.59 0.46 0.07 0.13 0.64 0.82 ]
[0.57 0.50 0.93 1.00 0.32 0.40 0.26 0.67 0.75 0.43 0.39 0.47 0.34 0.52 0.95 0.75 0.42 0.77 0.66 0.40 0.33 0.07 0.10 0.60 0.72 0.72 0.81 0.31 0.32 0.20 0.36 0.13 0.31 0.68 0.92 ]
[0.01 0.50 0.54 0.32 1.00 0.03 0.33 0.03 0.60 0.09 0.20 0.77 0.10 0.31 0.74 0.68 0.08 0.44 0.28 0.87 0.47 0.86 0.60 0.63 0.02 0.54 0.06 0.39 0.11 0.74 0.52 0.77 0.25 0.75 0.57 ]
[0.75 0.45 0.08 0.40 0.03 1.00 0.53 0.75 0.48 0.29 0.48 0.49 0.59 0.30 0.55 0.87 0.41 0.71 0.60 0.21 0.27 0.27 0.83 0.15 0.46 0.12 0.12 0.53 0.57 0.21 0.95 0.59 0.22 0.18 0.02 ]
[0.70 0.13 0.96 0.26 0.33 0.53 1.00 0.72 0.37 0.18 0.28 0.29 0.43 0.94 0.87 0.76 0.98 0.47 0.34 0.35 0.87 0.58 0.40 0.69 0.14 0.83 0.77 0.08 0.55 0.14 0.33 0.84 0.40 0.06 0.85 ]
[0.13 0.32 0.04 0.67 0.03 0.75 0.72 1.00 0.18 0.51 0.67 0.52 0.11 0.77 0.51 0.82 0.94 0.58 0.15 0.68 0.19 0.87 0.67 0.45 0.98 0.07 0.77 0.82 0.90 0.87 0.98 0.39 0.13 0.37 0.75 ]
[0.07 0.70 0.93 0.75 0.60 0.48 0.37 0.18 1.00 0.15 0.89 0.70 0.03 0.61 0.92 0.35 0.25 0.32 0.97 0.91 0.04 0.57 0.08 0.95 0.65 0.67 0.87 0.72 0.20 0.41 0.27 0.78 0.34 0.72 0.83 ]
[0.93 0.37 0.24 0.43 0.09 0.29 0.18 0.51 0.15 1.00 0.88 0.21 0.03 0.60 0.71 0.83 0.83 0.38 0.59 0.77 0.50 0.17 0.71 0.24 0.50 0.74 0.48 0.22 0.32 0.69 0.59 0.45 0.25 0.95 0.73 ]
[0.43 0.71 0.27 0.39 0.20 0.48 0.28 0.67 0.89 0.88 1.00 1.00 0.99 0.10 0.24 0.38 0.09 0.93 0.79 0.45 0.99 0.03 0.75 0.63 0.07 0.61 0.42 0.09 0.94 0.93 0.27 0.93 0.91 0.62 0.10 ]
[0.73 0.59 0.74 0.47 0.77 0.49 0.29 0.52 0.70 0.21 1.00 1.00 0.85 0.85 0.58 0.79 0.87 0.15 0.91 0.40 0.13 0.89 0.86 0.84 0.31 0.43 0.30 0.56 0.26 0.74 0.48 0.08 0.83 0.84 0.17 ]
[0.50 0.90 0.61 0.34 0.10 0.59 0.43 0.11 0.03 0.03 0.99 0.85 1.00 0.24 0.84 0.33 0.12 0.67 0.95 0.18 0.74 0.77 0.26 0.28 0.86 0.25 0.31 0.14 0.29 0.47 0.05 0.57 1.00 0.34 0.51 ]
[0.78 0.76 0.05 0.52 0.31 0.30 0.94 0.77 0.61 0.60 0.10 0.85 0.24 1.00 0.25 0.17 0.99 0.17 0.06 0.50 0.54 0.90 0.12 0.33 0.83 0.75 0.93 0.21 0.40 0.92 0.80 0.72 0.98 0.77 0.47 ]
[0.34 0.09 0.74 0.95 0.74 0.55 0.87 0.51 0.92 0.71 0.24 0.58 0.84 0.25 1.00 0.46 0.60 0.59 0.60 0.35 0.70 0.93 0.48 0.43 0.54 0.08 0.96 0.33 0.28 0.19 0.43 0.86 0.59 0.94 0.25 ]
[0.59 0.14 0.64 0.75 0.68 0.87 0.76 0.82 0.35 0.83 0.38 0.79 0.33 0.17 0.46 1.00 0.57 0.04 0.41 0.64 0.03 0.28 0.90 0.21 0.62 0.54 0.87 0.34 0.59 0.88 0.74 0.72 0.32 0.89 0.81 ]
[0.73 0.11 0.46 0.42 0.08 0.41 0.98 0.94 0.25 0.83 0.09 0.87 0.12 0.99 0.60 0.57 1.00 0.31 0.27 0.15 0.00 0.94 0.13 0.59 0.52 0.52 0.00 0.15 0.95 0.09 0.48 0.23 0.65 0.79 0.47 ]
[0.63 0.90 0.78 0.77 0.44 0.71 0.47 0.58 0.32 0.38 0.93 0.15 0.67 0.17 0.59 0.04 0.31 1.00 0.67 0.07 0.87 0.50 0.59 0.83 0.80 0.83 0.47 0.03 0.96 0.15 0.93 0.91 0.70 0.15 0.63 ]
[0.62 0.83 0.69 0.66 0.28 0.60 0.34 0.15 0.97 0.59 0.79 0.91 0.95 0.06 0.60 0.41 0.27 0.67 1.00 0.57 0.29 0.59 0.37 0.40 0.36 0.46 0.16 0.35 0.92 0.86 0.70 0.92 0.20 0.85 0.40 ]
[0.84 0.04 0.49 0.40 0.87 0.21 0.35 0.68 0.91 0.77 0.45 0.40 0.18 0.50 0.35 0.64 0.15 0.07 0.57 1.00 0.54 0.54 0.54 0.55 0.72 0.40 0.66 0.84 0.66 0.53 0.32 0.09 0.20 0.16 0.69 ]
[0.84 0.88 0.62 0.33 0.47 0.27 0.87 0.19 0.04 0.50 0.99 0.13 0.74 0.54 0.70 0.03 0.00 0.87 0.29 0.54 1.00 0.84 0.44 0.84 0.75 0.00 0.08 0.15 0.13 0.96 0.99 0.92 0.22 0.04 0.28 ]
[0.58 0.21 0.43 0.07 0.86 0.27 0.58 0.87 0.57 0.17 0.03 0.89 0.77 0.90 0.93 0.28 0.94 0.50 0.59 0.54 0.84 1.00 0.95 0.89 0.61 0.61 0.09 0.00 0.28 0.94 0.79 0.17 0.19 0.85 0.39 ]
[0.72 0.46 0.95 0.10 0.60 0.83 0.40 0.67 0.08 0.71 0.75 0.86 0.26 0.12 0.48 0.90 0.13 0.59 0.37 0.54 0.44 0.95 1.00 0.54 0.27 0.72 0.48 0.15 0.58 0.60 0.86 0.78 0.42 0.02 0.28 ]
[0.36 0.75 0.86 0.60 0.63 0.15 0.69 0.45 0.95 0.24 0.63 0.84 0.28 0.33 0.43 0.21 0.59 0.83 0.40 0.55 0.84 0.89 0.54 1.00 0.81 0.01 0.45 0.59 0.00 0.34 0.63 0.66 0.15 0.97 0.57 ]
[0.38 0.76 0.60 0.72 0.02 0.46 0.14 0.98 0.65 0.50 0.07 0.31 0.86 0.83 0.54 0.62 0.52 0.80 0.36 0.72 0.75 0.61 0.27 0.81 1.00 0.77 0.22 0.37 0.91 0.34 0.74 0.20 0.52 0.54 0.50 ]
[0.65 0.70 0.94 0.72 0.54 0.12 0.83 0.07 0.67 0.74 0.61 0.43 0.25 0.75 0.08 0.54 0.52 0.83 0.46 0.40 0.00 0.61 0.72 0.01 0.77 1.00 0.58 0.87 0.30 0.90 0.64 0.37 0.30 0.47 0.07 ]
[0.32 0.90 0.98 0.81 0.06 0.12 0.77 0.77 0.87 0.48 0.42 0.30 0.31 0.93 0.96 0.87 0.00 0.47 0.16 0.66 0.08 0.09 0.48 0.45 0.22 0.58 1.00 0.85 0.43 0.16 0.91 0.22 0.21 0.45 0.88 ]
[0.32 0.82 0.50 0.31 0.39 0.53 0.08 0.82 0.72 0.22 0.09 0.56 0.14 0.21 0.33 0.34 0.15 0.03 0.35 0.84 0.15 0.00 0.15 0.59 0.37 0.87 0.85 1.00 0.49 0.28 0.76 0.69 0.67 0.67 0.70 ]
[0.13 0.45 0.01 0.32 0.11 0.57 0.55 0.90 0.20 0.32 0.94 0.26 0.29 0.40 0.28 0.59 0.95 0.96 0.92 0.66 0.13 0.28 0.58 0.00 0.91 0.30 0.43 0.49 1.00 0.48 0.95 0.19 0.96 0.30 0.24 ]
[0.36 0.64 0.59 0.20 0.74 0.21 0.14 0.87 0.41 0.69 0.93 0.74 0.47 0.92 0.19 0.88 0.09 0.15 0.86 0.53 0.96 0.94 0.60 0.34 0.34 0.90 0.16 0.28 0.48 1.00 0.16 0.68 0.20 0.53 0.12 ]
[0.96 0.08 0.46 0.36 0.52 0.95 0.33 0.98 0.27 0.59 0.27 0.48 0.05 0.80 0.43 0.74 0.48 0.93 0.70 0.32 0.99 0.79 0.86 0.63 0.74 0.64 0.91 0.76 0.95 0.16 1.00 0.82 0.64 0.00 0.17 ]
