D = 2;
n = [ 1 1 ];
N = 36;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.92 0.57 0.97 0.12 0.82 0.74 0.48 0.96 0.11 0.53 0.77 0.67 0.72 0.47 0.65 0.54 0.98 0.82 0.33 0.00 0.09 0.13 0.99 0.38 0.40 0.84 0.94 0.97 0.47 0.34 0.68 0.67 0.39 0.66 0.31 ]
[0.92 1.00 0.11 0.57 0.62 0.90 0.84 0.82 0.86 0.28 0.36 0.57 0.39 0.77 0.72 0.99 0.70 0.38 0.60 0.43 0.48 0.04 0.55 0.06 0.96 0.41 0.70 0.06 0.44 0.25 0.33 0.61 0.81 0.14 0.50 0.56 ]
[0.57 0.11 1.00 0.76 0.85 0.17 0.52 0.53 0.93 0.14 0.98 0.90 0.28 0.89 0.60 0.05 0.69 0.86 0.59 0.09 0.92 0.91 1.00 0.02 0.60 0.86 0.01 0.64 0.01 1.00 0.74 0.90 0.77 0.99 1.00 0.41 ]
[0.97 0.57 0.76 1.00 0.06 0.81 0.20 0.09 0.33 0.93 0.99 0.32 0.69 0.16 0.21 0.45 0.37 0.41 0.31 0.50 0.96 0.92 0.23 0.02 0.68 0.70 0.38 0.37 0.01 0.78 0.61 0.17 0.57 0.15 0.30 0.95 ]
[0.12 0.62 0.85 0.06 1.00 0.70 0.39 0.39 0.35 0.46 0.54 0.33 0.60 0.92 0.72 0.54 0.09 0.41 0.89 0.29 0.18 0.16 0.06 0.82 0.23 0.45 0.78 0.59 0.79 0.50 0.83 0.42 0.10 0.82 0.84 0.62 ]
[0.82 0.90 0.17 0.81 0.70 1.00 0.02 0.75 0.19 0.40 0.86 0.08 0.07 0.00 0.96 0.95 0.44 0.57 0.56 0.80 0.30 0.26 0.86 0.67 0.45 0.82 0.14 0.30 0.83 0.26 0.09 0.26 0.60 0.14 0.59 0.27 ]
[0.74 0.84 0.52 0.20 0.39 0.02 1.00 0.61 0.97 0.57 0.26 0.04 0.92 0.94 0.51 0.38 0.52 0.79 0.99 0.54 0.64 0.83 0.66 0.86 0.78 0.12 0.75 0.59 0.44 0.70 0.13 0.70 0.26 0.08 0.04 0.56 ]
[0.48 0.82 0.53 0.09 0.39 0.75 0.61 1.00 0.14 0.72 0.22 0.83 0.15 0.65 0.79 0.47 0.83 0.57 0.75 0.61 0.15 0.87 0.73 0.57 0.72 0.23 0.43 0.24 0.73 0.54 0.81 0.67 0.07 0.93 0.18 0.96 ]
[0.96 0.86 0.93 0.33 0.35 0.19 0.97 0.14 1.00 0.57 0.30 0.24 0.06 0.53 0.04 0.10 0.07 0.65 0.96 0.72 0.07 0.09 0.30 0.53 0.15 0.67 0.77 0.06 0.06 0.14 0.55 0.30 0.50 0.25 0.24 0.13 ]
[0.11 0.28 0.14 0.93 0.46 0.40 0.57 0.72 0.57 1.00 0.31 0.49 0.21 0.54 0.27 0.31 0.10 0.08 0.67 0.59 0.27 0.39 0.86 0.70 0.69 0.70 0.49 0.23 0.17 0.93 0.65 0.79 0.76 0.38 0.50 0.69 ]
