D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 56;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.79 0.62 0.36 0.34 0.70 0.91 0.75 0.80 0.05 0.94 0.30 0.39 0.95 0.78 0.62 0.11 0.25 0.66 0.30 0.44 0.22 0.65 0.99 0.05 0.09 0.34 0.84 0.15 0.60 0.88 0.10 0.45 0.93 0.29 0.84 0.45 0.44 0.24 0.61 0.18 0.61 0.78 0.60 0.72 0.48 0.57 0.06 0.05 0.27 0.78 0.38 0.41 0.91 0.33 0.07 ]
[0.79 1.00 0.10 0.21 0.13 0.65 0.95 0.95 0.62 0.51 0.72 0.21 0.32 0.05 0.81 0.80 0.03 0.15 0.05 0.03 0.13 0.73 0.77 0.61 0.32 0.84 0.79 0.23 0.58 0.25 0.62 0.93 0.17 0.49 0.14 0.28 0.97 0.35 0.19 0.02 0.56 0.60 0.61 0.85 0.07 0.85 0.48 0.48 0.82 0.65 0.19 0.09 0.27 0.27 0.69 0.77 ]
[0.62 0.10 1.00 0.35 0.11 0.16 0.85 0.27 0.31 0.69 0.16 0.38 0.44 0.60 0.37 0.75 0.55 0.47 0.56 0.41 0.84 0.30 0.95 0.77 0.89 0.91 0.39 0.01 0.50 0.82 0.50 0.15 0.35 0.59 0.48 0.49 0.01 0.89 0.94 0.40 0.78 0.63 0.93 0.82 0.47 0.51 0.26 0.26 0.79 0.01 0.02 0.18 0.12 0.35 0.72 0.30 ]
[0.36 0.21 0.35 1.00 0.63 0.12 0.35 0.32 0.53 0.60 0.62 0.93 0.10 0.14 0.15 0.78 0.66 0.74 0.87 0.05 0.39 0.35 0.61 0.43 0.52 0.08 0.44 0.67 0.03 0.97 0.66 0.00 0.54 0.05 0.36 0.11 0.34 0.11 0.53 0.05 0.89 0.70 0.95 0.79 0.54 0.97 0.80 0.55 0.79 0.60 0.49 0.78 0.31 0.78 0.58 0.04 ]
[0.34 0.13 0.11 0.63 1.00 0.70 0.91 0.86 0.21 0.69 0.07 0.80 0.60 0.49 0.60 0.24 0.87 0.64 0.49 0.33 0.83 0.27 0.92 0.93 0.81 0.10 0.18 0.58 0.87 0.35 0.92 0.63 0.09 0.63 0.38 0.39 0.38 0.80 0.46 0.27 0.52 0.30 0.23 0.42 0.90 0.79 0.02 0.59 0.94 0.39 0.57 0.29 0.39 0.51 0.35 0.46 ]
[0.70 0.65 0.16 0.12 0.70 1.00 0.59 0.41 0.61 0.81 0.86 0.79 0.07 0.03 0.48 0.29 0.36 0.07 0.09 0.58 0.76 0.50 0.13 0.53 0.84 0.12 0.14 0.03 0.06 0.10 0.59 0.62 0.58 0.79 0.19 0.91 0.76 0.23 0.73 0.19 0.67 0.49 0.56 0.49 0.86 0.08 0.65 0.02 0.68 0.04 0.50 0.14 0.77 0.94 0.25 0.82 ]
[0.91 0.95 0.85 0.35 0.91 0.59 1.00 0.19 0.48 0.69 0.85 0.09 0.05 0.10 0.96 0.49 0.00 0.12 0.44 0.28 0.33 0.81 0.48 0.16 0.70 0.81 0.28 0.92 0.60 0.96 0.01 0.18 0.44 0.09 0.12 0.88 0.34 0.68 0.83 0.36 0.42 0.37 0.08 0.05 0.18 0.99 0.71 0.59 0.25 0.16 0.62 0.04 0.37 0.83 0.45 0.14 ]
[0.75 0.95 0.27 0.32 0.86 0.41 0.19 1.00 0.51 0.60 0.21 0.56 0.47 0.39 0.02 0.32 0.05 0.94 0.12 0.82 0.32 0.41 0.70 0.77 0.60 0.88 0.56 0.44 0.26 0.39 0.74 0.39 0.65 0.02 1.00 0.20 0.72 0.87 0.84 0.84 0.51 0.13 0.59 0.67 0.14 0.15 0.08 0.17 0.96 0.36 0.08 0.39 0.19 0.48 0.10 0.29 ]
[0.80 0.62 0.31 0.53 0.21 0.61 0.48 0.51 1.00 0.26 0.73 0.53 0.23 0.73 0.00 0.45 0.25 0.33 0.74 0.55 0.59 0.37 0.92 0.25 0.23 0.71 0.19 0.27 0.14 0.08 0.78 0.33 0.02 0.80 0.74 0.94 0.82 0.62 0.38 0.91 0.46 0.82 0.99 0.58 0.84 0.86 0.12 0.54 0.44 0.61 0.38 0.71 0.98 0.05 0.88 0.29 ]
[0.05 0.51 0.69 0.60 0.69 0.81 0.69 0.60 0.26 1.00 0.54 0.69 0.53 0.62 0.43 0.39 0.70 0.15 0.33 0.84 0.31 0.81 0.34 0.80 1.00 0.89 0.72 0.13 0.10 0.75 0.59 0.22 0.32 0.73 0.78 0.60 0.29 0.64 0.45 0.96 0.11 0.22 0.64 0.06 0.25 0.95 1.00 0.54 0.18 0.09 0.15 0.94 0.37 0.12 0.63 0.98 ]
[0.94 0.72 0.16 0.62 0.07 0.86 0.85 0.21 0.73 0.54 1.00 0.01 0.38 0.89 0.67 0.02 0.08 0.40 0.37 0.02 0.10 0.64 0.94 0.01 0.75 0.48 0.03 0.57 0.24 0.57 0.83 0.33 0.91 0.50 0.99 0.81 0.83 0.43 0.31 0.04 0.36 0.05 0.08 0.07 0.27 0.42 0.12 0.98 0.02 0.76 0.93 0.09 0.77 0.60 1.00 0.93 ]
[0.30 0.21 0.38 0.93 0.80 0.79 0.09 0.56 0.53 0.69 0.01 1.00 0.96 0.35 0.23 0.96 0.52 0.69 0.35 0.10 0.77 0.24 0.07 0.97 0.17 0.34 0.02 0.09 0.13 0.09 0.26 0.17 0.28 0.08 0.89 0.91 0.33 0.12 0.30 0.67 0.78 0.96 0.04 0.48 0.91 0.97 0.21 0.71 0.62 0.31 0.99 0.62 0.37 0.62 0.08 0.02 ]
[0.39 0.32 0.44 0.10 0.60 0.07 0.05 0.47 0.23 0.53 0.38 0.96 1.00 0.27 0.12 0.02 0.98 0.23 0.94 0.69 0.73 0.12 0.61 0.16 0.85 0.81 0.30 0.72 0.52 0.18 0.70 0.66 0.20 0.30 0.68 0.19 0.10 0.93 0.90 0.10 0.39 0.09 0.16 0.98 0.45 0.36 0.69 0.65 0.96 0.49 0.90 0.76 0.17 0.82 0.08 0.66 ]
[0.95 0.05 0.60 0.14 0.49 0.03 0.10 0.39 0.73 0.62 0.89 0.35 0.27 1.00 0.17 0.72 0.63 0.56 0.31 0.54 0.44 0.33 0.69 0.59 0.08 0.51 0.22 0.00 0.49 0.03 0.14 0.24 0.54 0.92 0.86 0.83 0.44 0.56 0.19 0.34 0.86 0.22 0.03 0.43 0.20 0.27 0.97 0.13 0.03 0.60 0.21 0.54 0.84 0.39 0.35 0.96 ]
[0.78 0.81 0.37 0.15 0.60 0.48 0.96 0.02 0.00 0.43 0.67 0.23 0.12 0.17 1.00 0.56 0.53 0.80 0.92 0.91 0.69 0.55 0.60 0.01 0.01 0.51 0.49 0.55 0.97 0.80 0.53 0.18 0.39 0.85 0.97 0.08 0.16 0.11 0.90 0.85 0.92 0.27 0.38 0.14 0.76 0.58 0.97 0.60 0.92 0.49 0.19 0.34 0.20 0.44 0.46 0.16 ]
[0.62 0.80 0.75 0.78 0.24 0.29 0.49 0.32 0.45 0.39 0.02 0.96 0.02 0.72 0.56 1.00 0.64 0.52 0.62 0.07 0.65 0.79 0.51 0.69 0.78 0.12 0.82 0.26 0.61 0.16 0.96 0.69 0.96 0.26 0.12 0.81 0.03 0.28 0.70 0.58 0.28 0.76 0.42 0.96 0.15 0.06 0.94 0.76 0.43 0.01 0.44 0.68 0.91 0.60 0.96 0.90 ]
[0.11 0.03 0.55 0.66 0.87 0.36 0.00 0.05 0.25 0.70 0.08 0.52 0.98 0.63 0.53 0.64 1.00 0.12 0.03 0.88 0.41 1.00 0.09 0.68 0.26 0.30 0.12 0.24 0.58 0.65 0.37 0.22 0.03 0.76 0.83 0.66 0.56 0.24 0.19 0.73 0.43 0.30 0.41 0.60 0.94 0.40 0.55 0.23 0.76 0.68 0.73 0.15 0.25 0.74 0.10 0.65 ]
[0.25 0.15 0.47 0.74 0.64 0.07 0.12 0.94 0.33 0.15 0.40 0.69 0.23 0.56 0.80 0.52 0.12 1.00 0.50 0.67 0.83 0.78 0.97 0.26 0.23 0.85 0.20 0.76 0.66 0.42 0.12 0.14 0.28 0.16 0.00 0.42 0.36 0.27 0.62 0.93 0.75 0.37 0.60 0.37 0.27 0.53 0.30 0.43 0.86 0.08 0.22 0.08 0.71 0.12 0.76 0.66 ]
[0.66 0.05 0.56 0.87 0.49 0.09 0.44 0.12 0.74 0.33 0.37 0.35 0.94 0.31 0.92 0.62 0.03 0.50 1.00 0.27 0.81 0.43 0.85 0.57 0.02 0.65 0.37 0.20 0.02 0.15 1.00 0.03 0.31 0.92 0.90 0.95 0.11 0.71 0.02 0.86 0.13 0.54 0.78 0.56 0.97 0.82 0.91 0.94 0.76 0.06 0.19 0.43 0.71 0.15 0.19 0.73 ]
[0.30 0.03 0.41 0.05 0.33 0.58 0.28 0.82 0.55 0.84 0.02 0.10 0.69 0.54 0.91 0.07 0.88 0.67 0.27 1.00 0.98 0.89 0.97 0.85 0.05 0.31 0.94 0.08 0.28 0.98 0.48 0.97 0.50 0.96 1.00 0.96 0.05 0.68 0.15 0.98 0.90 0.95 0.88 0.03 0.04 0.50 0.23 0.12 0.57 0.18 0.19 0.70 0.85 0.28 0.62 0.27 ]
[0.44 0.13 0.84 0.39 0.83 0.76 0.33 0.32 0.59 0.31 0.10 0.77 0.73 0.44 0.69 0.65 0.41 0.83 0.81 0.98 1.00 0.54 0.38 0.73 0.24 0.03 0.88 0.63 0.17 0.55 0.91 0.04 0.36 0.78 0.67 0.46 0.94 0.58 1.00 0.60 0.82 0.68 0.78 0.79 0.03 0.04 0.24 0.90 0.45 0.67 0.40 0.95 0.56 0.07 0.65 0.89 ]
