D = 6;
n = [ 2 2 2 2 2 2 ];
N = 54;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.18 0.87 0.35 0.50 0.85 0.95 0.72 0.76 0.66 0.54 0.25 0.95 0.32 0.40 0.93 0.99 0.64 0.64 0.43 0.26 0.89 0.65 0.84 0.56 0.97 0.53 0.96 1.00 0.03 0.49 0.14 0.02 0.18 0.52 0.73 0.95 0.82 0.15 0.42 0.20 0.24 0.43 0.29 0.29 0.03 0.99 0.01 0.51 0.48 0.83 0.54 0.09 0.90 ]
[0.18 1.00 0.16 0.55 0.99 0.63 0.56 0.26 0.78 0.10 0.13 0.77 0.51 0.54 0.73 0.40 0.67 0.47 0.79 0.34 0.45 0.58 0.06 0.09 0.82 0.94 0.98 0.27 0.97 0.59 0.39 0.79 0.40 0.27 0.38 0.47 0.80 0.74 0.09 0.87 0.88 0.73 0.77 0.61 0.94 0.24 0.52 0.36 0.12 0.46 0.79 0.63 0.79 0.68 ]
[0.87 0.16 1.00 0.81 0.02 0.05 0.31 0.72 0.12 0.84 0.03 0.03 0.06 0.83 0.00 0.54 0.05 0.53 0.33 0.65 0.57 0.10 0.26 0.28 0.85 0.35 0.95 0.44 0.00 0.73 0.35 0.17 0.47 0.54 0.20 0.43 0.01 0.73 0.14 0.25 0.89 0.56 0.58 0.93 0.30 0.30 0.98 0.20 0.46 0.49 0.23 0.58 0.82 0.99 ]
[0.35 0.55 0.81 1.00 0.45 0.53 0.08 0.10 0.23 0.21 0.66 0.41 0.04 0.56 0.80 0.23 0.96 0.52 0.81 0.80 0.71 0.47 0.53 0.02 0.73 0.77 0.48 0.84 0.06 0.70 0.19 0.33 0.99 0.76 0.42 0.27 0.97 0.50 0.43 0.45 0.94 0.02 0.51 0.07 0.38 0.96 0.22 0.45 0.67 0.25 0.44 0.35 0.42 0.79 ]
[0.50 0.99 0.02 0.45 1.00 0.75 0.04 0.36 0.44 0.82 0.06 0.80 0.41 0.57 0.54 0.52 0.65 0.76 0.36 0.51 0.52 0.33 0.38 0.16 0.99 0.98 0.85 0.07 0.17 0.81 0.28 0.73 0.82 0.49 0.39 0.34 0.02 0.75 0.56 0.11 0.27 0.61 0.55 0.49 0.11 0.08 0.52 0.85 0.09 0.97 0.02 0.65 0.43 0.23 ]
[0.85 0.63 0.05 0.53 0.75 1.00 0.98 0.57 0.76 0.66 0.95 0.12 0.10 0.50 0.52 0.13 0.51 0.73 0.99 0.45 0.09 0.22 0.94 0.50 0.53 0.51 0.75 0.63 0.34 0.54 0.88 0.96 0.19 0.55 0.95 0.98 0.42 0.30 0.06 0.27 0.62 0.23 0.61 0.40 0.34 0.39 0.66 0.22 0.24 0.39 0.40 0.45 0.99 0.21 ]
[0.95 0.56 0.31 0.08 0.04 0.98 1.00 0.13 0.83 0.27 0.38 0.40 0.03 0.92 0.34 0.83 0.32 0.81 0.51 0.31 0.48 0.90 0.51 0.89 0.86 0.37 0.43 0.12 0.49 0.18 0.01 0.07 0.80 0.98 0.77 0.84 0.43 0.34 0.56 0.82 0.09 0.23 0.69 0.29 0.53 0.58 0.22 0.45 0.98 0.73 0.40 0.96 0.50 0.09 ]
[0.72 0.26 0.72 0.10 0.36 0.57 0.13 1.00 0.92 0.95 0.41 0.01 0.73 0.60 0.08 0.32 0.85 0.51 0.58 0.03 0.80 0.67 0.75 0.82 0.11 0.29 0.04 0.98 0.58 0.43 0.31 0.07 0.77 0.80 0.61 0.43 0.84 0.74 0.78 0.63 0.48 0.32 0.90 0.49 0.21 0.17 0.92 0.71 0.12 0.45 0.88 0.66 0.73 0.10 ]
[0.76 0.78 0.12 0.23 0.44 0.76 0.83 0.92 1.00 0.60 0.15 0.73 0.37 0.73 0.22 0.95 0.32 0.50 0.75 0.24 0.21 0.03 0.26 0.09 0.76 0.67 0.11 0.13 0.76 0.61 0.64 0.12 0.71 0.15 0.46 0.24 0.69 0.03 0.73 0.68 0.06 0.89 0.41 0.45 0.28 0.81 0.38 0.12 0.20 0.06 0.77 0.90 0.32 0.21 ]
[0.66 0.10 0.84 0.21 0.82 0.66 0.27 0.95 0.60 1.00 0.31 0.45 0.25 0.85 0.35 0.01 0.78 0.05 0.33 0.56 0.72 0.53 0.53 0.48 0.61 0.56 0.92 0.39 0.32 0.46 0.01 0.66 0.11 0.12 0.97 0.06 0.04 0.81 0.01 0.30 0.75 0.97 0.13 0.00 0.16 0.74 0.23 0.89 0.02 0.56 0.99 0.40 0.47 0.66 ]
[0.54 0.13 0.03 0.66 0.06 0.95 0.38 0.41 0.15 0.31 1.00 0.29 0.85 0.94 0.59 0.79 0.48 0.37 0.73 0.07 0.03 0.19 0.45 0.78 0.52 1.00 0.30 0.07 0.65 0.33 0.03 0.49 0.37 0.10 0.70 0.06 0.67 0.21 0.81 0.06 0.14 0.19 0.99 0.73 0.28 0.42 0.91 0.41 0.31 0.94 0.67 0.54 0.67 0.43 ]
[0.25 0.77 0.03 0.41 0.80 0.12 0.40 0.01 0.73 0.45 0.29 1.00 0.31 0.41 0.89 0.03 0.15 0.14 0.61 0.37 0.20 0.09 0.56 0.83 0.42 0.53 0.85 0.80 0.45 0.53 0.89 0.51 0.68 0.70 0.64 0.17 0.29 0.14 0.24 0.80 0.97 0.87 0.40 0.20 0.36 0.66 0.17 0.14 0.48 0.63 0.51 0.94 0.26 0.68 ]
[0.95 0.51 0.06 0.04 0.41 0.10 0.03 0.73 0.37 0.25 0.85 0.31 1.00 0.90 0.63 0.26 0.62 0.66 0.96 0.64 0.88 0.69 0.88 0.17 0.75 0.09 0.85 0.52 0.88 0.49 0.79 0.29 0.04 0.37 0.00 0.60 0.61 0.05 0.14 0.45 0.73 0.34 0.18 0.44 0.26 0.75 0.79 0.01 0.91 0.61 0.36 0.12 0.89 0.86 ]
[0.32 0.54 0.83 0.56 0.57 0.50 0.92 0.60 0.73 0.85 0.94 0.41 0.90 1.00 0.49 0.88 0.92 0.17 0.46 0.04 0.70 0.83 0.39 0.07 0.18 0.92 0.49 0.42 0.20 0.42 0.63 0.85 0.96 0.92 0.88 0.27 0.97 0.47 0.06 0.95 0.68 0.60 0.24 0.42 0.23 0.88 0.20 0.14 0.90 0.88 0.39 0.67 0.99 0.68 ]
