D = 2;
n = [ 3 3 ];
N = 28;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 1.00 0.82 0.78 0.05 0.43 0.41 0.72 0.92 0.52 0.68 0.96 0.61 0.99 0.82 0.69 0.21 0.19 0.77 0.75 0.33 0.17 0.65 0.15 0.94 0.77 1.00 0.16 ]
[1.00 1.00 0.82 0.70 0.69 0.55 0.71 0.84 0.76 0.77 0.35 0.77 0.72 0.36 0.88 0.18 0.50 0.83 0.62 0.07 0.09 0.67 0.47 0.45 0.85 0.09 0.23 0.38 ]
[0.82 0.82 1.00 0.15 0.97 0.11 0.77 0.73 0.89 0.78 0.38 0.15 0.26 0.67 0.85 0.54 0.73 0.99 0.62 0.44 0.24 0.54 0.87 0.53 0.74 0.05 0.68 0.78 ]
[0.78 0.70 0.15 1.00 0.02 0.20 0.49 0.95 0.37 0.38 0.38 0.80 0.16 0.99 0.63 0.57 0.84 0.97 0.95 0.89 0.88 0.28 0.99 0.33 0.50 0.02 0.49 0.43 ]
[0.05 0.69 0.97 0.02 1.00 0.10 0.83 0.82 0.34 0.68 0.03 0.97 0.81 0.19 0.29 0.04 0.76 0.52 0.34 0.31 0.35 0.76 0.85 0.90 0.78 0.80 0.31 0.55 ]
[0.43 0.55 0.11 0.20 0.10 1.00 0.37 0.55 0.35 0.64 0.66 0.06 0.26 0.10 0.19 0.64 0.72 0.86 0.48 0.84 0.57 0.23 0.77 0.80 0.52 0.04 0.00 0.06 ]
[0.41 0.71 0.77 0.49 0.83 0.37 1.00 0.62 0.84 0.38 0.94 0.26 0.76 0.53 0.50 0.58 0.27 0.22 0.35 0.14 0.54 0.17 0.28 0.30 0.36 0.93 0.59 0.49 ]
[0.72 0.84 0.73 0.95 0.82 0.55 0.62 1.00 0.90 0.79 0.47 0.67 0.25 0.07 0.77 0.09 0.35 0.69 0.23 0.95 0.95 0.68 0.31 0.11 0.96 0.92 0.16 0.74 ]
[0.92 0.76 0.89 0.37 0.34 0.35 0.84 0.90 1.00 0.62 0.53 0.44 0.31 0.86 0.31 0.43 0.80 0.60 0.41 0.28 0.96 0.05 0.88 0.66 0.60 0.90 0.87 0.38 ]
[0.52 0.77 0.78 0.38 0.68 0.64 0.38 0.79 0.62 1.00 0.77 0.56 0.59 0.36 0.62 0.17 0.51 0.10 0.74 0.82 0.73 0.99 0.96 0.26 0.88 0.27 0.93 0.71 ]
[0.68 0.35 0.38 0.38 0.03 0.66 0.94 0.47 0.53 0.77 1.00 0.05 0.69 0.81 0.18 0.41 0.13 0.26 0.97 0.35 0.53 0.57 0.16 0.60 0.50 0.16 0.33 0.68 ]
[0.96 0.77 0.15 0.80 0.97 0.06 0.26 0.67 0.44 0.56 0.05 1.00 0.66 0.74 0.06 0.93 0.98 0.06 0.95 0.26 0.77 0.58 0.74 0.86 0.25 0.56 0.44 0.37 ]
[0.61 0.72 0.26 0.16 0.81 0.26 0.76 0.25 0.31 0.59 0.69 0.66 1.00 0.73 0.58 0.30 0.09 0.11 0.47 1.00 0.80 0.57 0.01 0.19 0.66 0.79 0.38 0.83 ]
[0.99 0.36 0.67 0.99 0.19 0.10 0.53 0.07 0.86 0.36 0.81 0.74 0.73 1.00 0.50 0.47 0.39 0.56 0.59 0.73 0.28 0.68 0.73 0.08 0.75 0.39 0.12 0.89 ]
[0.82 0.88 0.85 0.63 0.29 0.19 0.50 0.77 0.31 0.62 0.18 0.06 0.58 0.50 1.00 0.30 0.34 0.89 0.35 0.21 0.66 0.95 0.30 0.41 0.26 0.67 0.31 0.16 ]
[0.69 0.18 0.54 0.57 0.04 0.64 0.58 0.09 0.43 0.17 0.41 0.93 0.30 0.47 0.30 1.00 0.73 0.63 0.23 0.36 0.01 0.64 0.59 0.79 0.14 0.03 0.91 0.32 ]
[0.21 0.50 0.73 0.84 0.76 0.72 0.27 0.35 0.80 0.51 0.13 0.98 0.09 0.39 0.34 0.73 1.00 0.08 0.10 0.84 0.62 0.84 0.32 0.62 0.05 0.50 0.64 0.95 ]
[0.19 0.83 0.99 0.97 0.52 0.86 0.22 0.69 0.60 0.10 0.26 0.06 0.11 0.56 0.89 0.63 0.08 1.00 0.44 0.28 0.61 0.47 0.90 0.52 0.98 0.38 0.02 0.54 ]
[0.77 0.62 0.62 0.95 0.34 0.48 0.35 0.23 0.41 0.74 0.97 0.95 0.47 0.59 0.35 0.23 0.10 0.44 1.00 0.27 0.35 0.82 0.28 0.59 0.76 0.30 0.80 0.41 ]
[0.75 0.07 0.44 0.89 0.31 0.84 0.14 0.95 0.28 0.82 0.35 0.26 1.00 0.73 0.21 0.36 0.84 0.28 0.27 1.00 0.53 0.26 0.39 0.35 0.47 0.93 0.67 0.99 ]
[0.33 0.09 0.24 0.88 0.35 0.57 0.54 0.95 0.96 0.73 0.53 0.77 0.80 0.28 0.66 0.01 0.62 0.61 0.35 0.53 1.00 0.89 0.20 0.82 0.59 0.32 0.12 0.19 ]
[0.17 0.67 0.54 0.28 0.76 0.23 0.17 0.68 0.05 0.99 0.57 0.58 0.57 0.68 0.95 0.64 0.84 0.47 0.82 0.26 0.89 1.00 0.78 0.64 0.40 0.06 0.71 0.04 ]
[0.65 0.47 0.87 0.99 0.85 0.77 0.28 0.31 0.88 0.96 0.16 0.74 0.01 0.73 0.30 0.59 0.32 0.90 0.28 0.39 0.20 0.78 1.00 0.53 0.02 0.96 0.43 0.74 ]
[0.15 0.45 0.53 0.33 0.90 0.80 0.30 0.11 0.66 0.26 0.60 0.86 0.19 0.08 0.41 0.79 0.62 0.52 0.59 0.35 0.82 0.64 0.53 1.00 0.70 0.37 0.65 0.16 ]
[0.94 0.85 0.74 0.50 0.78 0.52 0.36 0.96 0.60 0.88 0.50 0.25 0.66 0.75 0.26 0.14 0.05 0.98 0.76 0.47 0.59 0.40 0.02 0.70 1.00 0.65 0.36 0.28 ]
[0.77 0.09 0.05 0.02 0.80 0.04 0.93 0.92 0.90 0.27 0.16 0.56 0.79 0.39 0.67 0.03 0.50 0.38 0.30 0.93 0.32 0.06 0.96 0.37 0.65 1.00 0.74 0.19 ]
