D = 2;
n = [ 3 3 ];
N = 33;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.46 0.83 0.23 0.98 0.61 0.68 0.49 0.61 0.40 0.60 0.96 0.86 0.42 0.83 0.33 0.09 0.33 0.45 0.58 0.61 0.51 0.94 0.83 0.98 0.26 1.00 0.20 0.17 0.06 0.85 0.37 0.88 ]
[0.46 1.00 0.04 0.42 0.91 0.18 0.55 0.32 0.79 0.50 0.90 0.55 0.55 0.69 0.51 0.30 0.32 0.03 0.62 0.57 0.61 0.05 0.89 0.70 0.81 0.77 0.18 0.58 0.19 0.91 0.87 0.35 0.76 ]
[0.83 0.04 1.00 0.95 0.19 0.63 0.11 0.45 0.63 0.12 0.47 0.13 0.63 0.98 0.95 0.41 0.67 0.81 0.02 0.93 0.17 0.16 0.60 0.77 0.96 0.99 0.06 0.04 0.55 0.77 0.26 0.33 0.06 ]
[0.23 0.42 0.95 1.00 0.52 0.59 0.85 0.10 0.61 0.18 0.15 0.16 0.74 0.11 0.11 0.04 0.35 0.74 0.27 0.03 0.72 0.15 0.55 0.06 0.21 0.61 0.34 0.14 0.57 0.02 0.40 0.40 0.15 ]
[0.98 0.91 0.19 0.52 1.00 0.75 0.31 0.39 0.52 0.52 0.33 0.25 0.70 0.49 0.66 0.13 0.92 0.14 0.37 0.24 0.56 0.68 0.17 0.29 0.64 0.40 0.63 0.38 0.22 0.51 0.88 0.12 0.74 ]
[0.61 0.18 0.63 0.59 0.75 1.00 0.04 0.15 0.04 0.88 0.47 0.83 0.74 0.90 0.35 0.48 0.36 0.34 0.57 0.55 0.02 0.57 0.80 0.03 0.10 0.20 0.89 0.15 0.92 0.49 0.01 0.25 0.66 ]
[0.68 0.55 0.11 0.85 0.31 0.04 1.00 0.78 0.93 0.05 0.24 0.93 0.15 0.21 0.76 0.39 0.58 0.04 0.54 0.29 0.40 0.87 0.01 0.22 0.18 0.85 0.71 0.36 0.00 0.01 0.37 0.23 0.56 ]
[0.49 0.32 0.45 0.10 0.39 0.15 0.78 1.00 0.13 0.27 0.04 0.86 0.27 0.53 0.94 0.17 0.07 0.60 0.33 0.30 0.07 0.08 0.50 0.52 0.33 0.49 0.66 0.12 0.73 0.35 0.90 0.91 0.22 ]
[0.61 0.79 0.63 0.61 0.52 0.04 0.93 0.13 1.00 0.61 0.78 0.35 0.60 0.59 0.25 0.04 0.35 0.88 0.21 0.55 0.29 0.04 0.16 0.09 0.94 0.54 0.57 1.00 0.72 0.69 0.34 0.54 0.38 ]
[0.40 0.50 0.12 0.18 0.52 0.88 0.05 0.27 0.61 1.00 0.77 0.72 0.15 0.78 0.60 0.88 0.09 0.22 0.21 0.02 0.93 0.88 0.31 0.57 0.17 0.72 0.79 0.22 0.87 0.94 0.90 0.32 0.00 ]
[0.60 0.90 0.47 0.15 0.33 0.47 0.24 0.04 0.78 0.77 1.00 0.04 0.27 0.89 0.29 0.55 0.81 0.08 0.32 0.86 0.98 0.54 0.09 0.30 0.50 0.03 0.63 0.03 0.17 0.20 0.02 0.12 0.28 ]
[0.96 0.55 0.13 0.16 0.25 0.83 0.93 0.86 0.35 0.72 0.04 1.00 0.78 0.98 0.79 0.13 0.87 0.66 0.65 0.05 0.28 0.54 0.89 0.24 1.00 0.44 0.39 0.65 0.01 0.35 0.07 0.57 0.83 ]
[0.86 0.55 0.63 0.74 0.70 0.74 0.15 0.27 0.60 0.15 0.27 0.78 1.00 0.64 0.89 0.47 0.02 0.70 0.81 0.20 0.69 0.29 0.64 0.99 0.20 0.21 0.78 0.75 0.75 0.14 0.52 0.23 0.37 ]
[0.42 0.69 0.98 0.11 0.49 0.90 0.21 0.53 0.59 0.78 0.89 0.98 0.64 1.00 0.61 0.56 0.48 0.13 0.66 0.13 0.83 0.84 0.99 0.26 0.05 0.43 0.54 0.58 0.25 0.84 0.60 0.63 0.88 ]
[0.83 0.51 0.95 0.11 0.66 0.35 0.76 0.94 0.25 0.60 0.29 0.79 0.89 0.61 1.00 0.50 0.57 0.61 0.59 0.95 0.15 0.70 0.32 0.43 0.73 0.34 0.95 0.90 0.90 0.83 0.38 0.71 0.96 ]
[0.33 0.30 0.41 0.04 0.13 0.48 0.39 0.17 0.04 0.88 0.55 0.13 0.47 0.56 0.50 1.00 0.37 0.63 0.30 0.90 0.63 0.89 0.06 0.09 0.54 0.63 0.42 0.74 0.51 0.80 0.82 0.78 0.16 ]
[0.09 0.32 0.67 0.35 0.92 0.36 0.58 0.07 0.35 0.09 0.81 0.87 0.02 0.48 0.57 0.37 1.00 0.85 0.31 0.39 0.43 0.71 0.86 0.56 0.76 0.07 0.23 0.40 0.89 0.29 0.72 0.45 0.62 ]
[0.33 0.03 0.81 0.74 0.14 0.34 0.04 0.60 0.88 0.22 0.08 0.66 0.70 0.13 0.61 0.63 0.85 1.00 0.55 0.62 0.80 0.82 0.15 0.71 0.86 0.06 0.53 0.78 0.67 0.76 0.55 0.09 0.87 ]
[0.45 0.62 0.02 0.27 0.37 0.57 0.54 0.33 0.21 0.21 0.32 0.65 0.81 0.66 0.59 0.30 0.31 0.55 1.00 0.81 0.94 0.20 0.91 0.17 0.41 0.50 0.66 0.56 0.40 0.09 0.73 0.93 0.20 ]
[0.58 0.57 0.93 0.03 0.24 0.55 0.29 0.30 0.55 0.02 0.86 0.05 0.20 0.13 0.95 0.90 0.39 0.62 0.81 1.00 0.27 0.49 0.94 0.85 0.45 0.06 0.17 0.84 0.08 0.17 0.49 0.69 0.44 ]
[0.61 0.61 0.17 0.72 0.56 0.02 0.40 0.07 0.29 0.93 0.98 0.28 0.69 0.83 0.15 0.63 0.43 0.80 0.94 0.27 1.00 0.62 0.25 0.39 0.78 0.40 0.32 0.93 0.40 0.36 0.28 0.90 0.23 ]
[0.51 0.05 0.16 0.15 0.68 0.57 0.87 0.08 0.04 0.88 0.54 0.54 0.29 0.84 0.70 0.89 0.71 0.82 0.20 0.49 0.62 1.00 0.45 0.56 0.25 0.58 0.84 0.34 0.03 0.42 0.67 0.74 0.93 ]
[0.94 0.89 0.60 0.55 0.17 0.80 0.01 0.50 0.16 0.31 0.09 0.89 0.64 0.99 0.32 0.06 0.86 0.15 0.91 0.94 0.25 0.45 1.00 0.94 0.04 0.56 0.64 0.77 0.88 0.09 0.02 0.89 0.92 ]
[0.83 0.70 0.77 0.06 0.29 0.03 0.22 0.52 0.09 0.57 0.30 0.24 0.99 0.26 0.43 0.09 0.56 0.71 0.17 0.85 0.39 0.56 0.94 1.00 0.06 0.31 0.55 0.86 0.23 0.40 0.77 0.58 0.39 ]
[0.98 0.81 0.96 0.21 0.64 0.10 0.18 0.33 0.94 0.17 0.50 1.00 0.20 0.05 0.73 0.54 0.76 0.86 0.41 0.45 0.78 0.25 0.04 0.06 1.00 0.51 0.54 0.68 0.57 0.48 0.86 0.98 0.93 ]
[0.26 0.77 0.99 0.61 0.40 0.20 0.85 0.49 0.54 0.72 0.03 0.44 0.21 0.43 0.34 0.63 0.07 0.06 0.50 0.06 0.40 0.58 0.56 0.31 0.51 1.00 0.04 0.77 0.27 0.67 0.49 0.12 0.03 ]
[1.00 0.18 0.06 0.34 0.63 0.89 0.71 0.66 0.57 0.79 0.63 0.39 0.78 0.54 0.95 0.42 0.23 0.53 0.66 0.17 0.32 0.84 0.64 0.55 0.54 0.04 1.00 0.02 0.58 0.97 0.62 0.60 0.58 ]
