D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 37;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.41 0.87 0.75 0.30 0.16 0.79 0.30 0.05 0.68 0.50 0.96 0.53 0.76 0.88 0.35 0.87 0.23 0.83 0.43 0.79 0.51 0.45 0.63 0.96 0.85 0.22 0.68 0.75 0.46 0.52 0.87 0.89 0.67 0.79 0.34 0.42 ]
[0.41 1.00 0.94 0.17 0.10 0.61 0.76 0.52 0.74 0.56 0.16 0.58 0.50 0.33 0.05 0.98 0.22 0.12 0.90 0.87 0.24 0.61 0.36 0.15 0.70 0.44 0.70 0.60 0.51 0.36 0.89 0.71 0.22 0.19 0.76 0.44 0.91 ]
[0.87 0.94 1.00 0.48 0.05 0.49 0.20 0.73 0.64 0.38 0.57 0.04 0.19 0.62 0.53 0.99 0.69 0.40 0.42 0.67 0.82 0.29 0.48 0.51 0.52 0.06 0.92 0.41 0.49 0.52 0.61 0.22 0.24 0.53 0.95 0.26 0.33 ]
[0.75 0.17 0.48 1.00 0.46 0.94 0.58 0.26 0.33 0.66 0.95 0.93 0.73 0.88 0.45 0.67 0.48 0.05 0.94 0.43 0.94 0.64 0.15 0.27 0.60 0.83 0.27 0.63 0.66 0.49 0.65 0.83 0.36 0.38 0.92 0.01 0.89 ]
[0.30 0.10 0.05 0.46 1.00 0.34 0.09 0.36 0.57 0.47 0.59 0.50 0.06 0.48 0.16 0.74 0.35 0.23 0.98 0.16 0.99 0.26 0.40 0.66 0.12 1.00 0.44 0.43 0.46 0.40 0.87 0.53 0.20 0.90 0.44 0.26 0.91 ]
[0.16 0.61 0.49 0.94 0.34 1.00 0.12 0.46 0.88 0.79 0.41 0.63 0.66 0.72 0.47 0.67 0.03 0.53 0.49 0.06 0.26 0.87 0.83 0.37 0.10 0.73 0.36 0.22 0.93 1.00 0.60 0.93 0.86 0.92 0.12 0.25 0.92 ]
[0.79 0.76 0.20 0.58 0.09 0.12 1.00 0.11 0.36 0.75 0.67 0.88 0.66 0.60 0.69 0.15 0.50 0.48 0.97 0.37 0.81 0.87 0.31 0.82 0.89 0.86 0.20 0.63 0.70 0.10 0.05 0.85 0.54 0.33 0.78 0.42 0.31 ]
[0.30 0.52 0.73 0.26 0.36 0.46 0.11 1.00 0.55 0.25 0.80 0.06 0.30 0.67 0.61 0.82 0.16 0.63 0.06 0.60 0.98 0.17 0.06 0.65 0.60 0.30 0.67 0.61 0.58 0.26 0.49 0.99 0.40 0.33 0.68 0.50 0.30 ]
[0.05 0.74 0.64 0.33 0.57 0.88 0.36 0.55 1.00 0.36 0.94 0.47 0.47 0.53 0.51 0.54 0.92 0.36 0.48 0.13 0.80 0.29 0.11 0.07 0.16 0.78 0.90 0.91 0.20 0.93 0.75 0.05 0.55 0.84 0.60 0.12 0.27 ]
[0.68 0.56 0.38 0.66 0.47 0.79 0.75 0.25 0.36 1.00 0.77 0.16 0.17 0.51 0.31 0.30 0.33 0.12 0.64 0.25 0.48 0.19 0.41 0.77 0.11 0.58 0.88 0.54 0.66 0.24 0.07 0.99 0.89 0.48 0.97 0.93 0.21 ]
