D = 4;
n = [ 2 2 2 2 ];
N = 62;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.63 0.03 0.16 0.80 0.41 0.07 0.21 0.88 0.77 0.59 0.64 0.21 0.25 0.87 0.50 0.31 0.03 0.35 0.95 0.56 0.28 0.50 0.15 0.55 0.61 0.78 0.32 0.26 0.79 0.79 0.11 0.35 0.16 0.07 0.06 0.18 0.49 0.57 0.33 0.77 0.33 0.71 0.60 1.00 0.47 0.22 0.42 0.71 0.74 0.66 0.15 0.10 0.51 0.89 0.70 0.82 0.64 0.81 0.58 0.78 0.45 ]
[0.63 1.00 0.42 0.10 0.43 0.17 0.61 0.96 0.97 0.09 0.70 0.34 0.94 0.81 0.34 0.75 0.82 0.56 0.70 0.96 0.29 0.82 0.57 0.06 0.26 0.38 0.77 0.54 0.25 0.44 0.97 0.77 0.96 0.39 0.71 0.11 0.50 0.97 0.58 0.03 0.10 0.26 0.80 0.81 0.46 0.35 0.34 0.06 0.04 0.24 0.70 0.14 0.94 0.65 0.90 0.99 0.66 0.56 0.17 0.31 0.95 0.55 ]
[0.03 0.42 1.00 0.95 0.56 0.52 0.64 0.31 0.46 0.53 0.90 0.47 0.24 0.47 0.62 0.69 0.96 0.67 0.36 0.91 0.95 0.16 0.02 0.81 0.34 0.50 0.33 0.09 0.40 0.36 0.21 0.17 0.56 0.68 0.26 0.59 0.48 0.18 0.51 0.33 0.11 0.43 0.71 0.18 0.82 0.36 0.35 0.45 0.37 0.28 0.08 0.38 0.10 0.33 0.40 0.99 0.45 0.41 0.57 0.30 0.72 0.42 ]
[0.16 0.10 0.95 1.00 0.40 0.73 0.42 0.72 0.12 0.25 0.04 0.44 0.76 0.07 0.10 0.61 0.35 0.95 0.48 0.21 0.61 0.48 0.44 0.16 0.24 0.33 0.00 0.58 0.66 0.97 0.40 0.14 0.76 0.29 0.81 0.76 0.59 0.34 0.09 0.33 0.20 0.99 0.49 0.02 0.65 0.81 0.48 0.21 0.66 0.38 0.73 0.39 0.28 0.08 0.22 0.20 0.50 0.87 0.47 0.19 0.52 0.67 ]
[0.80 0.43 0.56 0.40 1.00 0.25 0.60 0.07 0.62 0.97 0.23 0.64 0.02 0.99 0.45 0.44 0.38 0.33 0.09 0.43 0.19 0.05 0.68 0.94 0.70 0.70 0.27 0.84 0.39 0.06 0.53 0.77 0.55 0.92 0.22 0.02 0.31 0.14 0.27 0.45 0.28 0.79 0.41 0.02 0.94 0.25 0.46 0.51 0.77 0.80 0.42 0.48 0.52 0.29 0.39 0.12 0.10 0.73 0.96 0.80 0.77 0.53 ]
[0.41 0.17 0.52 0.73 0.25 1.00 0.80 0.34 0.99 0.85 0.09 0.52 0.99 0.33 0.92 0.13 0.06 0.61 0.09 0.67 0.56 0.45 0.08 0.55 0.77 0.14 0.13 0.38 0.29 0.30 0.49 0.45 0.48 0.86 0.28 0.81 0.99 0.06 0.98 0.74 0.01 0.94 0.31 0.79 0.22 0.16 0.23 0.98 0.31 0.02 0.51 0.26 0.77 0.20 0.58 0.93 0.75 0.79 0.00 0.72 0.59 0.96 ]
[0.07 0.61 0.64 0.42 0.60 0.80 1.00 0.06 0.20 0.86 0.49 0.12 0.52 0.60 0.36 0.73 1.00 0.71 0.84 0.69 0.80 0.19 0.88 0.04 0.52 0.37 0.17 0.55 0.08 0.58 0.37 0.25 0.35 0.43 0.55 0.79 0.87 0.18 0.59 0.89 0.62 0.16 0.44 0.78 0.05 0.80 0.54 0.57 0.97 0.83 0.23 0.40 0.63 0.64 0.91 0.50 0.06 0.19 0.57 0.79 0.83 0.36 ]
[0.21 0.96 0.31 0.72 0.07 0.34 0.06 1.00 0.31 0.18 0.10 0.20 0.52 0.67 0.16 0.14 0.23 0.52 0.93 0.94 0.10 0.51 0.24 0.93 0.09 0.91 0.63 0.95 0.26 0.41 0.07 0.54 0.68 0.41 0.63 0.40 0.27 0.65 0.81 0.28 0.39 0.56 0.95 0.54 0.80 0.08 0.58 0.72 0.01 0.38 0.84 0.25 0.08 0.24 0.84 0.54 0.98 0.22 0.68 0.19 0.88 0.78 ]
[0.88 0.97 0.46 0.12 0.62 0.99 0.20 0.31 1.00 0.34 0.08 0.69 0.93 0.75 0.46 0.86 0.49 0.42 0.52 0.09 0.13 0.94 0.35 0.17 0.35 0.82 0.00 0.25 0.82 0.53 0.14 0.46 0.49 0.81 0.54 0.71 0.07 0.79 0.37 0.59 0.69 0.71 0.55 0.55 0.98 0.62 0.56 0.97 0.47 0.84 0.04 0.55 0.01 0.00 0.66 0.31 0.96 0.56 0.42 0.55 0.04 0.56 ]
[0.77 0.09 0.53 0.25 0.97 0.85 0.86 0.18 0.34 1.00 0.17 0.91 0.35 0.29 0.90 0.02 0.85 0.62 0.32 0.32 0.30 0.57 0.86 0.00 0.93 0.19 0.40 0.31 0.16 0.79 0.47 0.30 0.64 0.44 0.18 0.31 0.50 0.22 0.39 0.45 0.40 0.08 0.91 0.28 0.11 0.31 0.91 0.11 0.82 0.89 0.75 0.13 0.21 0.98 0.91 0.45 0.42 0.08 0.55 0.84 0.32 0.44 ]
[0.59 0.70 0.90 0.04 0.23 0.09 0.49 0.10 0.08 0.17 1.00 0.82 0.14 0.98 0.28 0.23 0.69 0.82 0.41 0.76 0.67 0.01 0.32 0.68 0.63 0.49 0.17 0.85 0.85 0.59 0.58 0.86 0.09 0.32 0.39 0.14 0.28 0.12 0.48 0.26 0.86 0.74 0.19 0.14 0.39 0.03 0.43 0.92 0.45 0.95 0.59 0.98 0.92 0.50 0.79 0.91 0.78 0.85 0.01 0.66 0.72 0.59 ]
[0.64 0.34 0.47 0.44 0.64 0.52 0.12 0.20 0.69 0.91 0.82 1.00 0.21 0.92 0.08 0.01 0.92 0.84 0.85 0.95 0.00 0.89 0.68 0.70 0.72 0.86 0.06 0.84 0.49 0.82 0.52 0.66 0.45 0.52 0.60 0.51 0.46 0.79 0.21 0.80 0.45 0.95 0.32 0.52 0.95 0.40 0.80 0.58 0.20 0.28 0.05 0.79 0.15 0.85 0.59 0.58 0.34 0.99 0.75 0.97 0.83 0.56 ]
[0.21 0.94 0.24 0.76 0.02 0.99 0.52 0.52 0.93 0.35 0.14 0.21 1.00 0.28 0.62 0.74 0.71 0.17 0.94 0.02 0.54 0.92 0.54 0.44 0.37 0.05 0.88 0.90 0.28 0.45 0.02 0.12 0.05 0.28 0.55 0.28 0.80 0.29 0.23 0.81 0.29 0.15 0.22 0.38 0.42 0.74 0.66 0.49 0.64 0.27 0.75 0.42 0.13 0.59 0.39 0.14 0.65 0.10 0.31 0.56 0.38 0.10 ]
[0.25 0.81 0.47 0.07 0.99 0.33 0.60 0.67 0.75 0.29 0.98 0.92 0.28 1.00 0.56 0.44 0.17 0.04 0.69 0.10 0.67 0.10 0.36 0.48 0.95 0.73 0.60 0.13 0.60 0.54 0.54 0.41 0.22 0.94 0.63 0.45 0.16 0.20 0.63 0.42 0.28 0.56 0.50 0.75 0.73 0.20 0.29 0.51 0.02 0.13 0.15 0.29 0.06 0.80 0.38 0.12 0.35 0.49 0.45 0.45 0.37 0.53 ]
