D = 6;
n = [ 5 5 5 5 5 5 ];
N = 55;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.26 0.74 0.48 0.08 0.07 0.03 0.54 0.40 0.12 0.39 0.15 0.51 0.02 0.15 0.01 0.95 0.15 0.25 0.09 0.05 0.66 0.41 0.32 0.98 0.29 0.82 0.13 0.26 0.18 0.76 0.35 0.43 0.25 0.53 0.31 0.55 0.97 0.76 0.97 0.96 0.10 0.94 0.23 0.36 0.45 0.97 0.54 0.47 0.11 0.26 0.37 0.11 0.67 0.35 ]
[0.26 1.00 0.83 0.53 0.77 0.36 0.12 0.16 0.27 0.80 0.40 0.38 0.45 0.23 0.74 0.86 0.37 0.08 0.05 0.01 0.09 0.92 0.43 0.64 0.25 0.77 0.60 0.33 0.88 0.51 0.62 0.94 0.33 0.80 0.68 0.16 0.10 0.69 0.48 0.13 0.21 0.35 0.76 0.00 0.94 0.40 0.23 0.82 0.71 0.07 0.78 0.31 0.58 0.96 0.14 ]
[0.74 0.83 1.00 0.48 0.01 0.98 0.28 0.26 0.75 0.13 0.06 0.27 0.36 0.75 0.91 0.24 0.21 0.11 0.61 0.90 0.42 0.90 0.23 0.68 0.95 0.18 0.09 0.62 0.22 0.71 0.60 0.84 0.89 0.74 0.35 0.54 0.11 0.94 0.94 0.73 0.51 0.85 0.97 0.36 0.28 0.66 0.89 0.65 1.00 0.32 0.27 0.16 0.56 0.63 0.56 ]
[0.48 0.53 0.48 1.00 0.13 0.04 0.57 0.18 0.68 0.18 0.52 0.94 0.59 0.66 0.17 0.68 0.08 0.60 0.05 0.59 0.08 0.41 0.10 0.29 0.18 0.44 0.20 0.98 0.02 0.64 0.63 0.29 0.17 0.45 0.89 0.55 0.35 0.69 0.48 0.24 0.33 0.58 0.12 0.75 0.79 0.89 0.61 1.00 0.58 0.90 0.54 0.19 0.83 0.03 0.37 ]
[0.08 0.77 0.01 0.13 1.00 0.20 0.37 0.11 0.27 0.90 0.13 0.04 0.49 0.60 0.30 0.39 0.70 0.39 0.87 0.79 0.15 0.84 0.51 0.38 0.06 0.26 0.90 0.25 0.61 0.62 0.16 0.23 0.16 0.72 0.14 0.73 0.56 0.84 0.74 0.27 0.13 0.85 0.18 0.56 0.24 0.63 0.77 0.88 1.00 0.01 0.32 0.20 0.65 0.69 0.82 ]
[0.07 0.36 0.98 0.04 0.20 1.00 0.03 0.14 0.55 0.09 0.21 0.78 0.57 0.99 0.35 0.10 0.62 0.34 0.62 0.04 0.09 0.42 0.21 0.82 0.66 0.57 0.90 0.39 0.15 0.61 0.56 0.93 0.16 0.88 0.27 0.87 0.37 0.47 0.93 0.99 0.17 0.31 0.32 0.48 0.39 0.83 0.14 0.56 0.19 0.01 0.59 0.03 0.79 0.76 0.74 ]
[0.03 0.12 0.28 0.57 0.37 0.03 1.00 0.68 0.91 0.13 0.29 0.10 0.23 0.97 0.59 0.49 0.11 0.14 0.06 0.27 0.89 0.57 0.29 0.74 0.36 0.28 0.21 0.56 0.15 0.72 0.26 0.91 0.00 0.55 0.74 0.04 0.46 0.72 0.60 0.47 0.31 0.57 0.38 0.94 0.38 0.76 0.30 0.70 0.00 0.79 0.59 0.48 0.61 0.48 0.20 ]
[0.54 0.16 0.26 0.18 0.11 0.14 0.68 1.00 0.27 0.19 0.03 0.44 0.91 0.74 0.15 0.10 0.91 0.76 0.52 0.81 0.63 0.81 0.07 0.89 0.41 0.24 0.32 0.98 0.52 0.18 0.72 0.26 0.15 0.99 0.70 0.82 0.24 0.45 0.78 0.40 0.23 0.42 0.25 0.25 0.05 0.57 0.08 0.10 0.14 0.41 0.15 0.48 0.51 0.84 0.53 ]
[0.40 0.27 0.75 0.68 0.27 0.55 0.91 0.27 1.00 0.25 0.36 0.06 0.37 0.83 0.77 0.70 0.87 0.41 0.67 0.40 0.75 0.65 0.16 0.20 0.88 0.19 0.75 1.00 0.67 0.80 0.93 0.53 0.42 0.64 0.78 0.21 0.03 0.01 0.73 0.29 0.64 0.46 0.46 0.67 0.10 0.90 0.52 0.03 0.10 0.73 0.65 0.54 0.15 0.19 0.53 ]
[0.12 0.80 0.13 0.18 0.90 0.09 0.13 0.19 0.25 1.00 0.74 0.52 0.47 0.14 0.86 0.68 0.85 0.20 0.48 0.00 0.68 0.29 0.31 0.10 0.70 0.57 0.16 0.99 0.16 0.84 0.76 0.27 0.89 0.85 0.18 0.40 0.42 0.31 0.63 0.67 0.10 0.90 0.23 0.29 0.16 0.55 0.31 0.14 0.82 0.45 0.94 0.04 0.47 0.75 0.13 ]
[0.39 0.40 0.06 0.52 0.13 0.21 0.29 0.03 0.36 0.74 1.00 0.63 0.24 0.45 0.07 0.20 0.32 0.78 0.88 0.28 0.73 0.24 0.88 0.18 0.73 0.75 0.19 0.88 0.19 0.30 0.58 0.43 0.82 0.97 0.79 0.91 0.16 0.31 0.14 0.94 0.19 0.09 0.46 0.09 0.37 0.95 0.23 0.92 0.82 0.07 0.57 0.84 0.81 0.31 0.96 ]
[0.15 0.38 0.27 0.94 0.04 0.78 0.10 0.44 0.06 0.52 0.63 1.00 0.54 0.29 0.40 0.24 0.16 1.00 0.85 0.21 0.61 0.91 0.08 0.14 0.46 0.71 0.61 0.93 0.65 0.21 0.63 0.46 0.78 0.63 0.77 0.82 0.75 0.33 0.60 0.22 0.47 0.32 0.40 0.68 0.57 0.34 0.35 0.25 0.78 0.21 0.85 0.11 0.91 0.40 0.76 ]
[0.51 0.45 0.36 0.59 0.49 0.57 0.23 0.91 0.37 0.47 0.24 0.54 1.00 0.24 0.86 0.76 0.20 0.72 0.19 0.52 0.38 0.94 0.10 0.04 0.42 0.80 0.48 0.93 0.85 0.22 0.03 0.83 0.30 0.95 0.99 0.97 0.07 0.46 0.39 0.71 0.91 0.59 0.95 0.32 0.60 0.61 0.70 0.31 0.70 0.09 0.15 0.45 0.20 0.27 0.51 ]
[0.02 0.23 0.75 0.66 0.60 0.99 0.97 0.74 0.83 0.14 0.45 0.29 0.24 1.00 0.91 0.75 0.90 0.26 0.56 0.23 0.20 0.96 0.70 0.21 0.33 0.56 0.23 0.15 0.21 0.81 0.63 0.38 0.94 0.31 0.35 0.41 0.13 0.53 0.51 0.87 0.11 0.37 0.99 0.15 0.41 0.72 0.63 0.87 0.58 0.04 0.07 0.86 0.35 0.92 0.61 ]
[0.15 0.74 0.91 0.17 0.30 0.35 0.59 0.15 0.77 0.86 0.07 0.40 0.86 0.91 1.00 0.16 0.36 0.27 0.21 0.80 0.72 0.15 0.62 0.62 0.47 0.33 0.79 0.26 0.63 0.19 0.41 0.53 0.25 0.96 0.50 0.93 0.35 0.84 0.42 0.57 0.83 0.12 0.42 0.33 0.50 0.03 0.60 0.19 0.32 0.26 0.29 0.37 0.82 0.63 0.37 ]
[0.01 0.86 0.24 0.68 0.39 0.10 0.49 0.10 0.70 0.68 0.20 0.24 0.76 0.75 0.16 1.00 0.15 0.69 0.11 0.52 0.40 0.67 0.41 0.98 0.35 0.62 0.44 0.77 0.74 0.71 0.38 0.42 0.80 0.57 0.12 0.61 0.54 0.67 0.43 0.20 0.46 0.13 0.38 0.28 0.79 0.41 0.59 0.39 0.55 0.93 0.33 0.20 0.45 0.97 0.34 ]
[0.95 0.37 0.21 0.08 0.70 0.62 0.11 0.91 0.87 0.85 0.32 0.16 0.20 0.90 0.36 0.15 1.00 0.05 0.22 0.08 0.48 0.23 0.11 0.85 0.20 0.49 0.82 0.66 0.89 0.79 0.54 0.50 0.25 0.91 0.82 0.86 0.41 0.75 0.95 0.40 0.74 0.46 0.98 0.26 0.62 0.56 0.93 0.47 0.80 0.97 0.98 0.35 0.16 0.75 0.61 ]
[0.15 0.08 0.11 0.60 0.39 0.34 0.14 0.76 0.41 0.20 0.78 1.00 0.72 0.26 0.27 0.69 0.05 1.00 0.78 0.63 0.97 0.90 0.63 0.75 0.36 0.61 0.41 0.39 0.12 0.68 0.29 0.61 0.92 0.96 0.44 0.71 0.24 0.35 0.05 0.79 0.61 0.70 0.13 0.49 0.39 0.23 0.36 0.38 0.72 0.12 0.54 0.57 0.32 0.25 0.54 ]
[0.25 0.05 0.61 0.05 0.87 0.62 0.06 0.52 0.67 0.48 0.88 0.85 0.19 0.56 0.21 0.11 0.22 0.78 1.00 0.61 0.14 0.62 0.71 0.01 0.46 0.56 0.60 0.16 0.67 0.34 0.72 0.62 0.97 0.63 0.78 0.09 0.97 0.26 0.92 0.01 0.98 0.24 0.11 0.10 0.98 0.46 0.64 0.45 0.74 0.85 0.32 0.72 0.53 0.20 0.81 ]
[0.09 0.01 0.90 0.59 0.79 0.04 0.27 0.81 0.40 0.00 0.28 0.21 0.52 0.23 0.80 0.52 0.08 0.63 0.61 1.00 0.77 0.35 0.16 0.98 0.27 0.81 0.41 0.67 0.37 0.77 0.79 0.04 0.34 0.01 0.63 0.66 0.46 0.33 0.51 0.34 0.39 0.75 0.67 0.67 0.72 0.14 0.51 0.38 0.91 0.40 0.89 0.57 0.77 0.96 0.73 ]
[0.05 0.09 0.42 0.08 0.15 0.09 0.89 0.63 0.75 0.68 0.73 0.61 0.38 0.20 0.72 0.40 0.48 0.97 0.14 0.77 1.00 0.28 0.11 0.26 0.71 0.25 0.36 0.65 0.09 0.86 0.72 0.69 0.83 0.81 0.75 0.87 0.14 0.94 0.70 0.55 0.87 0.66 0.15 0.19 0.21 0.97 0.86 0.03 0.09 0.65 0.50 0.60 0.95 0.33 0.32 ]
[0.66 0.92 0.90 0.41 0.84 0.42 0.57 0.81 0.65 0.29 0.24 0.91 0.94 0.96 0.15 0.67 0.23 0.90 0.62 0.35 0.28 1.00 0.51 0.07 0.27 0.98 0.15 0.78 0.64 0.43 0.86 0.21 0.14 0.75 0.36 0.29 0.19 0.29 0.56 0.12 0.79 0.41 0.95 0.73 0.71 0.99 0.70 0.17 0.30 0.95 0.54 0.73 0.63 0.35 0.17 ]
[0.41 0.43 0.23 0.10 0.51 0.21 0.29 0.07 0.16 0.31 0.88 0.08 0.10 0.70 0.62 0.41 0.11 0.63 0.71 0.16 0.11 0.51 1.00 0.54 0.07 0.36 0.50 0.12 0.83 0.98 0.61 0.65 0.02 0.77 0.35 0.93 0.79 0.38 0.01 0.34 0.08 0.09 0.26 0.94 0.32 0.90 0.40 0.92 0.46 0.56 0.62 0.40 0.55 0.49 0.12 ]
[0.32 0.64 0.68 0.29 0.38 0.82 0.74 0.89 0.20 0.10 0.18 0.14 0.04 0.21 0.62 0.98 0.85 0.75 0.01 0.98 0.26 0.07 0.54 1.00 0.05 0.98 0.74 0.67 0.53 0.71 0.88 0.28 0.25 0.33 0.23 0.70 0.12 0.75 0.26 0.29 0.81 0.03 0.69 0.11 0.88 0.74 0.02 0.50 0.35 0.68 0.37 0.18 0.60 0.62 0.37 ]
[0.98 0.25 0.95 0.18 0.06 0.66 0.36 0.41 0.88 0.70 0.73 0.46 0.42 0.33 0.47 0.35 0.20 0.36 0.46 0.27 0.71 0.27 0.07 0.05 1.00 0.23 0.76 0.24 0.02 0.94 0.31 0.94 0.01 0.51 0.48 0.69 0.26 0.44 0.76 0.05 0.11 0.65 0.63 0.61 0.78 0.61 0.53 0.24 0.91 0.75 0.68 0.20 0.37 0.01 0.45 ]
[0.29 0.77 0.18 0.44 0.26 0.57 0.28 0.24 0.19 0.57 0.75 0.71 0.80 0.56 0.33 0.62 0.49 0.61 0.56 0.81 0.25 0.98 0.36 0.98 0.23 1.00 0.69 0.13 0.65 0.91 0.41 0.63 0.81 0.70 0.48 0.73 0.64 0.91 0.84 0.16 0.25 0.60 0.42 0.52 0.81 0.07 0.36 0.50 0.48 0.15 0.77 0.12 0.41 0.16 0.54 ]
[0.82 0.60 0.09 0.20 0.90 0.90 0.21 0.32 0.75 0.16 0.19 0.61 0.48 0.23 0.79 0.44 0.82 0.41 0.60 0.41 0.36 0.15 0.50 0.74 0.76 0.69 1.00 0.77 0.75 0.52 0.88 0.22 0.28 0.66 0.71 0.82 0.40 0.83 0.24 0.68 0.69 0.25 0.74 0.20 0.62 0.68 0.21 0.94 0.29 0.28 0.94 0.86 0.11 0.26 0.89 ]
[0.13 0.33 0.62 0.98 0.25 0.39 0.56 0.98 1.00 0.99 0.88 0.93 0.93 0.15 0.26 0.77 0.66 0.39 0.16 0.67 0.65 0.78 0.12 0.67 0.24 0.13 0.77 1.00 0.88 0.51 0.14 0.26 0.18 0.51 0.78 0.13 0.56 0.04 0.55 0.49 0.60 0.64 0.95 0.57 0.71 0.78 0.74 0.22 0.88 0.32 0.01 0.70 0.64 0.56 0.33 ]
[0.26 0.88 0.22 0.02 0.61 0.15 0.15 0.52 0.67 0.16 0.19 0.65 0.85 0.21 0.63 0.74 0.89 0.12 0.67 0.37 0.09 0.64 0.83 0.53 0.02 0.65 0.75 0.88 1.00 0.53 0.71 0.67 0.32 0.51 0.20 0.25 0.35 0.57 0.51 0.59 0.70 0.38 0.54 0.31 0.06 0.37 0.27 0.16 0.48 0.39 0.75 0.69 0.62 0.03 0.04 ]
[0.18 0.51 0.71 0.64 0.62 0.61 0.72 0.18 0.80 0.84 0.30 0.21 0.22 0.81 0.19 0.71 0.79 0.68 0.34 0.77 0.86 0.43 0.98 0.71 0.94 0.91 0.52 0.51 0.53 1.00 0.29 0.95 0.96 0.09 0.48 0.02 0.41 0.58 0.27 0.70 0.96 0.48 0.01 0.27 0.28 0.15 0.58 0.63 0.78 0.35 0.21 0.33 0.03 0.36 0.09 ]
[0.76 0.62 0.60 0.63 0.16 0.56 0.26 0.72 0.93 0.76 0.58 0.63 0.03 0.63 0.41 0.38 0.54 0.29 0.72 0.79 0.72 0.86 0.61 0.88 0.31 0.41 0.88 0.14 0.71 0.29 1.00 0.21 0.23 0.44 0.74 0.80 0.08 0.40 0.08 0.84 0.35 0.02 0.48 0.77 0.43 0.25 0.69 0.21 0.52 0.87 0.13 0.95 0.90 0.16 0.95 ]
[0.35 0.94 0.84 0.29 0.23 0.93 0.91 0.26 0.53 0.27 0.43 0.46 0.83 0.38 0.53 0.42 0.50 0.61 0.62 0.04 0.69 0.21 0.65 0.28 0.94 0.63 0.22 0.26 0.67 0.95 0.21 1.00 0.56 0.02 0.95 0.17 0.57 0.41 0.36 0.07 0.31 0.03 0.82 0.63 0.72 0.16 0.02 0.17 0.10 0.64 0.46 0.92 0.89 0.09 0.14 ]
[0.43 0.33 0.89 0.17 0.16 0.16 0.00 0.15 0.42 0.89 0.82 0.78 0.30 0.94 0.25 0.80 0.25 0.92 0.97 0.34 0.83 0.14 0.02 0.25 0.01 0.81 0.28 0.18 0.32 0.96 0.23 0.56 1.00 0.19 0.39 0.40 0.95 0.30 0.63 0.41 0.05 0.64 0.39 0.52 0.11 0.49 0.67 0.54 0.65 0.71 0.37 0.28 0.67 0.34 0.61 ]
[0.25 0.80 0.74 0.45 0.72 0.88 0.55 0.99 0.64 0.85 0.97 0.63 0.95 0.31 0.96 0.57 0.91 0.96 0.63 0.01 0.81 0.75 0.77 0.33 0.51 0.70 0.66 0.51 0.51 0.09 0.44 0.02 0.19 1.00 0.31 0.55 0.57 0.93 0.08 0.57 0.65 0.09 0.43 0.80 0.35 0.97 0.12 0.92 0.34 0.23 0.46 0.55 0.73 0.57 0.36 ]
