D = 6;
n = [ 4 4 4 4 4 4 ];
N = 24;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 ];
m = [
[1.00 0.15 0.09 0.37 0.45 0.92 0.10 0.13 0.91 0.03 0.15 0.72 0.35 0.89 0.76 0.53 0.94 0.87 0.23 0.54 0.50 0.99 0.53 0.11 ]
[0.15 1.00 0.61 0.27 0.99 0.99 0.77 0.86 0.58 0.19 0.24 0.24 0.09 0.77 0.69 0.02 0.20 0.39 0.56 0.64 0.58 0.26 0.71 0.99 ]
[0.09 0.61 1.00 0.42 0.02 0.46 0.25 0.27 0.05 0.66 1.00 0.59 0.37 0.08 0.73 0.05 0.15 0.22 0.95 0.42 0.29 0.52 0.93 0.74 ]
[0.37 0.27 0.42 1.00 0.25 0.49 0.45 0.94 0.22 0.36 0.61 0.88 0.91 0.62 0.61 0.16 0.29 0.44 0.41 0.62 0.98 0.88 0.92 0.88 ]
[0.45 0.99 0.02 0.25 1.00 0.58 0.28 0.87 0.46 0.64 0.49 0.06 0.70 0.65 0.39 0.34 0.68 0.20 0.86 0.98 0.54 0.49 0.67 0.26 ]
[0.92 0.99 0.46 0.49 0.58 1.00 0.84 0.43 0.55 0.15 0.30 0.63 0.87 0.80 0.72 0.18 0.14 0.01 0.97 0.52 0.17 0.84 0.38 0.10 ]
[0.10 0.77 0.25 0.45 0.28 0.84 1.00 0.12 0.61 0.88 0.24 0.37 0.08 0.69 0.44 0.84 0.68 0.89 0.60 0.46 0.44 0.09 0.84 0.29 ]
[0.13 0.86 0.27 0.94 0.87 0.43 0.12 1.00 0.84 0.03 0.24 0.99 0.54 0.88 0.53 0.53 0.33 0.06 0.70 0.10 0.53 0.03 0.51 0.86 ]
[0.91 0.58 0.05 0.22 0.46 0.55 0.61 0.84 1.00 0.17 0.77 0.02 0.98 0.54 0.78 0.23 0.98 0.40 0.19 0.28 0.59 0.07 0.35 0.72 ]
[0.03 0.19 0.66 0.36 0.64 0.15 0.88 0.03 0.17 1.00 0.92 0.62 0.94 0.99 0.34 0.68 0.39 0.74 0.10 0.03 0.54 0.94 0.20 0.17 ]
[0.15 0.24 1.00 0.61 0.49 0.30 0.24 0.24 0.77 0.92 1.00 0.85 0.76 0.05 0.97 0.97 0.09 0.12 0.45 0.28 0.17 0.45 0.12 0.24 ]
[0.72 0.24 0.59 0.88 0.06 0.63 0.37 0.99 0.02 0.62 0.85 1.00 0.11 0.01 0.76 0.41 0.25 0.99 0.61 0.56 0.34 0.05 0.44 0.32 ]
[0.35 0.09 0.37 0.91 0.70 0.87 0.08 0.54 0.98 0.94 0.76 0.11 1.00 0.97 0.52 0.41 0.87 0.51 0.49 0.35 0.74 0.25 0.44 0.53 ]
[0.89 0.77 0.08 0.62 0.65 0.80 0.69 0.88 0.54 0.99 0.05 0.01 0.97 1.00 0.99 0.57 0.44 0.74 0.44 0.13 0.97 0.55 0.10 0.23 ]
[0.76 0.69 0.73 0.61 0.39 0.72 0.44 0.53 0.78 0.34 0.97 0.76 0.52 0.99 1.00 0.71 0.59 0.88 0.67 0.04 0.33 0.10 0.28 0.72 ]
[0.53 0.02 0.05 0.16 0.34 0.18 0.84 0.53 0.23 0.68 0.97 0.41 0.41 0.57 0.71 1.00 0.33 0.74 0.48 0.15 0.57 0.98 0.98 0.46 ]
[0.94 0.20 0.15 0.29 0.68 0.14 0.68 0.33 0.98 0.39 0.09 0.25 0.87 0.44 0.59 0.33 1.00 0.04 0.31 0.19 0.54 0.01 0.81 0.36 ]
[0.87 0.39 0.22 0.44 0.20 0.01 0.89 0.06 0.40 0.74 0.12 0.99 0.51 0.74 0.88 0.74 0.04 1.00 0.36 0.46 0.85 0.26 0.39 0.09 ]
[0.23 0.56 0.95 0.41 0.86 0.97 0.60 0.70 0.19 0.10 0.45 0.61 0.49 0.44 0.67 0.48 0.31 0.36 1.00 0.46 0.10 0.59 0.75 0.94 ]
[0.54 0.64 0.42 0.62 0.98 0.52 0.46 0.10 0.28 0.03 0.28 0.56 0.35 0.13 0.04 0.15 0.19 0.46 0.46 1.00 0.42 0.46 0.26 0.90 ]
[0.50 0.58 0.29 0.98 0.54 0.17 0.44 0.53 0.59 0.54 0.17 0.34 0.74 0.97 0.33 0.57 0.54 0.85 0.10 0.42 1.00 0.05 0.32 0.88 ]
[0.99 0.26 0.52 0.88 0.49 0.84 0.09 0.03 0.07 0.94 0.45 0.05 0.25 0.55 0.10 0.98 0.01 0.26 0.59 0.46 0.05 1.00 0.71 0.50 ]
[0.53 0.71 0.93 0.92 0.67 0.38 0.84 0.51 0.35 0.20 0.12 0.44 0.44 0.10 0.28 0.98 0.81 0.39 0.75 0.26 0.32 0.71 1.00 0.55 ]
[0.11 0.99 0.74 0.88 0.26 0.10 0.29 0.86 0.72 0.17 0.24 0.32 0.53 0.23 0.72 0.46 0.36 0.09 0.94 0.90 0.88 0.50 0.55 1.00 ]
];
