D = 4;
n = [ 4 4 4 4 ];
N = 70;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.57 0.83 0.18 0.80 0.13 0.10 0.58 0.92 0.87 0.21 0.42 0.49 0.35 0.85 0.89 0.30 0.79 0.07 0.76 0.36 0.56 0.57 0.63 0.76 0.69 0.09 0.62 0.61 0.37 0.13 0.35 0.20 0.83 0.71 0.17 0.31 0.21 0.43 0.82 0.59 0.79 0.17 0.83 0.76 0.54 0.61 0.69 0.44 0.19 0.64 0.20 0.62 0.99 0.19 0.83 0.66 0.94 1.00 0.22 0.35 0.07 0.41 0.04 0.78 0.28 0.24 0.79 0.18 0.03 ]
[0.57 1.00 0.21 0.89 0.56 0.38 0.72 0.87 0.71 0.04 0.68 0.75 0.60 0.53 0.38 0.03 0.12 0.87 0.36 0.40 0.99 0.94 0.00 0.67 0.68 0.55 0.49 0.25 0.91 0.12 0.25 0.96 0.93 0.70 0.37 0.53 0.96 0.33 0.82 0.22 0.74 0.73 0.06 0.81 0.37 0.25 0.77 0.57 0.87 0.40 0.50 0.99 0.43 0.20 0.20 0.52 0.15 0.90 0.99 0.60 0.99 0.27 0.06 0.22 0.67 0.31 0.05 0.11 0.93 0.83 ]
[0.83 0.21 1.00 0.98 0.85 0.76 0.51 0.78 0.20 0.56 0.93 0.75 1.00 0.00 0.25 0.63 0.19 0.48 0.49 0.65 0.43 0.22 0.90 0.99 0.67 0.82 0.81 0.05 0.58 0.03 0.96 0.74 0.05 0.43 0.61 0.23 0.03 0.58 0.76 0.15 0.57 0.77 0.71 0.33 0.12 0.15 0.89 0.89 0.61 0.35 0.21 0.02 0.19 0.13 0.40 0.11 0.47 0.92 0.41 0.83 0.95 0.68 0.41 0.07 0.47 0.25 0.53 0.84 0.43 0.81 ]
[0.18 0.89 0.98 1.00 0.45 0.78 0.31 0.61 0.64 0.42 0.76 0.41 0.43 0.39 0.30 0.81 0.48 0.47 0.33 0.34 0.36 0.96 0.55 0.48 0.00 0.76 0.31 0.09 0.85 0.49 0.13 0.96 0.12 0.17 0.45 0.95 0.61 0.35 0.17 0.02 0.79 0.73 0.25 0.63 0.24 0.95 0.47 0.29 0.66 0.21 0.16 0.69 0.11 0.22 0.33 0.80 0.60 0.80 0.78 0.38 0.41 0.22 0.60 0.12 0.74 0.25 0.01 0.00 0.24 0.78 ]
[0.80 0.56 0.85 0.45 1.00 0.60 0.06 0.54 0.93 0.19 0.66 0.98 0.51 0.65 0.75 0.18 0.80 0.60 0.01 1.00 0.12 0.16 0.50 0.58 0.10 0.32 0.43 0.14 0.65 0.36 0.73 0.13 0.40 0.07 0.98 0.65 0.82 0.30 0.82 0.43 0.54 0.20 0.84 0.59 0.13 0.05 0.75 0.29 0.97 0.95 0.05 0.61 0.47 0.63 0.35 0.65 0.95 0.52 0.73 0.41 0.64 0.71 0.90 0.41 0.23 0.11 0.98 0.17 0.31 0.26 ]
[0.13 0.38 0.76 0.78 0.60 1.00 0.70 0.12 0.01 0.36 0.27 0.61 0.62 0.15 0.33 0.23 0.05 0.84 0.92 0.08 0.61 0.91 0.83 0.01 0.62 0.78 0.83 0.47 0.42 0.46 0.36 0.77 0.35 0.68 0.38 0.96 0.25 0.55 0.08 0.53 0.45 0.40 0.58 0.28 0.50 0.74 0.28 0.76 0.17 0.70 0.78 0.77 0.91 0.91 0.75 0.67 0.30 0.64 0.69 0.26 0.60 0.69 0.11 0.96 0.85 0.45 0.99 0.23 0.13 0.04 ]
[0.10 0.72 0.51 0.31 0.06 0.70 1.00 0.99 0.40 0.36 0.09 0.10 0.98 0.04 0.50 0.94 0.99 0.28 0.95 0.84 0.71 0.20 0.22 0.78 0.33 0.85 0.14 0.43 0.81 0.26 0.23 0.10 0.26 0.48 0.78 0.13 0.16 0.79 0.91 0.06 0.50 0.54 0.02 0.35 0.11 0.84 0.66 0.64 0.17 0.14 0.60 0.78 0.78 0.52 0.99 0.90 0.26 0.15 0.95 0.03 0.52 0.75 0.02 0.52 0.33 0.46 0.54 0.33 0.73 0.79 ]
[0.58 0.87 0.78 0.61 0.54 0.12 0.99 1.00 0.75 0.49 0.55 0.43 0.15 0.43 0.40 1.00 0.61 0.94 0.03 0.08 0.84 0.53 0.35 0.33 0.54 0.59 0.57 0.46 0.08 0.91 0.66 0.81 0.65 0.79 0.94 0.10 0.83 0.77 0.14 0.69 0.38 0.38 0.50 0.09 0.52 0.80 0.16 0.91 0.58 0.49 0.29 0.03 0.16 0.03 0.42 0.28 0.49 0.80 0.92 0.01 0.16 0.40 0.90 0.91 0.20 0.04 0.57 0.21 0.57 0.13 ]
[0.92 0.71 0.20 0.64 0.93 0.01 0.40 0.75 1.00 0.85 0.12 0.82 0.18 0.70 0.32 0.13 0.59 0.71 0.10 0.37 0.81 0.07 0.45 0.53 0.63 0.54 0.15 0.70 0.63 0.63 0.51 0.49 0.87 0.42 0.05 0.89 0.12 0.92 0.91 0.02 0.04 0.54 0.32 0.74 0.25 0.54 0.82 0.19 0.16 0.99 0.31 0.57 0.46 0.47 0.76 0.09 0.86 0.71 0.28 0.05 0.35 0.84 0.64 0.07 0.27 0.43 0.73 0.46 0.92 0.49 ]
[0.87 0.04 0.56 0.42 0.19 0.36 0.36 0.49 0.85 1.00 0.21 0.77 0.61 0.07 0.82 0.91 0.05 0.01 0.63 0.98 0.44 0.82 0.94 0.02 0.48 0.91 0.32 0.94 0.61 0.96 0.05 0.90 0.76 0.53 0.16 0.45 0.83 0.09 0.70 0.51 0.29 0.56 0.88 0.89 0.84 0.67 0.35 0.81 0.24 0.35 0.38 0.67 0.50 0.68 0.28 0.89 0.14 0.36 0.29 0.15 0.32 0.38 0.10 0.62 0.16 0.14 0.13 0.83 0.39 0.64 ]
