D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 38;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.71 0.65 0.96 0.52 0.19 0.00 0.63 0.40 0.60 0.24 0.07 0.01 0.63 0.45 0.08 0.35 0.47 0.43 0.21 0.66 0.60 0.56 0.84 0.20 0.26 0.37 0.06 0.62 0.64 0.57 0.81 0.26 0.23 0.85 0.05 0.54 0.15 ]
[0.71 1.00 0.87 0.05 0.37 0.42 0.45 0.55 0.33 0.85 0.46 0.02 0.93 0.49 0.48 0.61 0.11 0.98 0.80 0.55 0.48 0.02 0.08 0.22 0.31 0.64 0.78 0.09 0.43 0.83 0.19 0.78 0.82 0.74 0.75 0.50 0.78 0.21 ]
[0.65 0.87 1.00 0.36 0.42 0.78 0.17 0.33 0.24 0.43 0.17 0.04 0.87 0.46 0.35 0.45 0.29 0.73 0.39 0.26 0.89 0.80 0.37 0.29 0.32 0.07 0.74 0.60 0.40 0.88 0.94 0.94 0.66 0.75 0.67 0.25 0.97 0.46 ]
[0.96 0.05 0.36 1.00 0.30 0.77 0.35 0.38 0.43 0.95 0.16 0.18 0.01 0.26 0.16 0.68 0.17 0.41 0.52 0.29 0.24 0.42 0.69 0.85 0.62 0.06 0.50 0.48 0.47 0.05 0.81 0.38 0.53 0.59 0.51 0.08 0.43 0.07 ]
[0.52 0.37 0.42 0.30 1.00 0.56 0.68 0.33 0.34 0.14 0.59 0.13 0.66 0.60 0.62 0.24 0.75 0.86 0.16 0.38 0.87 0.82 0.23 0.07 0.51 0.58 0.23 0.22 0.35 0.92 0.84 0.68 0.74 0.15 0.76 0.55 0.18 0.25 ]
[0.19 0.42 0.78 0.77 0.56 1.00 0.13 0.96 0.29 0.57 0.51 0.75 0.88 0.16 0.83 0.49 0.32 0.17 0.26 0.02 0.48 0.57 0.50 0.23 0.87 0.65 0.65 0.65 0.82 0.89 0.76 0.83 0.09 0.99 0.88 0.76 0.49 0.16 ]
[0.00 0.45 0.17 0.35 0.68 0.13 1.00 0.29 0.64 0.63 0.42 0.02 0.11 0.54 0.71 0.80 0.25 0.27 0.30 0.09 0.92 0.22 1.00 0.35 0.69 0.85 0.66 0.10 0.12 0.53 0.50 0.10 0.70 0.77 0.02 0.61 0.70 0.74 ]
[0.63 0.55 0.33 0.38 0.33 0.96 0.29 1.00 0.35 0.27 0.22 0.01 0.60 0.67 0.43 0.96 0.24 0.34 0.32 0.76 0.49 0.38 0.10 0.92 0.97 0.35 0.51 0.94 0.51 0.62 0.17 0.18 0.87 0.53 0.94 0.86 0.59 0.79 ]
[0.40 0.33 0.24 0.43 0.34 0.29 0.64 0.35 1.00 0.50 0.60 0.66 0.83 0.65 0.46 0.78 0.32 0.27 0.56 0.34 0.68 0.66 0.60 0.62 0.85 0.73 0.34 0.88 0.32 0.04 0.76 0.18 0.44 0.02 0.94 0.49 0.94 0.99 ]
[0.60 0.85 0.43 0.95 0.14 0.57 0.63 0.27 0.50 1.00 0.97 0.31 0.88 0.25 0.94 0.27 0.98 0.71 0.53 0.39 0.52 0.11 0.13 0.63 0.84 0.07 0.66 0.55 0.23 0.60 0.37 0.45 0.79 0.33 0.87 0.72 0.88 0.67 ]
