D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 44;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.16 0.63 0.50 0.18 0.65 0.73 0.63 0.59 0.85 0.45 0.92 0.61 0.17 0.23 0.95 0.67 0.24 0.14 0.33 0.54 0.32 0.56 0.60 0.32 0.40 0.94 0.70 0.44 0.71 0.48 0.60 0.68 0.67 0.80 0.81 0.32 0.71 0.11 0.58 0.75 0.46 0.82 0.65 ]
[0.16 1.00 0.95 0.72 0.09 0.66 0.51 0.55 0.38 0.16 0.09 0.16 0.89 0.83 0.36 0.93 0.55 0.18 0.36 0.78 0.40 0.73 0.79 0.43 0.05 0.57 0.95 0.26 0.27 0.67 0.80 0.36 0.51 0.18 0.09 0.19 0.44 0.89 0.98 0.41 0.44 0.10 0.62 0.62 ]
[0.63 0.95 1.00 0.43 0.46 0.69 0.28 0.87 0.82 0.24 0.69 0.78 0.31 0.32 0.24 0.92 0.43 0.01 0.91 0.54 0.17 0.08 0.64 0.93 0.64 0.05 0.69 0.57 0.35 0.51 0.20 0.85 0.14 0.18 0.24 0.93 0.99 0.77 0.65 0.44 0.47 0.50 0.65 0.39 ]
[0.50 0.72 0.43 1.00 0.66 0.20 0.45 0.17 0.07 0.50 0.84 0.85 0.18 0.21 0.84 0.14 0.10 0.77 0.82 0.15 0.16 0.67 0.90 0.23 0.70 0.10 0.17 0.74 0.66 0.15 0.51 0.14 0.17 0.03 0.52 0.43 0.59 0.27 0.87 0.39 0.97 0.05 0.82 0.56 ]
[0.18 0.09 0.46 0.66 1.00 0.89 0.09 0.47 0.98 0.71 0.60 0.18 0.67 0.15 0.86 0.56 0.93 0.29 0.32 0.57 0.97 0.54 0.58 0.23 0.67 0.49 0.39 0.59 0.22 0.99 0.24 0.81 0.17 0.55 0.21 0.78 0.42 0.10 0.24 0.09 0.30 0.99 0.61 0.44 ]
[0.65 0.66 0.69 0.20 0.89 1.00 0.58 0.13 0.62 0.71 0.29 0.26 0.02 0.75 0.64 0.27 0.76 0.89 0.92 0.68 0.75 0.48 0.36 0.09 0.41 0.70 0.89 0.16 0.80 0.56 0.15 0.19 0.18 0.37 0.82 0.28 0.61 0.35 0.84 0.48 0.92 0.58 0.37 0.46 ]
[0.73 0.51 0.28 0.45 0.09 0.58 1.00 0.07 0.72 0.11 0.79 0.96 0.78 1.00 0.93 0.92 0.24 0.36 0.45 0.64 0.72 0.13 0.77 0.27 0.79 0.73 0.45 0.93 0.24 0.88 0.58 0.70 0.15 0.78 0.69 0.39 0.38 0.41 0.46 0.78 0.65 0.21 0.95 0.60 ]
[0.63 0.55 0.87 0.17 0.47 0.13 0.07 1.00 0.64 0.27 0.09 0.30 0.45 0.13 0.82 0.41 0.30 0.45 0.53 0.30 0.80 0.45 0.15 0.89 0.71 0.19 0.27 0.09 0.98 0.60 0.05 0.77 0.57 0.08 0.97 0.91 0.94 0.32 0.72 0.40 0.34 0.30 0.89 0.37 ]
[0.59 0.38 0.82 0.07 0.98 0.62 0.72 0.64 1.00 0.46 0.59 0.49 0.74 0.71 0.48 0.94 0.28 0.19 0.56 0.68 0.89 0.67 0.12 0.18 0.89 0.93 0.99 0.14 0.70 0.51 0.42 0.46 0.71 0.61 0.17 0.42 0.84 0.04 0.68 0.24 0.84 0.18 0.46 0.20 ]
[0.85 0.16 0.24 0.50 0.71 0.71 0.11 0.27 0.46 1.00 0.69 0.60 0.23 0.83 0.69 0.77 0.17 0.29 0.51 0.50 0.69 0.97 0.34 0.90 0.59 0.67 0.91 0.89 0.71 0.42 0.86 0.59 0.54 0.71 0.96 0.28 0.02 0.96 0.14 0.97 0.06 0.28 0.14 0.96 ]
[0.45 0.09 0.69 0.84 0.60 0.29 0.79 0.09 0.59 0.69 1.00 0.26 0.46 0.89 0.52 0.78 0.65 0.35 0.45 0.33 0.60 0.57 0.74 0.56 0.23 0.39 0.39 0.92 0.07 0.17 0.71 0.85 0.38 0.73 0.94 0.99 0.52 0.69 0.58 0.31 0.00 0.64 0.59 0.28 ]
[0.92 0.16 0.78 0.85 0.18 0.26 0.96 0.30 0.49 0.60 0.26 1.00 0.12 0.50 0.05 0.05 0.62 0.37 0.28 0.51 0.63 0.54 0.72 0.20 0.63 0.99 0.53 0.81 0.19 0.38 0.13 0.42 0.47 0.81 0.06 0.00 0.92 0.94 0.31 0.12 0.97 0.51 0.77 0.15 ]
[0.61 0.89 0.31 0.18 0.67 0.02 0.78 0.45 0.74 0.23 0.46 0.12 1.00 0.96 0.18 0.34 0.42 0.31 0.27 0.99 0.49 0.94 0.70 0.05 0.10 0.32 0.77 0.74 0.96 0.68 0.20 0.28 0.57 0.78 0.44 0.21 0.02 0.54 0.75 0.79 0.75 0.69 0.10 0.69 ]
[0.17 0.83 0.32 0.21 0.15 0.75 1.00 0.13 0.71 0.83 0.89 0.50 0.96 1.00 0.16 0.02 0.59 0.79 0.40 0.20 0.96 0.05 0.25 0.97 0.32 0.75 0.28 0.60 0.17 0.65 0.49 0.66 0.30 0.87 0.08 0.23 0.97 0.69 0.35 0.25 0.51 0.93 0.18 0.89 ]
