D = 2;
n = [ 3 3 ];
N = 31;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 1.00 0.09 0.66 0.44 0.10 0.86 0.67 0.34 1.00 0.70 0.12 0.73 0.33 0.41 0.09 0.81 0.59 0.67 0.60 0.07 0.02 0.52 0.43 0.34 0.23 0.80 0.44 0.16 0.78 0.11 ]
[1.00 1.00 0.95 0.91 0.76 0.94 0.78 0.50 0.31 0.01 0.98 0.10 0.43 0.50 0.15 0.49 0.86 0.51 1.00 0.13 0.22 0.51 0.83 0.40 0.24 0.14 1.00 0.29 0.24 0.06 0.44 ]
[0.09 0.95 1.00 0.73 0.10 0.36 0.74 0.47 0.23 0.61 0.30 0.64 0.88 0.28 0.36 0.08 0.25 0.72 0.13 0.16 0.52 0.50 0.71 0.01 0.05 0.70 0.28 0.44 0.61 1.00 0.86 ]
[0.66 0.91 0.73 1.00 0.41 0.99 0.71 0.43 0.48 0.77 0.52 0.99 0.43 0.95 0.81 0.06 0.90 0.95 0.32 0.64 0.88 0.10 0.11 0.72 1.00 0.69 0.93 0.93 0.20 0.31 0.89 ]
[0.44 0.76 0.10 0.41 1.00 0.59 0.22 0.25 0.32 0.88 0.89 0.67 0.47 0.41 0.78 0.06 0.75 0.80 0.32 0.66 0.37 0.16 0.48 0.13 0.40 0.85 0.93 0.66 0.14 0.44 0.25 ]
[0.10 0.94 0.36 0.99 0.59 1.00 0.61 0.15 0.66 0.88 0.08 0.44 0.50 0.16 0.35 0.93 0.99 0.33 0.57 0.78 0.08 0.30 0.70 0.25 0.20 0.98 0.98 0.23 0.54 0.10 0.59 ]
[0.86 0.78 0.74 0.71 0.22 0.61 1.00 0.03 0.85 0.18 0.41 0.12 0.88 0.28 0.46 0.85 0.30 0.72 0.41 0.65 0.67 0.41 0.17 0.84 0.14 0.15 0.13 0.13 0.01 0.93 0.93 ]
[0.67 0.50 0.47 0.43 0.25 0.15 0.03 1.00 0.12 0.41 0.77 0.56 0.70 0.97 0.44 0.99 0.68 0.21 0.13 0.80 0.47 0.14 0.18 0.95 0.72 0.09 0.18 0.04 0.66 0.16 0.01 ]
[0.34 0.31 0.23 0.48 0.32 0.66 0.85 0.12 1.00 0.39 0.98 0.45 0.80 0.41 0.12 0.53 0.58 0.51 0.87 0.26 0.28 0.58 0.53 0.51 0.08 0.65 0.23 0.80 0.73 0.53 0.70 ]
[1.00 0.01 0.61 0.77 0.88 0.88 0.18 0.41 0.39 1.00 0.76 0.87 0.28 0.87 0.15 0.87 0.97 0.76 0.75 0.86 0.41 0.57 0.32 0.25 0.26 0.22 0.28 0.38 0.37 0.96 0.13 ]
