D = 4;
n = [ 5 5 5 5 ];
N = 37;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.64 0.17 0.52 0.79 0.02 0.59 0.94 0.11 0.71 0.49 0.19 0.68 0.30 0.80 0.34 0.32 0.08 1.00 0.74 0.50 0.25 0.65 0.62 0.18 0.46 0.05 0.16 0.23 0.22 0.13 0.19 0.18 0.51 0.36 0.68 0.89 ]
[0.64 1.00 0.54 0.18 0.16 0.28 0.18 0.79 0.31 0.57 0.94 0.60 0.82 0.98 0.87 0.96 0.69 0.52 0.79 0.43 0.39 0.73 0.69 0.56 0.21 0.02 0.72 0.94 0.67 0.60 0.65 0.93 0.48 0.75 0.76 0.73 0.53 ]
[0.17 0.54 1.00 0.02 0.68 0.22 0.02 0.64 0.84 0.72 0.22 0.12 0.16 0.02 0.96 0.25 0.38 0.68 0.94 0.67 0.17 1.00 0.06 0.86 0.40 0.35 0.49 0.83 0.20 0.64 0.34 0.78 0.24 0.59 0.55 0.03 0.28 ]
[0.52 0.18 0.02 1.00 0.86 0.47 0.90 0.13 0.85 0.39 0.51 0.33 0.39 0.96 0.15 0.11 0.26 0.06 0.41 0.19 0.81 0.01 0.29 0.49 0.24 0.51 0.90 0.44 0.49 0.63 0.91 0.36 0.67 0.92 0.86 0.07 0.79 ]
[0.79 0.16 0.68 0.86 1.00 0.96 0.60 0.14 0.85 0.16 0.21 0.89 0.62 0.75 0.40 0.61 0.55 0.26 0.48 0.06 0.77 0.64 0.18 0.01 0.87 0.94 0.53 0.71 0.63 0.18 0.11 0.66 0.45 0.93 0.36 0.54 0.24 ]
[0.02 0.28 0.22 0.47 0.96 1.00 0.34 0.52 0.49 0.17 0.66 0.83 0.50 0.63 0.42 0.48 0.77 0.80 0.71 0.44 0.30 0.78 0.95 0.16 0.81 0.75 0.79 0.57 0.43 0.48 0.72 0.93 0.84 0.73 0.46 0.92 0.90 ]
[0.59 0.18 0.02 0.90 0.60 0.34 1.00 0.10 0.36 0.17 0.73 0.53 0.35 0.88 0.48 0.05 0.72 0.31 0.57 0.48 0.09 0.63 0.60 0.09 0.70 0.53 0.41 0.60 1.00 0.59 0.67 0.66 0.12 0.31 0.33 0.32 0.88 ]
[0.94 0.79 0.64 0.13 0.14 0.52 0.10 1.00 0.35 0.30 0.25 0.83 0.02 0.00 0.54 0.51 0.75 0.57 0.79 0.06 0.62 0.26 0.72 0.82 0.15 0.75 0.27 0.27 0.34 0.92 0.99 0.51 0.75 0.43 0.04 0.82 0.37 ]
[0.11 0.31 0.84 0.85 0.85 0.49 0.36 0.35 1.00 0.95 0.64 0.59 0.94 0.85 0.10 0.63 0.62 0.23 0.01 0.16 0.43 0.70 0.60 0.84 0.20 0.87 0.17 0.70 0.71 0.26 0.91 0.22 0.31 0.42 0.48 0.07 0.58 ]
[0.71 0.57 0.72 0.39 0.16 0.17 0.17 0.30 0.95 1.00 0.31 0.03 0.61 0.15 0.10 0.70 0.06 0.28 0.10 0.42 0.38 0.80 1.00 0.55 0.43 0.72 0.76 0.73 0.09 0.55 0.17 0.81 0.44 0.13 0.84 0.95 0.84 ]
[0.49 0.94 0.22 0.51 0.21 0.66 0.73 0.25 0.64 0.31 1.00 0.38 0.46 1.00 0.92 0.53 0.94 0.88 0.17 0.21 0.75 0.68 0.98 0.96 0.50 0.82 0.28 0.09 0.41 0.48 0.31 0.52 0.14 0.74 0.73 0.23 0.38 ]
[0.19 0.60 0.12 0.33 0.89 0.83 0.53 0.83 0.59 0.03 0.38 1.00 0.07 0.90 0.92 0.61 0.87 0.69 0.92 0.74 0.37 0.08 0.45 0.05 0.06 0.02 0.03 0.09 0.50 0.37 0.57 0.07 0.62 0.05 0.59 0.73 0.48 ]
[0.68 0.82 0.16 0.39 0.62 0.50 0.35 0.02 0.94 0.61 0.46 0.07 1.00 0.10 0.63 0.14 0.41 0.09 0.64 0.65 0.11 0.32 0.50 0.61 0.02 0.77 0.62 0.45 0.46 0.61 0.85 0.07 0.46 0.86 0.86 0.84 0.17 ]
[0.30 0.98 0.02 0.96 0.75 0.63 0.88 0.00 0.85 0.15 1.00 0.90 0.10 1.00 0.32 0.16 0.95 0.32 1.00 0.76 0.19 0.98 0.25 0.61 0.35 0.46 0.89 0.01 0.92 0.76 0.42 0.18 0.43 0.36 0.15 0.39 0.23 ]
[0.80 0.87 0.96 0.15 0.40 0.42 0.48 0.54 0.10 0.10 0.92 0.92 0.63 0.32 1.00 0.92 0.76 0.88 0.84 0.72 0.23 0.09 0.43 0.08 0.20 0.05 0.80 0.83 0.60 0.33 0.96 0.16 0.57 0.38 0.50 0.15 0.99 ]
