D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 43;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.07 0.89 0.77 0.07 0.84 0.29 0.32 0.82 0.06 0.57 0.73 0.39 0.52 0.76 0.94 0.67 0.31 0.99 0.38 0.24 0.06 0.92 0.18 0.51 0.72 0.12 0.33 0.39 0.31 0.56 0.18 0.84 0.86 0.58 0.24 0.80 0.42 0.90 0.81 0.69 0.25 0.12 ]
[0.07 1.00 0.22 0.75 0.26 0.46 0.60 0.10 0.01 0.22 0.70 0.59 0.76 0.70 0.19 0.71 0.82 0.82 0.02 0.34 0.47 0.80 0.01 0.35 0.72 0.75 0.30 0.24 0.22 0.16 0.98 0.25 0.37 0.67 0.41 0.91 0.70 0.79 0.69 0.63 0.79 0.44 0.83 ]
[0.89 0.22 1.00 0.62 1.00 0.28 0.85 0.63 0.52 0.39 0.14 0.16 0.82 0.31 0.03 0.54 0.40 0.35 0.87 0.40 0.04 0.26 0.17 0.32 0.04 0.93 0.55 0.89 0.51 0.84 0.02 0.06 0.08 0.67 0.85 0.10 0.56 0.63 0.21 0.42 0.82 0.81 0.21 ]
[0.77 0.75 0.62 1.00 0.55 0.21 0.72 0.12 0.81 0.27 0.99 0.76 0.11 0.91 0.05 0.61 0.31 0.07 0.64 0.56 0.96 0.46 0.02 1.00 0.51 0.75 0.67 0.87 0.84 0.50 0.19 0.70 0.56 0.10 0.02 0.31 0.11 0.55 0.52 0.42 0.20 0.28 0.22 ]
[0.07 0.26 1.00 0.55 1.00 0.15 0.28 0.76 0.64 0.92 0.38 0.85 0.14 0.76 0.10 0.38 0.21 0.85 0.03 0.43 0.07 0.91 0.17 0.52 0.85 0.14 0.09 0.16 0.02 0.35 0.87 0.94 0.18 0.33 0.26 0.42 0.63 0.22 0.37 0.14 0.01 0.63 0.04 ]
[0.84 0.46 0.28 0.21 0.15 1.00 0.07 0.84 0.07 0.95 0.55 0.39 0.65 0.49 0.13 0.47 0.96 0.86 0.03 0.63 0.36 0.84 0.58 0.46 0.31 0.25 0.17 0.89 0.20 0.02 0.77 0.22 0.34 0.07 0.55 0.55 0.27 0.84 0.61 0.12 0.02 0.80 0.64 ]
[0.29 0.60 0.85 0.72 0.28 0.07 1.00 0.74 0.36 0.06 0.42 0.60 0.29 0.68 0.94 0.48 0.97 0.30 0.71 0.65 0.41 0.14 0.54 0.45 0.44 0.30 0.98 0.31 0.99 0.79 0.16 0.06 0.81 0.45 0.98 0.49 0.79 0.31 0.29 1.00 0.15 0.04 0.43 ]
[0.32 0.10 0.63 0.12 0.76 0.84 0.74 1.00 0.05 0.71 0.61 0.52 0.14 0.87 0.28 0.55 0.51 0.10 0.53 0.74 0.16 0.92 0.23 0.38 0.11 0.93 0.37 0.83 0.56 0.36 0.09 0.93 0.16 0.96 0.63 0.21 0.32 0.21 0.89 0.28 0.09 0.52 0.77 ]
[0.82 0.01 0.52 0.81 0.64 0.07 0.36 0.05 1.00 0.20 0.79 0.91 0.96 0.16 0.53 0.41 0.34 0.18 0.43 0.59 0.23 0.16 0.56 0.62 0.52 0.19 0.24 0.07 0.04 0.09 0.30 0.18 0.84 0.76 0.90 0.84 0.74 0.65 0.87 0.15 0.95 0.59 0.24 ]
[0.06 0.22 0.39 0.27 0.92 0.95 0.06 0.71 0.20 1.00 0.99 0.75 0.34 0.63 0.23 0.72 0.41 0.65 0.64 0.77 0.48 0.33 0.29 0.96 0.62 0.70 0.81 0.30 0.47 0.55 0.31 0.10 0.32 0.12 0.70 0.45 0.11 0.65 0.60 0.81 0.47 0.44 0.91 ]
[0.57 0.70 0.14 0.99 0.38 0.55 0.42 0.61 0.79 0.99 1.00 0.24 0.90 0.39 0.86 0.52 0.21 0.14 0.51 0.33 0.39 0.93 0.49 0.10 0.55 0.90 0.35 0.60 0.18 0.69 0.06 0.83 0.99 0.84 0.52 0.97 0.67 0.77 0.26 0.85 0.64 0.54 0.70 ]
