D = 4;
n = [ 2 2 2 2 ];
N = 61;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.29 0.03 0.22 0.71 0.13 0.50 0.43 0.68 0.51 0.60 0.21 0.83 0.16 0.36 0.69 0.99 0.13 0.33 0.25 0.45 0.47 0.44 0.21 0.21 0.57 0.65 0.01 0.26 0.75 0.91 0.65 0.76 0.04 0.22 0.29 1.00 0.83 0.95 0.79 0.88 0.66 0.04 0.51 0.98 0.01 0.36 0.94 0.68 0.59 0.21 0.93 0.48 0.91 0.49 0.94 0.69 0.91 0.74 0.63 0.25 ]
[0.29 1.00 0.55 0.75 0.25 0.77 0.04 0.28 0.51 0.37 0.45 0.76 0.74 0.17 0.05 0.27 0.37 0.66 0.72 0.37 0.25 0.48 0.34 0.15 0.50 0.74 0.80 0.30 0.00 0.73 0.00 0.12 0.91 0.63 0.29 0.43 0.68 0.53 0.05 0.47 0.86 0.74 0.02 0.11 0.29 0.49 0.81 0.12 0.12 0.23 0.85 0.01 0.41 0.26 0.78 0.81 0.72 0.05 0.82 0.84 0.73 ]
[0.03 0.55 1.00 0.60 0.41 0.90 0.85 0.27 0.70 0.26 0.05 0.92 0.04 0.45 0.10 0.71 0.71 0.06 0.67 0.01 0.44 0.45 0.10 0.52 0.81 0.10 0.93 0.96 0.71 0.16 0.32 0.44 0.29 0.79 0.47 0.84 0.38 0.63 0.46 0.39 0.42 0.35 0.78 0.95 0.09 0.41 0.40 0.66 0.20 0.05 0.20 0.90 0.66 0.29 0.74 0.67 0.25 0.95 0.87 0.15 0.14 ]
[0.22 0.75 0.60 1.00 0.07 0.74 0.06 0.34 0.20 0.40 0.34 0.72 0.64 0.06 0.01 0.92 0.69 0.23 0.92 0.45 0.44 0.02 0.07 0.51 0.56 0.07 0.29 0.21 0.73 0.97 0.53 0.50 0.64 0.65 0.59 0.15 0.15 0.37 0.63 0.62 0.11 0.76 0.70 0.93 0.95 0.43 0.12 0.84 0.96 0.94 0.80 0.11 0.34 0.17 0.47 0.29 0.53 0.29 0.94 0.83 0.86 ]
[0.71 0.25 0.41 0.07 1.00 0.87 0.20 0.84 0.09 0.56 0.18 0.34 0.38 0.03 0.47 0.64 0.18 0.18 0.35 0.67 0.56 0.47 0.26 0.30 0.75 0.92 0.18 0.26 0.93 0.70 0.81 0.16 0.33 0.50 0.55 0.02 0.51 0.97 0.46 0.94 0.60 0.65 0.49 0.52 0.28 0.17 0.83 0.05 0.00 0.26 0.58 0.29 0.55 0.30 0.76 0.00 0.90 0.96 0.77 0.22 0.23 ]
[0.13 0.77 0.90 0.74 0.87 1.00 0.75 0.74 0.87 0.54 0.42 0.69 0.62 0.43 0.16 0.29 0.96 0.72 0.41 0.60 0.84 0.57 0.66 0.53 0.46 0.70 0.04 0.57 0.00 0.89 0.03 0.33 0.15 0.61 0.98 0.90 0.91 0.03 0.02 0.05 0.40 0.42 0.02 0.93 0.70 0.37 0.92 0.46 0.18 0.60 0.86 0.50 0.62 0.01 0.10 0.86 0.84 0.46 0.35 0.08 0.69 ]
[0.50 0.04 0.85 0.06 0.20 0.75 1.00 0.09 0.21 0.90 0.54 0.17 0.21 0.60 0.01 0.46 0.76 0.18 0.30 0.77 0.45 0.31 0.78 0.40 0.90 0.98 0.01 0.76 0.72 0.25 0.46 0.60 0.37 0.35 0.07 0.26 0.87 0.73 0.21 0.98 0.62 0.65 0.40 0.34 0.35 0.21 0.61 0.65 0.61 0.83 0.69 0.93 0.29 0.91 0.62 0.23 0.50 0.24 0.36 0.13 0.99 ]
[0.43 0.28 0.27 0.34 0.84 0.74 0.09 1.00 0.11 0.62 0.43 0.57 0.43 0.59 0.37 0.73 0.88 0.86 0.43 0.43 0.20 0.51 0.92 0.32 0.39 0.04 0.92 0.44 0.23 0.91 0.47 0.04 0.73 0.36 0.87 0.98 0.01 0.19 0.35 0.11 0.74 0.49 0.49 0.62 0.66 0.77 0.54 0.69 0.34 0.16 0.81 0.01 0.64 0.15 0.73 0.85 0.21 0.93 0.88 0.12 0.12 ]
[0.68 0.51 0.70 0.20 0.09 0.87 0.21 0.11 1.00 0.81 0.34 0.20 0.66 0.74 0.08 0.59 0.46 0.56 0.71 0.49 0.59 0.13 0.58 0.89 0.97 0.70 0.23 0.52 0.41 0.36 0.78 0.51 0.16 0.75 0.62 0.50 0.18 0.03 0.08 0.17 0.95 0.13 0.12 0.22 0.99 0.30 0.04 0.44 0.11 0.82 0.95 0.38 0.31 0.86 0.77 0.18 0.59 0.42 0.38 0.48 0.59 ]
[0.51 0.37 0.26 0.40 0.56 0.54 0.90 0.62 0.81 1.00 0.48 0.95 0.31 0.57 0.71 0.46 0.87 0.73 0.50 0.37 0.05 0.07 0.17 0.82 0.36 0.96 0.56 0.82 0.45 0.22 0.07 0.51 0.08 0.49 0.78 0.88 0.07 0.15 0.73 0.49 0.14 0.27 0.35 0.76 0.15 0.44 0.93 0.86 0.17 0.14 0.69 0.40 0.13 0.57 0.85 0.54 0.65 0.19 0.50 0.31 0.73 ]
[0.60 0.45 0.05 0.34 0.18 0.42 0.54 0.43 0.34 0.48 1.00 0.09 0.04 0.99 0.37 0.76 0.87 0.63 0.67 0.19 0.89 0.72 0.75 0.56 0.92 0.33 0.66 0.55 0.71 0.24 0.86 0.61 0.81 0.21 0.68 0.96 0.13 0.67 0.37 0.97 0.46 0.17 0.56 0.36 0.93 0.60 0.81 0.96 0.54 0.93 0.07 0.60 0.84 0.74 0.06 0.90 1.00 0.21 0.34 0.16 0.45 ]
[0.21 0.76 0.92 0.72 0.34 0.69 0.17 0.57 0.20 0.95 0.09 1.00 0.62 0.31 0.29 0.22 0.08 0.44 0.24 0.61 0.69 0.16 0.82 0.46 0.71 0.22 0.42 0.30 0.87 0.08 0.74 0.61 0.97 0.37 0.51 0.89 0.37 0.56 0.70 0.65 0.51 0.06 0.01 0.98 0.72 0.65 0.78 0.17 0.01 0.47 0.34 0.43 0.11 0.62 0.61 0.87 0.61 0.82 0.14 0.50 0.24 ]
[0.83 0.74 0.04 0.64 0.38 0.62 0.21 0.43 0.66 0.31 0.04 0.62 1.00 0.61 0.50 0.34 0.05 0.69 0.91 0.41 0.55 0.11 0.94 0.84 0.76 0.18 0.51 0.07 0.87 0.21 0.12 0.12 0.48 0.22 0.15 0.19 0.75 0.83 0.13 0.78 0.86 0.36 0.80 0.02 0.21 0.69 0.18 0.23 0.90 0.70 0.09 0.98 0.30 0.42 0.73 0.51 0.76 0.50 0.32 0.68 0.06 ]
[0.16 0.17 0.45 0.06 0.03 0.43 0.60 0.59 0.74 0.57 0.99 0.31 0.61 1.00 0.79 0.27 0.04 0.31 0.28 0.93 0.74 0.43 0.05 0.50 0.14 0.73 0.95 0.37 0.76 0.81 0.50 0.68 0.47 0.44 0.56 0.65 0.93 0.53 0.71 0.67 0.34 0.91 0.37 0.29 0.05 0.11 0.07 0.06 0.66 0.18 0.79 0.45 0.76 0.37 0.92 0.43 0.78 0.63 0.97 0.47 0.87 ]
[0.36 0.05 0.10 0.01 0.47 0.16 0.01 0.37 0.08 0.71 0.37 0.29 0.50 0.79 1.00 0.68 0.93 0.53 0.65 0.22 0.05 0.41 0.25 0.13 0.47 0.90 0.62 0.16 0.81 0.18 0.26 0.98 0.95 0.21 0.32 0.47 1.00 0.32 0.61 0.87 0.44 0.44 0.75 0.01 0.74 0.71 0.46 0.61 0.16 0.52 0.24 0.79 0.69 0.19 0.16 0.26 0.77 0.46 0.04 0.26 0.46 ]
[0.69 0.27 0.71 0.92 0.64 0.29 0.46 0.73 0.59 0.46 0.76 0.22 0.34 0.27 0.68 1.00 0.65 0.51 0.88 0.31 0.81 0.14 0.38 0.96 0.31 0.87 0.48 0.09 0.86 0.81 0.63 0.91 0.89 0.54 0.40 0.97 0.24 0.28 0.78 0.18 0.69 0.62 0.57 0.52 0.19 0.09 0.78 0.45 0.63 0.80 0.77 0.25 0.85 0.92 0.29 0.11 0.34 0.41 0.36 0.90 0.51 ]
[0.99 0.37 0.71 0.69 0.18 0.96 0.76 0.88 0.46 0.87 0.87 0.08 0.05 0.04 0.93 0.65 1.00 0.23 0.13 0.37 0.51 0.16 0.24 0.29 0.51 0.41 0.06 0.47 0.05 0.62 0.58 0.95 0.08 0.16 0.33 0.40 0.87 0.32 0.90 0.61 0.74 0.23 0.52 0.09 0.96 0.09 0.37 0.02 0.61 0.27 0.16 0.48 0.35 0.56 0.79 0.07 0.44 0.84 0.01 0.54 0.89 ]
[0.13 0.66 0.06 0.23 0.18 0.72 0.18 0.86 0.56 0.73 0.63 0.44 0.69 0.31 0.53 0.51 0.23 1.00 0.52 0.38 0.89 0.61 0.20 0.76 0.98 0.94 0.01 0.64 0.00 0.18 0.81 0.52 0.82 0.02 0.65 0.74 0.37 0.15 0.37 0.52 0.31 0.37 0.50 0.95 0.66 0.42 0.23 0.72 0.07 0.63 0.01 0.09 0.00 0.24 0.42 0.99 0.54 0.86 0.00 0.79 0.47 ]
[0.33 0.72 0.67 0.92 0.35 0.41 0.30 0.43 0.71 0.50 0.67 0.24 0.91 0.28 0.65 0.88 0.13 0.52 1.00 0.01 1.00 0.89 0.49 0.05 0.93 0.73 0.25 0.43 0.27 0.76 0.22 0.89 0.76 0.31 0.93 0.78 0.62 0.53 0.65 0.74 0.06 0.63 0.52 0.95 0.80 0.18 0.08 0.67 0.10 0.16 0.57 0.12 0.54 0.04 0.55 0.50 0.52 0.66 0.25 0.60 0.93 ]
[0.25 0.37 0.01 0.45 0.67 0.60 0.77 0.43 0.49 0.37 0.19 0.61 0.41 0.93 0.22 0.31 0.37 0.38 0.01 1.00 0.24 0.73 0.72 0.94 0.67 0.62 0.09 0.51 0.14 0.40 0.04 0.08 0.21 0.66 0.26 0.17 0.95 0.65 0.40 0.61 0.70 0.73 0.85 0.93 0.47 0.53 0.33 0.84 0.48 0.65 0.46 0.33 0.79 0.52 1.00 0.20 0.30 0.60 0.74 0.51 0.72 ]
[0.45 0.25 0.44 0.44 0.56 0.84 0.45 0.20 0.59 0.05 0.89 0.69 0.55 0.74 0.05 0.81 0.51 0.89 1.00 0.24 1.00 0.70 0.92 0.20 0.02 0.95 0.14 0.41 0.02 0.80 0.49 0.86 0.69 0.44 0.70 0.54 0.29 0.58 0.27 0.84 0.79 0.65 0.40 0.36 0.53 0.66 0.66 0.77 0.99 0.54 0.02 0.59 0.78 0.87 0.78 0.95 0.60 0.48 0.96 0.11 0.55 ]
[0.47 0.48 0.45 0.02 0.47 0.57 0.31 0.51 0.13 0.07 0.72 0.16 0.11 0.43 0.41 0.14 0.16 0.61 0.89 0.73 0.70 1.00 0.21 0.65 0.02 0.21 0.78 0.55 0.09 0.90 0.62 0.72 0.64 0.87 0.21 0.74 0.77 0.23 0.43 0.33 0.14 0.07 0.17 0.78 0.65 0.78 0.26 0.28 0.69 0.17 0.57 0.62 0.36 0.19 0.52 0.14 0.40 0.65 0.71 0.77 0.89 ]
[0.44 0.34 0.10 0.07 0.26 0.66 0.78 0.92 0.58 0.17 0.75 0.82 0.94 0.05 0.25 0.38 0.24 0.20 0.49 0.72 0.92 0.21 1.00 0.93 0.49 0.99 0.88 0.40 0.48 0.54 0.22 0.44 0.42 0.32 0.82 0.79 0.31 0.43 0.32 0.91 0.36 0.37 0.18 0.95 0.83 0.16 0.41 0.93 0.29 0.61 0.07 0.93 0.26 0.94 0.68 0.68 0.82 0.28 0.92 0.21 0.63 ]
[0.21 0.15 0.52 0.51 0.30 0.53 0.40 0.32 0.89 0.82 0.56 0.46 0.84 0.50 0.13 0.96 0.29 0.76 0.05 0.94 0.20 0.65 0.93 1.00 0.57 0.83 0.75 0.94 0.85 0.37 0.62 0.28 0.34 0.88 0.07 0.51 0.97 0.70 0.51 0.69 0.29 0.67 0.11 0.98 0.24 0.15 0.83 0.21 0.89 0.19 0.94 0.82 0.95 0.28 0.14 0.05 0.43 0.29 0.75 0.70 0.86 ]
[0.21 0.50 0.81 0.56 0.75 0.46 0.90 0.39 0.97 0.36 0.92 0.71 0.76 0.14 0.47 0.31 0.51 0.98 0.93 0.67 0.02 0.02 0.49 0.57 1.00 0.56 0.92 0.28 0.96 0.25 0.31 0.32 0.25 0.56 0.94 0.26 0.44 0.11 0.79 0.87 0.44 0.10 0.57 0.82 0.07 0.60 0.04 0.25 0.88 0.88 0.56 0.73 0.21 0.84 0.16 0.78 0.09 0.67 0.45 0.91 0.89 ]
[0.57 0.74 0.10 0.07 0.92 0.70 0.98 0.04 0.70 0.96 0.33 0.22 0.18 0.73 0.90 0.87 0.41 0.94 0.73 0.62 0.95 0.21 0.99 0.83 0.56 1.00 0.36 0.54 0.97 0.18 0.85 0.88 0.12 0.53 0.86 0.61 0.21 0.75 0.08 0.90 0.13 0.23 0.68 0.50 0.29 0.26 0.71 0.49 0.18 0.30 0.47 0.33 0.82 0.41 0.87 0.79 0.03 0.16 0.67 0.76 0.20 ]
[0.65 0.80 0.93 0.29 0.18 0.04 0.01 0.92 0.23 0.56 0.66 0.42 0.51 0.95 0.62 0.48 0.06 0.01 0.25 0.09 0.14 0.78 0.88 0.75 0.92 0.36 1.00 0.39 0.08 0.25 0.33 0.03 0.90 0.52 0.77 0.22 0.79 0.88 0.39 0.60 0.15 0.76 0.98 0.77 0.41 0.28 0.16 0.95 0.90 0.85 0.06 0.76 0.06 0.29 0.13 0.24 0.58 0.32 0.32 0.96 0.01 ]
[0.01 0.30 0.96 0.21 0.26 0.57 0.76 0.44 0.52 0.82 0.55 0.30 0.07 0.37 0.16 0.09 0.47 0.64 0.43 0.51 0.41 0.55 0.40 0.94 0.28 0.54 0.39 1.00 0.71 0.57 0.68 0.42 0.34 0.32 0.91 0.32 0.62 0.35 0.34 0.90 0.30 0.47 0.25 0.74 0.99 0.97 0.55 0.08 0.48 0.30 0.50 0.23 0.28 0.95 0.42 0.16 0.46 0.91 0.98 0.08 0.29 ]
[0.26 0.00 0.71 0.73 0.93 0.00 0.72 0.23 0.41 0.45 0.71 0.87 0.87 0.76 0.81 0.86 0.05 0.00 0.27 0.14 0.02 0.09 0.48 0.85 0.96 0.97 0.08 0.71 1.00 0.67 0.75 0.13 0.81 1.00 0.39 0.13 0.66 0.58 0.05 0.71 0.27 0.40 0.87 0.79 0.46 0.96 0.12 0.58 0.72 0.59 0.33 0.82 0.08 0.57 0.51 0.34 0.96 0.63 0.46 0.19 0.68 ]
[0.75 0.73 0.16 0.97 0.70 0.89 0.25 0.91 0.36 0.22 0.24 0.08 0.21 0.81 0.18 0.81 0.62 0.18 0.76 0.40 0.80 0.90 0.54 0.37 0.25 0.18 0.25 0.57 0.67 1.00 0.38 0.34 0.99 0.95 0.81 0.74 0.19 0.98 0.10 0.06 0.33 0.65 0.32 0.69 0.32 0.18 0.10 0.64 0.39 0.57 0.46 0.10 0.16 0.65 0.79 0.19 0.94 0.90 0.13 0.59 0.25 ]
