D = 2;
n = [ 4 4 ];
N = 42;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.77 0.57 0.41 0.07 0.03 0.96 0.47 0.82 0.32 0.01 0.74 0.62 0.79 0.17 0.97 0.86 0.15 0.34 0.11 0.10 0.04 0.77 0.47 0.98 0.00 0.01 0.71 0.28 0.00 0.19 0.13 0.56 0.31 0.88 0.29 0.42 0.69 0.88 0.26 0.48 0.65 ]
[0.77 1.00 0.19 0.41 0.26 0.06 0.34 0.95 0.87 0.45 0.29 0.30 0.57 0.63 0.33 0.00 0.90 0.92 0.28 0.19 0.37 0.97 0.22 0.56 0.45 0.08 0.61 0.58 0.82 0.47 0.31 0.47 0.08 0.83 0.18 0.88 0.43 0.07 0.81 0.11 0.65 0.94 ]
[0.57 0.19 1.00 0.33 0.17 0.75 0.56 0.37 0.62 0.11 0.46 0.08 0.75 0.01 0.02 0.82 0.37 0.69 0.73 0.86 0.38 0.77 0.34 0.56 0.27 0.72 0.70 0.25 0.87 0.36 0.39 0.86 0.31 0.05 0.96 0.77 0.52 0.32 0.91 0.78 0.51 0.16 ]
[0.41 0.41 0.33 1.00 0.57 0.95 0.64 0.14 0.74 0.50 0.30 0.46 0.30 0.20 0.46 0.79 0.05 0.83 0.76 0.65 0.71 0.07 0.43 0.45 0.28 0.09 0.71 0.60 0.70 0.37 0.20 0.98 1.00 0.44 0.34 0.76 0.12 0.53 0.31 0.77 0.36 0.46 ]
[0.07 0.26 0.17 0.57 1.00 0.20 0.91 0.90 0.67 0.77 0.75 0.97 0.62 0.55 0.18 0.19 0.08 0.95 0.62 0.82 0.67 0.91 0.47 0.86 0.49 0.52 0.28 0.90 0.26 0.63 0.46 0.85 0.51 0.70 0.37 0.20 0.34 0.44 0.80 0.65 0.97 0.50 ]
[0.03 0.06 0.75 0.95 0.20 1.00 0.49 0.71 0.67 0.50 0.99 0.52 0.87 0.53 0.31 0.79 0.01 0.81 0.80 0.59 0.49 0.43 0.56 0.40 0.36 0.49 0.14 0.21 0.07 0.21 0.88 0.23 0.47 0.86 0.31 0.23 0.88 0.82 0.90 0.26 0.05 0.99 ]
[0.96 0.34 0.56 0.64 0.91 0.49 1.00 0.12 0.19 0.86 0.54 0.97 0.68 0.84 0.81 0.94 0.17 0.81 0.19 0.93 0.21 0.21 0.34 0.12 0.58 0.42 0.62 0.60 0.62 0.40 0.16 0.45 0.49 0.24 0.45 0.29 0.27 0.55 0.97 0.51 0.78 0.55 ]
[0.47 0.95 0.37 0.14 0.90 0.71 0.12 1.00 0.25 0.89 0.41 0.79 0.55 0.26 0.31 0.56 0.94 0.28 0.42 0.54 0.19 0.70 0.94 0.91 0.47 0.73 0.19 0.39 0.31 0.11 0.35 0.27 0.34 0.77 0.57 0.73 0.31 0.40 0.10 0.40 0.90 0.66 ]
[0.82 0.87 0.62 0.74 0.67 0.67 0.19 0.25 1.00 0.05 0.13 0.60 0.93 0.48 0.08 0.90 0.06 0.58 0.15 0.31 0.20 0.71 0.55 0.62 0.15 0.65 0.32 0.04 0.72 0.69 0.94 0.57 0.13 0.06 0.88 0.13 0.56 0.26 0.94 0.69 0.36 0.21 ]
[0.32 0.45 0.11 0.50 0.77 0.50 0.86 0.89 0.05 1.00 0.68 0.86 0.50 0.16 0.92 0.26 0.12 0.45 0.36 0.43 0.59 0.77 0.36 0.93 0.74 0.10 0.50 0.90 0.11 0.89 0.71 0.45 0.46 0.31 0.68 0.60 0.08 0.66 0.67 0.85 0.63 0.22 ]
[0.01 0.29 0.46 0.30 0.75 0.99 0.54 0.41 0.13 0.68 1.00 0.64 0.06 0.07 0.45 0.68 0.36 0.90 0.87 0.90 0.64 0.93 0.26 0.51 0.73 0.38 0.02 0.38 0.65 0.56 0.16 0.54 0.97 1.00 0.06 0.57 0.24 0.01 0.43 0.83 0.85 0.67 ]
[0.74 0.30 0.08 0.46 0.97 0.52 0.97 0.79 0.60 0.86 0.64 1.00 0.85 0.49 0.37 0.29 0.13 0.43 0.83 0.31 0.39 0.25 0.09 0.85 0.65 0.32 0.26 0.04 0.59 0.33 0.25 0.35 0.21 0.08 0.72 0.57 0.02 0.98 0.66 0.36 0.64 0.52 ]
