D = 4;
n = [ 5 5 5 5 ];
N = 35;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.71 0.74 0.50 0.19 0.90 0.97 0.68 0.28 0.22 0.39 0.38 0.27 0.45 0.68 0.45 0.90 0.04 0.49 0.34 0.26 0.85 0.64 0.66 0.76 0.04 0.20 0.39 0.21 0.29 0.20 0.45 0.49 0.78 0.46 ]
[0.71 1.00 0.14 0.94 0.43 0.61 0.87 0.68 0.75 0.60 0.24 0.54 0.01 0.02 0.18 0.16 0.25 0.12 0.59 0.79 0.69 0.93 0.42 0.71 0.46 0.74 0.19 0.42 0.88 0.47 0.45 0.39 0.64 0.16 0.15 ]
[0.74 0.14 1.00 0.49 0.07 0.86 0.52 0.67 0.10 0.69 0.40 0.98 0.44 0.38 0.52 0.38 0.87 0.79 0.91 0.62 0.76 0.03 0.61 0.05 0.92 0.74 0.99 0.58 0.26 0.79 0.34 0.64 0.84 0.37 0.89 ]
[0.50 0.94 0.49 1.00 0.10 0.14 0.83 0.83 0.76 0.86 0.70 0.05 0.36 0.62 0.90 0.43 0.94 0.79 0.43 0.88 0.73 0.75 0.46 0.67 0.37 0.49 0.88 0.62 0.81 0.70 0.10 0.30 0.02 0.86 0.87 ]
[0.19 0.43 0.07 0.10 1.00 0.45 0.17 0.91 0.33 0.16 0.21 0.37 0.09 0.67 0.34 0.78 0.41 0.79 0.34 0.62 0.57 0.41 0.38 0.98 0.95 0.49 0.67 0.40 0.92 0.36 0.21 0.38 0.79 0.57 0.56 ]
[0.90 0.61 0.86 0.14 0.45 1.00 0.87 0.68 0.31 0.73 0.02 0.06 0.35 0.92 0.51 0.97 0.31 0.24 0.31 0.28 0.03 0.49 0.42 0.14 0.62 0.70 0.63 0.76 0.79 0.93 0.45 0.03 0.37 0.34 0.51 ]
[0.97 0.87 0.52 0.83 0.17 0.87 1.00 0.84 0.63 0.74 0.93 0.39 0.39 0.75 0.04 0.25 0.23 0.59 0.74 0.59 0.94 0.96 0.88 0.10 0.70 0.89 0.32 0.42 0.93 0.64 0.30 0.91 0.49 0.53 0.55 ]
[0.68 0.68 0.67 0.83 0.91 0.68 0.84 1.00 0.20 0.19 0.75 0.40 0.99 0.82 0.65 0.95 0.60 0.73 0.03 0.84 0.25 0.03 0.75 0.29 0.09 0.64 0.40 0.51 0.29 0.75 0.16 0.46 0.57 0.16 0.49 ]
[0.28 0.75 0.10 0.76 0.33 0.31 0.63 0.20 1.00 0.43 0.14 0.59 0.42 0.09 0.55 0.49 0.51 0.33 0.36 0.60 0.51 0.37 0.12 0.98 0.73 0.27 0.20 0.75 0.94 0.79 0.70 0.77 0.40 0.15 0.92 ]
[0.22 0.60 0.69 0.86 0.16 0.73 0.74 0.19 0.43 1.00 0.25 0.21 0.63 0.50 0.19 0.39 0.22 0.38 0.97 0.03 0.74 0.35 0.37 0.66 0.74 0.60 0.48 0.93 0.23 0.47 0.35 0.93 0.11 0.77 0.03 ]
[0.39 0.24 0.40 0.70 0.21 0.02 0.93 0.75 0.14 0.25 1.00 0.16 0.96 0.20 0.78 0.27 0.64 0.45 0.58 0.55 0.39 0.47 0.21 0.17 0.56 0.60 0.49 0.73 0.70 0.88 0.60 0.92 0.56 0.45 0.49 ]
[0.38 0.54 0.98 0.05 0.37 0.06 0.39 0.40 0.59 0.21 0.16 1.00 0.19 0.05 0.03 0.22 0.67 0.04 0.09 0.31 0.56 0.03 0.72 0.45 0.68 0.06 0.41 0.77 0.18 0.33 0.89 0.80 0.07 0.67 0.58 ]
[0.27 0.01 0.44 0.36 0.09 0.35 0.39 0.99 0.42 0.63 0.96 0.19 1.00 0.88 0.40 0.65 0.05 0.84 0.64 0.52 0.70 0.23 0.09 0.64 0.78 0.30 0.52 0.89 0.65 0.53 0.53 0.33 0.64 0.09 0.97 ]
