D = 4;
n = [ 3 3 3 3 ];
N = 46;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.75 0.02 0.90 0.37 0.65 0.52 0.43 0.73 0.55 0.38 0.35 0.20 0.91 0.05 0.69 0.15 0.81 0.30 0.16 0.76 0.83 0.66 0.92 0.39 0.93 0.31 0.24 0.46 0.79 0.79 0.17 0.27 0.67 0.21 0.32 0.08 0.35 0.09 0.24 0.85 0.27 0.83 0.07 0.74 0.55 ]
[0.75 1.00 0.32 0.79 0.94 0.27 0.80 0.22 0.59 0.10 0.21 0.07 0.08 0.62 0.63 0.80 0.85 0.44 0.68 0.79 0.62 0.90 0.42 0.53 0.54 0.60 0.39 0.31 0.34 0.13 0.51 0.50 0.36 0.73 0.45 0.01 0.31 0.09 0.57 0.56 0.14 0.38 0.06 0.70 0.84 0.03 ]
[0.02 0.32 1.00 0.24 0.58 0.93 0.60 0.32 0.16 0.27 0.13 0.68 0.94 0.58 0.98 0.12 0.05 0.18 0.28 0.71 0.44 0.00 0.11 0.50 0.39 0.77 0.05 0.73 0.42 0.39 0.18 0.14 0.60 0.38 0.72 0.39 0.71 0.73 0.25 0.26 0.16 0.61 0.40 0.04 0.96 0.22 ]
[0.90 0.79 0.24 1.00 0.95 0.27 0.17 0.85 0.33 0.52 0.90 0.70 0.03 0.71 0.96 0.86 0.80 0.99 0.98 0.67 0.33 0.72 0.13 0.77 0.10 0.93 0.80 0.16 0.63 0.82 0.59 0.40 0.65 0.58 0.45 0.42 0.44 0.00 0.48 0.06 0.86 0.66 0.85 0.05 0.47 0.61 ]
[0.37 0.94 0.58 0.95 1.00 0.97 0.91 0.82 0.59 0.42 0.00 0.21 0.94 0.66 0.65 0.97 0.71 0.41 0.98 0.40 0.98 0.19 0.10 0.56 0.10 0.99 0.18 0.58 0.87 0.66 0.31 0.50 0.41 0.92 0.47 0.10 0.39 0.07 0.20 0.80 0.62 0.10 0.82 0.59 0.01 0.63 ]
[0.65 0.27 0.93 0.27 0.97 1.00 0.20 0.15 0.94 0.92 0.00 0.62 0.45 0.11 0.62 0.44 0.17 0.31 0.49 0.89 0.68 0.48 0.14 0.39 0.47 0.69 0.06 0.01 0.31 0.04 0.78 0.97 0.27 0.28 0.85 0.52 0.97 0.52 0.11 0.40 0.90 0.04 0.43 0.02 0.07 0.45 ]
[0.52 0.80 0.60 0.17 0.91 0.20 1.00 0.86 0.01 0.11 0.42 0.16 0.08 0.67 0.16 0.49 0.12 0.10 0.28 0.11 0.44 0.46 1.00 0.29 0.21 0.22 1.00 0.38 0.38 0.32 0.07 0.73 0.81 0.50 0.25 0.49 0.40 0.13 0.70 0.41 0.52 0.98 0.12 0.88 0.40 0.53 ]
[0.43 0.22 0.32 0.85 0.82 0.15 0.86 1.00 0.76 0.06 0.76 0.74 0.27 0.22 0.94 0.40 0.60 0.49 0.33 0.59 0.54 0.15 0.69 0.10 0.74 0.44 0.50 0.00 0.80 0.63 0.05 0.86 0.68 0.82 0.01 0.48 0.10 0.57 0.34 0.21 0.50 0.42 0.44 0.57 0.93 0.46 ]
[0.73 0.59 0.16 0.33 0.59 0.94 0.01 0.76 1.00 0.73 0.69 0.95 0.40 0.62 0.80 0.98 0.81 0.15 0.20 0.40 0.83 0.42 0.15 0.83 0.13 0.81 0.71 0.35 0.11 0.77 0.35 0.39 0.15 0.11 0.27 0.72 0.43 0.87 0.26 0.21 0.96 0.73 0.97 0.33 0.76 0.18 ]
[0.55 0.10 0.27 0.52 0.42 0.92 0.11 0.06 0.73 1.00 0.55 0.38 0.38 0.70 0.49 0.98 0.43 0.67 0.66 0.99 0.39 0.82 0.95 0.29 0.66 0.20 0.59 0.49 0.45 0.62 0.06 0.65 0.77 0.26 0.18 0.29 0.33 0.56 0.57 0.88 0.31 0.63 0.53 0.52 0.03 0.87 ]
