D = 6;
n = [ 4 4 4 4 4 4 ];
N = 69;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.94 0.96 0.96 0.42 0.85 0.10 0.87 0.14 0.60 0.14 0.03 0.77 0.11 0.25 0.82 0.91 0.94 0.40 0.24 0.83 0.08 0.57 0.29 0.67 0.53 0.93 0.79 0.68 0.24 0.02 0.58 0.96 0.55 0.41 0.15 0.44 0.17 0.12 0.37 0.27 0.88 0.70 0.16 0.62 0.96 0.45 0.22 0.02 0.46 0.99 0.03 0.58 0.33 0.95 0.34 0.82 0.23 0.94 0.77 0.98 0.71 0.21 0.22 0.79 0.44 0.35 0.14 0.94 ]
[0.94 1.00 0.64 0.81 0.13 0.18 0.31 0.27 0.32 0.94 0.37 0.65 0.03 0.65 0.17 0.91 0.37 0.46 0.35 0.22 0.99 0.58 0.91 0.86 0.71 0.11 0.68 0.58 0.37 0.78 0.13 0.97 0.46 0.49 0.71 0.02 0.48 0.51 0.15 0.95 0.78 0.19 0.62 0.00 0.33 0.80 0.58 0.98 0.39 0.89 0.31 0.39 0.10 0.85 0.43 0.08 0.10 0.25 0.98 0.18 0.07 0.88 0.90 0.61 0.10 0.18 0.31 0.14 0.03 ]
[0.96 0.64 1.00 0.93 0.78 0.36 0.95 0.78 0.08 0.36 0.89 0.16 0.25 0.17 0.32 0.58 0.86 0.96 0.28 0.92 0.48 0.39 0.52 0.59 0.82 0.87 0.71 0.39 0.06 0.30 0.85 0.40 0.45 0.20 0.16 0.63 0.44 0.21 0.85 0.45 0.73 0.60 0.98 0.09 0.31 0.68 0.62 0.60 0.42 0.15 0.13 0.32 0.55 0.57 0.88 0.31 0.04 0.61 0.83 0.19 0.35 0.25 0.02 0.12 0.28 0.23 0.02 0.43 0.25 ]
[0.96 0.81 0.93 1.00 0.19 0.73 0.72 0.06 0.12 0.77 0.48 0.42 0.89 0.61 0.41 0.80 0.33 0.09 0.26 0.27 0.68 0.02 0.47 0.85 0.13 0.57 0.96 0.98 0.30 0.07 0.59 0.41 0.68 0.52 0.59 0.48 0.61 0.60 0.22 0.41 0.58 0.79 0.92 1.00 0.19 0.95 0.20 0.77 0.57 0.23 0.25 0.32 0.56 0.51 0.15 0.52 0.57 0.38 0.81 0.97 0.22 0.59 0.13 0.83 0.88 0.80 0.55 0.17 0.37 ]
[0.42 0.13 0.78 0.19 1.00 0.03 0.10 0.55 0.14 0.17 0.67 0.89 0.19 0.95 0.50 0.52 0.53 0.73 0.58 0.84 0.99 0.73 0.49 0.38 0.66 0.57 0.64 0.87 0.36 0.94 0.00 0.16 0.98 0.96 0.56 0.92 0.65 0.21 0.52 0.96 0.01 0.13 0.78 0.63 0.13 0.42 0.10 0.38 0.24 0.67 0.16 0.28 0.83 0.75 0.14 0.69 0.58 0.41 0.69 0.50 0.20 0.52 0.11 0.16 0.27 0.67 0.01 0.09 0.07 ]
[0.85 0.18 0.36 0.73 0.03 1.00 0.16 0.02 0.66 0.35 0.43 0.68 0.80 0.25 0.57 0.45 0.59 0.52 0.29 0.42 0.74 0.33 0.27 0.75 0.73 0.19 0.46 0.51 0.48 0.25 0.49 0.08 0.28 0.81 0.37 0.39 0.92 0.34 0.61 0.48 0.99 0.98 0.94 0.44 0.16 0.71 0.45 0.66 0.82 0.73 0.79 0.26 0.29 0.36 0.30 0.41 0.35 0.62 0.32 0.59 0.73 0.58 0.60 0.66 0.07 0.51 0.86 0.66 0.30 ]
[0.10 0.31 0.95 0.72 0.10 0.16 1.00 0.48 0.39 0.98 0.39 0.18 0.62 0.04 0.85 0.77 0.06 0.94 0.48 0.61 0.39 0.64 0.54 0.94 0.74 0.70 0.44 0.96 0.93 0.36 0.91 0.45 0.32 0.70 0.95 0.24 0.96 0.51 0.57 0.26 0.96 0.20 0.68 0.01 0.22 0.69 0.40 0.55 0.73 0.58 0.56 0.58 0.00 0.18 0.63 0.46 0.54 0.11 0.65 0.30 0.95 0.28 0.82 0.53 0.42 0.76 0.18 0.05 0.86 ]
[0.87 0.27 0.78 0.06 0.55 0.02 0.48 1.00 0.51 0.78 0.35 0.11 0.73 0.69 0.14 0.37 0.86 0.44 0.56 0.68 0.19 0.78 0.84 0.43 0.09 0.84 0.31 0.20 0.16 0.79 0.96 0.56 0.09 0.38 0.58 0.25 0.34 0.29 0.53 0.83 0.82 0.21 0.21 0.81 0.62 0.75 0.86 0.61 0.89 0.35 0.04 0.74 0.83 0.54 1.00 0.36 0.56 0.44 0.53 0.62 0.47 0.59 0.02 0.08 0.97 0.28 0.78 0.05 0.89 ]
[0.14 0.32 0.08 0.12 0.14 0.66 0.39 0.51 1.00 0.47 0.18 0.39 0.42 0.98 0.93 0.32 0.19 0.01 0.12 0.30 0.38 0.35 0.92 0.11 0.47 0.97 0.39 0.36 0.58 0.27 0.24 0.00 0.35 0.56 0.55 0.36 0.23 0.76 0.97 0.40 0.39 0.76 0.31 0.13 0.61 0.30 0.57 0.72 0.72 0.15 0.57 0.91 0.43 0.96 0.12 0.76 0.38 0.57 0.07 0.41 0.77 0.01 0.34 0.40 0.34 0.72 0.30 0.58 0.82 ]
[0.60 0.94 0.36 0.77 0.17 0.35 0.98 0.78 0.47 1.00 0.54 0.39 0.60 0.76 0.70 0.58 0.38 0.71 0.57 0.09 0.09 0.60 0.85 0.67 0.13 0.65 0.20 0.52 0.86 0.78 0.46 0.47 0.01 0.95 0.10 0.57 0.52 0.84 0.60 0.30 0.09 0.58 0.38 0.59 0.91 0.62 0.74 0.25 0.06 0.19 0.83 0.62 0.93 0.68 0.44 0.09 0.45 0.37 0.21 0.18 0.81 0.50 0.81 0.94 0.92 0.31 0.67 0.88 0.25 ]
[0.14 0.37 0.89 0.48 0.67 0.43 0.39 0.35 0.18 0.54 1.00 0.87 0.87 0.61 0.11 0.51 0.68 0.50 0.82 0.01 0.35 0.16 0.03 0.46 0.53 0.12 0.57 0.46 0.33 0.10 0.57 0.86 0.36 0.26 0.96 0.51 0.51 0.61 0.37 0.77 0.15 0.31 0.98 0.11 0.34 0.73 0.26 0.41 0.69 0.93 0.98 0.46 0.19 0.25 0.16 0.28 0.92 0.70 0.38 0.47 0.98 0.70 0.33 0.21 0.88 0.23 0.11 0.02 0.76 ]
