D = 6;
n = [ 5 5 5 5 5 5 ];
N = 33;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.11 0.71 0.05 0.08 0.18 0.15 0.31 0.79 0.44 0.72 0.63 0.11 0.15 0.52 0.53 0.42 0.94 0.03 0.24 0.55 0.25 0.27 0.93 0.46 0.46 0.72 0.14 0.20 0.75 0.64 0.74 0.96 ]
[0.11 1.00 0.78 0.40 0.88 0.12 0.84 0.50 0.04 0.58 0.38 0.57 0.89 0.09 0.86 0.70 0.48 0.23 0.60 0.74 0.53 0.68 0.27 0.39 0.35 0.77 0.60 0.86 0.16 1.00 0.09 0.68 0.61 ]
[0.71 0.78 1.00 0.07 0.16 0.01 0.33 0.72 0.81 0.94 0.48 0.37 0.35 0.27 0.29 0.21 0.21 0.44 0.33 0.53 0.48 0.28 0.25 0.75 0.65 0.53 0.27 0.39 0.19 0.37 0.99 0.09 0.51 ]
[0.05 0.40 0.07 1.00 0.59 0.59 0.43 0.73 0.33 0.56 0.90 0.74 0.79 0.97 0.08 0.68 0.44 0.33 0.40 0.63 0.37 0.89 0.17 0.02 0.08 0.00 0.64 0.36 0.32 0.79 0.26 0.94 0.93 ]
[0.08 0.88 0.16 0.59 1.00 0.22 0.85 0.70 0.96 0.15 0.46 0.35 0.99 0.57 0.06 0.63 0.05 0.93 0.27 0.63 0.37 0.47 0.33 0.96 0.76 0.08 0.81 0.01 0.72 0.12 0.31 0.26 0.34 ]
[0.18 0.12 0.01 0.59 0.22 1.00 0.56 0.48 0.89 0.17 0.64 0.64 0.17 0.99 0.45 0.69 0.09 0.10 0.49 0.57 0.22 0.85 0.40 0.87 0.36 0.37 0.77 0.39 0.28 0.55 0.63 0.57 0.02 ]
[0.15 0.84 0.33 0.43 0.85 0.56 1.00 0.28 0.93 0.43 0.04 0.32 0.76 0.43 0.02 0.78 0.28 0.36 0.20 0.20 0.42 0.90 0.19 0.17 0.05 0.02 0.55 0.16 0.44 0.49 0.58 0.22 0.27 ]
[0.31 0.50 0.72 0.73 0.70 0.48 0.28 1.00 0.95 0.76 0.57 0.24 0.92 0.20 0.78 0.94 0.81 0.06 0.66 0.88 0.63 0.31 0.83 0.18 0.03 0.80 0.27 0.84 0.40 0.67 0.86 0.16 0.67 ]
[0.79 0.04 0.81 0.33 0.96 0.89 0.93 0.95 1.00 0.96 0.33 0.86 0.48 0.53 0.76 0.50 0.98 0.57 0.87 0.39 0.34 0.48 0.23 0.09 0.30 0.41 0.59 0.07 0.34 0.66 0.30 0.62 0.66 ]
[0.44 0.58 0.94 0.56 0.15 0.17 0.43 0.76 0.96 1.00 0.54 0.15 0.47 0.08 0.42 0.23 0.40 0.34 0.08 0.72 0.16 0.75 0.94 0.27 0.58 0.92 0.40 0.09 0.86 0.51 0.99 0.59 0.81 ]
[0.72 0.38 0.48 0.90 0.46 0.64 0.04 0.57 0.33 0.54 1.00 0.20 0.28 0.90 0.34 0.08 0.91 0.18 0.19 0.34 0.82 0.07 0.82 0.52 0.72 0.46 0.45 0.19 0.41 0.10 0.96 0.53 0.53 ]
[0.63 0.57 0.37 0.74 0.35 0.64 0.32 0.24 0.86 0.15 0.20 1.00 0.76 0.75 0.20 0.18 0.09 0.53 0.44 0.57 0.40 0.38 0.95 0.25 0.14 0.25 0.60 0.31 0.20 0.82 0.92 0.96 0.76 ]
[0.11 0.89 0.35 0.79 0.99 0.17 0.76 0.92 0.48 0.47 0.28 0.76 1.00 0.02 0.50 0.76 0.07 0.34 0.43 0.34 0.37 0.54 0.32 0.40 0.38 0.10 0.82 0.24 0.23 1.00 0.61 0.11 0.70 ]
[0.15 0.09 0.27 0.97 0.57 0.99 0.43 0.20 0.53 0.08 0.90 0.75 0.02 1.00 0.49 0.53 0.72 0.42 0.24 0.98 0.14 0.35 0.42 0.15 0.45 0.41 0.70 0.53 0.18 0.35 0.77 0.54 0.07 ]
[0.52 0.86 0.29 0.08 0.06 0.45 0.02 0.78 0.76 0.42 0.34 0.20 0.50 0.49 1.00 0.26 0.91 0.45 0.83 0.82 0.58 0.12 0.44 0.51 0.50 0.01 1.00 0.17 0.52 0.01 0.98 0.64 0.41 ]
[0.53 0.70 0.21 0.68 0.63 0.69 0.78 0.94 0.50 0.23 0.08 0.18 0.76 0.53 0.26 1.00 0.62 0.61 0.22 0.15 0.54 0.94 0.55 0.36 0.53 0.11 0.42 0.28 0.08 0.18 0.01 0.27 0.51 ]
[0.42 0.48 0.21 0.44 0.05 0.09 0.28 0.81 0.98 0.40 0.91 0.09 0.07 0.72 0.91 0.62 1.00 0.88 0.39 0.75 1.00 0.07 0.03 0.19 0.02 0.91 0.45 0.91 0.09 0.06 0.91 0.91 0.19 ]
[0.94 0.23 0.44 0.33 0.93 0.10 0.36 0.06 0.57 0.34 0.18 0.53 0.34 0.42 0.45 0.61 0.88 1.00 0.30 0.92 0.04 0.22 0.36 0.26 0.98 0.07 0.21 0.02 0.49 0.24 0.65 0.44 0.10 ]
[0.03 0.60 0.33 0.40 0.27 0.49 0.20 0.66 0.87 0.08 0.19 0.44 0.43 0.24 0.83 0.22 0.39 0.30 1.00 0.13 0.13 0.54 0.48 0.16 0.65 0.91 0.82 0.93 0.16 0.04 0.79 0.75 0.64 ]
[0.24 0.74 0.53 0.63 0.63 0.57 0.20 0.88 0.39 0.72 0.34 0.57 0.34 0.98 0.82 0.15 0.75 0.92 0.13 1.00 0.53 0.52 0.81 0.32 0.11 0.19 0.63 0.55 0.45 0.94 0.81 0.07 0.70 ]
[0.55 0.53 0.48 0.37 0.37 0.22 0.42 0.63 0.34 0.16 0.82 0.40 0.37 0.14 0.58 0.54 1.00 0.04 0.13 0.53 1.00 0.81 0.97 0.75 0.20 0.46 0.68 0.41 0.50 0.64 0.87 0.74 0.74 ]
[0.25 0.68 0.28 0.89 0.47 0.85 0.90 0.31 0.48 0.75 0.07 0.38 0.54 0.35 0.12 0.94 0.07 0.22 0.54 0.52 0.81 1.00 0.42 0.30 0.14 0.71 0.02 0.11 0.69 0.81 0.44 0.71 0.31 ]
[0.27 0.27 0.25 0.17 0.33 0.40 0.19 0.83 0.23 0.94 0.82 0.95 0.32 0.42 0.44 0.55 0.03 0.36 0.48 0.81 0.97 0.42 1.00 0.79 0.21 0.08 0.90 0.86 0.13 0.92 0.64 0.04 0.27 ]
[0.93 0.39 0.75 0.02 0.96 0.87 0.17 0.18 0.09 0.27 0.52 0.25 0.40 0.15 0.51 0.36 0.19 0.26 0.16 0.32 0.75 0.30 0.79 1.00 0.07 0.62 0.26 0.89 0.17 0.14 0.60 0.18 0.49 ]
