D = 6;
n = [ 3 3 3 3 3 3 ];
N = 46;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.69 0.92 0.93 0.58 0.47 0.02 0.77 0.03 0.90 0.06 0.18 0.81 0.38 0.11 0.74 0.31 0.40 0.38 0.97 0.07 0.51 0.86 0.57 0.99 0.29 0.99 0.82 0.67 0.46 0.88 0.21 0.97 0.11 0.25 0.55 0.36 0.75 0.88 0.73 0.00 0.80 0.11 0.32 0.41 0.42 ]
[0.69 1.00 0.14 0.99 0.28 0.95 0.58 0.67 0.99 0.48 0.50 0.61 0.59 0.92 0.62 0.70 0.53 0.18 0.25 0.03 0.90 1.00 0.75 0.86 0.95 0.91 0.84 0.18 0.07 0.78 0.05 0.55 0.00 0.43 0.12 0.67 0.72 0.87 0.57 0.11 0.78 0.83 0.60 0.64 0.64 0.47 ]
[0.92 0.14 1.00 0.34 0.06 0.23 0.21 0.35 0.41 0.54 0.47 0.84 0.51 0.22 0.16 0.22 0.57 0.17 0.94 0.02 0.20 0.92 0.78 0.80 0.13 0.62 0.46 0.32 0.40 0.26 0.09 0.78 0.56 0.82 0.89 0.09 0.45 0.14 0.52 0.32 0.93 0.83 0.14 0.74 0.53 0.42 ]
[0.93 0.99 0.34 1.00 0.38 0.09 0.45 0.85 0.41 0.79 0.39 0.91 0.33 0.13 0.67 0.59 0.24 0.53 0.61 0.20 0.42 0.48 0.19 0.03 0.13 0.63 0.91 0.93 0.41 0.54 0.75 0.27 0.80 0.39 0.07 0.17 0.76 0.46 0.44 0.94 0.83 0.29 0.21 0.00 0.73 0.81 ]
[0.58 0.28 0.06 0.38 1.00 0.85 0.19 0.12 0.26 0.15 0.96 0.44 0.89 0.91 0.30 0.92 0.29 0.03 0.57 0.93 0.03 0.15 0.25 0.60 0.47 0.52 0.03 0.24 0.61 0.77 0.09 0.17 0.05 0.86 0.42 0.80 0.40 0.43 0.42 0.89 0.02 0.03 0.78 0.50 0.67 0.49 ]
[0.47 0.95 0.23 0.09 0.85 1.00 0.05 0.10 0.17 0.90 0.80 0.40 0.18 0.07 0.83 0.21 0.58 0.68 0.74 0.34 0.33 0.61 0.24 0.35 0.91 0.19 0.61 0.01 0.51 0.12 0.78 0.39 0.11 0.71 0.83 0.46 0.84 0.04 0.32 0.27 0.17 0.83 0.28 0.97 0.92 0.47 ]
[0.02 0.58 0.21 0.45 0.19 0.05 1.00 0.56 0.25 0.80 0.16 0.57 0.13 0.31 0.73 0.91 0.97 0.67 0.41 0.32 0.91 0.71 0.75 0.46 0.42 0.73 0.61 0.17 0.46 0.13 0.61 0.60 0.83 0.73 0.19 0.67 0.90 0.39 0.75 0.18 0.04 0.37 0.36 0.76 0.56 0.99 ]
[0.77 0.67 0.35 0.85 0.12 0.10 0.56 1.00 0.96 0.17 0.01 0.25 0.23 0.59 0.96 0.85 0.38 0.83 0.26 0.33 0.99 0.53 0.11 0.93 0.41 0.06 0.48 0.08 0.10 0.17 0.81 0.91 0.29 0.87 0.11 0.28 0.28 0.81 0.60 0.09 0.31 0.79 0.15 0.34 0.65 0.62 ]
[0.03 0.99 0.41 0.41 0.26 0.17 0.25 0.96 1.00 0.82 0.52 0.34 0.21 0.35 0.32 0.33 0.09 0.21 0.46 0.81 0.81 0.80 0.53 0.96 0.25 0.37 0.11 0.78 0.01 0.62 0.36 0.29 0.16 0.80 0.79 0.36 0.48 0.03 0.40 0.61 0.34 0.90 0.74 0.31 0.73 0.19 ]
[0.90 0.48 0.54 0.79 0.15 0.90 0.80 0.17 0.82 1.00 0.47 0.63 0.40 0.33 0.85 0.22 0.50 0.03 0.28 0.54 0.34 0.80 0.11 0.19 0.97 0.50 0.44 0.09 0.84 0.59 0.93 0.55 0.94 0.36 0.54 0.28 0.83 0.64 0.73 0.21 0.39 0.69 0.73 0.09 0.63 0.99 ]
