D = 6;
n = [ 2 2 2 2 2 2 ];
N = 27;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.38 0.76 0.36 0.95 0.98 0.32 0.74 0.24 0.01 0.61 0.68 0.88 0.53 0.10 0.40 0.07 0.45 0.09 0.84 0.33 0.95 0.34 0.20 0.40 0.96 0.06 ]
[0.38 1.00 0.40 0.60 0.72 0.69 0.86 0.28 0.51 0.76 0.94 0.63 0.43 0.46 0.15 0.24 0.37 0.40 0.10 0.71 0.97 0.95 0.23 0.56 0.99 0.42 0.35 ]
[0.76 0.40 1.00 0.26 0.17 0.48 0.59 0.49 0.15 0.78 0.96 0.42 0.66 0.53 0.52 0.17 0.36 0.24 0.03 0.51 0.38 0.60 0.52 0.21 0.86 0.13 0.56 ]
[0.36 0.60 0.26 1.00 0.11 0.87 0.62 0.58 0.76 0.80 0.40 0.11 0.18 0.56 0.81 0.27 0.83 0.62 0.52 0.37 0.45 0.66 0.38 0.61 0.67 0.83 0.84 ]
[0.95 0.72 0.17 0.11 1.00 0.89 0.50 0.49 0.56 0.51 0.38 0.25 0.72 0.87 0.89 0.09 0.33 0.19 0.54 0.90 0.25 0.49 0.81 0.84 0.41 0.56 0.79 ]
[0.98 0.69 0.48 0.87 0.89 1.00 0.67 0.05 0.29 0.75 0.56 0.15 0.72 0.34 0.77 0.41 0.03 0.48 0.37 0.20 0.71 0.72 0.59 0.16 0.50 0.36 0.76 ]
[0.32 0.86 0.59 0.62 0.50 0.67 1.00 0.29 0.57 0.39 0.63 0.56 0.54 0.23 0.33 0.97 0.14 0.37 0.65 0.87 0.45 0.29 0.69 0.55 0.89 0.28 0.49 ]
[0.74 0.28 0.49 0.58 0.49 0.05 0.29 1.00 0.22 0.77 0.54 0.79 0.78 0.36 0.91 0.95 0.35 0.98 0.42 0.73 0.16 0.90 0.27 0.20 0.52 0.87 0.10 ]
[0.24 0.51 0.15 0.76 0.56 0.29 0.57 0.22 1.00 0.74 0.60 0.69 0.86 0.17 0.89 0.03 0.25 0.44 0.38 0.09 0.57 0.22 0.29 0.24 0.20 0.42 0.65 ]
[0.01 0.76 0.78 0.80 0.51 0.75 0.39 0.77 0.74 1.00 0.55 0.78 0.10 0.04 0.05 0.78 0.05 0.79 0.67 0.64 0.38 0.04 0.72 0.97 0.64 0.54 0.72 ]
[0.61 0.94 0.96 0.40 0.38 0.56 0.63 0.54 0.60 0.55 1.00 0.13 0.75 0.83 0.85 0.80 0.76 0.97 0.61 0.63 0.63 0.82 0.23 0.89 0.43 0.92 0.30 ]
[0.68 0.63 0.42 0.11 0.25 0.15 0.56 0.79 0.69 0.78 0.13 1.00 0.06 0.15 0.19 0.29 0.54 0.14 0.64 0.99 0.63 0.58 0.38 0.10 0.14 0.50 0.22 ]
[0.88 0.43 0.66 0.18 0.72 0.72 0.54 0.78 0.86 0.10 0.75 0.06 1.00 0.77 0.66 0.54 0.72 0.73 0.37 0.10 0.05 0.83 0.05 0.65 0.93 0.31 0.07 ]
[0.53 0.46 0.53 0.56 0.87 0.34 0.23 0.36 0.17 0.04 0.83 0.15 0.77 1.00 0.40 0.38 0.21 0.29 0.27 0.04 0.69 0.25 0.46 0.38 0.71 0.79 0.33 ]
[0.10 0.15 0.52 0.81 0.89 0.77 0.33 0.91 0.89 0.05 0.85 0.19 0.66 0.40 1.00 0.10 0.11 0.40 0.22 0.20 0.89 0.27 0.85 0.35 0.60 0.61 0.47 ]
[0.40 0.24 0.17 0.27 0.09 0.41 0.97 0.95 0.03 0.78 0.80 0.29 0.54 0.38 0.10 1.00 0.52 0.76 0.72 0.81 0.28 0.01 0.18 0.87 0.56 0.05 0.83 ]
[0.07 0.37 0.36 0.83 0.33 0.03 0.14 0.35 0.25 0.05 0.76 0.54 0.72 0.21 0.11 0.52 1.00 0.10 0.66 0.26 0.49 0.47 1.00 0.22 0.60 0.21 0.59 ]
[0.45 0.40 0.24 0.62 0.19 0.48 0.37 0.98 0.44 0.79 0.97 0.14 0.73 0.29 0.40 0.76 0.10 1.00 0.96 0.38 0.89 0.37 0.41 0.35 0.93 0.81 0.77 ]
[0.09 0.10 0.03 0.52 0.54 0.37 0.65 0.42 0.38 0.67 0.61 0.64 0.37 0.27 0.22 0.72 0.66 0.96 1.00 0.91 0.32 0.65 0.20 0.36 0.50 0.43 0.23 ]
[0.84 0.71 0.51 0.37 0.90 0.20 0.87 0.73 0.09 0.64 0.63 0.99 0.10 0.04 0.20 0.81 0.26 0.38 0.91 1.00 0.88 0.10 0.41 0.93 0.16 0.32 0.63 ]
[0.33 0.97 0.38 0.45 0.25 0.71 0.45 0.16 0.57 0.38 0.63 0.63 0.05 0.69 0.89 0.28 0.49 0.89 0.32 0.88 1.00 0.73 0.39 0.98 0.78 0.73 0.74 ]
[0.95 0.95 0.60 0.66 0.49 0.72 0.29 0.90 0.22 0.04 0.82 0.58 0.83 0.25 0.27 0.01 0.47 0.37 0.65 0.10 0.73 1.00 0.93 0.73 0.14 0.02 0.56 ]
[0.34 0.23 0.52 0.38 0.81 0.59 0.69 0.27 0.29 0.72 0.23 0.38 0.05 0.46 0.85 0.18 1.00 0.41 0.20 0.41 0.39 0.93 1.00 0.08 0.22 0.28 0.08 ]
[0.20 0.56 0.21 0.61 0.84 0.16 0.55 0.20 0.24 0.97 0.89 0.10 0.65 0.38 0.35 0.87 0.22 0.35 0.36 0.93 0.98 0.73 0.08 1.00 0.08 0.01 0.99 ]
[0.40 0.99 0.86 0.67 0.41 0.50 0.89 0.52 0.20 0.64 0.43 0.14 0.93 0.71 0.60 0.56 0.60 0.93 0.50 0.16 0.78 0.14 0.22 0.08 1.00 0.24 0.34 ]
[0.96 0.42 0.13 0.83 0.56 0.36 0.28 0.87 0.42 0.54 0.92 0.50 0.31 0.79 0.61 0.05 0.21 0.81 0.43 0.32 0.73 0.02 0.28 0.01 0.24 1.00 0.42 ]
[0.06 0.35 0.56 0.84 0.79 0.76 0.49 0.10 0.65 0.72 0.30 0.22 0.07 0.33 0.47 0.83 0.59 0.77 0.23 0.63 0.74 0.56 0.08 0.99 0.34 0.42 1.00 ]
];
