D = 6;
n = [ 2 2 2 2 2 2 ];
N = 36;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 ];
m = [
[1.00 0.14 0.91 0.97 0.38 0.49 0.88 0.24 0.30 0.52 0.77 0.40 0.91 0.07 0.05 1.00 0.34 0.19 0.13 0.33 0.24 0.03 0.18 0.60 0.12 0.56 0.67 0.74 0.93 0.98 0.11 0.18 0.92 0.89 0.35 0.25 ]
[0.14 1.00 0.03 0.84 0.36 0.48 0.84 0.56 0.76 0.73 0.04 0.15 0.52 0.67 0.46 0.99 0.50 0.40 0.50 0.99 0.10 0.00 0.43 0.00 0.05 0.15 0.37 0.76 0.55 0.80 0.57 0.55 0.25 0.40 0.48 0.07 ]
[0.91 0.03 1.00 0.30 0.41 0.83 0.45 0.62 0.49 0.17 0.74 0.96 0.08 0.42 0.65 0.20 0.86 0.09 0.98 0.81 0.71 0.27 0.24 0.72 0.25 0.74 0.78 0.79 0.80 0.85 0.79 0.15 0.75 0.32 0.51 0.96 ]
[0.97 0.84 0.30 1.00 0.74 0.89 0.59 0.80 0.17 0.49 0.02 0.84 0.50 0.07 0.92 0.68 0.39 0.53 0.62 0.80 0.44 0.42 0.96 0.38 0.93 0.87 0.43 0.46 0.58 0.66 0.19 0.65 0.29 0.40 0.65 0.44 ]
[0.38 0.36 0.41 0.74 1.00 0.94 0.11 0.49 0.85 0.11 0.80 0.59 0.37 0.35 0.17 0.86 0.78 0.07 0.42 0.67 0.55 0.81 0.80 0.70 0.96 0.06 0.14 0.56 0.42 0.29 0.88 0.43 0.87 0.81 0.14 0.13 ]
[0.49 0.48 0.83 0.89 0.94 1.00 0.23 0.41 0.37 0.61 0.48 0.55 0.89 0.35 0.80 0.29 0.63 0.52 0.91 0.49 0.23 0.27 0.34 0.98 0.70 0.89 0.25 0.41 0.55 0.18 0.97 0.58 0.23 0.60 0.41 0.48 ]
[0.88 0.84 0.45 0.59 0.11 0.23 1.00 0.74 0.98 0.09 0.26 0.47 0.83 0.23 0.12 0.34 0.01 0.30 0.86 0.70 0.28 0.86 0.23 0.46 0.63 0.48 0.55 0.83 0.10 0.84 0.05 0.38 0.69 0.51 0.71 0.34 ]
[0.24 0.56 0.62 0.80 0.49 0.41 0.74 1.00 0.17 0.79 0.40 0.40 0.03 0.76 0.72 0.02 0.52 0.63 0.60 0.00 0.56 0.40 0.70 0.70 0.27 0.62 0.15 0.11 0.08 0.64 0.43 0.39 0.46 0.10 0.48 0.48 ]
[0.30 0.76 0.49 0.17 0.85 0.37 0.98 0.17 1.00 0.43 0.90 0.46 0.31 0.16 0.47 0.81 0.50 0.51 0.25 0.72 0.86 0.53 0.27 0.52 0.58 0.78 0.02 0.86 0.21 0.13 0.23 0.09 0.78 0.02 0.56 0.12 ]
[0.52 0.73 0.17 0.49 0.11 0.61 0.09 0.79 0.43 1.00 0.96 0.42 0.80 0.71 0.47 0.14 0.89 0.02 0.54 0.12 0.42 0.13 0.49 0.24 0.18 0.07 0.89 0.41 0.93 0.95 0.50 0.85 0.42 0.14 0.93 0.11 ]
[0.77 0.04 0.74 0.02 0.80 0.48 0.26 0.40 0.90 0.96 1.00 0.71 0.02 0.33 0.02 0.95 0.58 0.44 0.05 0.39 0.13 0.36 0.18 0.34 0.66 0.57 0.88 0.31 0.70 0.01 0.75 0.30 0.57 0.06 0.65 0.02 ]
[0.40 0.15 0.96 0.84 0.59 0.55 0.47 0.40 0.46 0.42 0.71 1.00 0.92 0.93 0.98 0.89 0.24 0.37 0.62 0.52 0.52 0.32 0.02 0.92 0.08 0.46 0.50 0.90 0.38 0.54 0.88 0.59 0.36 0.01 0.96 0.39 ]
[0.91 0.52 0.08 0.50 0.37 0.89 0.83 0.03 0.31 0.80 0.02 0.92 1.00 0.15 0.19 0.43 0.36 0.76 0.46 0.89 0.94 1.00 0.90 0.89 0.54 0.55 0.75 0.09 0.54 0.07 0.25 0.38 0.42 0.64 0.13 0.90 ]
[0.07 0.67 0.42 0.07 0.35 0.35 0.23 0.76 0.16 0.71 0.33 0.93 0.15 1.00 0.54 0.02 0.16 0.69 0.65 0.88 0.43 0.04 0.91 0.14 0.67 0.35 0.42 0.22 0.77 0.75 0.68 0.08 0.32 0.75 0.67 0.90 ]
[0.05 0.46 0.65 0.92 0.17 0.80 0.12 0.72 0.47 0.47 0.02 0.98 0.19 0.54 1.00 0.74 0.15 0.06 0.41 0.05 0.65 0.84 0.33 0.90 0.54 0.52 0.70 0.96 0.35 0.54 0.75 0.39 0.51 0.72 0.80 0.66 ]
[1.00 0.99 0.20 0.68 0.86 0.29 0.34 0.02 0.81 0.14 0.95 0.89 0.43 0.02 0.74 1.00 0.47 0.79 0.57 0.62 0.08 0.36 0.48 0.15 0.38 0.79 0.83 0.86 0.34 0.80 0.81 0.29 0.03 0.93 0.56 0.13 ]
[0.34 0.50 0.86 0.39 0.78 0.63 0.01 0.52 0.50 0.89 0.58 0.24 0.36 0.16 0.15 0.47 1.00 0.40 0.89 0.82 0.78 0.93 0.58 0.45 0.05 0.23 0.80 0.13 0.58 0.14 0.49 0.41 0.30 0.48 0.44 0.41 ]
[0.19 0.40 0.09 0.53 0.07 0.52 0.30 0.63 0.51 0.02 0.44 0.37 0.76 0.69 0.06 0.79 0.40 1.00 0.15 0.21 0.36 0.60 0.77 0.03 0.92 0.50 0.81 0.30 0.25 0.10 0.05 0.04 0.15 0.92 0.03 0.89 ]
[0.13 0.50 0.98 0.62 0.42 0.91 0.86 0.60 0.25 0.54 0.05 0.62 0.46 0.65 0.41 0.57 0.89 0.15 1.00 0.29 0.12 0.06 0.10 0.54 0.70 0.78 0.59 0.61 0.64 0.40 0.83 0.03 0.38 0.71 0.07 0.61 ]
[0.33 0.99 0.81 0.80 0.67 0.49 0.70 0.00 0.72 0.12 0.39 0.52 0.89 0.88 0.05 0.62 0.82 0.21 0.29 1.00 0.59 0.04 0.31 0.71 0.84 0.78 0.88 0.09 0.74 0.95 0.39 0.43 0.07 0.11 0.69 0.87 ]
[0.24 0.10 0.71 0.44 0.55 0.23 0.28 0.56 0.86 0.42 0.13 0.52 0.94 0.43 0.65 0.08 0.78 0.36 0.12 0.59 1.00 0.88 0.43 0.14 0.47 0.39 0.86 0.03 0.23 0.49 0.84 0.17 0.81 0.44 0.04 0.82 ]
[0.03 0.00 0.27 0.42 0.81 0.27 0.86 0.40 0.53 0.13 0.36 0.32 1.00 0.04 0.84 0.36 0.93 0.60 0.06 0.04 0.88 1.00 0.13 0.57 0.44 0.08 0.44 0.58 0.79 0.79 0.95 0.08 0.41 0.45 0.12 0.44 ]
[0.18 0.43 0.24 0.96 0.80 0.34 0.23 0.70 0.27 0.49 0.18 0.02 0.90 0.91 0.33 0.48 0.58 0.77 0.10 0.31 0.43 0.13 1.00 0.32 0.31 0.99 0.68 0.57 0.88 0.65 0.26 0.24 0.92 0.25 0.44 0.76 ]
[0.60 0.00 0.72 0.38 0.70 0.98 0.46 0.70 0.52 0.24 0.34 0.92 0.89 0.14 0.90 0.15 0.45 0.03 0.54 0.71 0.14 0.57 0.32 1.00 0.80 0.51 0.20 0.56 0.28 0.53 0.98 0.96 0.83 0.29 0.30 0.52 ]
[0.12 0.05 0.25 0.93 0.96 0.70 0.63 0.27 0.58 0.18 0.66 0.08 0.54 0.67 0.54 0.38 0.05 0.92 0.70 0.84 0.47 0.44 0.31 0.80 1.00 0.96 0.80 0.34 0.99 0.52 0.22 0.90 0.58 0.38 0.47 0.14 ]
[0.56 0.15 0.74 0.87 0.06 0.89 0.48 0.62 0.78 0.07 0.57 0.46 0.55 0.35 0.52 0.79 0.23 0.50 0.78 0.78 0.39 0.08 0.99 0.51 0.96 1.00 0.06 0.85 0.41 0.03 0.62 0.49 0.97 0.57 0.85 0.98 ]
[0.67 0.37 0.78 0.43 0.14 0.25 0.55 0.15 0.02 0.89 0.88 0.50 0.75 0.42 0.70 0.83 0.80 0.81 0.59 0.88 0.86 0.44 0.68 0.20 0.80 0.06 1.00 0.71 0.96 0.81 0.07 0.54 0.90 0.74 0.55 0.78 ]
[0.74 0.76 0.79 0.46 0.56 0.41 0.83 0.11 0.86 0.41 0.31 0.90 0.09 0.22 0.96 0.86 0.13 0.30 0.61 0.09 0.03 0.58 0.57 0.56 0.34 0.85 0.71 1.00 0.94 0.28 0.39 0.19 0.34 0.10 0.20 0.27 ]
[0.93 0.55 0.80 0.58 0.42 0.55 0.10 0.08 0.21 0.93 0.70 0.38 0.54 0.77 0.35 0.34 0.58 0.25 0.64 0.74 0.23 0.79 0.88 0.28 0.99 0.41 0.96 0.94 1.00 0.32 0.67 0.36 0.85 0.74 0.53 0.26 ]
[0.98 0.80 0.85 0.66 0.29 0.18 0.84 0.64 0.13 0.95 0.01 0.54 0.07 0.75 0.54 0.80 0.14 0.10 0.40 0.95 0.49 0.79 0.65 0.53 0.52 0.03 0.81 0.28 0.32 1.00 0.81 0.40 0.56 0.72 0.35 0.59 ]
[0.11 0.57 0.79 0.19 0.88 0.97 0.05 0.43 0.23 0.50 0.75 0.88 0.25 0.68 0.75 0.81 0.49 0.05 0.83 0.39 0.84 0.95 0.26 0.98 0.22 0.62 0.07 0.39 0.67 0.81 1.00 0.46 0.14 0.85 0.75 0.13 ]
[0.18 0.55 0.15 0.65 0.43 0.58 0.38 0.39 0.09 0.85 0.30 0.59 0.38 0.08 0.39 0.29 0.41 0.04 0.03 0.43 0.17 0.08 0.24 0.96 0.90 0.49 0.54 0.19 0.36 0.40 0.46 1.00 0.78 0.26 0.68 0.28 ]
[0.92 0.25 0.75 0.29 0.87 0.23 0.69 0.46 0.78 0.42 0.57 0.36 0.42 0.32 0.51 0.03 0.30 0.15 0.38 0.07 0.81 0.41 0.92 0.83 0.58 0.97 0.90 0.34 0.85 0.56 0.14 0.78 1.00 0.71 0.14 0.15 ]
[0.89 0.40 0.32 0.40 0.81 0.60 0.51 0.10 0.02 0.14 0.06 0.01 0.64 0.75 0.72 0.93 0.48 0.92 0.71 0.11 0.44 0.45 0.25 0.29 0.38 0.57 0.74 0.10 0.74 0.72 0.85 0.26 0.71 1.00 0.48 0.96 ]
[0.35 0.48 0.51 0.65 0.14 0.41 0.71 0.48 0.56 0.93 0.65 0.96 0.13 0.67 0.80 0.56 0.44 0.03 0.07 0.69 0.04 0.12 0.44 0.30 0.47 0.85 0.55 0.20 0.53 0.35 0.75 0.68 0.14 0.48 1.00 0.93 ]
[0.25 0.07 0.96 0.44 0.13 0.48 0.34 0.48 0.12 0.11 0.02 0.39 0.90 0.90 0.66 0.13 0.41 0.89 0.61 0.87 0.82 0.44 0.76 0.52 0.14 0.98 0.78 0.27 0.26 0.59 0.13 0.28 0.15 0.96 0.93 1.00 ]
];
