D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 77;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.85 0.10 0.26 0.48 0.50 0.22 0.39 0.31 0.40 0.76 0.73 0.79 0.96 0.59 0.00 0.54 0.87 0.04 0.68 0.88 0.65 0.83 0.57 0.97 0.60 0.31 0.17 0.57 0.67 0.64 0.24 0.41 0.18 0.13 0.65 0.92 0.57 0.14 0.05 0.84 0.86 0.28 0.33 0.51 0.44 0.77 0.29 0.49 0.17 0.92 0.05 0.60 0.64 0.70 0.25 0.83 0.34 0.39 0.33 0.56 0.19 0.69 0.93 0.76 0.80 0.45 0.78 0.16 0.61 0.06 0.23 0.14 0.87 0.28 0.72 0.01 ]
[0.85 1.00 0.95 0.59 0.04 0.14 0.16 0.70 0.82 0.54 0.46 0.43 0.86 0.27 0.30 0.15 0.46 0.41 0.75 0.01 0.71 0.90 0.03 0.51 0.88 0.90 0.27 0.20 0.46 0.83 0.20 0.88 0.88 0.39 0.99 0.57 0.22 0.18 0.37 0.06 0.22 0.92 0.02 0.68 0.99 0.75 0.99 0.91 0.26 0.02 0.53 0.81 0.75 0.30 0.98 0.42 0.19 0.38 0.39 0.03 0.30 0.65 0.57 0.82 0.41 0.92 0.59 0.65 0.16 0.47 0.80 0.96 0.71 0.37 0.52 0.90 0.57 ]
[0.10 0.95 1.00 0.93 0.37 0.61 0.39 0.08 0.06 0.75 0.95 0.85 0.45 0.17 0.83 0.18 0.52 0.81 0.48 0.37 0.83 0.36 0.13 0.83 0.35 0.89 0.86 0.13 0.80 0.76 0.34 0.83 0.33 0.52 0.04 0.69 0.68 0.24 0.34 0.33 0.51 0.82 0.84 0.01 0.21 0.58 0.69 0.59 0.60 0.45 0.63 0.90 0.51 0.57 0.91 0.00 0.15 0.71 0.90 0.06 0.70 0.86 0.56 0.06 0.74 0.22 0.34 0.74 0.71 0.80 0.43 0.28 0.83 0.59 0.53 0.45 0.65 ]
[0.26 0.59 0.93 1.00 0.75 0.29 0.83 0.75 0.88 0.76 0.49 0.20 0.13 0.42 0.18 0.49 0.19 0.10 0.58 0.60 0.07 0.31 0.17 0.02 0.32 0.69 0.54 0.70 0.88 0.30 0.77 0.38 0.08 0.96 0.73 0.78 0.52 0.58 0.77 0.29 0.40 0.83 0.18 0.00 0.02 0.52 0.82 0.41 0.46 0.17 0.99 0.66 0.88 0.27 0.73 0.40 0.88 0.24 0.95 0.63 0.11 0.31 0.83 0.91 0.38 0.41 0.57 0.19 0.54 0.64 0.94 0.49 0.26 0.10 0.45 0.97 0.16 ]
[0.48 0.04 0.37 0.75 1.00 0.61 0.92 0.45 0.28 0.72 0.94 0.64 0.03 0.38 0.11 0.09 0.19 0.15 0.28 0.50 0.43 0.42 0.52 0.51 1.00 0.90 0.92 0.32 0.22 0.48 0.73 0.81 0.09 0.89 0.09 0.42 0.53 0.47 0.99 0.05 0.14 0.80 0.47 0.02 0.63 0.57 0.41 0.91 0.42 0.21 0.26 0.28 0.58 0.18 0.54 0.62 0.96 0.17 0.59 0.27 0.31 0.84 0.20 0.10 0.78 0.61 0.57 0.38 0.95 0.15 0.72 0.78 0.22 0.61 0.75 0.38 0.85 ]
[0.50 0.14 0.61 0.29 0.61 1.00 0.06 0.92 0.15 0.38 0.29 0.47 0.32 0.47 0.35 0.69 0.40 0.84 0.75 0.21 0.25 0.21 0.01 0.75 0.82 0.01 0.49 0.93 0.41 0.21 0.07 0.40 0.43 0.11 0.49 0.45 0.80 0.17 0.42 0.38 0.27 0.85 0.03 0.29 0.83 0.91 0.73 0.26 0.60 0.93 0.37 0.29 0.89 0.13 0.66 0.31 0.87 0.86 0.24 0.97 0.44 0.55 0.77 0.95 0.29 0.80 0.24 0.01 0.02 0.17 0.82 0.22 0.41 0.44 0.63 0.53 0.85 ]
[0.22 0.16 0.39 0.83 0.92 0.06 1.00 0.84 0.37 0.00 0.59 0.62 0.56 0.02 0.75 0.90 0.74 0.99 0.35 0.55 0.06 0.30 0.43 0.06 0.72 0.00 0.97 0.98 0.91 0.44 0.19 0.05 0.15 0.72 0.72 0.28 0.46 0.29 0.43 0.44 0.79 0.85 0.36 0.69 0.80 0.57 0.29 0.95 0.51 0.32 0.75 0.17 0.19 0.74 0.12 0.43 0.25 0.58 0.51 0.54 0.99 0.79 0.47 0.18 0.66 0.77 0.82 0.58 0.51 0.64 0.14 0.25 0.27 0.01 0.41 0.84 0.60 ]
[0.39 0.70 0.08 0.75 0.45 0.92 0.84 1.00 0.01 0.20 0.83 0.03 0.06 0.40 0.96 0.23 0.62 0.61 0.58 0.55 0.47 0.95 0.45 0.32 0.02 0.02 0.51 0.82 0.25 0.83 0.38 0.02 0.14 0.95 0.60 0.95 0.43 0.25 0.23 0.39 0.81 0.47 0.60 0.57 0.99 0.19 0.46 0.55 0.40 0.51 0.38 0.86 0.96 0.54 0.36 0.88 0.81 0.03 0.50 0.43 0.62 0.22 0.93 0.42 0.35 0.48 0.80 0.02 0.83 0.71 0.75 0.66 0.58 0.06 0.46 0.54 0.66 ]
[0.31 0.82 0.06 0.88 0.28 0.15 0.37 0.01 1.00 0.29 0.24 0.06 0.95 0.37 0.55 0.30 0.35 0.97 0.02 0.28 0.94 0.87 0.89 0.49 0.70 0.02 0.96 0.37 0.14 0.53 0.97 0.85 0.14 0.96 0.52 0.40 0.64 0.30 0.60 0.91 0.08 0.75 0.38 0.80 0.29 0.23 0.60 0.20 0.34 0.12 0.21 0.52 0.11 0.40 0.36 0.57 0.75 0.66 0.26 0.12 0.08 0.85 0.12 0.43 0.82 0.09 0.70 0.16 0.29 0.46 0.49 0.02 0.82 0.88 0.11 0.22 0.02 ]
[0.40 0.54 0.75 0.76 0.72 0.38 0.00 0.20 0.29 1.00 0.87 0.05 0.85 0.61 0.73 0.62 0.72 0.38 0.74 0.34 0.87 0.32 0.22 0.29 0.84 0.22 0.24 0.77 0.85 0.53 0.93 0.19 0.07 0.53 0.55 0.88 0.83 0.63 0.89 0.38 0.10 0.54 0.73 0.53 0.75 0.16 0.53 0.24 0.14 0.84 0.57 0.45 0.98 0.89 0.63 0.90 0.19 0.48 0.01 0.75 0.28 0.58 0.81 0.78 0.76 0.75 0.70 0.26 0.66 0.87 0.63 0.33 0.70 0.62 0.99 0.17 0.73 ]
