D = 2;
n = [ 2 2 ];
N = 32;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.46 0.15 0.26 0.16 0.38 0.93 0.60 0.57 0.02 0.17 0.83 0.02 0.83 0.95 0.55 0.89 0.01 0.47 0.71 0.20 0.79 0.54 0.92 0.20 0.95 0.27 0.90 0.31 0.65 0.42 0.23 ]
[0.46 1.00 0.20 0.04 0.95 0.17 0.85 0.32 0.74 0.17 0.19 0.09 0.89 0.35 0.03 0.74 0.30 0.14 0.95 0.39 0.55 0.91 0.29 0.72 0.74 0.07 0.50 0.08 0.95 0.86 0.50 0.34 ]
[0.15 0.20 1.00 0.19 0.73 0.11 0.92 0.62 0.01 0.85 0.69 0.11 0.61 0.90 0.04 0.51 0.86 0.68 0.54 0.77 0.37 0.75 0.43 0.49 0.64 0.64 0.96 0.43 0.94 0.04 0.06 0.60 ]
[0.26 0.04 0.19 1.00 0.10 0.99 0.10 0.07 0.04 0.30 0.93 0.08 0.16 0.81 0.64 0.45 0.00 0.42 0.01 0.61 0.55 0.72 0.47 0.10 0.07 0.13 0.44 0.29 0.57 0.23 0.21 0.49 ]
[0.16 0.95 0.73 0.10 1.00 0.85 0.19 0.28 0.26 0.50 0.30 0.36 0.34 0.77 0.46 0.82 0.26 0.77 0.69 0.51 0.98 0.23 0.41 0.67 0.42 0.56 0.85 0.01 0.74 0.78 0.31 0.87 ]
[0.38 0.17 0.11 0.99 0.85 1.00 0.07 0.91 0.47 0.41 0.34 0.22 0.70 0.51 0.89 0.51 0.78 0.33 0.57 0.50 0.90 0.04 0.85 0.24 0.56 0.64 0.95 0.92 0.25 0.77 0.39 0.83 ]
[0.93 0.85 0.92 0.10 0.19 0.07 1.00 0.57 0.63 0.96 0.54 0.94 0.15 0.98 0.11 0.08 0.91 0.25 0.89 0.13 0.01 0.95 0.45 0.19 0.61 0.16 0.44 0.65 0.77 0.85 0.64 0.51 ]
[0.60 0.32 0.62 0.07 0.28 0.91 0.57 1.00 0.11 0.52 0.73 0.87 0.61 0.10 0.66 0.40 0.53 0.20 0.20 0.22 0.73 0.76 0.72 0.11 0.36 0.58 0.20 0.13 0.47 0.88 0.59 0.03 ]
[0.57 0.74 0.01 0.04 0.26 0.47 0.63 0.11 1.00 0.44 0.04 0.24 0.30 0.07 0.63 0.16 0.34 0.83 0.23 0.37 0.40 0.85 0.44 0.57 0.62 0.61 0.63 0.86 0.51 0.98 0.25 0.69 ]
[0.02 0.17 0.85 0.30 0.50 0.41 0.96 0.52 0.44 1.00 0.88 0.06 0.93 0.43 0.74 0.94 0.75 0.81 0.22 0.10 0.64 0.72 0.30 0.40 0.15 0.61 0.56 0.24 0.85 0.48 0.27 0.34 ]
[0.17 0.19 0.69 0.93 0.30 0.34 0.54 0.73 0.04 0.88 1.00 0.93 0.23 0.93 0.64 0.05 0.09 0.31 0.10 0.15 0.89 0.98 0.13 0.99 0.77 0.20 0.57 0.97 0.69 0.22 0.62 0.88 ]
[0.83 0.09 0.11 0.08 0.36 0.22 0.94 0.87 0.24 0.06 0.93 1.00 0.82 0.89 0.85 0.74 0.63 0.93 0.41 0.16 0.09 0.63 0.42 0.52 0.38 0.04 0.77 0.91 0.73 0.24 0.75 0.99 ]
[0.02 0.89 0.61 0.16 0.34 0.70 0.15 0.61 0.30 0.93 0.23 0.82 1.00 0.04 0.97 0.93 0.92 0.16 0.86 0.76 0.81 0.63 0.65 0.36 0.11 0.10 0.41 0.36 0.55 0.39 0.10 0.43 ]
[0.83 0.35 0.90 0.81 0.77 0.51 0.98 0.10 0.07 0.43 0.93 0.89 0.04 1.00 0.91 0.37 0.41 0.84 0.41 0.19 0.03 0.39 0.27 0.21 0.68 0.88 0.67 0.49 0.76 0.77 0.51 0.15 ]
[0.95 0.03 0.04 0.64 0.46 0.89 0.11 0.66 0.63 0.74 0.64 0.85 0.97 0.91 1.00 0.22 0.91 0.81 0.23 0.71 0.96 0.31 0.92 0.79 0.12 0.54 0.59 0.12 0.70 0.76 0.74 0.43 ]
[0.55 0.74 0.51 0.45 0.82 0.51 0.08 0.40 0.16 0.94 0.05 0.74 0.93 0.37 0.22 1.00 0.80 0.48 0.05 0.88 0.55 0.82 0.95 0.81 0.44 0.81 0.05 0.95 0.35 0.57 0.16 0.87 ]
[0.89 0.30 0.86 0.00 0.26 0.78 0.91 0.53 0.34 0.75 0.09 0.63 0.92 0.41 0.91 0.80 1.00 0.02 0.28 0.36 0.75 0.49 0.37 0.58 0.46 0.62 0.63 0.09 0.14 0.55 0.06 0.38 ]
[0.01 0.14 0.68 0.42 0.77 0.33 0.25 0.20 0.83 0.81 0.31 0.93 0.16 0.84 0.81 0.48 0.02 1.00 0.68 0.07 0.14 0.60 0.25 0.15 0.30 0.79 0.11 0.02 0.04 0.84 0.07 0.23 ]
[0.47 0.95 0.54 0.01 0.69 0.57 0.89 0.20 0.23 0.22 0.10 0.41 0.86 0.41 0.23 0.05 0.28 0.68 1.00 0.12 0.13 0.58 0.99 0.19 0.70 0.16 0.90 0.61 0.78 0.23 0.21 0.90 ]
[0.71 0.39 0.77 0.61 0.51 0.50 0.13 0.22 0.37 0.10 0.15 0.16 0.76 0.19 0.71 0.88 0.36 0.07 0.12 1.00 0.99 0.21 0.61 0.48 0.42 0.46 0.28 0.77 0.78 0.22 0.33 0.31 ]
[0.20 0.55 0.37 0.55 0.98 0.90 0.01 0.73 0.40 0.64 0.89 0.09 0.81 0.03 0.96 0.55 0.75 0.14 0.13 0.99 1.00 0.84 0.51 0.54 0.02 0.08 0.60 0.95 0.02 0.21 0.44 0.40 ]
