D = 4;
n = [ 5 5 5 5 ];
N = 36;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.86 0.41 0.53 0.14 0.27 0.90 0.29 0.34 0.99 0.75 0.13 0.41 0.09 0.90 0.74 0.33 0.29 0.19 0.88 0.85 0.98 0.63 0.16 0.21 0.50 0.62 0.84 0.02 0.79 0.84 0.52 0.65 0.94 0.32 0.29 ]
[0.86 1.00 0.05 0.91 0.76 0.00 0.31 0.18 0.40 0.41 0.79 0.41 0.45 0.03 0.42 0.60 0.05 0.20 0.64 0.35 0.88 0.15 0.97 0.04 0.79 0.15 0.63 0.29 0.89 0.39 0.58 0.13 0.92 0.57 0.31 0.79 ]
[0.41 0.05 1.00 0.62 0.51 0.84 0.97 0.39 0.87 0.48 0.14 0.05 0.18 0.47 0.60 0.13 0.08 0.77 0.19 0.19 0.83 0.81 0.59 0.39 0.16 0.26 0.26 0.70 0.66 0.59 0.86 0.59 0.31 0.15 0.83 0.36 ]
[0.53 0.91 0.62 1.00 0.00 0.12 0.43 0.17 0.06 0.62 0.95 0.02 0.29 0.96 0.21 0.95 0.20 0.08 0.33 0.25 0.58 0.85 0.20 0.42 0.17 0.63 0.21 0.56 0.61 0.47 0.49 0.60 0.79 0.87 0.97 0.74 ]
[0.14 0.76 0.51 0.00 1.00 0.41 0.85 0.89 0.88 0.05 0.38 0.09 0.38 0.43 0.84 0.92 0.76 0.88 0.51 0.10 0.34 0.02 0.66 0.44 0.91 0.19 0.31 0.49 0.65 0.92 0.83 1.00 0.36 0.36 0.70 0.12 ]
[0.27 0.00 0.84 0.12 0.41 1.00 0.40 0.04 0.41 0.43 0.39 0.73 0.06 0.27 0.11 0.76 0.44 0.99 0.73 0.23 0.35 0.50 0.35 0.82 0.77 0.01 0.56 0.92 0.33 0.40 0.22 0.42 0.74 0.65 0.56 0.78 ]
[0.90 0.31 0.97 0.43 0.85 0.40 1.00 0.81 0.17 0.96 0.52 0.13 0.61 0.89 0.57 0.70 0.77 0.24 0.47 0.90 0.23 0.60 0.66 0.56 0.89 0.47 0.20 0.04 0.55 0.42 0.77 0.15 0.33 0.52 0.25 0.47 ]
[0.29 0.18 0.39 0.17 0.89 0.04 0.81 1.00 0.19 0.52 0.25 0.83 0.93 0.19 0.00 0.45 0.95 0.20 0.89 0.74 0.49 0.09 0.76 0.22 0.68 0.24 0.05 0.76 0.54 0.43 0.41 0.16 0.08 0.94 0.47 0.31 ]
[0.34 0.40 0.87 0.06 0.88 0.41 0.17 0.19 1.00 0.92 0.35 0.44 0.17 0.03 0.86 0.44 0.35 0.59 0.40 0.94 0.29 0.31 0.60 0.62 0.83 0.48 0.85 0.34 0.61 0.72 0.91 0.71 0.44 0.10 0.67 0.67 ]
[0.99 0.41 0.48 0.62 0.05 0.43 0.96 0.52 0.92 1.00 1.00 0.46 0.81 0.58 0.28 0.32 0.64 0.62 0.30 0.90 0.23 0.38 0.71 0.88 0.54 0.93 0.38 0.49 0.73 0.22 0.12 0.21 0.42 0.29 0.55 0.51 ]
[0.75 0.79 0.14 0.95 0.38 0.39 0.52 0.25 0.35 1.00 1.00 0.37 0.99 0.94 0.06 0.43 0.03 0.51 0.01 0.70 0.25 0.36 0.81 0.95 0.37 0.82 0.61 0.91 0.59 0.72 0.02 0.61 0.57 0.81 0.94 0.18 ]
[0.13 0.41 0.05 0.02 0.09 0.73 0.13 0.83 0.44 0.46 0.37 1.00 0.78 0.97 0.68 0.76 0.67 0.64 0.22 0.02 0.36 0.09 0.35 0.03 0.41 0.99 0.60 0.22 0.48 0.52 0.81 0.45 0.11 0.09 0.68 0.56 ]
[0.41 0.45 0.18 0.29 0.38 0.06 0.61 0.93 0.17 0.81 0.99 0.78 1.00 0.08 0.20 0.11 0.99 0.52 0.03 0.27 0.81 0.05 0.10 0.74 0.15 0.93 0.09 0.47 0.16 0.76 0.74 0.09 0.73 0.01 0.87 0.09 ]
[0.09 0.03 0.47 0.96 0.43 0.27 0.89 0.19 0.03 0.58 0.94 0.97 0.08 1.00 0.79 0.52 0.11 0.77 0.81 0.45 0.25 0.35 0.37 0.51 0.56 0.52 0.50 0.04 0.30 0.82 0.53 0.82 0.81 0.20 0.70 0.16 ]
[0.90 0.42 0.60 0.21 0.84 0.11 0.57 0.00 0.86 0.28 0.06 0.68 0.20 0.79 1.00 0.59 0.22 0.46 0.24 0.01 0.75 0.10 0.67 0.23 0.15 0.16 0.07 0.89 0.89 0.33 0.59 0.03 0.39 0.84 0.93 0.38 ]
[0.74 0.60 0.13 0.95 0.92 0.76 0.70 0.45 0.44 0.32 0.43 0.76 0.11 0.52 0.59 1.00 0.08 0.81 0.53 0.17 0.48 0.76 0.58 0.49 0.57 0.10 0.70 0.32 0.97 0.16 0.58 0.71 0.03 0.38 0.69 0.68 ]
[0.33 0.05 0.08 0.20 0.76 0.44 0.77 0.95 0.35 0.64 0.03 0.67 0.99 0.11 0.22 0.08 1.00 0.21 0.79 0.71 0.08 0.65 0.68 0.21 0.60 0.42 0.49 0.59 0.83 0.81 0.71 0.43 0.31 0.23 0.66 0.22 ]
[0.29 0.20 0.77 0.08 0.88 0.99 0.24 0.20 0.59 0.62 0.51 0.64 0.52 0.77 0.46 0.81 0.21 1.00 0.22 0.45 0.18 0.29 0.93 0.33 0.95 0.70 0.90 0.94 0.63 0.08 0.03 0.36 0.64 0.24 0.55 0.69 ]
[0.19 0.64 0.19 0.33 0.51 0.73 0.47 0.89 0.40 0.30 0.01 0.22 0.03 0.81 0.24 0.53 0.79 0.22 1.00 0.20 0.35 0.98 0.08 0.62 0.37 0.39 0.65 0.29 0.79 0.43 0.88 0.25 0.35 0.54 0.18 0.38 ]
[0.88 0.35 0.19 0.25 0.10 0.23 0.90 0.74 0.94 0.90 0.70 0.02 0.27 0.45 0.01 0.17 0.71 0.45 0.20 1.00 0.10 0.95 0.05 0.48 0.49 0.89 0.36 0.77 0.06 0.86 0.15 0.77 0.98 0.40 0.20 0.04 ]
[0.85 0.88 0.83 0.58 0.34 0.35 0.23 0.49 0.29 0.23 0.25 0.36 0.81 0.25 0.75 0.48 0.08 0.18 0.35 0.10 1.00 0.78 0.35 0.04 0.53 0.40 0.17 0.66 0.22 0.46 0.86 1.00 0.52 0.03 0.79 0.41 ]
[0.98 0.15 0.81 0.85 0.02 0.50 0.60 0.09 0.31 0.38 0.36 0.09 0.05 0.35 0.10 0.76 0.65 0.29 0.98 0.95 0.78 1.00 0.96 0.83 0.29 0.52 0.12 0.27 0.58 0.16 0.62 0.19 0.15 0.90 0.47 0.77 ]
[0.63 0.97 0.59 0.20 0.66 0.35 0.66 0.76 0.60 0.71 0.81 0.35 0.10 0.37 0.67 0.58 0.68 0.93 0.08 0.05 0.35 0.96 1.00 0.54 0.68 0.23 0.56 0.14 0.79 0.34 0.24 0.32 0.56 0.62 0.69 0.18 ]
[0.16 0.04 0.39 0.42 0.44 0.82 0.56 0.22 0.62 0.88 0.95 0.03 0.74 0.51 0.23 0.49 0.21 0.33 0.62 0.48 0.04 0.83 0.54 1.00 0.08 0.52 0.80 0.83 0.15 0.29 0.92 0.20 0.09 0.05 0.32 0.55 ]
[0.21 0.79 0.16 0.17 0.91 0.77 0.89 0.68 0.83 0.54 0.37 0.41 0.15 0.56 0.15 0.57 0.60 0.95 0.37 0.49 0.53 0.29 0.68 0.08 1.00 0.37 0.38 0.57 0.81 0.67 0.09 0.79 0.86 0.97 0.52 0.05 ]
[0.50 0.15 0.26 0.63 0.19 0.01 0.47 0.24 0.48 0.93 0.82 0.99 0.93 0.52 0.16 0.10 0.42 0.70 0.39 0.89 0.40 0.52 0.23 0.52 0.37 1.00 0.76 0.73 0.69 0.91 0.31 0.70 0.84 0.10 0.29 0.19 ]
[0.62 0.63 0.26 0.21 0.31 0.56 0.20 0.05 0.85 0.38 0.61 0.60 0.09 0.50 0.07 0.70 0.49 0.90 0.65 0.36 0.17 0.12 0.56 0.80 0.38 0.76 1.00 0.20 0.23 0.03 0.72 0.25 0.23 0.51 0.75 0.04 ]
[0.84 0.29 0.70 0.56 0.49 0.92 0.04 0.76 0.34 0.49 0.91 0.22 0.47 0.04 0.89 0.32 0.59 0.94 0.29 0.77 0.66 0.27 0.14 0.83 0.57 0.73 0.20 1.00 0.77 0.76 0.68 0.30 0.20 0.32 0.37 0.15 ]
[0.02 0.89 0.66 0.61 0.65 0.33 0.55 0.54 0.61 0.73 0.59 0.48 0.16 0.30 0.89 0.97 0.83 0.63 0.79 0.06 0.22 0.58 0.79 0.15 0.81 0.69 0.23 0.77 1.00 0.39 0.84 0.53 0.32 0.11 0.32 0.31 ]
[0.79 0.39 0.59 0.47 0.92 0.40 0.42 0.43 0.72 0.22 0.72 0.52 0.76 0.82 0.33 0.16 0.81 0.08 0.43 0.86 0.46 0.16 0.34 0.29 0.67 0.91 0.03 0.76 0.39 1.00 0.05 0.60 0.62 0.48 0.29 0.32 ]
[0.84 0.58 0.86 0.49 0.83 0.22 0.77 0.41 0.91 0.12 0.02 0.81 0.74 0.53 0.59 0.58 0.71 0.03 0.88 0.15 0.86 0.62 0.24 0.92 0.09 0.31 0.72 0.68 0.84 0.05 1.00 0.26 0.54 0.27 0.56 0.31 ]
[0.52 0.13 0.59 0.60 1.00 0.42 0.15 0.16 0.71 0.21 0.61 0.45 0.09 0.82 0.03 0.71 0.43 0.36 0.25 0.77 1.00 0.19 0.32 0.20 0.79 0.70 0.25 0.30 0.53 0.60 0.26 1.00 0.04 0.96 0.10 0.02 ]
[0.65 0.92 0.31 0.79 0.36 0.74 0.33 0.08 0.44 0.42 0.57 0.11 0.73 0.81 0.39 0.03 0.31 0.64 0.35 0.98 0.52 0.15 0.56 0.09 0.86 0.84 0.23 0.20 0.32 0.62 0.54 0.04 1.00 0.17 0.95 0.48 ]
[0.94 0.57 0.15 0.87 0.36 0.65 0.52 0.94 0.10 0.29 0.81 0.09 0.01 0.20 0.84 0.38 0.23 0.24 0.54 0.40 0.03 0.90 0.62 0.05 0.97 0.10 0.51 0.32 0.11 0.48 0.27 0.96 0.17 1.00 0.08 0.48 ]
[0.32 0.31 0.83 0.97 0.70 0.56 0.25 0.47 0.67 0.55 0.94 0.68 0.87 0.70 0.93 0.69 0.66 0.55 0.18 0.20 0.79 0.47 0.69 0.32 0.52 0.29 0.75 0.37 0.32 0.29 0.56 0.10 0.95 0.08 1.00 0.42 ]
[0.29 0.79 0.36 0.74 0.12 0.78 0.47 0.31 0.67 0.51 0.18 0.56 0.09 0.16 0.38 0.68 0.22 0.69 0.38 0.04 0.41 0.77 0.18 0.55 0.05 0.19 0.04 0.15 0.31 0.32 0.31 0.02 0.48 0.48 0.42 1.00 ]
];
