D = 4;
n = [ 3 3 3 3 ];
N = 44;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.69 0.65 0.07 0.92 0.75 0.30 0.26 0.87 0.39 0.85 0.68 0.93 0.76 0.18 0.13 0.01 0.99 0.41 0.24 0.89 0.27 0.50 0.94 0.47 0.96 0.12 0.89 0.81 0.18 0.22 0.55 0.65 0.37 0.05 0.03 0.24 0.22 0.24 0.36 0.57 0.41 0.04 0.83 ]
[0.69 1.00 0.22 0.16 0.25 0.51 0.71 0.65 0.46 0.56 0.89 0.03 0.24 0.76 0.47 0.37 0.93 0.65 0.90 0.51 0.48 0.21 0.06 0.86 0.45 0.71 0.31 0.65 0.40 0.94 0.98 0.97 0.81 0.10 0.01 0.67 0.23 0.75 0.91 0.66 0.42 0.97 0.91 0.68 ]
[0.65 0.22 1.00 0.98 0.84 0.16 0.85 0.85 0.98 0.15 0.11 0.58 0.43 0.67 0.58 0.09 0.91 0.59 0.62 0.78 0.37 0.72 0.13 0.09 0.93 0.60 0.42 0.10 0.61 0.83 0.53 0.73 0.77 0.11 0.57 0.26 0.18 0.26 0.45 0.58 0.05 0.47 0.58 0.17 ]
[0.07 0.16 0.98 1.00 0.89 0.81 0.06 0.15 0.93 0.34 0.05 0.51 0.28 0.17 0.90 0.02 0.96 0.35 0.90 0.28 0.92 0.26 0.37 0.72 0.43 0.66 0.51 0.17 0.45 0.90 0.37 0.96 0.91 0.87 0.12 0.94 0.98 0.41 0.75 0.58 0.87 0.36 0.15 0.30 ]
[0.92 0.25 0.84 0.89 1.00 0.32 0.77 0.46 0.80 0.64 0.09 0.26 0.08 0.67 0.92 0.64 0.70 0.62 0.37 0.96 0.20 0.86 0.04 0.15 0.56 0.48 0.64 0.55 0.81 0.11 0.04 0.09 0.27 0.82 0.12 0.25 0.41 0.65 0.80 0.21 0.01 0.08 0.69 0.63 ]
[0.75 0.51 0.16 0.81 0.32 1.00 0.93 0.43 0.16 0.07 0.73 0.26 0.09 0.09 0.54 0.74 0.33 0.28 0.82 0.84 0.85 0.53 0.36 0.54 0.72 0.44 0.78 0.42 0.51 0.69 0.81 0.56 0.38 0.66 0.10 0.97 0.36 0.44 0.19 0.56 0.32 0.08 0.44 0.10 ]
[0.30 0.71 0.85 0.06 0.77 0.93 1.00 0.63 0.77 0.90 0.47 0.47 0.02 0.07 0.43 0.33 0.80 0.16 0.09 0.07 0.10 0.26 0.80 0.76 0.06 0.87 0.27 0.61 0.93 0.98 0.75 0.62 0.38 0.96 0.33 0.69 0.87 0.09 0.56 0.29 0.42 0.47 0.87 0.31 ]
[0.26 0.65 0.85 0.15 0.46 0.43 0.63 1.00 0.17 0.01 0.21 0.75 0.65 0.08 0.35 0.44 0.75 0.25 0.79 0.68 0.64 0.64 0.41 0.03 0.83 0.48 0.79 0.39 0.62 0.57 0.14 0.95 0.40 0.12 0.57 0.53 0.35 0.69 0.15 0.79 0.44 0.09 0.88 0.95 ]
[0.87 0.46 0.98 0.93 0.80 0.16 0.77 0.17 1.00 0.37 0.67 0.08 0.29 0.82 0.56 0.62 0.36 0.35 0.53 0.46 0.50 0.82 0.90 0.29 0.77 0.50 0.41 0.65 0.78 0.55 0.65 0.23 0.66 0.09 0.90 0.66 0.45 0.55 0.04 0.72 0.43 0.95 0.99 0.69 ]
[0.39 0.56 0.15 0.34 0.64 0.07 0.90 0.01 0.37 1.00 0.70 0.41 0.88 0.98 0.43 0.89 0.03 0.01 0.10 0.79 0.21 0.83 0.58 0.22 0.29 0.54 0.24 0.86 0.47 0.65 0.27 0.74 0.40 0.96 0.75 0.79 0.31 0.33 0.35 0.18 0.21 0.04 0.26 0.50 ]
