D = 6;
n = [ 3 3 3 3 3 3 ];
N = 42;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.22 0.92 0.92 0.93 0.66 0.62 0.93 0.47 0.65 0.89 0.29 0.74 0.55 0.60 0.16 0.72 0.67 0.93 0.51 0.86 0.09 0.31 0.33 0.30 0.25 0.67 0.53 0.18 0.10 0.67 0.84 0.38 0.76 0.91 0.60 0.68 0.93 0.77 1.00 0.64 0.53 ]
[0.22 1.00 0.04 0.71 0.78 0.90 0.56 0.86 0.73 0.09 0.33 0.64 0.93 0.56 0.70 0.50 0.04 0.40 0.73 0.16 0.13 0.32 0.33 0.86 0.24 0.56 0.78 0.62 0.04 0.17 0.23 0.08 0.50 0.64 0.16 0.85 0.76 0.77 0.60 0.98 0.93 0.17 ]
[0.92 0.04 1.00 0.48 0.35 0.90 0.22 0.02 0.91 0.89 0.61 0.00 0.42 0.75 0.38 0.28 0.08 0.30 0.19 0.49 0.48 0.36 0.77 0.26 0.11 0.37 0.28 0.03 0.20 0.19 0.27 0.84 0.05 0.65 0.45 0.25 0.41 0.46 0.39 0.55 0.34 0.58 ]
[0.92 0.71 0.48 1.00 0.87 0.09 0.64 0.31 0.08 0.43 0.37 0.78 0.07 0.20 0.25 0.42 0.81 0.02 0.13 0.40 0.46 0.95 0.86 0.32 0.06 0.45 0.45 0.56 0.13 0.75 0.20 0.98 0.21 0.35 0.56 0.42 0.07 0.87 0.96 0.93 0.85 0.54 ]
[0.93 0.78 0.35 0.87 1.00 0.41 0.65 0.04 0.54 0.66 0.44 0.71 0.74 0.61 0.12 0.49 0.10 0.22 0.81 0.37 0.82 0.63 0.89 0.43 0.54 0.04 0.61 0.52 0.76 0.09 0.84 1.00 0.58 0.26 0.84 0.15 0.14 0.19 0.56 0.52 0.59 0.24 ]
[0.66 0.90 0.90 0.09 0.41 1.00 0.63 0.32 0.09 0.84 0.47 0.80 0.04 1.00 0.26 0.86 0.73 0.22 0.80 0.86 0.62 0.79 0.87 0.39 0.40 0.27 0.30 0.40 0.83 0.37 0.57 0.52 0.25 0.74 0.88 0.42 0.63 0.62 0.31 0.76 0.42 0.79 ]
[0.62 0.56 0.22 0.64 0.65 0.63 1.00 0.10 0.22 0.69 0.10 0.23 0.83 0.51 0.26 0.97 0.41 0.42 0.78 0.99 0.16 0.60 0.71 0.10 0.69 0.89 0.32 0.01 0.37 0.67 0.71 0.13 0.00 0.91 0.55 0.50 0.25 0.51 0.10 0.41 0.85 0.97 ]
[0.93 0.86 0.02 0.31 0.04 0.32 0.10 1.00 0.61 0.39 0.34 0.01 0.47 0.95 0.63 0.08 0.77 0.20 0.76 0.06 0.76 0.07 0.15 0.31 0.91 0.42 0.17 0.39 0.56 0.91 0.02 0.95 0.11 0.82 0.85 0.94 0.26 0.81 0.35 0.36 0.96 0.39 ]
[0.47 0.73 0.91 0.08 0.54 0.09 0.22 0.61 1.00 0.67 0.64 0.90 0.13 0.66 0.06 0.41 0.86 0.10 0.05 0.06 0.53 0.47 0.46 0.01 0.86 0.55 0.68 0.30 0.12 0.11 0.80 0.41 0.70 0.68 0.28 0.08 0.38 0.66 0.41 0.61 0.37 0.40 ]
[0.65 0.09 0.89 0.43 0.66 0.84 0.69 0.39 0.67 1.00 0.49 0.33 0.72 0.54 0.19 0.74 0.92 0.25 0.08 0.91 0.17 0.29 0.58 0.08 0.73 0.59 0.46 0.80 0.63 0.25 0.04 0.05 0.33 0.51 0.93 0.08 0.20 0.16 0.59 0.36 0.19 0.16 ]
[0.89 0.33 0.61 0.37 0.44 0.47 0.10 0.34 0.64 0.49 1.00 0.97 0.36 0.29 0.29 0.69 0.09 0.71 0.79 0.53 0.29 0.93 0.33 0.77 0.42 0.70 0.75 0.12 0.77 0.20 0.52 0.62 0.03 0.53 0.19 0.98 0.65 0.62 0.42 0.88 0.21 0.10 ]
[0.29 0.64 0.00 0.78 0.71 0.80 0.23 0.01 0.90 0.33 0.97 1.00 0.89 0.59 0.73 0.23 0.51 0.04 0.77 0.76 0.73 0.11 0.43 0.73 0.53 0.50 0.45 0.44 0.94 0.95 0.90 0.68 0.69 0.17 0.96 0.61 0.04 0.57 0.01 0.24 0.29 0.90 ]
[0.74 0.93 0.42 0.07 0.74 0.04 0.83 0.47 0.13 0.72 0.36 0.89 1.00 0.40 0.21 0.50 0.87 0.85 0.65 0.44 0.41 0.92 0.46 0.69 0.11 0.79 0.32 0.47 0.78 0.54 0.58 0.59 0.23 0.81 0.54 1.00 0.82 0.19 0.34 0.83 0.81 0.46 ]
[0.55 0.56 0.75 0.20 0.61 1.00 0.51 0.95 0.66 0.54 0.29 0.59 0.40 1.00 0.03 0.43 0.62 0.64 0.66 0.41 0.42 0.59 0.05 0.16 0.23 0.15 0.12 0.22 0.31 0.85 0.10 0.90 0.85 0.41 0.25 0.74 0.81 0.88 0.69 0.88 0.05 0.42 ]
[0.60 0.70 0.38 0.25 0.12 0.26 0.26 0.63 0.06 0.19 0.29 0.73 0.21 0.03 1.00 0.13 0.95 0.02 0.95 0.43 0.52 0.46 0.10 0.53 0.00 0.30 0.58 0.75 0.86 0.41 0.42 0.48 0.23 0.51 0.56 0.20 0.54 0.13 0.65 0.04 0.57 0.57 ]
[0.16 0.50 0.28 0.42 0.49 0.86 0.97 0.08 0.41 0.74 0.69 0.23 0.50 0.43 0.13 1.00 0.48 0.04 0.55 0.68 0.92 0.67 0.49 0.73 0.09 0.73 0.29 0.36 0.95 0.61 0.70 0.03 0.16 0.64 0.54 0.44 0.74 0.91 0.98 0.81 0.75 0.27 ]
[0.72 0.04 0.08 0.81 0.10 0.73 0.41 0.77 0.86 0.92 0.09 0.51 0.87 0.62 0.95 0.48 1.00 0.93 0.49 0.53 0.27 0.92 0.79 0.84 0.00 0.18 0.83 0.59 0.69 0.31 0.91 0.02 0.37 0.18 0.57 0.36 0.34 0.19 0.22 0.12 0.45 0.70 ]
[0.67 0.40 0.30 0.02 0.22 0.22 0.42 0.20 0.10 0.25 0.71 0.04 0.85 0.64 0.02 0.04 0.93 1.00 0.30 0.77 0.31 0.31 0.17 0.73 0.69 0.10 0.32 0.18 0.06 0.52 0.76 0.82 0.85 0.26 0.63 0.50 0.73 0.15 0.43 0.72 0.18 0.31 ]
[0.93 0.73 0.19 0.13 0.81 0.80 0.78 0.76 0.05 0.08 0.79 0.77 0.65 0.66 0.95 0.55 0.49 0.30 1.00 0.02 0.77 0.50 0.23 0.36 0.28 0.95 0.14 0.27 0.32 0.13 0.02 0.16 0.65 0.47 0.23 0.66 0.53 0.38 0.62 0.81 0.16 0.39 ]
[0.51 0.16 0.49 0.40 0.37 0.86 0.99 0.06 0.06 0.91 0.53 0.76 0.44 0.41 0.43 0.68 0.53 0.77 0.02 1.00 0.87 0.21 0.31 0.96 0.20 0.12 0.11 0.45 0.68 0.38 0.99 0.20 0.46 0.24 0.27 0.36 0.60 0.55 0.50 0.88 0.35 0.67 ]
[0.86 0.13 0.48 0.46 0.82 0.62 0.16 0.76 0.53 0.17 0.29 0.73 0.41 0.42 0.52 0.92 0.27 0.31 0.77 0.87 1.00 0.55 0.95 0.02 0.09 0.83 0.98 0.45 0.29 0.95 0.97 0.68 0.85 0.50 0.07 0.69 0.40 0.81 0.12 0.61 0.54 0.17 ]
[0.09 0.32 0.36 0.95 0.63 0.79 0.60 0.07 0.47 0.29 0.93 0.11 0.92 0.59 0.46 0.67 0.92 0.31 0.50 0.21 0.55 1.00 0.22 0.31 0.56 0.45 0.78 0.93 0.45 0.26 0.00 0.91 0.24 0.58 0.24 0.62 0.08 0.77 0.02 0.07 0.78 0.37 ]
