D = 4;
n = [ 3 3 3 3 ];
N = 34;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.07 0.16 0.36 0.52 0.87 0.39 0.01 0.79 0.81 0.10 0.94 0.93 0.90 0.82 0.22 0.23 0.97 0.22 0.29 0.34 0.17 0.93 0.56 0.37 0.92 0.29 0.26 0.67 0.26 0.93 0.01 1.00 0.31 ]
[0.07 1.00 0.28 0.97 0.00 0.60 0.13 0.09 0.05 0.73 0.25 0.58 0.72 0.50 0.86 0.86 0.08 0.44 0.47 0.95 0.77 0.76 0.47 0.65 0.87 0.36 0.32 0.08 0.22 0.76 0.43 0.39 0.02 0.88 ]
[0.16 0.28 1.00 0.67 0.27 0.60 0.58 0.50 0.76 0.90 0.63 0.26 0.75 0.49 0.38 0.09 0.70 0.09 0.84 0.24 0.70 0.88 0.69 0.24 0.31 0.63 0.99 0.70 0.26 0.96 0.80 0.88 0.98 0.98 ]
[0.36 0.97 0.67 1.00 0.75 0.35 0.60 0.03 0.10 0.39 0.70 0.49 0.86 0.03 0.42 0.80 0.06 0.74 0.91 0.26 0.59 0.12 0.98 0.89 0.28 1.00 0.13 0.54 0.76 0.46 0.10 0.27 0.54 0.15 ]
[0.52 0.00 0.27 0.75 1.00 0.57 0.96 0.42 0.76 0.46 0.55 0.86 0.59 0.64 0.54 0.74 0.95 0.94 0.71 0.29 0.92 0.84 0.71 0.08 0.46 0.05 0.88 0.29 0.92 0.66 0.56 0.14 0.73 0.92 ]
[0.87 0.60 0.60 0.35 0.57 1.00 0.49 0.78 0.86 0.38 0.27 0.85 0.37 0.72 0.34 0.49 0.37 0.37 0.14 0.84 0.98 0.10 0.24 0.17 0.32 0.98 0.72 0.30 0.39 0.55 0.31 0.05 0.36 0.65 ]
[0.39 0.13 0.58 0.60 0.96 0.49 1.00 0.53 0.49 0.11 0.18 0.21 0.78 0.68 0.73 0.84 0.86 0.54 0.12 0.90 0.87 0.69 0.07 0.17 0.87 0.05 0.65 0.14 0.93 0.16 0.57 0.68 0.62 0.50 ]
[0.01 0.09 0.50 0.03 0.42 0.78 0.53 1.00 0.93 0.13 0.70 0.43 0.97 0.19 0.94 0.68 0.22 0.84 0.71 0.51 0.31 0.36 0.99 0.42 0.10 0.44 0.81 0.03 0.38 0.04 0.05 0.09 0.92 0.75 ]
[0.79 0.05 0.76 0.10 0.76 0.86 0.49 0.93 1.00 0.70 0.46 0.62 0.22 0.28 0.20 0.02 0.53 0.78 0.07 0.99 0.62 0.42 0.74 0.03 0.64 0.94 0.40 0.43 0.04 0.24 0.50 0.33 0.91 0.72 ]
[0.81 0.73 0.90 0.39 0.46 0.38 0.11 0.13 0.70 1.00 0.47 0.31 0.66 0.13 0.71 0.36 0.58 0.29 0.08 0.33 0.83 0.41 0.00 0.29 0.70 0.55 0.06 0.11 0.67 0.17 0.82 0.22 0.15 0.24 ]
