D = 2;
n = [ 5 5 ];
N = 27;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.51 0.46 0.01 0.57 0.65 0.04 0.64 0.36 0.35 0.41 0.26 0.93 0.56 0.96 0.65 0.62 0.10 0.31 0.29 0.68 0.42 0.92 0.78 0.63 0.82 0.23 ]
[0.51 1.00 0.22 0.71 0.32 0.72 0.63 0.09 0.51 0.72 0.79 0.87 0.11 0.52 0.95 0.60 0.43 0.68 0.82 0.58 0.21 0.80 0.28 0.88 0.94 0.73 0.43 ]
[0.46 0.22 1.00 0.87 0.78 0.24 0.07 0.21 0.15 0.29 0.57 0.75 0.09 0.64 0.63 0.15 0.21 0.78 0.45 0.02 0.03 0.06 0.94 0.64 0.47 0.47 0.21 ]
[0.01 0.71 0.87 1.00 0.45 0.86 0.31 0.90 0.90 0.64 0.78 0.65 0.14 0.99 0.73 0.32 0.12 0.12 0.19 0.50 0.18 0.95 0.24 0.31 0.34 0.81 0.02 ]
[0.57 0.32 0.78 0.45 1.00 0.35 0.09 0.81 0.35 0.79 0.40 0.46 0.69 0.80 0.08 0.03 0.26 0.15 0.88 0.30 0.15 0.67 0.89 0.23 0.16 0.35 0.59 ]
[0.65 0.72 0.24 0.86 0.35 1.00 0.11 0.21 0.14 0.78 0.65 0.85 0.02 0.93 0.59 0.93 0.48 0.86 0.48 0.09 0.51 0.97 0.91 0.72 0.58 0.65 0.08 ]
[0.04 0.63 0.07 0.31 0.09 0.11 1.00 0.98 0.09 0.94 0.59 0.24 0.89 0.83 0.93 0.91 0.79 0.63 0.37 0.66 0.62 0.27 0.51 0.62 0.30 0.11 0.02 ]
[0.64 0.09 0.21 0.90 0.81 0.21 0.98 1.00 0.30 0.76 0.50 0.93 0.81 0.13 0.39 0.07 0.55 0.58 0.17 0.41 0.37 0.78 0.42 0.85 0.13 0.28 0.74 ]
[0.36 0.51 0.15 0.90 0.35 0.14 0.09 0.30 1.00 0.16 0.39 0.65 0.75 0.19 0.36 0.88 0.78 0.29 0.42 0.16 0.74 0.62 0.13 0.52 0.41 0.98 0.77 ]
[0.35 0.72 0.29 0.64 0.79 0.78 0.94 0.76 0.16 1.00 0.98 0.49 0.78 0.45 0.27 0.70 0.80 0.21 0.94 0.60 0.90 0.50 0.10 0.48 0.65 0.35 0.55 ]
[0.41 0.79 0.57 0.78 0.40 0.65 0.59 0.50 0.39 0.98 1.00 0.16 0.01 0.33 0.35 0.97 0.03 0.38 0.16 0.22 0.76 0.92 0.27 0.32 0.91 0.18 0.83 ]
[0.26 0.87 0.75 0.65 0.46 0.85 0.24 0.93 0.65 0.49 0.16 1.00 0.05 0.02 0.86 0.96 0.57 0.31 0.02 0.43 0.61 0.88 0.58 0.35 0.59 0.46 0.45 ]
[0.93 0.11 0.09 0.14 0.69 0.02 0.89 0.81 0.75 0.78 0.01 0.05 1.00 0.48 0.72 0.71 0.63 0.67 0.70 0.75 0.47 0.73 0.42 1.00 0.49 0.02 0.92 ]
[0.56 0.52 0.64 0.99 0.80 0.93 0.83 0.13 0.19 0.45 0.33 0.02 0.48 1.00 0.97 0.15 0.81 0.97 0.41 0.63 0.30 0.70 0.09 0.28 0.71 0.93 0.45 ]
[0.96 0.95 0.63 0.73 0.08 0.59 0.93 0.39 0.36 0.27 0.35 0.86 0.72 0.97 1.00 0.03 0.22 0.81 0.79 0.28 0.84 0.05 0.78 0.80 0.22 0.09 0.88 ]
[0.65 0.60 0.15 0.32 0.03 0.93 0.91 0.07 0.88 0.70 0.97 0.96 0.71 0.15 0.03 1.00 0.06 0.61 0.76 0.21 0.69 0.30 0.76 0.06 0.95 0.50 0.00 ]
[0.62 0.43 0.21 0.12 0.26 0.48 0.79 0.55 0.78 0.80 0.03 0.57 0.63 0.81 0.22 0.06 1.00 0.45 0.72 0.55 0.35 0.79 0.11 0.75 0.75 0.99 0.79 ]
[0.10 0.68 0.78 0.12 0.15 0.86 0.63 0.58 0.29 0.21 0.38 0.31 0.67 0.97 0.81 0.61 0.45 1.00 0.40 0.19 0.65 0.62 0.15 0.68 0.20 0.29 0.53 ]
[0.31 0.82 0.45 0.19 0.88 0.48 0.37 0.17 0.42 0.94 0.16 0.02 0.70 0.41 0.79 0.76 0.72 0.40 1.00 0.41 0.76 0.82 0.27 0.04 0.08 0.10 0.67 ]
[0.29 0.58 0.02 0.50 0.30 0.09 0.66 0.41 0.16 0.60 0.22 0.43 0.75 0.63 0.28 0.21 0.55 0.19 0.41 1.00 0.02 0.54 0.36 0.41 0.74 0.06 0.98 ]
[0.68 0.21 0.03 0.18 0.15 0.51 0.62 0.37 0.74 0.90 0.76 0.61 0.47 0.30 0.84 0.69 0.35 0.65 0.76 0.02 1.00 0.15 0.61 0.95 0.98 0.32 0.15 ]
[0.42 0.80 0.06 0.95 0.67 0.97 0.27 0.78 0.62 0.50 0.92 0.88 0.73 0.70 0.05 0.30 0.79 0.62 0.82 0.54 0.15 1.00 0.08 0.73 0.39 0.13 0.86 ]
[0.92 0.28 0.94 0.24 0.89 0.91 0.51 0.42 0.13 0.10 0.27 0.58 0.42 0.09 0.78 0.76 0.11 0.15 0.27 0.36 0.61 0.08 1.00 0.67 0.62 0.88 0.76 ]
[0.78 0.88 0.64 0.31 0.23 0.72 0.62 0.85 0.52 0.48 0.32 0.35 1.00 0.28 0.80 0.06 0.75 0.68 0.04 0.41 0.95 0.73 0.67 1.00 0.19 0.02 0.86 ]
[0.63 0.94 0.47 0.34 0.16 0.58 0.30 0.13 0.41 0.65 0.91 0.59 0.49 0.71 0.22 0.95 0.75 0.20 0.08 0.74 0.98 0.39 0.62 0.19 1.00 0.96 0.58 ]
[0.82 0.73 0.47 0.81 0.35 0.65 0.11 0.28 0.98 0.35 0.18 0.46 0.02 0.93 0.09 0.50 0.99 0.29 0.10 0.06 0.32 0.13 0.88 0.02 0.96 1.00 0.95 ]
[0.23 0.43 0.21 0.02 0.59 0.08 0.02 0.74 0.77 0.55 0.83 0.45 0.92 0.45 0.88 0.00 0.79 0.53 0.67 0.98 0.15 0.86 0.76 0.86 0.58 0.95 1.00 ]
];
