D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 24;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 ];
m = [
[1.00 0.48 0.36 0.15 0.64 0.39 0.01 0.43 0.57 0.73 0.89 0.86 0.89 0.70 0.09 0.98 0.74 0.59 0.07 0.55 0.22 0.12 0.27 0.62 ]
[0.48 1.00 0.06 0.96 0.70 0.09 0.16 0.12 0.66 0.52 0.23 0.40 0.59 0.62 0.89 0.28 0.44 0.88 0.18 0.69 0.12 0.23 0.34 0.77 ]
[0.36 0.06 1.00 0.89 0.84 0.42 0.11 0.72 0.79 0.59 0.79 0.67 0.95 0.57 0.73 0.28 0.88 0.62 0.71 0.83 0.13 0.50 0.90 0.83 ]
[0.15 0.96 0.89 1.00 0.01 0.84 0.94 0.23 0.82 0.82 0.98 0.41 0.44 0.40 0.88 0.49 0.28 0.67 0.43 0.14 0.20 0.24 0.63 0.91 ]
[0.64 0.70 0.84 0.01 1.00 0.02 0.86 0.01 0.81 0.73 0.48 0.42 0.19 0.09 0.59 0.61 0.05 0.85 0.10 0.70 0.20 0.18 0.54 0.22 ]
[0.39 0.09 0.42 0.84 0.02 1.00 0.19 0.95 0.68 0.79 0.65 0.20 0.79 0.35 0.16 0.03 0.93 0.67 0.52 0.63 0.43 0.38 0.48 0.71 ]
[0.01 0.16 0.11 0.94 0.86 0.19 1.00 0.84 0.90 0.09 0.07 0.48 0.80 0.67 0.60 0.60 0.39 0.13 0.06 0.29 0.39 0.92 0.21 0.13 ]
[0.43 0.12 0.72 0.23 0.01 0.95 0.84 1.00 0.03 0.03 0.02 0.90 0.37 0.69 1.00 0.37 0.65 0.17 0.48 0.17 0.75 0.46 0.30 0.95 ]
[0.57 0.66 0.79 0.82 0.81 0.68 0.90 0.03 1.00 0.71 0.06 0.60 0.49 0.28 0.21 0.79 0.16 0.83 0.46 0.17 0.31 0.61 0.83 0.66 ]
[0.73 0.52 0.59 0.82 0.73 0.79 0.09 0.03 0.71 1.00 0.05 0.16 0.22 0.20 0.60 0.70 0.15 0.86 0.54 0.27 0.85 0.71 0.59 0.17 ]
[0.89 0.23 0.79 0.98 0.48 0.65 0.07 0.02 0.06 0.05 1.00 0.97 0.25 0.12 0.57 0.34 0.51 0.47 0.51 0.82 0.53 0.62 0.62 0.24 ]
[0.86 0.40 0.67 0.41 0.42 0.20 0.48 0.90 0.60 0.16 0.97 1.00 0.24 0.84 0.14 0.74 0.64 0.56 0.18 0.16 0.06 0.68 0.78 0.61 ]
[0.89 0.59 0.95 0.44 0.19 0.79 0.80 0.37 0.49 0.22 0.25 0.24 1.00 0.60 0.04 0.48 0.56 0.11 0.48 0.32 0.04 0.92 0.28 0.46 ]
[0.70 0.62 0.57 0.40 0.09 0.35 0.67 0.69 0.28 0.20 0.12 0.84 0.60 1.00 0.51 0.32 0.78 0.59 0.64 0.03 0.30 0.58 0.96 0.08 ]
[0.09 0.89 0.73 0.88 0.59 0.16 0.60 1.00 0.21 0.60 0.57 0.14 0.04 0.51 1.00 0.76 0.12 0.99 0.02 0.41 0.80 0.69 0.60 0.49 ]
[0.98 0.28 0.28 0.49 0.61 0.03 0.60 0.37 0.79 0.70 0.34 0.74 0.48 0.32 0.76 1.00 0.18 0.99 0.26 0.09 0.73 0.82 0.02 0.58 ]
[0.74 0.44 0.88 0.28 0.05 0.93 0.39 0.65 0.16 0.15 0.51 0.64 0.56 0.78 0.12 0.18 1.00 0.60 0.09 0.33 0.51 0.86 0.70 0.19 ]
[0.59 0.88 0.62 0.67 0.85 0.67 0.13 0.17 0.83 0.86 0.47 0.56 0.11 0.59 0.99 0.99 0.60 1.00 0.58 0.27 0.58 0.50 0.21 0.73 ]
[0.07 0.18 0.71 0.43 0.10 0.52 0.06 0.48 0.46 0.54 0.51 0.18 0.48 0.64 0.02 0.26 0.09 0.58 1.00 0.01 0.05 0.56 0.01 0.17 ]
[0.55 0.69 0.83 0.14 0.70 0.63 0.29 0.17 0.17 0.27 0.82 0.16 0.32 0.03 0.41 0.09 0.33 0.27 0.01 1.00 0.78 0.58 0.24 0.72 ]
[0.22 0.12 0.13 0.20 0.20 0.43 0.39 0.75 0.31 0.85 0.53 0.06 0.04 0.30 0.80 0.73 0.51 0.58 0.05 0.78 1.00 0.62 0.28 0.75 ]
[0.12 0.23 0.50 0.24 0.18 0.38 0.92 0.46 0.61 0.71 0.62 0.68 0.92 0.58 0.69 0.82 0.86 0.50 0.56 0.58 0.62 1.00 0.76 0.35 ]
[0.27 0.34 0.90 0.63 0.54 0.48 0.21 0.30 0.83 0.59 0.62 0.78 0.28 0.96 0.60 0.02 0.70 0.21 0.01 0.24 0.28 0.76 1.00 0.11 ]
[0.62 0.77 0.83 0.91 0.22 0.71 0.13 0.95 0.66 0.17 0.24 0.61 0.46 0.08 0.49 0.58 0.19 0.73 0.17 0.72 0.75 0.35 0.11 1.00 ]
];
