D = 2;
n = [ 3 3 ];
N = 41;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.21 0.89 0.48 0.88 0.16 0.28 0.84 0.12 0.37 0.31 0.84 0.15 0.71 0.61 0.21 0.66 0.20 0.67 0.90 0.81 0.60 0.87 0.18 0.12 0.83 0.70 0.44 0.07 0.55 0.49 0.18 0.90 0.94 0.73 0.09 0.25 0.54 0.21 0.52 0.22 ]
[0.21 1.00 0.61 0.27 0.74 0.86 0.49 0.66 0.50 0.42 0.34 0.71 0.37 0.52 0.36 0.10 0.09 0.68 0.70 0.13 0.15 0.55 0.62 0.57 0.11 0.48 0.11 0.68 0.14 0.98 0.25 0.79 0.54 0.94 0.22 0.82 0.28 0.35 0.98 0.83 0.64 ]
[0.89 0.61 1.00 0.04 0.36 0.96 0.87 0.56 0.50 0.67 0.38 0.85 0.75 0.38 0.27 0.79 0.93 0.28 0.83 0.61 0.09 0.44 0.70 0.51 0.03 0.94 0.70 0.33 0.41 0.31 0.24 0.42 0.61 0.44 0.56 0.70 0.71 0.77 0.28 0.04 0.47 ]
[0.48 0.27 0.04 1.00 0.89 0.98 0.93 0.53 0.79 0.46 0.46 0.13 0.21 0.37 0.81 0.83 0.47 0.54 0.45 0.22 0.03 0.59 0.65 0.05 0.19 0.83 0.49 0.50 0.26 0.28 0.42 0.65 0.50 0.06 0.81 0.31 0.01 0.23 0.56 0.61 0.32 ]
[0.88 0.74 0.36 0.89 1.00 0.04 0.17 0.57 0.15 0.82 0.20 0.13 0.65 0.16 0.36 0.82 0.58 0.66 0.10 0.39 0.70 0.67 0.14 0.47 0.78 0.05 0.10 0.61 0.51 0.62 0.32 0.76 0.52 0.23 0.86 0.46 0.80 0.76 0.68 0.65 0.15 ]
[0.16 0.86 0.96 0.98 0.04 1.00 0.44 0.03 0.98 0.92 0.73 0.14 0.63 0.01 0.76 0.88 0.12 0.75 0.36 0.03 0.76 0.49 0.07 0.28 0.83 0.79 0.20 0.21 0.99 0.92 0.24 0.34 0.91 0.39 0.30 0.90 0.14 0.43 0.81 0.05 0.05 ]
[0.28 0.49 0.87 0.93 0.17 0.44 1.00 0.36 0.12 0.18 0.74 0.27 0.62 0.35 0.50 0.18 0.38 0.97 0.42 0.11 0.87 0.66 0.89 0.16 0.36 0.30 0.75 0.77 0.09 0.42 0.52 0.73 0.37 0.64 0.21 0.18 0.24 0.53 0.34 0.14 0.02 ]
[0.84 0.66 0.56 0.53 0.57 0.03 0.36 1.00 0.85 0.25 0.70 0.07 0.61 0.41 0.05 0.04 0.61 0.08 0.02 0.02 0.32 0.57 1.00 0.57 0.20 0.05 0.45 0.79 0.64 0.59 0.01 0.39 0.04 0.01 0.79 0.02 0.61 0.26 0.36 0.55 0.11 ]
[0.12 0.50 0.50 0.79 0.15 0.98 0.12 0.85 1.00 0.07 0.76 0.63 0.89 0.37 0.89 0.73 0.47 0.16 0.42 0.37 0.65 0.31 0.11 0.50 0.69 0.88 0.67 0.69 0.83 0.58 0.38 0.72 0.25 0.34 0.05 0.57 0.79 0.27 0.42 0.52 0.71 ]
[0.37 0.42 0.67 0.46 0.82 0.92 0.18 0.25 0.07 1.00 0.86 0.28 0.76 0.59 0.83 0.28 0.82 0.58 0.77 0.36 0.88 0.47 0.66 0.89 0.30 0.70 0.73 0.68 0.58 0.23 0.43 0.91 0.98 0.94 0.15 0.55 0.99 0.91 0.13 0.20 0.52 ]
[0.31 0.34 0.38 0.46 0.20 0.73 0.74 0.70 0.76 0.86 1.00 0.48 0.86 0.20 0.19 0.71 0.82 0.92 0.59 0.35 0.37 0.52 0.14 0.02 0.48 0.32 0.47 0.03 0.81 0.74 0.72 0.14 0.70 0.99 0.54 0.46 0.26 0.50 0.53 0.30 0.45 ]
[0.84 0.71 0.85 0.13 0.13 0.14 0.27 0.07 0.63 0.28 0.48 1.00 0.70 0.71 0.78 0.69 0.77 0.65 0.68 0.15 0.62 0.79 0.46 0.92 0.80 0.49 0.49 0.54 0.88 0.47 0.09 0.54 0.35 0.28 0.42 0.99 0.95 0.81 0.94 0.05 0.93 ]
[0.15 0.37 0.75 0.21 0.65 0.63 0.62 0.61 0.89 0.76 0.86 0.70 1.00 0.74 0.80 0.10 0.25 0.17 0.83 0.09 0.24 0.87 0.70 0.38 0.93 0.21 0.37 0.04 0.41 0.50 0.61 0.37 0.25 0.52 0.77 0.35 0.34 0.01 0.37 0.63 0.18 ]
[0.71 0.52 0.38 0.37 0.16 0.01 0.35 0.41 0.37 0.59 0.20 0.71 0.74 1.00 0.22 0.38 0.49 0.24 0.59 0.19 0.68 0.61 0.07 0.12 0.22 0.69 0.06 0.30 0.72 0.54 0.29 0.60 0.11 0.85 0.86 0.49 0.22 0.68 0.33 0.71 0.79 ]
[0.61 0.36 0.27 0.81 0.36 0.76 0.50 0.05 0.89 0.83 0.19 0.78 0.80 0.22 1.00 0.82 0.44 0.18 0.68 0.14 0.21 0.77 0.08 0.43 0.86 0.83 0.17 0.02 0.08 0.69 0.42 0.10 0.62 0.17 0.04 0.23 0.85 0.17 0.33 0.14 0.30 ]
[0.21 0.10 0.79 0.83 0.82 0.88 0.18 0.04 0.73 0.28 0.71 0.69 0.10 0.38 0.82 1.00 0.80 0.75 0.91 0.48 0.50 0.73 0.69 0.62 0.41 0.66 0.63 0.99 0.47 0.57 0.86 0.91 0.43 0.12 0.88 0.12 0.08 0.38 0.92 0.73 0.33 ]
[0.66 0.09 0.93 0.47 0.58 0.12 0.38 0.61 0.47 0.82 0.82 0.77 0.25 0.49 0.44 0.80 1.00 0.53 0.96 0.44 0.84 0.82 0.93 0.79 0.80 0.30 0.44 0.47 0.54 0.51 0.47 0.74 0.85 0.03 0.67 0.85 0.11 0.72 0.27 0.54 0.99 ]
[0.20 0.68 0.28 0.54 0.66 0.75 0.97 0.08 0.16 0.58 0.92 0.65 0.17 0.24 0.18 0.75 0.53 1.00 0.99 0.13 0.57 0.45 0.05 0.02 0.23 0.99 0.07 0.11 0.62 0.96 0.33 0.99 0.49 0.04 1.00 0.32 0.49 0.51 0.22 0.68 0.14 ]
[0.67 0.70 0.83 0.45 0.10 0.36 0.42 0.02 0.42 0.77 0.59 0.68 0.83 0.59 0.68 0.91 0.96 0.99 1.00 0.56 0.05 0.02 0.41 0.36 0.67 0.36 0.23 0.56 0.04 0.86 0.20 0.15 0.24 0.26 0.97 0.73 0.47 0.24 0.20 0.48 0.28 ]
[0.90 0.13 0.61 0.22 0.39 0.03 0.11 0.02 0.37 0.36 0.35 0.15 0.09 0.19 0.14 0.48 0.44 0.13 0.56 1.00 0.50 0.76 0.07 0.62 0.01 0.54 0.39 0.34 0.92 0.88 0.79 0.39 0.11 0.73 0.96 0.70 0.87 0.54 0.69 0.26 0.97 ]
[0.81 0.15 0.09 0.03 0.70 0.76 0.87 0.32 0.65 0.88 0.37 0.62 0.24 0.68 0.21 0.50 0.84 0.57 0.05 0.50 1.00 0.78 0.38 0.40 0.15 0.07 0.08 0.66 0.91 0.70 0.33 0.03 0.83 0.10 0.28 0.72 0.59 0.16 0.85 0.06 0.67 ]
[0.60 0.55 0.44 0.59 0.67 0.49 0.66 0.57 0.31 0.47 0.52 0.79 0.87 0.61 0.77 0.73 0.82 0.45 0.02 0.76 0.78 1.00 0.53 0.26 0.55 0.85 0.13 0.68 0.78 0.53 0.74 0.84 0.30 0.56 0.35 0.20 0.13 0.17 0.07 0.69 0.20 ]
[0.87 0.62 0.70 0.65 0.14 0.07 0.89 1.00 0.11 0.66 0.14 0.46 0.70 0.07 0.08 0.69 0.93 0.05 0.41 0.07 0.38 0.53 1.00 0.44 0.72 0.99 0.75 0.42 0.66 0.34 0.46 0.62 0.23 0.90 0.78 0.36 0.10 0.74 0.29 0.73 0.83 ]
