D = 6;
n = [ 4 4 4 4 4 4 ];
N = 39;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.63 0.04 0.39 0.36 0.14 0.48 0.38 0.18 0.18 0.97 0.78 0.66 0.75 0.37 0.14 0.92 0.61 0.90 0.12 0.69 0.98 0.97 0.92 0.56 0.60 0.33 0.49 0.19 0.46 0.33 0.80 0.46 0.17 0.52 0.53 0.96 0.74 0.46 ]
[0.63 1.00 0.96 0.45 0.99 0.41 0.35 0.60 0.73 0.74 0.68 0.30 0.23 0.00 0.11 0.58 0.47 0.02 0.34 0.70 0.28 0.74 0.40 0.15 0.83 0.17 0.72 0.98 0.51 0.11 0.79 0.10 0.29 0.24 0.83 0.18 0.18 0.17 0.20 ]
[0.04 0.96 1.00 0.16 0.48 0.16 0.17 0.80 0.09 0.87 0.10 0.45 0.42 0.40 0.23 0.41 0.82 0.15 0.83 0.90 0.24 0.81 0.08 0.46 0.42 0.07 0.49 0.23 0.86 0.83 0.70 0.73 0.40 0.32 0.35 0.58 0.66 0.77 0.91 ]
[0.39 0.45 0.16 1.00 0.39 0.84 0.06 0.91 0.43 0.75 0.46 0.79 0.76 0.45 0.53 0.81 0.17 0.22 0.82 0.53 0.97 0.65 0.99 0.29 0.52 0.04 0.15 0.27 0.43 0.63 0.44 0.84 0.14 0.66 0.46 0.42 0.08 0.92 0.76 ]
[0.36 0.99 0.48 0.39 1.00 0.23 0.60 0.53 0.30 0.89 0.85 0.85 0.78 0.56 0.56 0.28 0.15 0.45 0.08 0.35 0.08 0.03 0.46 0.03 0.08 0.78 0.93 0.15 0.51 0.99 0.60 0.89 0.34 0.53 0.25 0.14 0.83 0.03 0.09 ]
[0.14 0.41 0.16 0.84 0.23 1.00 0.08 0.25 0.36 0.87 0.82 0.33 0.29 0.33 0.69 0.06 0.94 0.50 0.27 0.03 0.42 0.95 0.03 0.66 0.54 0.23 0.61 0.88 0.48 0.07 0.21 0.14 0.24 0.89 0.94 0.05 0.18 0.96 0.85 ]
[0.48 0.35 0.17 0.06 0.60 0.08 1.00 0.01 0.74 0.19 0.68 0.76 0.07 0.19 0.09 0.51 0.46 0.93 0.25 0.37 0.14 0.50 0.99 0.78 0.65 0.49 0.23 0.70 0.97 0.20 0.76 0.91 0.50 0.40 0.73 0.04 0.66 0.77 0.88 ]
[0.38 0.60 0.80 0.91 0.53 0.25 0.01 1.00 0.45 0.86 0.16 0.41 0.89 0.62 0.07 0.50 0.36 0.68 0.60 0.45 0.42 0.65 0.65 0.32 0.97 0.96 0.63 0.48 0.25 0.31 0.15 0.06 0.59 0.64 0.00 0.81 0.81 0.45 1.00 ]
[0.18 0.73 0.09 0.43 0.30 0.36 0.74 0.45 1.00 0.68 0.34 0.42 0.19 0.17 0.58 0.39 0.81 0.39 0.59 0.11 0.65 0.14 0.12 0.87 0.33 0.31 0.93 0.95 0.79 0.35 0.09 0.77 0.62 0.80 0.35 0.06 0.90 0.60 0.02 ]
[0.18 0.74 0.87 0.75 0.89 0.87 0.19 0.86 0.68 1.00 0.62 0.44 0.60 0.01 0.84 0.16 0.66 0.89 0.76 0.79 0.97 0.88 0.07 0.98 0.10 0.25 0.92 0.82 0.80 0.36 0.94 0.02 0.04 0.80 0.89 0.21 0.27 0.82 0.57 ]
[0.97 0.68 0.10 0.46 0.85 0.82 0.68 0.16 0.34 0.62 1.00 0.93 0.03 0.43 0.09 0.01 0.21 0.29 0.01 0.21 0.30 0.08 0.11 0.06 0.31 1.00 0.25 0.26 0.15 0.06 0.70 0.24 0.40 0.07 0.47 0.19 0.23 0.11 0.62 ]
[0.78 0.30 0.45 0.79 0.85 0.33 0.76 0.41 0.42 0.44 0.93 1.00 0.77 0.01 0.10 0.94 0.61 0.62 0.34 0.39 0.16 0.26 0.75 0.18 0.79 0.20 0.08 0.58 0.49 0.28 0.36 0.41 0.76 0.70 0.48 0.44 0.61 0.08 0.84 ]
[0.66 0.23 0.42 0.76 0.78 0.29 0.07 0.89 0.19 0.60 0.03 0.77 1.00 0.13 0.42 0.33 0.83 0.90 0.54 0.89 0.23 0.11 0.31 0.12 0.68 0.98 0.85 0.04 0.50 0.22 0.50 0.19 0.78 0.93 0.61 0.62 0.64 0.86 0.18 ]
[0.75 0.00 0.40 0.45 0.56 0.33 0.19 0.62 0.17 0.01 0.43 0.01 0.13 1.00 0.20 0.91 0.77 0.91 0.02 0.24 0.40 0.85 0.17 0.10 0.77 0.47 0.09 0.83 0.16 0.00 0.92 0.09 0.63 0.02 0.90 0.06 0.82 0.97 0.77 ]
[0.37 0.11 0.23 0.53 0.56 0.69 0.09 0.07 0.58 0.84 0.09 0.10 0.42 0.20 1.00 0.46 0.59 0.32 0.86 0.35 0.44 0.44 0.14 0.41 0.59 0.27 0.25 0.22 0.58 0.40 0.16 0.20 0.36 0.25 0.20 0.96 0.04 0.88 0.30 ]
[0.14 0.58 0.41 0.81 0.28 0.06 0.51 0.50 0.39 0.16 0.01 0.94 0.33 0.91 0.46 1.00 0.81 0.30 0.26 0.70 0.58 0.44 0.18 0.83 0.20 0.55 0.53 0.64 0.00 0.11 0.04 0.46 0.59 0.60 0.68 0.88 0.54 0.26 0.23 ]
[0.92 0.47 0.82 0.17 0.15 0.94 0.46 0.36 0.81 0.66 0.21 0.61 0.83 0.77 0.59 0.81 1.00 0.58 0.79 0.53 0.95 0.26 0.80 0.59 0.90 0.56 0.80 0.20 0.12 0.56 0.70 0.09 0.11 0.80 0.24 0.10 0.61 0.28 0.13 ]
[0.61 0.02 0.15 0.22 0.45 0.50 0.93 0.68 0.39 0.89 0.29 0.62 0.90 0.91 0.32 0.30 0.58 1.00 0.82 0.27 0.26 0.45 0.45 0.17 0.36 0.58 0.77 0.63 0.20 0.82 0.65 0.26 0.11 0.71 0.92 0.93 0.19 0.05 0.51 ]
[0.90 0.34 0.83 0.82 0.08 0.27 0.25 0.60 0.59 0.76 0.01 0.34 0.54 0.02 0.86 0.26 0.79 0.82 1.00 0.22 0.93 0.32 0.67 0.04 0.39 0.36 0.75 0.24 0.30 0.76 0.34 0.90 0.34 0.65 0.46 0.70 0.31 0.29 0.30 ]
[0.12 0.70 0.90 0.53 0.35 0.03 0.37 0.45 0.11 0.79 0.21 0.39 0.89 0.24 0.35 0.70 0.53 0.27 0.22 1.00 0.37 0.85 0.64 0.30 0.41 0.34 0.26 0.43 0.68 0.52 0.52 0.14 0.29 0.23 0.08 0.89 0.57 0.34 0.13 ]
[0.69 0.28 0.24 0.97 0.08 0.42 0.14 0.42 0.65 0.97 0.30 0.16 0.23 0.40 0.44 0.58 0.95 0.26 0.93 0.37 1.00 0.88 0.31 0.03 0.86 0.73 0.34 0.58 0.30 0.17 0.69 0.67 0.19 0.93 0.50 0.02 0.57 0.91 0.22 ]
[0.98 0.74 0.81 0.65 0.03 0.95 0.50 0.65 0.14 0.88 0.08 0.26 0.11 0.85 0.44 0.44 0.26 0.45 0.32 0.85 0.88 1.00 0.85 0.21 0.08 0.67 1.00 0.48 0.01 0.93 0.82 0.40 0.55 0.11 0.17 0.28 0.62 0.52 0.09 ]
[0.97 0.40 0.08 0.99 0.46 0.03 0.99 0.65 0.12 0.07 0.11 0.75 0.31 0.17 0.14 0.18 0.80 0.45 0.67 0.64 0.31 0.85 1.00 0.65 0.05 0.36 0.70 0.64 0.94 0.41 0.63 0.28 0.24 0.15 0.76 0.99 0.95 0.11 0.25 ]
[0.92 0.15 0.46 0.29 0.03 0.66 0.78 0.32 0.87 0.98 0.06 0.18 0.12 0.10 0.41 0.83 0.59 0.17 0.04 0.30 0.03 0.21 0.65 1.00 0.79 0.76 0.24 0.04 0.07 0.71 0.11 0.53 0.33 0.10 0.69 0.56 0.38 0.16 0.36 ]
[0.56 0.83 0.42 0.52 0.08 0.54 0.65 0.97 0.33 0.10 0.31 0.79 0.68 0.77 0.59 0.20 0.90 0.36 0.39 0.41 0.86 0.08 0.05 0.79 1.00 0.83 0.45 0.95 0.64 0.74 0.75 0.47 0.69 0.51 0.81 0.91 0.04 0.80 0.37 ]
[0.60 0.17 0.07 0.04 0.78 0.23 0.49 0.96 0.31 0.25 1.00 0.20 0.98 0.47 0.27 0.55 0.56 0.58 0.36 0.34 0.73 0.67 0.36 0.76 0.83 1.00 0.49 0.10 0.78 0.88 0.64 0.79 0.16 0.55 0.81 0.34 0.15 0.55 0.88 ]
[0.33 0.72 0.49 0.15 0.93 0.61 0.23 0.63 0.93 0.92 0.25 0.08 0.85 0.09 0.25 0.53 0.80 0.77 0.75 0.26 0.34 1.00 0.70 0.24 0.45 0.49 1.00 0.53 0.94 0.45 0.96 0.70 0.29 0.17 0.01 0.57 0.57 0.86 0.15 ]
[0.49 0.98 0.23 0.27 0.15 0.88 0.70 0.48 0.95 0.82 0.26 0.58 0.04 0.83 0.22 0.64 0.20 0.63 0.24 0.43 0.58 0.48 0.64 0.04 0.95 0.10 0.53 1.00 0.44 0.69 0.16 0.89 0.81 0.76 0.58 0.08 0.41 0.76 0.52 ]
[0.19 0.51 0.86 0.43 0.51 0.48 0.97 0.25 0.79 0.80 0.15 0.49 0.50 0.16 0.58 0.00 0.12 0.20 0.30 0.68 0.30 0.01 0.94 0.07 0.64 0.78 0.94 0.44 1.00 0.59 0.66 0.96 0.71 0.31 0.61 0.14 0.78 0.08 0.62 ]
[0.46 0.11 0.83 0.63 0.99 0.07 0.20 0.31 0.35 0.36 0.06 0.28 0.22 0.00 0.40 0.11 0.56 0.82 0.76 0.52 0.17 0.93 0.41 0.71 0.74 0.88 0.45 0.69 0.59 1.00 0.09 0.04 0.80 0.13 0.11 0.99 0.98 0.39 0.49 ]
[0.33 0.79 0.70 0.44 0.60 0.21 0.76 0.15 0.09 0.94 0.70 0.36 0.50 0.92 0.16 0.04 0.70 0.65 0.34 0.52 0.69 0.82 0.63 0.11 0.75 0.64 0.96 0.16 0.66 0.09 1.00 0.26 0.59 0.50 0.56 0.98 0.35 0.28 0.77 ]
[0.80 0.10 0.73 0.84 0.89 0.14 0.91 0.06 0.77 0.02 0.24 0.41 0.19 0.09 0.20 0.46 0.09 0.26 0.90 0.14 0.67 0.40 0.28 0.53 0.47 0.79 0.70 0.89 0.96 0.04 0.26 1.00 0.80 0.03 0.97 0.30 0.51 0.08 0.48 ]
[0.46 0.29 0.40 0.14 0.34 0.24 0.50 0.59 0.62 0.04 0.40 0.76 0.78 0.63 0.36 0.59 0.11 0.11 0.34 0.29 0.19 0.55 0.24 0.33 0.69 0.16 0.29 0.81 0.71 0.80 0.59 0.80 1.00 0.39 0.36 0.97 0.58 0.47 0.98 ]
[0.17 0.24 0.32 0.66 0.53 0.89 0.40 0.64 0.80 0.80 0.07 0.70 0.93 0.02 0.25 0.60 0.80 0.71 0.65 0.23 0.93 0.11 0.15 0.10 0.51 0.55 0.17 0.76 0.31 0.13 0.50 0.03 0.39 1.00 0.26 0.41 0.70 0.71 0.95 ]
[0.52 0.83 0.35 0.46 0.25 0.94 0.73 0.00 0.35 0.89 0.47 0.48 0.61 0.90 0.20 0.68 0.24 0.92 0.46 0.08 0.50 0.17 0.76 0.69 0.81 0.81 0.01 0.58 0.61 0.11 0.56 0.97 0.36 0.26 1.00 0.89 0.57 0.72 0.15 ]
[0.53 0.18 0.58 0.42 0.14 0.05 0.04 0.81 0.06 0.21 0.19 0.44 0.62 0.06 0.96 0.88 0.10 0.93 0.70 0.89 0.02 0.28 0.99 0.56 0.91 0.34 0.57 0.08 0.14 0.99 0.98 0.30 0.97 0.41 0.89 1.00 0.71 0.99 0.55 ]
[0.96 0.18 0.66 0.08 0.83 0.18 0.66 0.81 0.90 0.27 0.23 0.61 0.64 0.82 0.04 0.54 0.61 0.19 0.31 0.57 0.57 0.62 0.95 0.38 0.04 0.15 0.57 0.41 0.78 0.98 0.35 0.51 0.58 0.70 0.57 0.71 1.00 0.35 0.57 ]
[0.74 0.17 0.77 0.92 0.03 0.96 0.77 0.45 0.60 0.82 0.11 0.08 0.86 0.97 0.88 0.26 0.28 0.05 0.29 0.34 0.91 0.52 0.11 0.16 0.80 0.55 0.86 0.76 0.08 0.39 0.28 0.08 0.47 0.71 0.72 0.99 0.35 1.00 0.05 ]
[0.46 0.20 0.91 0.76 0.09 0.85 0.88 1.00 0.02 0.57 0.62 0.84 0.18 0.77 0.30 0.23 0.13 0.51 0.30 0.13 0.22 0.09 0.25 0.36 0.37 0.88 0.15 0.52 0.62 0.49 0.77 0.48 0.98 0.95 0.15 0.55 0.57 0.05 1.00 ]
];
