D = 6;
n = [ 5 5 5 5 5 5 ];
N = 64;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.36 0.02 0.16 0.87 0.51 0.55 0.48 0.93 0.35 0.36 0.12 0.88 0.53 0.79 0.89 0.43 0.51 0.47 0.86 0.18 0.71 0.46 0.99 0.83 0.14 0.97 0.81 0.77 0.16 0.25 0.45 0.83 0.37 0.74 0.82 0.18 0.05 0.85 0.41 0.73 0.58 0.01 0.45 0.60 0.73 0.35 0.49 0.04 0.85 0.73 0.73 0.19 0.82 0.46 0.02 0.45 0.99 0.20 1.00 0.67 0.90 0.93 0.21 ]
[0.36 1.00 0.18 0.73 0.05 0.06 0.51 0.88 0.23 0.90 0.38 0.94 0.44 0.23 0.14 0.06 0.20 0.52 0.18 0.26 0.49 0.73 0.73 0.75 0.95 0.40 0.02 0.26 0.99 0.06 0.86 0.33 0.20 0.85 0.16 0.19 0.09 0.57 0.15 0.37 0.07 0.64 0.79 0.48 0.59 0.88 0.77 0.99 0.59 0.13 0.78 0.92 0.06 0.92 0.93 0.69 0.36 0.59 0.35 0.49 0.24 0.90 0.90 0.25 ]
[0.02 0.18 1.00 0.45 0.62 0.54 0.99 0.57 0.48 0.48 0.70 0.62 0.17 0.29 0.00 0.92 0.04 0.51 0.23 0.81 0.74 0.01 0.63 0.43 0.96 0.64 0.78 0.43 0.77 0.04 0.92 0.98 0.61 0.24 0.69 0.42 0.59 0.44 0.42 0.81 0.43 0.34 0.75 0.68 0.84 0.15 0.17 0.21 0.50 0.38 0.56 0.90 0.87 0.58 0.44 0.45 0.21 0.12 0.10 0.59 0.50 0.79 0.62 0.19 ]
[0.16 0.73 0.45 1.00 0.56 0.22 0.21 0.20 0.49 0.48 0.37 0.17 0.35 0.57 0.25 0.60 0.79 0.59 0.74 0.49 0.17 0.46 0.94 0.79 0.70 0.97 0.46 0.98 0.37 0.32 0.58 0.61 0.89 0.50 0.65 0.57 0.69 0.39 0.52 0.76 0.25 0.56 0.26 0.41 0.57 0.66 0.26 0.79 0.39 0.74 0.54 0.52 0.40 0.69 0.55 0.04 0.59 0.54 0.58 0.83 0.44 0.16 0.61 0.41 ]
[0.87 0.05 0.62 0.56 1.00 0.02 0.40 0.95 0.54 0.30 0.93 0.86 0.12 0.12 0.92 0.77 0.97 0.81 0.23 0.66 0.63 0.33 0.93 0.66 0.38 0.87 0.67 0.74 0.40 0.11 0.21 0.51 0.66 0.62 0.63 0.10 0.05 0.15 0.65 0.01 0.51 0.11 0.21 0.49 0.99 0.20 0.82 0.00 0.70 0.06 0.80 0.87 0.50 0.48 0.88 0.99 0.35 0.20 0.52 0.34 0.14 1.00 0.57 0.95 ]
[0.51 0.06 0.54 0.22 0.02 1.00 0.95 0.97 0.91 0.78 0.38 0.08 0.41 0.95 0.77 0.04 0.64 0.13 0.08 0.88 0.94 0.54 0.09 0.64 0.27 0.81 0.64 0.52 0.73 0.55 0.90 0.41 0.95 0.44 0.90 0.21 1.00 0.01 0.42 0.75 0.49 0.18 0.39 0.99 0.88 0.43 0.19 0.50 0.84 0.66 0.11 0.06 0.62 0.42 0.15 0.69 0.87 0.94 0.41 0.99 0.71 0.78 0.93 0.75 ]
[0.55 0.51 0.99 0.21 0.40 0.95 1.00 0.61 0.85 0.68 0.97 0.77 0.85 0.62 0.88 0.57 0.81 0.91 0.12 0.65 0.80 0.59 0.26 0.80 0.95 0.55 0.03 0.34 0.34 0.78 0.92 0.94 0.67 0.91 0.58 0.91 0.04 0.04 0.96 0.75 0.88 0.14 0.37 0.19 0.80 0.87 0.04 0.43 0.29 0.24 0.69 0.45 0.24 0.59 0.62 0.91 0.35 0.29 0.64 0.28 0.89 0.03 0.61 0.47 ]
[0.48 0.88 0.57 0.20 0.95 0.97 0.61 1.00 0.19 0.60 0.39 0.91 0.26 0.80 0.36 0.31 0.02 0.37 0.35 0.12 0.12 0.25 0.41 0.69 0.42 0.64 0.80 0.09 0.13 0.10 0.32 0.88 0.61 0.01 0.97 0.68 0.87 0.36 0.25 0.55 0.15 0.65 0.21 0.74 0.88 0.25 0.67 0.11 0.17 0.15 0.83 0.55 0.77 0.26 0.13 0.55 0.67 0.17 0.90 0.39 0.63 0.20 0.34 0.00 ]
[0.93 0.23 0.48 0.49 0.54 0.91 0.85 0.19 1.00 0.26 0.50 0.64 0.34 0.74 0.87 0.86 0.32 0.48 0.42 0.89 0.22 0.39 0.76 0.08 0.59 0.18 0.82 0.28 0.52 0.54 0.78 0.11 0.22 0.16 0.64 0.97 0.35 0.76 0.22 0.34 0.18 0.61 0.95 0.71 0.02 0.86 0.49 0.22 0.48 0.53 0.91 0.34 0.18 0.14 0.18 0.16 0.76 0.27 0.69 0.64 0.58 0.87 0.57 0.79 ]
[0.35 0.90 0.48 0.48 0.30 0.78 0.68 0.60 0.26 1.00 0.88 0.99 0.74 0.68 0.21 0.84 0.41 0.40 0.77 1.00 0.46 0.95 0.87 0.94 0.40 0.80 0.77 0.47 0.32 0.86 0.21 0.23 0.75 0.09 0.28 0.48 0.75 0.29 0.13 0.41 0.89 0.91 0.74 0.52 0.59 0.65 0.61 0.84 0.83 0.95 0.72 0.14 0.21 0.35 0.10 0.15 0.11 0.70 0.14 0.74 0.11 0.01 0.07 0.27 ]
