D = 2;
n = [ 3 3 ];
N = 69;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.22 0.71 0.44 0.13 0.21 0.19 0.61 0.68 0.97 0.66 0.27 0.32 0.52 0.56 0.16 0.69 0.39 0.90 0.50 0.05 0.24 0.95 0.10 0.93 0.24 0.79 0.44 0.64 0.82 0.22 0.57 0.12 0.44 0.35 0.49 0.40 0.50 0.59 0.40 0.09 0.57 0.43 0.86 0.26 0.94 0.00 0.44 0.80 0.29 0.19 0.88 0.63 0.23 0.79 0.19 0.99 0.83 0.06 0.59 0.19 0.79 0.42 0.84 0.63 0.71 0.61 0.33 0.45 ]
[0.22 1.00 0.09 0.24 1.00 0.74 0.14 0.05 0.47 0.06 0.45 0.62 0.56 0.65 0.14 0.39 0.17 0.69 0.60 0.15 0.27 0.46 0.84 0.30 0.70 0.35 0.49 0.57 0.86 0.30 0.19 0.47 0.32 0.59 0.24 0.37 0.47 0.71 0.44 0.78 0.16 0.69 0.82 0.33 0.28 0.97 0.06 0.05 0.63 0.73 0.38 0.77 0.45 0.96 0.85 0.62 0.25 0.51 0.91 0.55 0.84 0.39 0.04 0.89 0.88 0.31 0.74 0.31 0.85 ]
[0.71 0.09 1.00 0.59 0.50 0.48 0.65 0.11 0.96 0.57 0.35 0.27 0.10 0.19 0.32 0.70 0.68 0.26 0.31 0.62 0.27 0.51 0.71 0.90 0.82 0.67 0.02 0.30 0.76 0.10 0.39 0.36 0.69 0.47 0.64 0.87 0.02 0.62 0.21 0.26 0.31 0.85 0.87 0.05 0.32 0.28 0.07 0.18 0.02 0.13 0.44 0.12 0.77 0.65 0.83 0.87 0.06 0.51 0.24 0.54 0.57 0.71 0.44 0.18 0.67 0.81 0.80 0.82 0.10 ]
[0.44 0.24 0.59 1.00 0.57 0.75 0.45 0.90 0.17 0.17 0.25 0.20 0.57 0.99 0.26 0.41 0.66 0.60 0.13 0.24 0.67 0.32 0.41 0.55 0.43 0.89 0.57 0.44 0.18 0.17 0.04 0.25 0.85 0.76 0.75 0.18 0.21 0.78 0.60 0.69 0.90 0.63 0.16 0.04 0.06 0.47 0.16 0.30 0.49 0.17 0.81 0.28 0.66 0.84 0.44 0.95 0.59 0.98 0.46 0.31 0.15 0.97 0.76 0.44 0.92 0.36 0.79 0.82 0.99 ]
[0.13 1.00 0.50 0.57 1.00 0.74 0.82 0.02 0.61 0.70 0.15 0.31 0.86 0.04 0.87 0.16 0.12 0.53 0.38 0.86 0.03 0.76 0.30 0.84 0.41 0.43 0.37 0.65 0.90 0.37 0.37 0.85 0.71 0.40 0.41 0.64 0.48 0.56 0.21 0.62 0.84 0.03 0.49 0.70 0.93 0.62 0.30 0.64 0.27 0.62 0.73 0.00 0.28 0.84 0.50 0.47 0.60 0.54 0.62 0.49 0.13 0.28 0.27 0.15 0.64 0.25 0.86 0.45 0.53 ]
[0.21 0.74 0.48 0.75 0.74 1.00 0.04 0.93 0.96 0.21 0.31 0.19 0.19 0.68 0.75 0.61 0.02 0.18 0.26 0.81 0.92 0.26 0.05 0.57 0.24 0.38 0.77 0.70 0.34 0.84 0.73 0.71 0.04 0.42 0.17 0.40 0.78 0.13 0.55 0.00 0.78 0.63 0.19 0.30 0.61 0.14 0.52 0.31 0.41 0.79 0.91 0.19 0.61 0.93 0.54 0.50 0.73 0.21 0.59 0.62 0.09 0.11 0.13 0.57 0.48 0.87 0.15 0.26 0.97 ]
[0.19 0.14 0.65 0.45 0.82 0.04 1.00 0.98 0.18 0.54 0.56 0.27 0.12 0.52 0.79 0.60 0.65 0.87 0.85 0.80 0.69 0.20 0.93 0.95 0.38 0.03 0.80 0.56 0.50 0.71 0.87 0.29 0.12 0.68 0.16 0.42 0.84 0.37 0.79 0.59 0.56 0.63 0.45 0.03 0.51 0.25 0.31 0.66 0.40 0.84 0.91 0.34 0.34 0.77 0.56 0.55 0.71 0.74 0.24 0.45 0.01 0.39 0.33 0.72 0.70 0.86 0.51 0.08 0.53 ]
[0.61 0.05 0.11 0.90 0.02 0.93 0.98 1.00 0.52 0.33 0.29 0.12 0.99 0.98 0.58 0.28 0.98 0.98 0.40 0.33 0.97 0.38 0.85 0.12 0.23 0.53 0.89 0.01 0.45 0.40 0.34 0.58 0.88 0.19 0.74 0.88 0.05 0.96 0.28 0.75 0.39 0.19 0.49 0.94 0.34 0.41 0.59 0.22 0.35 0.22 0.27 0.94 0.17 0.14 0.62 0.59 0.95 0.00 0.33 0.25 0.69 0.67 0.05 0.81 0.06 0.96 0.19 0.44 0.15 ]
[0.68 0.47 0.96 0.17 0.61 0.96 0.18 0.52 1.00 0.43 0.43 0.80 0.79 0.35 0.77 0.76 0.23 0.02 0.51 0.79 0.39 0.67 0.73 0.44 0.56 0.12 0.28 0.27 0.79 0.99 0.63 0.20 0.12 0.42 0.22 0.88 0.72 0.49 0.33 1.00 0.91 0.48 0.94 0.27 0.18 0.63 0.17 0.27 0.97 0.36 0.85 0.88 0.29 0.71 0.13 0.98 0.46 0.18 0.70 0.55 0.11 0.06 0.10 0.88 0.89 1.00 0.24 0.78 0.22 ]
[0.97 0.06 0.57 0.17 0.70 0.21 0.54 0.33 0.43 1.00 0.54 0.84 0.06 0.88 0.44 0.91 0.23 0.81 0.34 0.61 0.70 0.16 0.91 0.44 0.61 0.66 0.21 0.73 0.73 0.40 0.29 0.55 0.07 0.69 0.52 0.96 0.03 0.19 0.14 0.65 0.09 0.22 0.97 0.83 0.33 0.49 0.47 0.30 0.93 0.32 0.78 0.70 0.62 0.20 0.49 0.95 0.60 0.95 0.61 0.08 0.65 0.24 0.23 0.12 0.31 0.04 0.33 0.72 0.97 ]
