D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 45;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.16 0.50 0.63 0.98 0.90 0.46 0.67 0.35 0.70 0.55 0.99 0.82 0.02 0.85 0.25 0.98 0.85 0.91 0.55 0.57 0.08 0.09 0.85 0.78 0.29 0.93 0.41 0.05 0.26 0.09 0.13 0.04 0.28 0.43 0.81 0.05 0.46 0.48 0.59 0.63 0.46 0.74 0.58 0.97 ]
[0.16 1.00 0.31 0.07 0.33 0.06 0.02 0.19 0.94 0.58 0.92 0.16 0.75 0.84 0.38 0.20 0.56 0.12 0.11 0.93 0.72 0.23 0.79 0.78 0.42 0.99 0.22 0.12 0.44 0.88 0.25 0.58 0.57 0.83 0.08 0.82 0.59 0.32 0.94 0.13 0.20 0.35 0.63 0.79 0.94 ]
[0.50 0.31 1.00 0.18 0.74 0.06 0.26 0.97 0.52 0.65 0.72 0.79 0.85 1.00 0.36 0.72 0.86 0.67 0.23 0.58 0.55 0.29 0.60 0.69 0.09 0.41 0.39 0.74 0.38 0.08 0.05 0.54 0.05 0.45 0.60 0.74 0.16 0.08 0.90 0.42 0.57 0.60 0.13 0.92 0.52 ]
[0.63 0.07 0.18 1.00 0.40 0.67 0.09 0.96 0.44 0.64 0.64 0.10 0.55 0.50 0.85 0.20 0.56 0.49 0.17 0.23 0.99 0.73 0.80 0.34 0.63 0.83 0.68 0.33 0.06 0.64 0.76 0.85 0.51 0.15 0.30 0.83 0.75 0.63 0.12 0.92 0.01 0.21 0.82 0.00 0.73 ]
[0.98 0.33 0.74 0.40 1.00 0.05 0.42 0.59 0.58 0.46 0.34 0.51 0.06 0.48 0.66 0.37 0.67 0.75 0.88 0.94 0.85 0.17 0.95 0.69 1.00 0.79 0.92 0.68 0.78 0.92 0.29 0.42 0.69 0.11 0.93 0.01 0.42 0.43 0.03 0.59 0.55 0.14 0.15 0.16 0.67 ]
[0.90 0.06 0.06 0.67 0.05 1.00 0.76 0.30 0.24 0.60 0.74 0.94 0.44 0.32 0.01 0.34 0.48 0.57 0.25 0.33 0.85 0.03 0.08 0.52 0.87 0.76 0.66 0.40 0.97 0.68 0.25 0.92 0.69 0.91 0.47 0.50 0.01 0.60 0.59 0.83 0.32 0.78 0.48 0.32 0.76 ]
[0.46 0.02 0.26 0.09 0.42 0.76 1.00 0.57 0.80 0.59 0.04 0.56 0.56 0.16 0.83 0.18 0.79 0.67 0.77 0.08 0.41 0.08 0.54 0.14 0.32 0.02 0.90 0.14 0.85 0.21 0.98 0.12 0.31 0.84 0.10 0.01 0.20 0.44 0.77 0.59 0.26 0.95 0.08 0.90 0.81 ]
[0.67 0.19 0.97 0.96 0.59 0.30 0.57 1.00 0.50 0.04 0.51 0.27 0.44 0.39 0.67 0.03 0.41 0.91 0.31 0.05 0.94 0.58 0.41 0.06 0.41 0.66 0.12 0.75 0.21 0.23 0.07 0.73 0.74 0.12 0.19 0.32 0.55 0.51 0.36 0.98 0.84 0.63 0.44 0.92 0.88 ]
[0.35 0.94 0.52 0.44 0.58 0.24 0.80 0.50 1.00 0.17 0.81 0.46 0.96 0.19 0.86 0.89 0.09 0.39 0.51 0.85 0.25 0.12 0.41 0.96 0.86 0.99 0.97 0.29 0.29 0.54 0.46 0.32 0.69 0.96 0.18 0.71 0.72 0.81 0.06 0.76 0.75 0.64 0.72 0.85 0.45 ]
[0.70 0.58 0.65 0.64 0.46 0.60 0.59 0.04 0.17 1.00 0.59 0.83 0.95 0.90 0.24 0.45 0.70 0.31 0.44 0.30 0.77 0.65 0.39 0.61 0.13 0.31 0.29 0.13 0.47 0.70 0.34 0.68 0.80 0.78 0.11 0.50 0.80 0.27 0.23 0.32 0.56 0.09 0.35 0.76 0.46 ]
[0.55 0.92 0.72 0.64 0.34 0.74 0.04 0.51 0.81 0.59 1.00 0.16 0.44 0.38 0.66 0.45 0.79 0.61 0.61 0.96 0.52 0.68 0.61 0.93 0.16 0.62 0.90 0.24 0.81 0.21 0.57 0.83 0.35 0.93 0.87 0.07 0.59 0.63 0.88 0.65 0.94 0.82 0.41 0.67 0.88 ]
[0.99 0.16 0.79 0.10 0.51 0.94 0.56 0.27 0.46 0.83 0.16 1.00 0.99 0.55 0.44 0.22 0.67 0.23 0.60 0.97 0.22 0.88 0.38 0.95 0.37 0.66 0.17 0.04 0.45 0.70 0.62 0.27 0.87 0.28 0.89 0.84 0.31 0.75 0.69 0.21 0.71 0.93 0.02 0.18 0.99 ]
[0.82 0.75 0.85 0.55 0.06 0.44 0.56 0.44 0.96 0.95 0.44 0.99 1.00 0.81 0.77 0.09 0.81 0.82 0.20 0.76 0.20 0.71 0.52 0.41 0.19 0.91 0.94 0.14 0.08 0.93 0.54 0.30 0.85 0.60 0.61 0.66 0.69 0.57 0.88 0.22 0.91 0.74 0.21 0.65 0.16 ]
[0.02 0.84 1.00 0.50 0.48 0.32 0.16 0.39 0.19 0.90 0.38 0.55 0.81 1.00 0.70 0.98 0.99 0.15 0.46 0.62 0.33 0.05 0.84 0.47 0.64 0.86 0.29 0.42 0.91 0.74 0.17 0.55 0.25 0.06 0.51 0.56 0.44 0.33 0.78 0.37 0.29 0.26 0.59 0.19 0.39 ]
[0.85 0.38 0.36 0.85 0.66 0.01 0.83 0.67 0.86 0.24 0.66 0.44 0.77 0.70 1.00 0.70 0.63 0.29 0.07 0.00 0.81 0.46 0.05 0.96 0.52 0.60 0.49 0.74 0.96 0.89 0.36 0.13 0.60 0.89 0.73 0.02 0.86 0.52 0.64 0.78 0.88 0.14 0.35 0.94 0.13 ]
[0.25 0.20 0.72 0.20 0.37 0.34 0.18 0.03 0.89 0.45 0.45 0.22 0.09 0.98 0.70 1.00 0.45 0.94 0.91 0.62 0.29 0.27 0.53 0.14 0.81 0.92 0.44 0.49 0.68 0.45 0.96 0.99 0.30 0.24 0.21 0.01 0.16 0.36 0.94 0.00 0.21 0.85 0.37 0.51 0.23 ]
[0.98 0.56 0.86 0.56 0.67 0.48 0.79 0.41 0.09 0.70 0.79 0.67 0.81 0.99 0.63 0.45 1.00 0.77 0.28 0.53 0.52 0.75 0.10 0.40 0.65 0.25 1.00 0.64 0.49 0.47 0.31 0.22 0.46 0.65 0.00 0.63 0.74 0.33 0.75 0.72 0.73 0.48 0.15 0.91 0.89 ]
[0.85 0.12 0.67 0.49 0.75 0.57 0.67 0.91 0.39 0.31 0.61 0.23 0.82 0.15 0.29 0.94 0.77 1.00 0.02 0.82 0.22 0.04 0.45 0.71 0.59 0.80 0.34 0.02 0.69 0.01 0.76 0.23 0.27 0.51 0.45 0.56 0.62 0.16 0.03 0.54 0.74 0.33 0.22 0.65 0.38 ]
[0.91 0.11 0.23 0.17 0.88 0.25 0.77 0.31 0.51 0.44 0.61 0.60 0.20 0.46 0.07 0.91 0.28 0.02 1.00 0.91 0.45 0.34 0.27 0.15 0.84 0.89 0.92 0.98 0.88 0.81 0.83 0.52 0.28 0.93 0.61 0.55 0.26 0.01 0.83 0.38 0.78 0.69 0.87 0.71 0.80 ]
[0.55 0.93 0.58 0.23 0.94 0.33 0.08 0.05 0.85 0.30 0.96 0.97 0.76 0.62 0.00 0.62 0.53 0.82 0.91 1.00 0.06 0.71 0.23 0.40 0.92 0.33 0.54 0.10 0.57 0.41 0.28 0.70 0.97 0.01 0.84 0.58 0.71 0.13 0.66 0.85 0.23 0.62 0.94 0.91 0.09 ]
[0.57 0.72 0.55 0.99 0.85 0.85 0.41 0.94 0.25 0.77 0.52 0.22 0.20 0.33 0.81 0.29 0.52 0.22 0.45 0.06 1.00 0.17 0.41 0.51 0.14 0.65 0.25 0.39 0.48 0.61 0.19 0.75 0.08 0.81 0.58 0.13 0.76 0.56 0.02 0.08 0.75 0.73 0.86 0.32 0.63 ]
[0.08 0.23 0.29 0.73 0.17 0.03 0.08 0.58 0.12 0.65 0.68 0.88 0.71 0.05 0.46 0.27 0.75 0.04 0.34 0.71 0.17 1.00 0.94 0.27 0.95 0.98 0.53 0.77 1.00 0.02 0.43 0.34 0.77 0.77 0.28 0.40 0.41 0.72 0.09 0.70 0.19 0.00 0.71 0.47 0.02 ]
[0.09 0.79 0.60 0.80 0.95 0.08 0.54 0.41 0.41 0.39 0.61 0.38 0.52 0.84 0.05 0.53 0.10 0.45 0.27 0.23 0.41 0.94 1.00 0.72 0.12 0.53 0.16 0.74 0.43 0.42 0.32 0.76 0.32 0.08 0.13 0.83 0.25 0.92 0.54 0.24 0.08 0.41 0.22 0.75 0.03 ]
[0.85 0.78 0.69 0.34 0.69 0.52 0.14 0.06 0.96 0.61 0.93 0.95 0.41 0.47 0.96 0.14 0.40 0.71 0.15 0.40 0.51 0.27 0.72 1.00 0.77 0.13 0.81 0.88 0.07 0.48 0.36 0.54 0.43 0.94 0.32 0.46 0.29 0.16 0.21 0.30 0.47 0.23 0.90 0.95 0.90 ]
[0.78 0.42 0.09 0.63 1.00 0.87 0.32 0.41 0.86 0.13 0.16 0.37 0.19 0.64 0.52 0.81 0.65 0.59 0.84 0.92 0.14 0.95 0.12 0.77 1.00 0.19 0.80 0.76 0.79 0.02 0.67 0.97 0.08 0.05 0.26 0.55 0.29 0.12 0.73 0.59 0.19 0.80 0.12 0.21 0.28 ]
[0.29 0.99 0.41 0.83 0.79 0.76 0.02 0.66 0.99 0.31 0.62 0.66 0.91 0.86 0.60 0.92 0.25 0.80 0.89 0.33 0.65 0.98 0.53 0.13 0.19 1.00 0.13 0.69 0.47 0.11 0.18 0.76 0.27 0.71 0.43 0.24 0.35 0.07 0.17 0.89 0.60 0.65 0.04 0.80 0.78 ]
[0.93 0.22 0.39 0.68 0.92 0.66 0.90 0.12 0.97 0.29 0.90 0.17 0.94 0.29 0.49 0.44 1.00 0.34 0.92 0.54 0.25 0.53 0.16 0.81 0.80 0.13 1.00 0.47 0.50 0.95 0.64 0.25 0.62 0.28 0.94 0.77 0.69 0.80 0.09 0.21 0.87 0.26 0.21 0.01 0.26 ]
[0.41 0.12 0.74 0.33 0.68 0.40 0.14 0.75 0.29 0.13 0.24 0.04 0.14 0.42 0.74 0.49 0.64 0.02 0.98 0.10 0.39 0.77 0.74 0.88 0.76 0.69 0.47 1.00 1.00 0.41 0.05 0.03 0.01 0.70 0.29 0.58 0.38 0.96 0.27 0.82 0.69 0.23 0.45 0.21 0.79 ]
[0.05 0.44 0.38 0.06 0.78 0.97 0.85 0.21 0.29 0.47 0.81 0.45 0.08 0.91 0.96 0.68 0.49 0.69 0.88 0.57 0.48 1.00 0.43 0.07 0.79 0.47 0.50 1.00 1.00 0.69 0.58 0.56 0.38 0.73 0.26 0.64 0.32 0.40 0.92 0.79 0.51 0.93 0.81 0.26 0.13 ]
[0.26 0.88 0.08 0.64 0.92 0.68 0.21 0.23 0.54 0.70 0.21 0.70 0.93 0.74 0.89 0.45 0.47 0.01 0.81 0.41 0.61 0.02 0.42 0.48 0.02 0.11 0.95 0.41 0.69 1.00 0.71 0.21 0.84 0.79 0.79 0.53 0.38 0.06 0.38 0.03 0.47 0.82 0.41 0.49 0.00 ]
[0.09 0.25 0.05 0.76 0.29 0.25 0.98 0.07 0.46 0.34 0.57 0.62 0.54 0.17 0.36 0.96 0.31 0.76 0.83 0.28 0.19 0.43 0.32 0.36 0.67 0.18 0.64 0.05 0.58 0.71 1.00 0.73 0.29 0.44 0.60 0.50 0.75 0.80 0.04 0.84 0.55 0.70 0.34 0.44 0.23 ]
[0.13 0.58 0.54 0.85 0.42 0.92 0.12 0.73 0.32 0.68 0.83 0.27 0.30 0.55 0.13 0.99 0.22 0.23 0.52 0.70 0.75 0.34 0.76 0.54 0.97 0.76 0.25 0.03 0.56 0.21 0.73 1.00 0.68 0.96 0.76 0.62 0.72 0.10 0.31 0.61 0.25 0.83 0.87 0.90 0.66 ]
[0.04 0.57 0.05 0.51 0.69 0.69 0.31 0.74 0.69 0.80 0.35 0.87 0.85 0.25 0.60 0.30 0.46 0.27 0.28 0.97 0.08 0.77 0.32 0.43 0.08 0.27 0.62 0.01 0.38 0.84 0.29 0.68 1.00 0.75 0.44 0.63 0.42 0.37 0.12 0.97 0.48 0.07 0.37 0.64 0.46 ]
[0.28 0.83 0.45 0.15 0.11 0.91 0.84 0.12 0.96 0.78 0.93 0.28 0.60 0.06 0.89 0.24 0.65 0.51 0.93 0.01 0.81 0.77 0.08 0.94 0.05 0.71 0.28 0.70 0.73 0.79 0.44 0.96 0.75 1.00 0.28 0.97 0.67 0.37 0.87 0.66 0.46 0.45 0.69 0.50 0.04 ]
[0.43 0.08 0.60 0.30 0.93 0.47 0.10 0.19 0.18 0.11 0.87 0.89 0.61 0.51 0.73 0.21 0.00 0.45 0.61 0.84 0.58 0.28 0.13 0.32 0.26 0.43 0.94 0.29 0.26 0.79 0.60 0.76 0.44 0.28 1.00 0.12 0.55 0.64 0.09 0.47 0.14 0.69 0.20 0.95 0.12 ]
[0.81 0.82 0.74 0.83 0.01 0.50 0.01 0.32 0.71 0.50 0.07 0.84 0.66 0.56 0.02 0.01 0.63 0.56 0.55 0.58 0.13 0.40 0.83 0.46 0.55 0.24 0.77 0.58 0.64 0.53 0.50 0.62 0.63 0.97 0.12 1.00 0.43 0.06 0.29 0.77 0.76 0.91 0.01 0.20 0.91 ]
[0.05 0.59 0.16 0.75 0.42 0.01 0.20 0.55 0.72 0.80 0.59 0.31 0.69 0.44 0.86 0.16 0.74 0.62 0.26 0.71 0.76 0.41 0.25 0.29 0.29 0.35 0.69 0.38 0.32 0.38 0.75 0.72 0.42 0.67 0.55 0.43 1.00 0.36 0.69 0.46 0.67 0.17 0.07 0.28 0.75 ]
