D = 4;
n = [ 3 3 3 3 ];
N = 31;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.40 0.11 0.90 0.78 0.29 0.09 0.33 0.95 0.26 0.23 0.89 0.46 0.67 0.02 0.47 0.76 0.38 0.68 0.28 0.10 0.61 0.50 0.63 0.19 0.88 0.75 0.43 0.62 0.02 0.72 ]
[0.40 1.00 0.82 0.11 0.90 0.59 0.00 0.07 0.57 0.39 0.51 0.08 0.62 0.45 0.62 0.45 0.73 0.20 0.46 0.01 0.33 0.33 0.34 0.29 0.89 0.33 0.38 0.13 0.72 0.08 0.68 ]
[0.11 0.82 1.00 0.26 0.98 0.88 0.99 0.62 0.36 0.55 0.77 0.29 0.23 0.88 0.53 0.59 0.18 0.11 0.86 0.13 0.19 0.43 0.60 0.03 0.75 0.19 0.81 0.94 0.97 0.55 0.58 ]
[0.90 0.11 0.26 1.00 0.88 0.33 0.68 0.87 0.55 0.60 0.80 0.27 0.87 0.44 0.43 0.89 0.59 0.73 0.72 0.49 0.03 0.33 0.18 0.40 0.33 0.05 0.61 0.80 0.20 0.44 0.08 ]
[0.78 0.90 0.98 0.88 1.00 0.29 0.63 0.75 0.11 0.30 0.77 0.50 0.23 0.49 0.72 0.70 0.22 0.16 0.84 0.72 0.59 0.03 0.33 0.54 0.20 0.15 0.38 0.70 0.34 0.37 0.03 ]
[0.29 0.59 0.88 0.33 0.29 1.00 0.83 0.26 0.37 0.64 0.07 0.71 0.16 0.16 0.22 0.03 0.71 0.45 0.19 0.97 0.64 0.57 0.75 0.52 0.75 0.46 0.04 0.17 0.07 0.46 0.61 ]
[0.09 0.00 0.99 0.68 0.63 0.83 1.00 0.45 0.82 0.29 0.06 0.64 0.34 0.32 0.62 0.16 0.47 0.19 0.31 0.58 0.83 0.91 0.17 0.58 0.38 0.74 0.64 0.90 0.94 0.44 0.19 ]
[0.33 0.07 0.62 0.87 0.75 0.26 0.45 1.00 0.77 0.03 0.07 0.13 0.46 0.24 0.23 0.67 0.45 0.37 0.85 0.18 0.40 0.62 0.26 0.45 0.22 0.36 0.05 0.52 0.11 0.01 0.74 ]
[0.95 0.57 0.36 0.55 0.11 0.37 0.82 0.77 1.00 0.42 0.71 0.74 0.05 0.94 0.83 0.44 0.23 0.44 0.19 0.35 0.09 0.34 0.34 0.79 0.88 0.49 0.38 0.03 0.83 0.41 0.68 ]
[0.26 0.39 0.55 0.60 0.30 0.64 0.29 0.03 0.42 1.00 0.41 0.27 0.91 0.10 0.66 0.69 0.29 0.34 0.34 0.09 0.70 0.75 0.43 0.22 0.26 0.13 0.86 0.46 0.02 0.46 0.00 ]
[0.23 0.51 0.77 0.80 0.77 0.07 0.06 0.07 0.71 0.41 1.00 0.46 0.67 0.64 0.56 0.51 0.89 0.64 0.03 0.84 0.44 0.89 0.23 0.71 0.95 0.15 0.93 0.58 0.47 0.05 0.85 ]
[0.89 0.08 0.29 0.27 0.50 0.71 0.64 0.13 0.74 0.27 0.46 1.00 0.85 0.60 0.56 0.10 0.87 0.58 0.33 0.37 0.02 0.72 0.88 0.68 0.86 0.63 0.11 0.84 0.82 0.97 0.63 ]
[0.46 0.62 0.23 0.87 0.23 0.16 0.34 0.46 0.05 0.91 0.67 0.85 1.00 0.22 0.86 0.62 0.96 0.93 0.27 0.49 0.05 0.83 0.62 0.10 0.17 0.48 0.40 0.59 0.38 0.44 0.88 ]
[0.67 0.45 0.88 0.44 0.49 0.16 0.32 0.24 0.94 0.10 0.64 0.60 0.22 1.00 0.95 0.51 0.60 0.17 0.17 0.49 0.91 0.92 0.14 0.78 0.42 0.88 0.60 0.39 0.67 0.08 0.54 ]
[0.02 0.62 0.53 0.43 0.72 0.22 0.62 0.23 0.83 0.66 0.56 0.56 0.86 0.95 1.00 0.82 0.90 0.15 0.98 0.06 0.80 0.72 0.66 0.01 0.20 0.54 0.55 0.63 0.31 0.08 0.74 ]
[0.47 0.45 0.59 0.89 0.70 0.03 0.16 0.67 0.44 0.69 0.51 0.10 0.62 0.51 0.82 1.00 0.65 0.20 0.97 0.53 0.59 0.43 0.63 0.33 0.30 0.30 0.50 0.77 0.59 0.67 0.66 ]
[0.76 0.73 0.18 0.59 0.22 0.71 0.47 0.45 0.23 0.29 0.89 0.87 0.96 0.60 0.90 0.65 1.00 0.04 0.12 0.54 0.69 0.64 0.06 0.79 0.88 0.42 0.13 0.15 0.08 0.64 0.79 ]
[0.38 0.20 0.11 0.73 0.16 0.45 0.19 0.37 0.44 0.34 0.64 0.58 0.93 0.17 0.15 0.20 0.04 1.00 0.56 0.85 0.78 0.21 0.83 0.77 0.83 0.63 0.86 0.10 0.40 0.54 0.62 ]
[0.68 0.46 0.86 0.72 0.84 0.19 0.31 0.85 0.19 0.34 0.03 0.33 0.27 0.17 0.98 0.97 0.12 0.56 1.00 0.23 0.55 0.29 0.89 0.21 0.21 0.05 0.93 0.88 0.52 0.42 0.44 ]
[0.28 0.01 0.13 0.49 0.72 0.97 0.58 0.18 0.35 0.09 0.84 0.37 0.49 0.49 0.06 0.53 0.54 0.85 0.23 1.00 0.33 0.05 0.59 0.86 0.12 0.96 0.86 0.20 0.92 0.09 0.89 ]
[0.10 0.33 0.19 0.03 0.59 0.64 0.83 0.40 0.09 0.70 0.44 0.02 0.05 0.91 0.80 0.59 0.69 0.78 0.55 0.33 1.00 0.28 0.99 0.47 0.82 0.50 0.95 0.74 0.45 0.02 0.72 ]
[0.61 0.33 0.43 0.33 0.03 0.57 0.91 0.62 0.34 0.75 0.89 0.72 0.83 0.92 0.72 0.43 0.64 0.21 0.29 0.05 0.28 1.00 0.81 0.45 0.37 0.82 0.20 0.77 0.18 0.18 0.03 ]
[0.50 0.34 0.60 0.18 0.33 0.75 0.17 0.26 0.34 0.43 0.23 0.88 0.62 0.14 0.66 0.63 0.06 0.83 0.89 0.59 0.99 0.81 1.00 0.74 0.27 0.67 0.89 0.36 0.31 0.14 0.67 ]
[0.63 0.29 0.03 0.40 0.54 0.52 0.58 0.45 0.79 0.22 0.71 0.68 0.10 0.78 0.01 0.33 0.79 0.77 0.21 0.86 0.47 0.45 0.74 1.00 0.73 0.28 0.53 0.77 0.68 0.73 0.59 ]
[0.19 0.89 0.75 0.33 0.20 0.75 0.38 0.22 0.88 0.26 0.95 0.86 0.17 0.42 0.20 0.30 0.88 0.83 0.21 0.12 0.82 0.37 0.27 0.73 1.00 0.28 0.71 0.82 0.12 0.17 0.59 ]
[0.88 0.33 0.19 0.05 0.15 0.46 0.74 0.36 0.49 0.13 0.15 0.63 0.48 0.88 0.54 0.30 0.42 0.63 0.05 0.96 0.50 0.82 0.67 0.28 0.28 1.00 0.12 0.37 0.80 0.34 0.51 ]
[0.75 0.38 0.81 0.61 0.38 0.04 0.64 0.05 0.38 0.86 0.93 0.11 0.40 0.60 0.55 0.50 0.13 0.86 0.93 0.86 0.95 0.20 0.89 0.53 0.71 0.12 1.00 0.82 0.34 0.45 0.72 ]
[0.43 0.13 0.94 0.80 0.70 0.17 0.90 0.52 0.03 0.46 0.58 0.84 0.59 0.39 0.63 0.77 0.15 0.10 0.88 0.20 0.74 0.77 0.36 0.77 0.82 0.37 0.82 1.00 0.73 0.66 0.50 ]
[0.62 0.72 0.97 0.20 0.34 0.07 0.94 0.11 0.83 0.02 0.47 0.82 0.38 0.67 0.31 0.59 0.08 0.40 0.52 0.92 0.45 0.18 0.31 0.68 0.12 0.80 0.34 0.73 1.00 0.49 0.57 ]
[0.02 0.08 0.55 0.44 0.37 0.46 0.44 0.01 0.41 0.46 0.05 0.97 0.44 0.08 0.08 0.67 0.64 0.54 0.42 0.09 0.02 0.18 0.14 0.73 0.17 0.34 0.45 0.66 0.49 1.00 0.84 ]
[0.72 0.68 0.58 0.08 0.03 0.61 0.19 0.74 0.68 0.00 0.85 0.63 0.88 0.54 0.74 0.66 0.79 0.62 0.44 0.89 0.72 0.03 0.67 0.59 0.59 0.51 0.72 0.50 0.57 0.84 1.00 ]
];
