D = 2;
n = [ 2 2 ];
N = 31;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.72 0.28 0.15 0.52 0.68 0.71 0.50 0.17 0.49 0.89 0.53 0.81 0.74 0.72 0.51 0.61 0.07 0.97 0.65 0.99 0.98 0.18 0.92 0.48 0.66 0.05 0.08 0.62 0.05 0.74 ]
[0.72 1.00 0.59 0.58 0.75 0.42 0.26 0.66 0.40 0.65 0.31 0.98 0.89 0.81 0.40 0.86 0.93 0.83 0.97 0.08 0.51 0.46 0.16 0.25 0.11 0.57 0.45 0.64 0.61 0.21 0.41 ]
[0.28 0.59 1.00 0.73 0.83 0.92 0.14 0.83 0.02 0.29 0.24 0.99 0.44 0.55 0.67 0.76 0.90 0.45 0.99 0.92 0.64 0.18 0.04 0.09 0.88 0.54 0.18 0.05 0.94 0.39 0.79 ]
[0.15 0.58 0.73 1.00 0.54 0.84 0.74 0.88 0.08 0.32 1.00 0.68 0.11 0.88 0.84 0.38 0.15 0.40 0.76 0.02 0.46 0.52 0.37 0.95 0.52 0.59 0.13 0.95 0.45 0.72 0.66 ]
[0.52 0.75 0.83 0.54 1.00 0.23 0.68 0.69 0.52 0.19 0.92 0.06 0.35 0.93 0.52 0.63 0.37 0.00 0.43 0.93 0.93 0.53 0.41 0.34 0.77 0.96 0.19 0.55 0.45 0.95 0.30 ]
[0.68 0.42 0.92 0.84 0.23 1.00 0.71 0.73 0.96 0.28 0.22 0.80 0.60 0.03 0.16 0.69 0.29 0.79 0.18 0.26 0.66 0.85 0.73 0.77 0.42 0.75 0.75 0.49 0.67 0.27 0.94 ]
[0.71 0.26 0.14 0.74 0.68 0.71 1.00 0.34 0.92 0.30 0.60 0.26 0.03 0.60 0.81 0.70 0.41 0.11 0.58 0.03 0.70 0.10 0.19 0.09 0.88 0.89 0.29 0.70 0.43 0.33 0.58 ]
[0.50 0.66 0.83 0.88 0.69 0.73 0.34 1.00 0.15 0.94 0.26 0.14 0.95 0.30 0.08 0.95 0.52 0.65 0.04 0.95 0.85 0.47 0.77 0.31 0.28 0.04 0.50 0.88 0.96 0.08 0.07 ]
[0.17 0.40 0.02 0.08 0.52 0.96 0.92 0.15 1.00 0.59 0.68 0.67 0.37 0.84 0.16 0.95 0.27 0.35 0.68 0.41 0.90 0.42 0.06 0.96 0.96 0.59 0.00 0.50 0.31 0.57 0.98 ]
[0.49 0.65 0.29 0.32 0.19 0.28 0.30 0.94 0.59 1.00 0.08 0.96 0.85 0.04 0.33 0.85 0.47 0.54 0.07 0.32 0.01 0.94 0.71 0.57 0.50 0.79 0.14 0.48 0.67 0.78 0.18 ]
[0.89 0.31 0.24 1.00 0.92 0.22 0.60 0.26 0.68 0.08 1.00 0.84 0.35 0.83 0.41 0.65 0.12 0.32 0.21 0.10 0.49 0.70 0.15 0.48 0.30 0.28 0.84 0.88 0.46 0.97 0.15 ]
[0.53 0.98 0.99 0.68 0.06 0.80 0.26 0.14 0.67 0.96 0.84 1.00 0.90 0.24 0.74 0.43 0.35 0.76 0.19 0.38 0.48 0.83 0.44 0.24 0.94 0.61 0.47 0.28 0.44 0.34 0.76 ]
[0.81 0.89 0.44 0.11 0.35 0.60 0.03 0.95 0.37 0.85 0.35 0.90 1.00 1.00 0.82 0.21 0.66 0.60 0.17 0.14 0.41 0.92 0.32 0.97 0.53 0.16 0.17 0.26 0.34 0.86 0.70 ]
[0.74 0.81 0.55 0.88 0.93 0.03 0.60 0.30 0.84 0.04 0.83 0.24 1.00 1.00 0.20 0.34 0.43 0.76 0.70 0.58 0.71 0.50 0.25 0.31 0.15 0.79 0.82 0.26 0.83 0.68 0.33 ]
[0.72 0.40 0.67 0.84 0.52 0.16 0.81 0.08 0.16 0.33 0.41 0.74 0.82 0.20 1.00 0.93 0.51 0.66 0.92 0.11 0.03 0.37 0.38 0.43 0.96 0.07 0.60 0.69 0.29 0.05 0.06 ]
[0.51 0.86 0.76 0.38 0.63 0.69 0.70 0.95 0.95 0.85 0.65 0.43 0.21 0.34 0.93 1.00 0.80 0.55 0.65 0.77 0.16 0.78 0.94 0.35 0.62 0.39 0.97 0.10 0.57 0.35 0.29 ]
[0.61 0.93 0.90 0.15 0.37 0.29 0.41 0.52 0.27 0.47 0.12 0.35 0.66 0.43 0.51 0.80 1.00 0.33 0.01 0.08 0.55 0.32 0.03 0.87 0.77 0.11 0.63 0.24 0.88 0.22 0.72 ]
[0.07 0.83 0.45 0.40 0.00 0.79 0.11 0.65 0.35 0.54 0.32 0.76 0.60 0.76 0.66 0.55 0.33 1.00 0.73 0.03 0.19 0.34 0.69 0.60 0.22 0.10 0.49 0.85 0.63 0.07 0.18 ]
[0.97 0.97 0.99 0.76 0.43 0.18 0.58 0.04 0.68 0.07 0.21 0.19 0.17 0.70 0.92 0.65 0.01 0.73 1.00 0.29 0.53 0.77 0.45 0.98 0.89 0.95 0.14 0.37 0.73 0.94 0.72 ]
[0.65 0.08 0.92 0.02 0.93 0.26 0.03 0.95 0.41 0.32 0.10 0.38 0.14 0.58 0.11 0.77 0.08 0.03 0.29 1.00 0.68 0.10 0.43 0.11 0.38 0.22 0.24 0.10 0.39 0.38 0.73 ]
[0.99 0.51 0.64 0.46 0.93 0.66 0.70 0.85 0.90 0.01 0.49 0.48 0.41 0.71 0.03 0.16 0.55 0.19 0.53 0.68 1.00 0.01 0.22 0.67 0.50 0.22 0.64 0.38 0.58 0.29 0.31 ]
[0.98 0.46 0.18 0.52 0.53 0.85 0.10 0.47 0.42 0.94 0.70 0.83 0.92 0.50 0.37 0.78 0.32 0.34 0.77 0.10 0.01 1.00 0.30 0.00 0.76 0.66 0.75 0.22 0.08 0.78 0.26 ]
[0.18 0.16 0.04 0.37 0.41 0.73 0.19 0.77 0.06 0.71 0.15 0.44 0.32 0.25 0.38 0.94 0.03 0.69 0.45 0.43 0.22 0.30 1.00 0.94 0.17 0.51 0.91 0.34 0.92 0.92 0.60 ]
[0.92 0.25 0.09 0.95 0.34 0.77 0.09 0.31 0.96 0.57 0.48 0.24 0.97 0.31 0.43 0.35 0.87 0.60 0.98 0.11 0.67 0.00 0.94 1.00 0.00 0.24 0.31 0.82 0.95 0.28 0.32 ]
[0.48 0.11 0.88 0.52 0.77 0.42 0.88 0.28 0.96 0.50 0.30 0.94 0.53 0.15 0.96 0.62 0.77 0.22 0.89 0.38 0.50 0.76 0.17 0.00 1.00 0.46 0.04 0.73 0.40 0.46 0.33 ]
[0.66 0.57 0.54 0.59 0.96 0.75 0.89 0.04 0.59 0.79 0.28 0.61 0.16 0.79 0.07 0.39 0.11 0.10 0.95 0.22 0.22 0.66 0.51 0.24 0.46 1.00 0.92 0.60 0.75 0.12 0.43 ]
[0.05 0.45 0.18 0.13 0.19 0.75 0.29 0.50 0.00 0.14 0.84 0.47 0.17 0.82 0.60 0.97 0.63 0.49 0.14 0.24 0.64 0.75 0.91 0.31 0.04 0.92 1.00 0.84 0.24 0.76 0.32 ]
[0.08 0.64 0.05 0.95 0.55 0.49 0.70 0.88 0.50 0.48 0.88 0.28 0.26 0.26 0.69 0.10 0.24 0.85 0.37 0.10 0.38 0.22 0.34 0.82 0.73 0.60 0.84 1.00 1.00 0.98 0.32 ]
[0.62 0.61 0.94 0.45 0.45 0.67 0.43 0.96 0.31 0.67 0.46 0.44 0.34 0.83 0.29 0.57 0.88 0.63 0.73 0.39 0.58 0.08 0.92 0.95 0.40 0.75 0.24 1.00 1.00 0.69 0.52 ]
[0.05 0.21 0.39 0.72 0.95 0.27 0.33 0.08 0.57 0.78 0.97 0.34 0.86 0.68 0.05 0.35 0.22 0.07 0.94 0.38 0.29 0.78 0.92 0.28 0.46 0.12 0.76 0.98 0.69 1.00 0.52 ]
[0.74 0.41 0.79 0.66 0.30 0.94 0.58 0.07 0.98 0.18 0.15 0.76 0.70 0.33 0.06 0.29 0.72 0.18 0.72 0.73 0.31 0.26 0.60 0.32 0.33 0.43 0.32 0.32 0.52 0.52 1.00 ]
];
