D = 2;
n = [ 3 3 ];
N = 24;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.88 0.59 0.62 0.32 0.65 0.88 0.10 0.42 0.89 0.71 0.58 0.17 0.99 0.81 0.13 0.35 0.17 0.01 0.40 0.19 0.64 0.80 0.54 ]
[0.88 1.00 0.49 0.66 0.80 0.56 0.30 0.14 0.21 0.58 0.80 0.39 0.56 0.13 0.02 0.57 0.24 0.76 0.45 0.94 0.13 0.54 0.12 0.50 ]
[0.59 0.49 1.00 0.29 1.00 0.95 0.75 0.85 0.51 0.59 0.71 0.73 0.29 0.22 0.45 0.80 0.99 0.39 0.08 0.04 0.04 0.26 0.56 0.46 ]
[0.62 0.66 0.29 1.00 0.46 0.73 0.54 0.86 0.79 0.27 0.13 0.36 0.41 0.73 0.91 0.23 0.48 0.73 0.56 0.77 0.90 0.54 0.21 0.49 ]
[0.32 0.80 1.00 0.46 1.00 0.93 0.67 0.51 0.29 0.32 0.99 0.67 0.43 0.65 0.94 0.15 0.35 0.76 0.65 0.97 0.64 0.21 0.25 0.82 ]
[0.65 0.56 0.95 0.73 0.93 1.00 0.90 0.88 0.18 0.28 0.73 0.43 0.56 0.40 0.47 0.32 0.35 0.17 0.09 0.56 0.94 0.38 0.41 0.49 ]
[0.88 0.30 0.75 0.54 0.67 0.90 1.00 0.44 0.53 0.37 0.28 0.75 0.56 0.66 0.96 0.21 0.92 0.05 0.64 0.22 0.31 0.84 0.52 0.81 ]
[0.10 0.14 0.85 0.86 0.51 0.88 0.44 1.00 0.42 0.62 0.02 0.27 0.83 0.49 0.05 0.89 0.39 0.22 0.39 0.67 0.86 0.05 0.86 0.79 ]
[0.42 0.21 0.51 0.79 0.29 0.18 0.53 0.42 1.00 0.79 0.42 0.22 0.13 0.70 0.67 0.58 0.75 0.15 0.14 0.85 0.71 0.46 0.41 0.84 ]
[0.89 0.58 0.59 0.27 0.32 0.28 0.37 0.62 0.79 1.00 0.33 0.36 0.06 0.55 0.70 0.61 0.10 0.47 0.09 0.05 0.06 0.72 0.53 0.49 ]
[0.71 0.80 0.71 0.13 0.99 0.73 0.28 0.02 0.42 0.33 1.00 0.25 0.91 0.10 0.64 0.78 0.36 0.11 0.40 0.28 0.58 0.04 0.99 0.45 ]
[0.58 0.39 0.73 0.36 0.67 0.43 0.75 0.27 0.22 0.36 0.25 1.00 0.06 0.33 0.64 0.68 0.51 0.61 0.43 0.82 0.29 0.11 0.63 0.57 ]
[0.17 0.56 0.29 0.41 0.43 0.56 0.56 0.83 0.13 0.06 0.91 0.06 1.00 0.89 0.50 0.15 0.00 0.53 0.09 0.40 0.17 0.94 0.46 0.87 ]
[0.99 0.13 0.22 0.73 0.65 0.40 0.66 0.49 0.70 0.55 0.10 0.33 0.89 1.00 0.25 0.52 0.67 0.72 0.35 0.43 0.25 0.97 0.87 0.40 ]
[0.81 0.02 0.45 0.91 0.94 0.47 0.96 0.05 0.67 0.70 0.64 0.64 0.50 0.25 1.00 0.13 0.69 0.18 0.32 0.92 0.66 0.81 0.75 0.93 ]
[0.13 0.57 0.80 0.23 0.15 0.32 0.21 0.89 0.58 0.61 0.78 0.68 0.15 0.52 0.13 1.00 0.90 0.56 0.41 0.40 0.22 0.01 0.55 0.73 ]
[0.35 0.24 0.99 0.48 0.35 0.35 0.92 0.39 0.75 0.10 0.36 0.51 0.00 0.67 0.69 0.90 1.00 0.46 0.95 0.42 0.59 0.25 0.43 0.54 ]
[0.17 0.76 0.39 0.73 0.76 0.17 0.05 0.22 0.15 0.47 0.11 0.61 0.53 0.72 0.18 0.56 0.46 1.00 0.75 0.17 0.37 0.94 0.99 0.84 ]
[0.01 0.45 0.08 0.56 0.65 0.09 0.64 0.39 0.14 0.09 0.40 0.43 0.09 0.35 0.32 0.41 0.95 0.75 1.00 0.69 0.93 0.06 0.70 0.35 ]
[0.40 0.94 0.04 0.77 0.97 0.56 0.22 0.67 0.85 0.05 0.28 0.82 0.40 0.43 0.92 0.40 0.42 0.17 0.69 1.00 0.56 0.34 0.97 0.69 ]
[0.19 0.13 0.04 0.90 0.64 0.94 0.31 0.86 0.71 0.06 0.58 0.29 0.17 0.25 0.66 0.22 0.59 0.37 0.93 0.56 1.00 0.24 0.60 0.49 ]
[0.64 0.54 0.26 0.54 0.21 0.38 0.84 0.05 0.46 0.72 0.04 0.11 0.94 0.97 0.81 0.01 0.25 0.94 0.06 0.34 0.24 1.00 0.51 0.82 ]
[0.80 0.12 0.56 0.21 0.25 0.41 0.52 0.86 0.41 0.53 0.99 0.63 0.46 0.87 0.75 0.55 0.43 0.99 0.70 0.97 0.60 0.51 1.00 0.17 ]
[0.54 0.50 0.46 0.49 0.82 0.49 0.81 0.79 0.84 0.49 0.45 0.57 0.87 0.40 0.93 0.73 0.54 0.84 0.35 0.69 0.49 0.82 0.17 1.00 ]
];
