D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 45;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.22 0.69 0.78 0.11 0.04 0.19 0.16 0.94 0.32 0.94 0.96 0.93 0.55 0.74 0.92 0.96 0.89 0.02 0.87 0.78 0.98 0.36 0.27 0.85 0.28 0.65 0.30 0.13 0.33 0.32 0.18 0.83 0.75 0.77 0.32 0.05 0.55 0.79 0.83 0.01 0.86 0.92 0.76 0.55 ]
[0.22 1.00 0.54 0.23 0.23 0.12 0.49 0.20 0.00 0.22 0.13 0.32 0.72 0.20 0.15 0.01 0.33 0.48 0.12 0.75 0.78 0.71 0.12 0.29 0.51 0.98 0.24 0.13 0.70 0.52 0.74 0.51 0.17 0.86 0.94 0.23 0.35 0.23 0.91 0.91 0.26 0.05 0.72 0.06 0.69 ]
[0.69 0.54 1.00 0.03 0.70 0.74 0.63 0.28 0.99 0.94 0.85 0.18 0.14 0.50 0.81 0.95 0.31 0.48 0.91 0.50 0.36 0.70 0.67 0.01 0.19 0.98 0.65 0.34 0.90 0.47 0.40 0.76 0.48 0.75 0.94 0.56 0.71 0.65 0.76 0.84 0.76 0.71 0.83 0.91 0.75 ]
[0.78 0.23 0.03 1.00 0.00 0.37 0.77 0.52 0.91 0.57 0.70 0.23 0.75 0.95 0.71 0.59 0.51 0.99 0.53 0.34 0.13 0.94 0.95 0.07 0.82 0.42 0.53 0.60 0.40 0.63 0.45 0.17 0.25 0.76 0.77 0.66 0.38 0.79 0.48 0.50 0.11 0.05 0.25 0.81 0.10 ]
[0.11 0.23 0.70 0.00 1.00 0.16 0.98 0.99 0.40 0.13 0.34 0.98 0.00 0.50 0.13 0.46 0.80 0.06 0.85 0.05 0.50 0.30 0.51 0.82 0.34 0.44 0.89 0.07 0.19 0.65 0.93 0.55 0.61 0.33 0.54 0.15 0.16 0.14 0.49 0.21 0.01 0.77 0.42 0.79 0.03 ]
[0.04 0.12 0.74 0.37 0.16 1.00 0.83 0.44 0.45 0.06 0.67 0.50 0.95 0.22 0.54 0.53 0.16 0.23 0.88 0.57 0.17 0.65 0.10 0.93 0.13 0.72 0.11 0.07 0.52 0.98 0.80 0.32 0.96 0.47 0.60 0.57 0.98 0.97 0.53 0.79 0.39 0.95 0.93 0.19 0.28 ]
[0.19 0.49 0.63 0.77 0.98 0.83 1.00 0.04 0.22 0.25 0.83 0.90 0.10 0.81 0.85 0.99 0.66 0.80 0.67 0.07 0.60 0.51 0.28 0.47 0.18 0.71 0.36 0.84 0.04 0.44 0.84 0.37 0.32 0.33 0.80 0.50 0.18 0.51 0.66 0.81 0.30 0.00 0.29 0.24 0.67 ]
[0.16 0.20 0.28 0.52 0.99 0.44 0.04 1.00 0.33 0.06 0.16 0.40 0.16 0.09 0.29 0.97 1.00 0.94 0.59 0.23 0.39 0.56 0.59 0.08 0.98 0.05 0.17 0.02 0.49 0.11 0.49 0.10 0.70 0.45 0.01 0.13 0.72 0.79 0.72 0.05 1.00 0.97 0.08 0.88 0.71 ]
[0.94 0.00 0.99 0.91 0.40 0.45 0.22 0.33 1.00 0.33 0.66 0.20 0.21 0.10 0.77 0.22 0.21 0.62 0.24 0.62 0.06 0.83 0.14 0.77 0.49 0.30 0.98 0.23 0.43 0.47 0.22 0.18 0.38 0.02 0.65 0.13 0.85 0.02 0.95 0.53 0.37 0.56 0.20 0.92 0.96 ]
[0.32 0.22 0.94 0.57 0.13 0.06 0.25 0.06 0.33 1.00 0.37 0.28 0.01 0.15 0.42 0.23 0.97 0.68 0.57 0.64 0.54 0.62 0.54 0.69 0.98 0.30 0.95 0.62 0.72 0.15 0.89 0.17 0.49 0.23 0.28 0.20 0.35 0.17 0.83 0.04 0.97 0.61 0.14 0.85 0.53 ]
[0.94 0.13 0.85 0.70 0.34 0.67 0.83 0.16 0.66 0.37 1.00 0.93 0.71 0.23 0.80 0.94 0.91 0.57 0.19 0.42 0.76 0.92 0.12 0.05 0.91 0.15 0.85 0.65 0.49 0.30 0.51 0.36 0.18 0.39 0.77 0.44 0.01 0.31 0.92 0.85 0.19 0.73 0.33 0.02 0.61 ]
[0.96 0.32 0.18 0.23 0.98 0.50 0.90 0.40 0.20 0.28 0.93 1.00 0.88 0.31 0.93 0.69 0.76 0.57 0.83 0.74 0.78 0.99 0.73 1.00 0.98 0.35 0.41 0.24 0.06 0.25 0.77 0.16 0.83 0.46 0.39 0.78 0.56 0.66 0.54 0.69 0.53 0.09 0.69 0.25 0.33 ]
[0.93 0.72 0.14 0.75 0.00 0.95 0.10 0.16 0.21 0.01 0.71 0.88 1.00 0.53 0.26 0.13 0.74 0.71 0.17 0.34 0.89 0.62 0.62 0.24 0.28 0.73 0.67 0.72 0.83 0.43 0.38 0.66 0.65 0.85 0.19 0.42 0.46 0.77 0.86 0.68 0.63 0.47 0.27 0.79 0.07 ]
[0.55 0.20 0.50 0.95 0.50 0.22 0.81 0.09 0.10 0.15 0.23 0.31 0.53 1.00 0.62 0.29 0.79 0.79 0.67 0.56 0.46 0.68 0.57 0.92 0.54 0.13 0.09 0.26 0.38 0.63 0.24 0.31 0.58 0.23 0.84 0.25 0.34 0.18 0.16 0.58 0.86 0.14 0.04 0.69 0.43 ]
[0.74 0.15 0.81 0.71 0.13 0.54 0.85 0.29 0.77 0.42 0.80 0.93 0.26 0.62 1.00 0.21 0.21 0.78 0.85 0.98 0.52 0.05 0.49 0.96 0.38 0.64 0.01 0.38 0.87 0.49 0.36 0.78 0.58 0.65 0.55 0.52 0.09 0.49 0.39 0.12 0.83 0.06 0.57 0.72 0.00 ]
[0.92 0.01 0.95 0.59 0.46 0.53 0.99 0.97 0.22 0.23 0.94 0.69 0.13 0.29 0.21 1.00 0.59 0.25 0.85 0.83 0.74 0.67 0.64 0.76 0.42 0.94 0.79 0.28 0.71 0.51 0.05 0.41 0.31 0.34 0.23 0.28 0.98 0.33 0.21 0.74 0.56 0.88 0.11 0.64 0.22 ]
[0.96 0.33 0.31 0.51 0.80 0.16 0.66 1.00 0.21 0.97 0.91 0.76 0.74 0.79 0.21 0.59 1.00 0.58 0.44 0.71 0.22 0.46 0.34 0.85 0.35 0.64 0.71 0.43 0.13 0.02 0.82 0.02 0.32 0.77 0.53 0.89 0.12 0.99 0.48 0.10 0.50 0.43 0.28 0.27 0.98 ]
[0.89 0.48 0.48 0.99 0.06 0.23 0.80 0.94 0.62 0.68 0.57 0.57 0.71 0.79 0.78 0.25 0.58 1.00 0.79 0.53 0.55 0.07 0.55 0.05 0.23 0.00 0.18 0.67 0.38 0.18 0.69 0.35 0.93 0.25 0.57 0.16 0.46 0.32 0.89 0.28 0.93 0.14 0.93 0.04 0.29 ]
[0.02 0.12 0.91 0.53 0.85 0.88 0.67 0.59 0.24 0.57 0.19 0.83 0.17 0.67 0.85 0.85 0.44 0.79 1.00 0.47 0.58 0.43 0.52 0.03 0.17 0.09 0.37 0.16 0.88 0.38 0.92 0.39 0.32 0.03 0.21 0.12 0.90 0.20 0.14 0.76 0.86 0.26 0.76 0.45 0.92 ]
[0.87 0.75 0.50 0.34 0.05 0.57 0.07 0.23 0.62 0.64 0.42 0.74 0.34 0.56 0.98 0.83 0.71 0.53 0.47 1.00 0.58 0.44 0.97 0.93 0.73 0.16 0.96 0.58 0.16 0.39 0.42 0.87 0.62 0.98 0.83 0.99 0.66 0.70 0.83 0.69 0.66 0.69 0.92 0.91 0.48 ]
[0.78 0.78 0.36 0.13 0.50 0.17 0.60 0.39 0.06 0.54 0.76 0.78 0.89 0.46 0.52 0.74 0.22 0.55 0.58 0.58 1.00 0.15 0.58 0.36 0.13 0.12 0.96 0.48 0.64 0.90 0.05 0.35 0.75 0.20 0.28 0.45 0.43 0.41 0.46 0.69 0.92 0.22 0.42 0.11 0.94 ]
[0.98 0.71 0.70 0.94 0.30 0.65 0.51 0.56 0.83 0.62 0.92 0.99 0.62 0.68 0.05 0.67 0.46 0.07 0.43 0.44 0.15 1.00 0.23 0.47 0.38 0.77 0.58 0.61 0.96 0.16 0.61 0.38 0.20 0.58 0.00 0.16 0.23 0.97 0.29 0.92 0.65 0.27 0.80 0.09 0.37 ]
[0.36 0.12 0.67 0.95 0.51 0.10 0.28 0.59 0.14 0.54 0.12 0.73 0.62 0.57 0.49 0.64 0.34 0.55 0.52 0.97 0.58 0.23 1.00 0.97 0.60 0.02 0.29 0.84 0.47 0.10 0.48 0.80 0.20 0.77 0.67 0.14 0.31 0.48 0.41 0.87 0.49 0.13 0.16 0.78 0.90 ]
[0.27 0.29 0.01 0.07 0.82 0.93 0.47 0.08 0.77 0.69 0.05 1.00 0.24 0.92 0.96 0.76 0.85 0.05 0.03 0.93 0.36 0.47 0.97 1.00 0.36 0.92 0.71 0.70 0.79 0.05 0.15 0.13 0.20 0.70 0.47 0.97 0.56 0.57 0.69 0.79 0.46 0.84 0.54 0.12 0.44 ]
[0.85 0.51 0.19 0.82 0.34 0.13 0.18 0.98 0.49 0.98 0.91 0.98 0.28 0.54 0.38 0.42 0.35 0.23 0.17 0.73 0.13 0.38 0.60 0.36 1.00 0.67 0.53 0.51 0.60 0.41 0.78 0.25 0.62 0.98 0.67 0.14 0.29 0.89 0.57 0.38 0.99 0.00 0.21 0.75 0.23 ]
[0.28 0.98 0.98 0.42 0.44 0.72 0.71 0.05 0.30 0.30 0.15 0.35 0.73 0.13 0.64 0.94 0.64 0.00 0.09 0.16 0.12 0.77 0.02 0.92 0.67 1.00 0.62 0.19 0.41 0.62 0.76 0.87 0.14 0.70 0.62 0.80 0.64 0.41 0.03 0.19 0.74 0.54 0.95 0.01 0.70 ]
[0.65 0.24 0.65 0.53 0.89 0.11 0.36 0.17 0.98 0.95 0.85 0.41 0.67 0.09 0.01 0.79 0.71 0.18 0.37 0.96 0.96 0.58 0.29 0.71 0.53 0.62 1.00 0.43 0.49 0.32 0.55 0.64 0.44 0.87 0.70 0.16 0.71 0.03 0.68 0.76 0.72 0.62 0.15 0.68 0.90 ]
[0.30 0.13 0.34 0.60 0.07 0.07 0.84 0.02 0.23 0.62 0.65 0.24 0.72 0.26 0.38 0.28 0.43 0.67 0.16 0.58 0.48 0.61 0.84 0.70 0.51 0.19 0.43 1.00 0.45 0.25 0.04 0.30 0.60 0.48 0.21 0.29 0.79 0.85 0.83 0.64 0.95 0.85 0.37 0.52 0.26 ]
[0.13 0.70 0.90 0.40 0.19 0.52 0.04 0.49 0.43 0.72 0.49 0.06 0.83 0.38 0.87 0.71 0.13 0.38 0.88 0.16 0.64 0.96 0.47 0.79 0.60 0.41 0.49 0.45 1.00 0.94 0.25 0.90 0.32 0.31 0.45 0.59 0.71 0.12 0.43 0.31 0.45 0.01 0.31 0.66 0.78 ]
[0.33 0.52 0.47 0.63 0.65 0.98 0.44 0.11 0.47 0.15 0.30 0.25 0.43 0.63 0.49 0.51 0.02 0.18 0.38 0.39 0.90 0.16 0.10 0.05 0.41 0.62 0.32 0.25 0.94 1.00 0.27 0.32 0.25 0.77 0.71 0.09 0.12 0.86 0.92 0.44 0.08 0.41 0.51 0.93 0.53 ]
[0.32 0.74 0.40 0.45 0.93 0.80 0.84 0.49 0.22 0.89 0.51 0.77 0.38 0.24 0.36 0.05 0.82 0.69 0.92 0.42 0.05 0.61 0.48 0.15 0.78 0.76 0.55 0.04 0.25 0.27 1.00 0.97 0.45 0.45 0.21 0.21 0.49 0.69 0.96 0.86 0.70 0.91 0.71 0.13 0.70 ]
[0.18 0.51 0.76 0.17 0.55 0.32 0.37 0.10 0.18 0.17 0.36 0.16 0.66 0.31 0.78 0.41 0.02 0.35 0.39 0.87 0.35 0.38 0.80 0.13 0.25 0.87 0.64 0.30 0.90 0.32 0.97 1.00 0.69 0.90 0.78 0.39 0.04 0.12 0.22 0.87 0.68 0.68 0.72 0.56 0.52 ]
[0.83 0.17 0.48 0.25 0.61 0.96 0.32 0.70 0.38 0.49 0.18 0.83 0.65 0.58 0.58 0.31 0.32 0.93 0.32 0.62 0.75 0.20 0.20 0.20 0.62 0.14 0.44 0.60 0.32 0.25 0.45 0.69 1.00 0.26 0.28 0.97 0.07 0.87 0.13 0.42 0.34 0.37 0.98 0.24 0.07 ]
[0.75 0.86 0.75 0.76 0.33 0.47 0.33 0.45 0.02 0.23 0.39 0.46 0.85 0.23 0.65 0.34 0.77 0.25 0.03 0.98 0.20 0.58 0.77 0.70 0.98 0.70 0.87 0.48 0.31 0.77 0.45 0.90 0.26 1.00 0.82 0.87 0.25 0.62 0.30 0.77 0.00 0.45 0.83 0.76 0.56 ]
[0.77 0.94 0.94 0.77 0.54 0.60 0.80 0.01 0.65 0.28 0.77 0.39 0.19 0.84 0.55 0.23 0.53 0.57 0.21 0.83 0.28 0.00 0.67 0.47 0.67 0.62 0.70 0.21 0.45 0.71 0.21 0.78 0.28 0.82 1.00 0.75 0.01 0.87 0.80 0.41 0.04 0.33 0.69 0.81 0.95 ]
[0.32 0.23 0.56 0.66 0.15 0.57 0.50 0.13 0.13 0.20 0.44 0.78 0.42 0.25 0.52 0.28 0.89 0.16 0.12 0.99 0.45 0.16 0.14 0.97 0.14 0.80 0.16 0.29 0.59 0.09 0.21 0.39 0.97 0.87 0.75 1.00 0.01 0.45 0.82 0.13 0.99 0.52 0.60 0.61 0.19 ]
[0.05 0.35 0.71 0.38 0.16 0.98 0.18 0.72 0.85 0.35 0.01 0.56 0.46 0.34 0.09 0.98 0.12 0.46 0.90 0.66 0.43 0.23 0.31 0.56 0.29 0.64 0.71 0.79 0.71 0.12 0.49 0.04 0.07 0.25 0.01 0.01 1.00 0.69 0.48 0.77 0.39 0.92 0.06 0.47 0.83 ]
[0.55 0.23 0.65 0.79 0.14 0.97 0.51 0.79 0.02 0.17 0.31 0.66 0.77 0.18 0.49 0.33 0.99 0.32 0.20 0.70 0.41 0.97 0.48 0.57 0.89 0.41 0.03 0.85 0.12 0.86 0.69 0.12 0.87 0.62 0.87 0.45 0.69 1.00 0.08 0.18 0.89 0.43 0.32 0.71 1.00 ]
[0.79 0.91 0.76 0.48 0.49 0.53 0.66 0.72 0.95 0.83 0.92 0.54 0.86 0.16 0.39 0.21 0.48 0.89 0.14 0.83 0.46 0.29 0.41 0.69 0.57 0.03 0.68 0.83 0.43 0.92 0.96 0.22 0.13 0.30 0.80 0.82 0.48 0.08 1.00 0.01 0.39 0.65 0.31 0.83 0.37 ]
