D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 58;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.95 0.48 0.41 0.21 0.62 0.41 0.42 0.34 0.85 0.37 0.24 0.88 0.03 0.52 0.06 0.11 0.88 0.17 0.37 0.71 0.94 0.67 0.16 0.44 0.54 0.43 0.98 0.44 0.13 0.56 0.32 0.20 0.69 0.51 0.17 0.09 0.91 0.28 0.68 0.08 0.29 0.02 0.34 0.12 0.98 0.71 0.65 0.57 0.50 0.96 0.31 0.08 0.46 0.74 0.65 0.05 0.71 ]
[0.95 1.00 0.21 0.47 0.44 0.81 0.74 0.63 0.98 0.76 0.81 0.38 0.03 0.08 0.83 0.56 0.95 0.20 0.77 0.38 0.27 0.81 0.20 0.10 0.20 0.88 0.95 0.08 0.70 0.41 0.40 0.37 0.88 0.10 0.37 0.16 0.04 0.19 0.75 0.92 0.04 0.69 0.90 0.98 0.29 0.39 0.87 0.11 0.44 0.36 0.04 0.12 0.70 0.99 0.39 0.66 0.82 0.80 ]
[0.48 0.21 1.00 0.69 0.36 0.94 0.00 0.81 0.20 0.47 0.95 0.83 0.77 0.70 0.81 0.17 0.46 0.34 0.18 0.99 0.96 0.85 0.92 0.40 0.62 0.03 0.72 0.07 0.25 0.07 0.51 0.88 0.82 0.06 0.02 0.19 0.06 0.82 0.95 0.03 0.42 0.21 0.16 0.67 0.19 0.11 0.20 0.43 0.28 0.72 0.08 0.10 0.79 0.80 0.22 0.69 0.73 0.67 ]
[0.41 0.47 0.69 1.00 0.53 0.70 0.31 0.28 0.87 0.48 0.36 0.96 0.63 0.50 0.96 0.88 0.80 0.84 0.77 0.76 0.66 0.45 0.22 0.82 0.50 0.50 0.69 0.34 0.73 0.13 0.17 0.63 0.12 0.40 0.14 0.96 0.97 0.46 0.40 0.19 0.88 0.25 0.36 0.47 0.28 0.21 0.53 0.01 0.69 0.10 0.47 0.94 0.07 0.07 0.24 0.19 0.95 0.63 ]
[0.21 0.44 0.36 0.53 1.00 0.50 0.56 0.34 0.12 0.87 0.05 0.39 0.10 0.39 0.48 0.85 0.83 0.14 0.93 0.21 0.29 0.82 0.14 0.16 0.90 0.85 0.56 0.23 0.88 0.85 0.58 0.22 0.30 0.97 0.80 0.25 0.44 0.20 0.20 0.85 0.20 0.75 0.80 0.18 0.03 0.33 0.48 0.22 0.75 0.79 0.88 0.21 0.93 0.86 0.76 0.52 0.49 0.63 ]
[0.62 0.81 0.94 0.70 0.50 1.00 0.49 0.18 0.28 0.86 0.65 0.70 0.09 0.13 0.50 0.68 0.64 0.91 0.01 0.77 0.99 0.26 0.17 0.82 0.03 0.13 0.04 0.41 0.03 0.67 0.61 0.51 0.07 0.54 0.93 0.16 0.35 0.01 0.81 0.60 0.82 0.86 0.38 0.23 0.22 0.64 0.48 0.21 0.85 0.50 0.29 0.59 0.89 0.63 0.69 0.12 0.99 0.06 ]
[0.41 0.74 0.00 0.31 0.56 0.49 1.00 0.03 0.34 0.34 0.55 0.03 0.30 0.57 0.31 0.22 0.27 0.76 0.63 0.96 0.65 0.44 0.29 0.54 0.99 0.91 0.22 0.34 0.50 0.05 0.48 0.61 0.42 0.65 0.14 0.15 0.86 0.73 0.94 0.41 0.03 0.41 0.41 0.81 0.45 0.56 0.30 0.22 0.44 0.44 0.98 0.62 0.46 0.64 0.39 0.78 0.31 0.06 ]
[0.42 0.63 0.81 0.28 0.34 0.18 0.03 1.00 0.17 0.15 0.47 0.78 0.60 0.72 0.80 0.80 0.50 0.86 0.26 0.44 0.54 0.90 0.76 0.38 0.56 0.51 0.18 0.98 0.06 0.03 0.67 0.33 0.49 0.77 0.40 0.52 0.92 0.89 0.08 0.89 0.17 0.81 0.82 0.07 0.09 1.00 0.15 0.42 0.37 0.08 0.35 0.79 0.90 0.58 0.97 0.33 0.37 0.05 ]
[0.34 0.98 0.20 0.87 0.12 0.28 0.34 0.17 1.00 0.24 0.48 0.80 0.48 0.02 0.12 0.22 0.59 0.06 0.54 0.15 0.10 0.06 0.25 0.93 0.49 0.47 0.57 0.68 0.38 0.40 0.26 0.15 0.95 0.47 0.18 0.47 0.53 0.90 0.25 0.81 0.70 0.84 0.63 0.41 0.63 0.02 0.06 0.98 0.27 0.69 0.25 0.89 0.35 0.52 0.70 0.21 0.41 0.73 ]
[0.85 0.76 0.47 0.48 0.87 0.86 0.34 0.15 0.24 1.00 0.89 0.72 0.61 0.21 0.46 0.24 0.28 0.59 0.24 0.87 0.23 0.45 0.94 0.31 0.24 0.75 0.90 0.35 0.21 0.08 0.79 0.99 0.91 0.03 0.45 0.64 0.34 0.02 0.33 0.49 0.73 0.57 0.44 0.05 0.29 0.71 0.53 0.02 0.48 0.10 0.07 0.58 0.99 0.47 0.27 0.05 0.41 0.01 ]
[0.37 0.81 0.95 0.36 0.05 0.65 0.55 0.47 0.48 0.89 1.00 0.55 0.21 0.46 0.58 0.86 0.31 0.19 0.72 0.35 0.28 0.75 0.57 0.97 0.32 0.35 0.75 0.85 0.02 0.94 0.92 0.98 0.44 0.53 0.98 0.44 0.36 0.70 0.28 0.14 0.74 0.89 0.12 0.77 0.31 0.70 0.38 0.95 0.75 0.58 0.99 0.11 0.75 0.30 0.91 0.90 0.94 0.30 ]
[0.24 0.38 0.83 0.96 0.39 0.70 0.03 0.78 0.80 0.72 0.55 1.00 0.69 0.85 0.21 0.61 0.92 0.91 0.17 0.49 0.19 0.03 0.92 0.69 0.92 0.85 0.77 0.67 0.22 0.95 0.15 0.77 0.43 0.53 0.03 0.71 0.11 0.49 0.51 0.00 0.07 0.03 0.66 0.69 0.95 0.93 0.41 0.19 0.58 0.18 0.98 0.83 0.36 0.40 0.58 0.12 0.62 0.24 ]
[0.88 0.03 0.77 0.63 0.10 0.09 0.30 0.60 0.48 0.61 0.21 0.69 1.00 0.63 0.60 0.33 0.67 0.14 0.76 0.72 0.43 0.48 0.13 0.17 0.06 0.13 0.66 0.92 0.43 0.70 0.17 0.04 0.15 0.96 0.50 0.07 0.98 0.13 0.28 0.12 0.59 0.21 0.15 0.65 0.16 0.33 0.15 0.37 0.64 0.64 0.45 0.12 0.93 0.27 0.00 0.53 0.94 0.34 ]
[0.03 0.08 0.70 0.50 0.39 0.13 0.57 0.72 0.02 0.21 0.46 0.85 0.63 1.00 0.62 0.22 0.21 0.81 0.51 0.38 0.27 0.85 0.84 0.79 0.64 0.10 0.99 0.59 0.77 0.74 0.20 0.49 0.38 0.61 0.31 0.35 0.63 0.09 0.44 0.61 0.97 0.18 0.01 0.19 0.68 0.91 0.72 0.34 0.91 0.17 0.50 0.45 0.28 0.98 0.22 0.77 0.77 0.39 ]
[0.52 0.83 0.81 0.96 0.48 0.50 0.31 0.80 0.12 0.46 0.58 0.21 0.60 0.62 1.00 0.36 0.21 0.53 0.15 0.59 0.19 0.83 0.70 0.03 0.96 0.13 0.09 0.99 0.92 0.10 0.13 0.41 0.74 0.62 0.57 0.88 0.75 0.17 0.78 0.90 0.41 0.15 0.07 0.13 0.18 0.25 0.03 0.75 0.53 0.48 0.01 0.10 0.80 0.54 0.16 0.07 0.13 0.35 ]
[0.06 0.56 0.17 0.88 0.85 0.68 0.22 0.80 0.22 0.24 0.86 0.61 0.33 0.22 0.36 1.00 0.74 0.40 0.64 0.19 0.42 0.99 0.24 0.50 0.83 0.07 0.16 0.29 0.08 0.94 0.85 0.50 0.55 0.17 0.93 0.71 0.80 0.13 0.69 0.44 0.90 0.85 0.05 0.27 0.03 0.70 0.20 0.85 0.30 0.32 0.78 0.30 0.62 0.39 0.06 0.62 0.12 0.61 ]
[0.11 0.95 0.46 0.80 0.83 0.64 0.27 0.50 0.59 0.28 0.31 0.92 0.67 0.21 0.21 0.74 1.00 0.10 0.70 0.29 0.62 0.00 0.59 0.79 0.45 0.52 0.73 0.76 0.95 0.09 0.64 0.25 0.28 0.04 0.21 0.13 0.59 0.42 0.74 0.02 0.67 0.03 0.06 0.33 0.63 0.88 0.07 0.31 0.48 0.73 0.23 0.30 0.49 0.71 0.93 0.93 0.95 0.78 ]
[0.88 0.20 0.34 0.84 0.14 0.91 0.76 0.86 0.06 0.59 0.19 0.91 0.14 0.81 0.53 0.40 0.10 1.00 0.61 0.20 0.09 0.35 0.92 0.08 0.90 0.63 0.76 0.72 0.35 0.62 0.93 0.69 0.41 0.77 0.77 0.13 0.72 0.47 0.02 0.43 0.35 0.98 0.07 0.65 0.53 0.23 0.31 0.12 0.82 0.96 0.71 0.45 0.55 0.95 0.16 0.56 0.26 0.78 ]
[0.17 0.77 0.18 0.77 0.93 0.01 0.63 0.26 0.54 0.24 0.72 0.17 0.76 0.51 0.15 0.64 0.70 0.61 1.00 0.27 0.57 0.09 0.98 0.92 0.20 0.09 0.08 0.59 0.54 0.95 0.91 0.78 0.96 0.71 0.44 0.02 0.31 0.62 0.15 0.24 0.04 0.16 0.31 0.58 0.14 0.47 0.18 0.10 0.52 0.24 0.79 0.45 0.33 0.80 0.87 0.46 0.11 0.93 ]
[0.37 0.38 0.99 0.76 0.21 0.77 0.96 0.44 0.15 0.87 0.35 0.49 0.72 0.38 0.59 0.19 0.29 0.20 0.27 1.00 0.08 0.95 0.06 0.09 0.62 0.64 0.42 0.24 0.90 0.85 0.01 0.57 0.45 0.44 0.83 0.14 0.74 0.12 0.72 0.55 0.24 0.86 0.51 0.92 0.30 0.89 0.56 0.22 0.67 0.36 0.69 0.92 0.36 0.45 0.78 0.78 0.31 0.30 ]
[0.71 0.27 0.96 0.66 0.29 0.99 0.65 0.54 0.10 0.23 0.28 0.19 0.43 0.27 0.19 0.42 0.62 0.09 0.57 0.08 1.00 0.06 0.32 0.60 0.25 0.32 0.02 0.67 0.15 0.54 0.05 0.05 0.34 0.57 0.26 0.45 0.75 0.28 0.06 0.45 0.48 0.33 0.20 0.38 0.45 0.23 0.22 0.53 0.63 0.53 0.58 0.63 0.45 0.92 0.35 0.41 0.64 0.39 ]
[0.94 0.81 0.85 0.45 0.82 0.26 0.44 0.90 0.06 0.45 0.75 0.03 0.48 0.85 0.83 0.99 0.00 0.35 0.09 0.95 0.06 1.00 0.43 0.35 0.98 0.21 0.81 0.60 0.62 0.22 0.80 0.85 0.79 0.21 0.50 0.41 0.12 0.74 0.15 0.98 0.72 0.61 0.76 0.22 0.73 0.98 0.74 0.17 0.81 0.91 0.27 0.43 0.44 0.05 0.66 0.94 0.72 0.88 ]
[0.67 0.20 0.92 0.22 0.14 0.17 0.29 0.76 0.25 0.94 0.57 0.92 0.13 0.84 0.70 0.24 0.59 0.92 0.98 0.06 0.32 0.43 1.00 0.74 0.32 0.59 0.59 0.87 0.50 0.82 0.85 0.71 0.89 0.89 0.23 0.23 0.17 0.47 0.56 0.43 0.27 0.95 0.06 0.89 0.88 0.81 0.42 0.21 0.78 0.01 0.13 0.71 0.83 0.28 0.85 0.42 0.76 0.05 ]
[0.16 0.10 0.40 0.82 0.16 0.82 0.54 0.38 0.93 0.31 0.97 0.69 0.17 0.79 0.03 0.50 0.79 0.08 0.92 0.09 0.60 0.35 0.74 1.00 0.19 0.27 0.06 0.01 0.98 0.80 0.19 0.54 0.34 0.13 0.80 0.83 0.55 0.69 0.25 0.80 0.77 0.59 0.54 0.70 0.50 0.08 0.91 0.79 0.15 0.66 0.65 0.16 0.73 0.63 0.53 0.42 0.70 0.87 ]
[0.44 0.20 0.62 0.50 0.90 0.03 0.99 0.56 0.49 0.24 0.32 0.92 0.06 0.64 0.96 0.83 0.45 0.90 0.20 0.62 0.25 0.98 0.32 0.19 1.00 0.80 0.88 0.43 0.53 0.42 0.07 0.30 0.61 0.86 0.50 0.54 0.00 0.93 0.23 0.14 0.01 0.19 0.09 0.22 0.71 0.67 0.55 0.74 0.62 0.20 0.36 0.98 0.45 0.79 0.96 0.68 0.50 0.96 ]
[0.54 0.88 0.03 0.50 0.85 0.13 0.91 0.51 0.47 0.75 0.35 0.85 0.13 0.10 0.13 0.07 0.52 0.63 0.09 0.64 0.32 0.21 0.59 0.27 0.80 1.00 0.59 0.21 0.29 0.71 0.68 0.97 0.92 0.26 0.74 0.64 0.69 0.67 0.12 0.59 0.31 0.52 0.46 0.69 0.60 0.31 0.31 0.12 0.28 0.04 0.21 0.27 0.53 0.71 0.33 0.29 0.74 0.93 ]
[0.43 0.95 0.72 0.69 0.56 0.04 0.22 0.18 0.57 0.90 0.75 0.77 0.66 0.99 0.09 0.16 0.73 0.76 0.08 0.42 0.02 0.81 0.59 0.06 0.88 0.59 1.00 0.52 0.77 0.35 0.88 0.86 0.19 0.25 0.85 0.39 0.23 0.19 0.40 0.12 0.49 0.24 0.34 0.97 0.53 0.19 0.09 0.22 0.65 0.43 0.27 0.65 0.80 0.79 0.09 0.57 0.09 0.34 ]
[0.98 0.08 0.07 0.34 0.23 0.41 0.34 0.98 0.68 0.35 0.85 0.67 0.92 0.59 0.99 0.29 0.76 0.72 0.59 0.24 0.67 0.60 0.87 0.01 0.43 0.21 0.52 1.00 1.00 0.38 0.12 0.08 0.87 0.35 0.67 0.52 0.46 0.68 0.54 0.38 0.46 0.57 0.74 0.78 0.64 0.21 0.68 0.76 0.31 0.81 0.82 0.42 0.82 0.01 0.74 0.47 0.05 0.29 ]
[0.44 0.70 0.25 0.73 0.88 0.03 0.50 0.06 0.38 0.21 0.02 0.22 0.43 0.77 0.92 0.08 0.95 0.35 0.54 0.90 0.15 0.62 0.50 0.98 0.53 0.29 0.77 1.00 1.00 0.79 0.43 0.77 0.46 0.76 0.54 0.36 0.45 0.93 0.74 0.62 0.12 0.69 0.69 0.50 0.99 0.42 0.76 0.37 0.19 0.16 0.59 0.30 0.95 0.55 0.17 0.63 0.37 0.06 ]
[0.13 0.41 0.07 0.13 0.85 0.67 0.05 0.03 0.40 0.08 0.94 0.95 0.70 0.74 0.10 0.94 0.09 0.62 0.95 0.85 0.54 0.22 0.82 0.80 0.42 0.71 0.35 0.38 0.79 1.00 0.14 0.52 0.78 0.66 0.88 0.12 0.53 0.53 0.43 0.01 0.10 0.40 0.51 0.43 0.90 0.97 0.31 0.33 0.78 0.67 0.24 0.28 0.94 0.64 0.70 1.00 0.49 0.20 ]
[0.56 0.40 0.51 0.17 0.58 0.61 0.48 0.67 0.26 0.79 0.92 0.15 0.17 0.20 0.13 0.85 0.64 0.93 0.91 0.01 0.05 0.80 0.85 0.19 0.07 0.68 0.88 0.12 0.43 0.14 1.00 0.92 0.91 0.28 0.87 0.41 0.72 0.57 0.00 0.12 0.07 0.84 0.33 0.79 0.59 0.62 0.81 0.17 0.62 0.76 0.31 0.12 0.83 0.14 0.35 0.77 0.22 0.37 ]
[0.32 0.37 0.88 0.63 0.22 0.51 0.61 0.33 0.15 0.99 0.98 0.77 0.04 0.49 0.41 0.50 0.25 0.69 0.78 0.57 0.05 0.85 0.71 0.54 0.30 0.97 0.86 0.08 0.77 0.52 0.92 1.00 0.16 0.91 0.99 0.34 0.29 0.85 0.53 0.26 0.97 0.51 0.99 0.18 0.61 0.09 0.90 0.56 0.39 0.39 0.14 0.97 0.02 0.68 0.44 0.63 0.07 0.94 ]
[0.20 0.88 0.82 0.12 0.30 0.07 0.42 0.49 0.95 0.91 0.44 0.43 0.15 0.38 0.74 0.55 0.28 0.41 0.96 0.45 0.34 0.79 0.89 0.34 0.61 0.92 0.19 0.87 0.46 0.78 0.91 0.16 1.00 0.87 0.80 0.29 0.36 0.01 0.12 0.99 0.54 0.40 0.15 0.59 0.97 0.25 0.80 0.65 0.42 0.35 0.31 0.90 0.58 0.92 0.43 0.75 0.30 0.24 ]
[0.69 0.10 0.06 0.40 0.97 0.54 0.65 0.77 0.47 0.03 0.53 0.53 0.96 0.61 0.62 0.17 0.04 0.77 0.71 0.44 0.57 0.21 0.89 0.13 0.86 0.26 0.25 0.35 0.76 0.66 0.28 0.91 0.87 1.00 0.79 0.41 0.36 0.34 0.37 0.95 0.77 0.35 0.06 0.40 0.91 0.65 0.31 0.52 0.17 0.12 0.95 0.11 0.42 0.05 0.61 0.94 0.12 0.63 ]
[0.51 0.37 0.02 0.14 0.80 0.93 0.14 0.40 0.18 0.45 0.98 0.03 0.50 0.31 0.57 0.93 0.21 0.77 0.44 0.83 0.26 0.50 0.23 0.80 0.50 0.74 0.85 0.67 0.54 0.88 0.87 0.99 0.80 0.79 1.00 0.47 0.41 0.47 0.13 0.99 0.22 0.70 0.31 0.52 0.79 0.14 0.55 1.00 0.41 0.72 0.41 0.25 0.58 0.71 0.79 0.68 0.84 0.50 ]
