D = 2;
n = [ 3 3 ];
N = 74;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.94 0.34 0.07 0.94 0.68 0.86 0.12 0.00 0.89 0.43 0.63 0.87 0.41 0.78 0.18 0.00 0.63 0.08 0.41 0.02 0.49 0.75 0.61 0.52 0.69 0.66 0.54 0.58 0.47 0.17 0.56 0.47 0.61 0.65 0.60 0.64 0.21 0.42 0.34 0.74 0.02 0.92 0.59 0.75 0.08 0.80 0.38 0.89 0.10 0.54 0.79 0.27 0.82 0.08 0.72 0.29 0.37 0.19 0.76 0.76 0.42 0.08 0.72 0.28 0.52 0.91 0.39 0.91 0.32 0.27 0.71 0.72 0.08 ]
[0.94 1.00 0.91 0.90 0.33 0.59 0.35 0.00 0.62 0.65 0.65 0.37 0.72 0.48 0.26 0.67 0.76 0.36 0.20 0.22 0.82 0.34 0.63 0.59 0.77 0.41 0.18 0.46 0.63 0.13 0.44 0.66 0.01 0.85 0.46 0.61 0.86 0.52 0.84 0.83 0.22 0.33 0.79 0.50 0.30 0.12 0.03 0.37 0.63 0.72 0.81 0.06 0.86 0.26 0.18 0.67 0.75 0.01 0.72 0.38 0.91 0.84 0.45 0.64 0.58 0.20 0.66 0.11 0.49 0.20 0.05 0.26 0.66 0.00 ]
[0.34 0.91 1.00 0.84 0.60 0.31 0.72 0.89 0.06 0.67 0.90 0.21 0.27 0.62 0.71 0.69 0.03 0.36 0.60 0.18 0.20 0.76 0.40 0.11 0.21 0.69 0.31 0.24 0.70 0.65 0.55 0.27 0.83 0.94 0.45 0.39 0.77 0.35 0.75 0.65 0.11 0.88 0.79 0.69 0.10 0.43 0.15 0.29 0.88 0.98 0.22 0.04 0.64 0.59 0.63 0.25 0.53 0.39 0.60 0.04 0.85 0.97 0.23 0.70 0.21 0.13 0.83 0.71 0.82 0.65 0.34 0.24 0.14 0.57 ]
[0.07 0.90 0.84 1.00 0.74 0.60 0.70 0.71 0.16 0.49 0.52 0.68 0.65 0.41 0.74 0.33 0.03 0.99 0.55 0.44 0.46 0.71 0.96 0.48 0.47 0.86 0.32 0.99 0.68 0.29 0.84 0.34 0.68 0.96 0.65 0.85 0.96 0.31 0.08 0.46 0.60 0.40 0.56 0.86 0.39 0.92 0.05 0.87 0.44 0.64 0.75 0.39 0.36 0.16 0.28 0.99 0.13 0.53 0.01 0.03 0.39 0.28 0.14 0.17 0.42 0.70 0.49 0.93 0.03 0.41 0.34 0.72 0.33 0.40 ]
[0.94 0.33 0.60 0.74 1.00 0.96 1.00 0.13 0.62 0.77 0.28 0.69 0.26 0.97 0.04 0.80 0.42 0.85 0.12 0.81 0.92 0.86 0.59 0.97 0.93 0.98 0.22 0.83 0.76 0.75 0.98 0.93 0.27 0.62 0.03 0.71 0.15 0.12 0.19 0.99 0.05 0.82 0.17 0.12 0.75 0.46 0.20 0.50 0.10 0.57 0.46 0.76 0.99 0.27 0.93 0.48 0.85 0.81 0.01 0.97 0.31 0.50 0.85 0.62 0.77 0.66 0.81 0.31 0.75 0.63 0.51 0.90 0.15 0.30 ]
[0.68 0.59 0.31 0.60 0.96 1.00 0.23 0.72 0.64 0.60 0.20 0.78 0.95 0.87 0.31 0.19 0.53 0.96 0.69 0.19 0.63 0.93 0.65 0.34 0.29 0.52 0.78 0.86 0.37 0.51 0.96 0.60 0.13 0.73 0.56 0.50 0.31 0.05 0.04 0.78 0.59 0.75 0.03 0.72 0.91 0.31 0.02 0.83 0.61 0.61 0.61 0.78 0.09 0.07 0.27 0.44 0.43 0.61 0.06 0.40 0.50 0.69 0.93 0.08 0.72 0.92 0.34 0.20 0.26 0.64 0.54 0.91 0.63 0.00 ]
[0.86 0.35 0.72 0.70 1.00 0.23 1.00 0.88 0.09 0.66 0.84 0.09 0.98 0.64 0.66 0.02 0.46 0.92 0.64 0.19 0.82 0.33 0.29 0.57 0.81 0.39 0.04 0.53 0.42 0.82 0.00 0.35 0.70 0.31 0.05 0.44 0.49 0.45 0.46 0.56 0.20 0.86 0.07 0.95 0.37 0.28 0.02 0.13 0.17 0.76 0.00 0.09 0.85 0.38 0.49 0.35 0.76 0.63 0.88 0.73 0.02 0.65 0.91 0.47 0.42 0.43 0.85 0.01 0.72 0.86 0.40 0.02 0.23 0.80 ]
[0.12 0.00 0.89 0.71 0.13 0.72 0.88 1.00 0.76 0.71 0.56 0.68 0.07 0.83 0.18 0.67 0.01 0.43 0.68 0.46 0.15 0.29 0.26 0.40 0.25 0.02 0.73 0.49 1.00 0.74 0.18 0.91 0.23 0.42 0.39 0.74 0.92 0.48 0.64 0.17 0.74 0.96 0.31 0.68 0.26 0.62 0.57 0.25 0.91 0.91 0.58 0.40 0.18 0.07 0.18 0.12 0.86 0.77 0.65 0.63 0.94 0.99 0.96 0.23 0.29 0.47 0.94 0.51 0.95 0.66 0.49 0.16 0.45 0.51 ]
[0.00 0.62 0.06 0.16 0.62 0.64 0.09 0.76 1.00 0.32 0.96 0.42 0.57 0.44 0.71 0.48 0.77 0.13 0.93 0.19 0.75 0.96 0.22 0.26 0.11 0.42 0.96 0.66 0.87 0.37 0.10 0.52 0.26 0.36 0.89 0.70 0.57 0.01 0.73 0.27 0.54 0.26 0.39 0.68 0.13 0.21 0.34 0.29 0.10 0.73 0.64 0.35 0.19 0.76 0.40 0.68 0.49 0.88 0.95 0.83 0.40 0.82 0.30 0.71 0.15 0.78 0.89 0.28 0.12 0.26 0.82 0.40 0.43 0.25 ]
[0.89 0.65 0.67 0.49 0.77 0.60 0.66 0.71 0.32 1.00 0.78 0.93 0.14 0.33 0.69 0.16 0.76 0.31 0.51 0.51 0.03 0.04 0.53 0.00 0.98 0.21 0.71 0.96 0.21 0.50 0.25 0.73 0.66 0.77 0.78 0.55 0.20 0.92 0.68 0.14 0.39 0.33 0.10 0.29 0.75 0.17 0.73 0.78 0.67 0.78 0.12 0.48 0.80 0.43 0.65 0.18 0.29 0.21 0.95 0.91 0.14 0.81 0.39 0.04 0.33 0.38 0.88 0.64 0.29 0.36 0.49 0.90 0.25 0.88 ]
