D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 65;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.49 0.72 0.92 0.15 0.35 0.35 0.88 0.53 0.42 0.42 0.18 0.69 0.37 0.54 0.53 0.10 0.98 0.60 0.73 0.50 0.09 0.76 0.92 0.76 0.59 0.70 0.68 0.51 0.11 0.34 0.35 1.00 0.44 0.91 0.91 0.85 0.41 0.40 0.41 0.23 0.81 0.01 0.88 0.76 0.51 0.67 0.89 0.11 0.11 0.19 0.81 0.14 0.17 0.34 0.06 0.10 0.57 0.51 0.82 0.34 0.18 0.47 0.95 0.93 ]
[0.49 1.00 0.83 0.20 0.75 0.70 0.37 0.42 0.61 0.36 0.90 0.47 0.30 0.04 0.89 0.39 0.21 0.15 0.39 0.65 0.55 0.82 0.48 0.72 0.77 0.06 0.58 0.63 0.34 0.06 0.82 0.39 0.59 0.07 0.00 0.85 0.15 0.31 0.74 0.64 0.19 0.50 0.96 1.00 0.46 0.60 0.35 0.41 0.03 0.29 0.72 0.49 0.17 0.84 0.16 0.73 0.87 0.62 0.98 0.88 0.08 0.10 0.59 0.28 0.97 ]
[0.72 0.83 1.00 0.49 0.01 0.50 0.90 0.07 0.44 0.49 0.44 0.29 0.67 0.43 0.50 0.63 0.88 0.76 0.68 0.99 0.47 0.14 0.77 0.24 0.39 0.43 0.49 0.43 0.12 0.59 0.06 0.83 0.96 0.72 0.85 0.05 0.94 0.19 0.16 0.94 0.63 0.41 0.74 0.80 0.16 0.45 0.24 0.16 0.93 0.21 0.81 0.95 0.28 0.59 0.19 0.22 0.34 0.91 0.23 0.27 0.27 0.58 0.78 0.05 0.39 ]
[0.92 0.20 0.49 1.00 0.77 0.44 0.64 0.32 0.55 0.02 0.73 0.01 0.10 0.79 0.27 0.88 0.42 0.12 0.94 0.91 0.08 0.07 0.19 0.79 0.32 0.15 0.39 0.31 0.89 0.64 0.23 0.56 0.24 0.47 0.16 0.10 0.34 0.93 0.35 0.81 0.18 0.50 0.53 0.08 0.29 0.19 0.97 0.32 0.14 0.26 0.59 0.56 0.65 0.12 0.01 0.64 0.44 0.48 0.21 0.57 0.44 0.81 0.49 1.00 0.60 ]
[0.15 0.75 0.01 0.77 1.00 0.90 0.73 0.14 0.02 0.36 0.88 0.79 0.37 0.01 0.55 0.99 0.22 0.10 0.05 0.54 0.97 0.23 0.07 0.54 0.72 0.29 0.17 0.27 0.33 0.01 0.57 0.47 0.20 0.88 0.89 0.27 0.78 0.95 0.81 0.06 0.09 0.35 0.20 0.86 0.96 0.18 0.68 0.94 0.83 0.84 0.09 0.98 0.83 0.95 0.06 0.10 0.35 0.88 0.95 0.72 0.57 0.05 0.05 0.59 0.31 ]
[0.35 0.70 0.50 0.44 0.90 1.00 0.75 0.94 0.65 0.84 0.07 0.34 0.24 0.00 0.18 0.68 0.48 0.51 0.20 0.92 0.82 0.12 0.70 0.87 0.62 0.86 0.84 0.45 0.27 0.94 0.92 0.65 0.36 0.45 0.64 0.73 0.52 0.69 0.86 0.88 0.79 0.37 0.93 1.00 0.70 0.10 0.79 0.85 0.51 0.41 0.79 0.45 0.01 0.89 0.24 0.64 0.89 0.22 0.42 0.41 0.45 0.19 0.19 0.92 0.78 ]
[0.35 0.37 0.90 0.64 0.73 0.75 1.00 0.28 0.30 0.65 0.53 0.60 0.41 0.55 0.35 0.31 0.33 0.19 0.30 0.74 0.09 0.64 0.14 0.83 0.49 0.31 0.52 0.83 0.54 0.53 0.21 0.96 0.86 0.60 0.68 0.02 0.89 0.45 0.31 0.89 0.29 0.33 0.73 0.79 0.52 0.73 0.68 0.71 0.88 0.25 0.76 0.31 0.99 0.18 0.47 0.43 0.91 0.76 0.30 0.98 0.74 0.24 0.30 0.25 0.04 ]
[0.88 0.42 0.07 0.32 0.14 0.94 0.28 1.00 0.70 0.79 0.51 0.89 0.22 0.43 0.62 0.77 0.24 0.58 0.46 0.58 0.29 0.74 0.39 0.73 0.19 0.47 0.52 0.27 0.48 0.58 0.76 0.50 0.42 0.91 0.31 0.21 0.08 0.83 0.82 0.04 0.49 0.34 0.56 0.45 0.90 0.53 0.54 0.03 0.14 0.17 0.28 0.15 0.60 0.36 0.67 0.35 0.30 0.62 0.86 0.36 0.44 0.61 0.49 0.11 0.44 ]
[0.53 0.61 0.44 0.55 0.02 0.65 0.30 0.70 1.00 0.45 0.34 0.77 0.37 0.40 0.99 0.71 0.03 0.14 0.50 1.00 0.40 0.41 0.06 0.26 0.98 0.47 0.38 0.62 0.29 0.46 0.77 0.45 0.23 0.23 0.86 0.35 0.54 0.29 0.80 0.84 0.61 0.17 0.91 0.04 0.48 0.17 0.49 0.83 0.33 0.05 0.86 0.23 0.88 0.47 0.26 0.78 0.03 0.64 0.92 0.71 0.37 0.70 0.23 0.09 0.87 ]
[0.42 0.36 0.49 0.02 0.36 0.84 0.65 0.79 0.45 1.00 0.10 0.65 0.09 0.12 0.57 0.29 0.61 0.03 0.90 0.29 0.47 0.58 0.46 0.32 0.48 0.33 0.60 0.47 0.77 0.59 0.09 0.45 0.26 0.53 0.61 0.06 0.29 0.20 0.75 0.39 0.95 0.20 0.96 0.52 0.29 0.57 0.97 0.11 0.97 0.77 0.61 0.80 0.24 0.47 0.26 0.07 0.01 0.94 0.69 0.88 0.02 0.17 0.86 0.01 0.50 ]
[0.42 0.90 0.44 0.73 0.88 0.07 0.53 0.51 0.34 0.10 1.00 0.62 0.09 0.71 0.36 0.87 0.36 0.45 0.20 0.61 0.74 0.65 0.76 0.28 0.60 0.28 0.77 0.41 0.74 0.83 0.23 0.14 0.18 0.15 0.52 0.00 0.59 0.78 0.05 0.27 0.68 0.12 0.01 0.61 0.02 0.49 0.19 0.83 0.40 0.88 0.95 0.27 0.39 0.61 0.09 0.35 0.87 0.97 0.31 0.24 0.46 0.95 0.76 0.04 0.06 ]
[0.18 0.47 0.29 0.01 0.79 0.34 0.60 0.89 0.77 0.65 0.62 1.00 0.79 0.99 0.23 0.99 0.95 0.50 0.01 0.76 0.72 0.67 0.01 0.67 0.04 0.25 0.36 0.27 0.38 0.94 0.29 0.67 0.18 0.78 0.68 0.08 0.43 0.14 0.40 0.41 0.30 0.79 0.97 0.77 0.92 0.05 0.21 0.07 0.56 0.84 0.29 0.92 0.02 0.33 0.17 0.82 0.09 0.48 0.02 0.03 0.92 0.92 0.49 0.07 0.26 ]
[0.69 0.30 0.67 0.10 0.37 0.24 0.41 0.22 0.37 0.09 0.09 0.79 1.00 0.25 0.87 0.51 0.81 0.63 0.23 0.15 0.69 0.21 0.81 0.13 0.47 0.73 0.54 0.57 0.48 0.05 0.86 0.83 0.18 0.20 0.13 0.90 0.43 0.81 0.63 0.88 0.52 0.61 0.09 0.64 0.64 0.94 0.07 0.18 0.71 0.99 0.92 0.45 0.83 0.85 0.71 0.59 0.74 0.24 0.22 0.65 0.26 0.16 0.41 0.93 0.86 ]
[0.37 0.04 0.43 0.79 0.01 0.00 0.55 0.43 0.40 0.12 0.71 0.99 0.25 1.00 0.79 0.41 0.62 0.25 0.65 0.90 0.50 0.68 0.16 0.88 0.74 0.95 0.81 0.22 0.33 0.92 0.80 0.78 0.62 0.87 0.44 0.49 0.70 0.53 0.87 0.28 0.12 0.84 0.73 0.81 0.99 0.29 0.46 0.02 0.68 0.83 0.55 0.17 1.00 0.86 0.89 0.16 0.01 0.83 0.73 0.51 0.76 0.35 0.67 0.32 0.80 ]
[0.54 0.89 0.50 0.27 0.55 0.18 0.35 0.62 0.99 0.57 0.36 0.23 0.87 0.79 1.00 0.54 0.89 0.04 0.46 0.92 0.79 0.79 0.63 0.43 0.30 0.61 0.93 0.50 0.87 0.82 0.76 0.62 0.45 0.16 0.58 0.73 0.80 0.98 0.29 0.74 0.34 0.53 0.54 0.51 0.52 0.62 0.01 0.15 0.34 0.22 0.90 0.03 0.19 0.37 0.34 0.24 0.86 0.95 0.09 0.59 0.78 0.34 0.21 0.69 0.05 ]
[0.53 0.39 0.63 0.88 0.99 0.68 0.31 0.77 0.71 0.29 0.87 0.99 0.51 0.41 0.54 1.00 0.16 0.91 0.45 0.07 0.87 0.92 0.04 0.02 0.07 0.55 0.51 0.08 0.43 0.27 0.50 0.29 0.95 0.09 0.89 0.33 0.48 0.57 0.48 0.88 0.74 0.51 0.99 0.77 0.46 0.64 0.92 0.06 0.13 0.42 0.13 0.09 0.35 0.64 0.16 0.19 0.26 0.72 0.02 0.34 0.29 0.51 0.84 0.47 0.14 ]
[0.10 0.21 0.88 0.42 0.22 0.48 0.33 0.24 0.03 0.61 0.36 0.95 0.81 0.62 0.89 0.16 1.00 0.13 0.40 0.25 0.07 0.66 0.97 0.68 0.35 0.88 0.01 0.86 0.45 0.87 0.96 0.03 0.67 0.61 0.94 0.59 0.80 0.39 0.63 0.96 0.45 0.22 0.44 0.65 0.23 0.88 0.23 0.66 0.46 0.42 0.55 0.27 0.75 0.17 0.20 0.57 0.77 0.17 0.89 0.62 0.87 0.40 0.41 0.82 0.09 ]
[0.98 0.15 0.76 0.12 0.10 0.51 0.19 0.58 0.14 0.03 0.45 0.50 0.63 0.25 0.04 0.91 0.13 1.00 0.85 0.06 0.13 0.67 0.09 0.78 0.99 0.01 0.73 0.93 0.50 0.55 1.00 0.84 0.63 0.91 0.42 0.35 0.02 0.93 0.80 0.05 0.24 0.09 0.44 0.23 0.80 0.87 0.68 0.74 0.25 0.84 0.83 0.44 0.67 0.52 0.34 0.59 0.47 0.82 0.59 0.89 0.74 0.91 0.25 0.45 0.80 ]
[0.60 0.39 0.68 0.94 0.05 0.20 0.30 0.46 0.50 0.90 0.20 0.01 0.23 0.65 0.46 0.45 0.40 0.85 1.00 0.79 0.65 0.01 0.34 0.36 0.46 0.61 0.49 0.08 0.23 0.25 0.29 0.14 0.39 0.94 0.78 0.08 0.31 0.31 0.73 0.84 0.23 0.28 0.88 0.71 0.15 0.41 0.55 0.26 0.18 0.60 0.57 0.70 0.47 0.21 0.59 0.79 0.65 0.35 0.75 0.74 0.23 0.52 0.49 0.34 0.43 ]
[0.73 0.65 0.99 0.91 0.54 0.92 0.74 0.58 1.00 0.29 0.61 0.76 0.15 0.90 0.92 0.07 0.25 0.06 0.79 1.00 0.37 0.89 0.29 0.31 0.18 0.53 0.54 0.37 0.97 0.74 0.46 0.85 0.86 0.54 0.57 0.07 0.41 0.29 0.72 0.82 0.94 0.20 0.49 0.10 0.68 0.61 0.81 0.00 0.79 0.96 0.08 0.27 0.74 0.39 0.07 0.91 0.31 0.70 0.46 0.06 0.02 0.65 0.78 0.33 0.29 ]
[0.50 0.55 0.47 0.08 0.97 0.82 0.09 0.29 0.40 0.47 0.74 0.72 0.69 0.50 0.79 0.87 0.07 0.13 0.65 0.37 1.00 0.36 0.30 0.51 0.49 0.68 0.08 0.18 0.30 0.03 0.49 0.56 0.78 0.30 0.76 0.21 0.31 0.75 0.68 0.50 0.07 1.00 0.19 0.15 0.83 0.69 0.71 0.00 0.54 0.14 0.51 0.45 0.45 0.42 0.84 0.13 0.51 0.54 0.61 0.44 0.05 0.36 0.73 0.72 0.41 ]
[0.09 0.82 0.14 0.07 0.23 0.12 0.64 0.74 0.41 0.58 0.65 0.67 0.21 0.68 0.79 0.92 0.66 0.67 0.01 0.89 0.36 1.00 0.68 0.25 0.92 0.86 0.46 0.51 0.87 0.45 0.22 0.22 0.02 0.42 0.54 0.78 0.67 0.18 0.80 0.78 0.62 0.09 0.62 0.15 0.19 0.80 0.38 0.90 0.35 0.24 0.03 0.89 0.74 0.26 0.13 0.63 0.28 0.56 0.58 0.59 0.38 0.92 0.94 0.31 0.09 ]
[0.76 0.48 0.77 0.19 0.07 0.70 0.14 0.39 0.06 0.46 0.76 0.01 0.81 0.16 0.63 0.04 0.97 0.09 0.34 0.29 0.30 0.68 1.00 0.18 0.13 0.42 0.18 0.51 0.02 0.44 0.42 0.60 0.06 0.38 0.83 0.33 0.68 0.96 0.00 0.35 0.48 0.43 0.50 0.79 0.47 0.40 0.33 0.97 0.18 0.97 0.73 0.06 0.48 0.23 0.66 0.46 0.97 0.78 0.38 0.17 0.42 0.43 0.57 0.63 0.74 ]
