D = 2;
n = [ 1 1 ];
N = 33;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.18 0.48 0.65 0.41 0.43 0.74 0.63 0.02 0.06 0.00 0.59 0.75 0.75 0.18 0.69 0.80 0.49 0.42 0.71 0.82 0.62 0.35 0.46 0.50 0.10 0.86 0.05 0.98 0.60 0.32 0.00 0.30 ]
[0.18 1.00 0.58 0.95 0.53 0.55 0.61 0.56 0.81 0.08 0.98 0.29 0.71 0.56 0.54 0.88 0.96 0.36 0.67 0.66 0.24 0.63 0.93 0.65 0.54 0.28 0.41 0.86 0.54 0.12 0.83 0.41 0.38 ]
[0.48 0.58 1.00 0.32 0.79 0.07 0.91 0.54 0.88 0.57 0.48 0.92 0.71 0.97 0.45 0.74 0.07 0.76 0.90 0.38 0.65 0.42 0.26 0.91 0.74 0.42 0.03 0.61 0.58 0.48 0.04 0.87 0.27 ]
[0.65 0.95 0.32 1.00 0.85 0.28 0.87 0.04 0.74 0.00 0.93 0.04 0.69 0.63 0.21 0.24 0.02 0.81 0.47 0.48 0.67 0.02 0.45 0.46 0.44 0.77 0.54 0.38 0.76 0.61 0.18 0.14 0.91 ]
[0.41 0.53 0.79 0.85 1.00 0.16 0.58 0.92 0.68 0.28 0.03 0.92 0.30 0.51 0.49 0.88 0.61 0.93 0.55 0.47 0.31 0.75 0.01 0.55 0.77 0.33 0.18 0.05 0.17 0.58 0.72 0.57 0.27 ]
[0.43 0.55 0.07 0.28 0.16 1.00 0.14 0.76 0.56 0.68 0.52 0.78 0.33 0.28 0.62 0.83 0.32 0.68 0.56 0.91 0.99 0.04 0.64 0.73 0.26 0.61 0.26 0.60 0.33 0.60 0.16 0.93 0.33 ]
[0.74 0.61 0.91 0.87 0.58 0.14 1.00 0.08 0.79 0.91 0.07 0.86 0.93 0.03 0.89 0.66 0.98 0.21 0.07 0.76 0.06 0.20 0.25 0.40 0.41 0.53 0.74 0.07 0.85 0.61 0.63 0.48 0.99 ]
[0.63 0.56 0.54 0.04 0.92 0.76 0.08 1.00 0.09 0.84 0.73 0.96 0.96 0.39 0.97 0.16 0.25 0.57 0.34 0.80 0.64 0.09 0.93 0.35 0.71 0.74 0.15 0.43 0.67 0.67 0.20 0.55 0.06 ]
[0.02 0.81 0.88 0.74 0.68 0.56 0.79 0.09 1.00 0.64 0.24 0.23 0.17 0.07 0.30 0.98 0.10 0.92 0.65 0.38 0.64 0.63 0.91 0.72 0.50 0.61 0.13 0.28 0.09 0.48 0.57 0.06 0.40 ]
[0.06 0.08 0.57 0.00 0.28 0.68 0.91 0.84 0.64 1.00 0.74 0.15 0.57 0.09 0.81 0.11 0.01 0.53 0.65 0.40 0.32 0.22 0.02 0.77 0.92 0.97 0.64 0.69 0.94 0.29 0.51 0.09 0.91 ]
[0.00 0.98 0.48 0.93 0.03 0.52 0.07 0.73 0.24 0.74 1.00 0.83 0.61 0.13 0.55 0.83 0.59 0.64 0.91 0.24 0.15 0.35 0.95 0.57 0.57 0.01 0.69 0.10 0.35 0.13 0.74 0.99 0.78 ]
[0.59 0.29 0.92 0.04 0.92 0.78 0.86 0.96 0.23 0.15 0.83 1.00 0.25 0.60 0.79 0.85 0.83 0.62 0.65 0.01 0.65 0.49 0.43 0.74 0.15 0.88 0.20 0.82 0.16 0.45 0.84 0.43 0.80 ]
[0.75 0.71 0.71 0.69 0.30 0.33 0.93 0.96 0.17 0.57 0.61 0.25 1.00 0.93 0.12 0.93 0.60 0.14 0.92 0.99 0.34 0.07 0.81 0.38 0.88 0.41 0.41 0.54 0.13 0.23 0.11 0.76 0.43 ]
[0.75 0.56 0.97 0.63 0.51 0.28 0.03 0.39 0.07 0.09 0.13 0.60 0.93 1.00 0.78 0.63 0.92 0.79 0.96 0.17 0.28 0.42 0.17 0.93 0.11 0.43 0.64 0.19 0.74 0.08 0.30 0.08 0.87 ]
[0.18 0.54 0.45 0.21 0.49 0.62 0.89 0.97 0.30 0.81 0.55 0.79 0.12 0.78 1.00 0.43 0.15 0.04 0.44 0.72 0.74 0.59 0.67 0.14 0.92 0.71 0.81 0.35 0.90 0.17 0.66 0.18 0.56 ]
[0.69 0.88 0.74 0.24 0.88 0.83 0.66 0.16 0.98 0.11 0.83 0.85 0.93 0.63 0.43 1.00 0.31 0.11 0.01 0.06 0.02 0.14 0.01 0.10 0.68 0.03 0.96 0.92 0.87 0.49 0.76 0.15 0.52 ]
