D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.57 0.62 0.67 0.39 0.32 0.83 0.53 0.57 0.23 0.24 0.36 0.81 0.54 0.15 0.88 0.48 0.59 0.49 0.34 0.30 0.85 0.83 0.40 0.28 0.31 0.95 0.89 0.05 0.88 0.74 0.66 0.19 0.09 0.36 0.38 0.70 0.05 0.16 0.25 0.91 0.42 0.46 0.57 0.57 0.04 0.08 0.79 0.46 0.87 0.26 0.68 0.81 0.79 0.03 0.67 0.42 0.30 0.87 0.59 0.50 0.64 0.91 0.09 0.28 0.66 0.58 0.24 0.98 0.53 0.53 0.66 0.76 ]
[0.57 1.00 0.84 0.97 0.16 0.66 0.44 0.29 0.63 0.83 0.22 0.63 0.58 0.11 0.38 0.87 0.88 0.96 0.53 0.39 0.80 0.41 0.74 0.97 0.57 0.82 0.64 0.04 0.42 0.39 0.01 0.63 0.01 0.14 0.34 0.70 0.36 0.08 0.57 0.76 0.40 0.93 0.04 0.52 0.35 0.27 0.96 0.98 0.04 0.00 0.60 0.56 0.83 0.23 0.25 0.81 0.02 0.77 0.79 0.30 0.31 0.94 0.57 0.02 0.42 0.85 0.29 0.46 0.09 0.38 0.21 0.85 0.31 ]
[0.62 0.84 1.00 0.78 0.97 0.36 0.98 0.05 0.13 0.47 0.18 0.45 0.67 0.50 0.75 0.95 0.98 0.15 0.38 0.30 0.31 0.14 0.49 0.64 0.29 0.76 0.05 0.19 0.93 0.96 0.21 0.82 0.86 0.96 0.75 0.07 0.54 0.40 0.58 0.65 0.14 0.05 0.92 0.52 0.11 0.84 0.23 0.70 0.63 0.29 0.77 0.36 0.54 0.61 0.87 0.56 0.97 0.86 0.09 0.19 0.84 0.38 0.60 0.30 0.29 0.10 0.36 0.29 0.72 0.22 0.61 0.25 0.20 ]
[0.67 0.97 0.78 1.00 0.53 0.19 0.07 0.37 0.14 0.53 0.06 0.28 0.06 0.61 0.10 0.21 0.78 0.50 0.40 0.74 0.37 0.47 0.94 0.79 0.43 0.15 0.57 0.62 0.49 0.05 0.92 0.20 0.95 0.26 0.59 0.43 0.27 0.35 0.39 0.08 0.20 0.73 0.66 0.10 0.65 0.97 0.37 0.32 0.63 0.35 0.79 0.16 0.14 1.00 0.71 0.09 0.91 0.88 0.58 0.26 0.89 0.83 0.37 0.28 0.82 0.43 0.67 0.00 0.19 0.78 0.74 0.85 0.67 ]
[0.39 0.16 0.97 0.53 1.00 0.99 0.13 0.08 0.05 0.01 0.74 0.45 0.88 0.52 0.78 0.66 0.92 0.10 0.57 0.37 0.44 0.53 0.46 0.37 0.03 0.30 0.94 0.96 0.76 0.02 0.90 0.06 0.52 0.74 0.31 0.86 0.47 0.01 0.26 0.58 0.39 0.83 0.55 0.73 0.62 0.43 0.20 0.45 0.65 0.09 0.32 0.81 0.74 0.56 0.13 0.67 1.00 0.33 0.21 0.25 0.54 0.73 0.29 0.71 0.85 0.84 0.19 0.04 0.96 0.50 0.22 0.79 0.33 ]
[0.32 0.66 0.36 0.19 0.99 1.00 0.08 0.92 0.32 0.63 0.96 0.94 0.45 0.84 0.27 0.38 0.52 0.92 0.11 0.88 0.57 0.69 0.57 0.56 0.15 0.32 0.61 0.91 0.76 0.41 1.00 0.86 0.98 0.60 0.01 0.87 0.20 0.39 0.32 0.71 0.09 0.14 0.24 0.63 0.94 0.44 0.25 0.77 0.06 0.08 0.42 0.62 0.32 0.88 0.12 0.23 0.16 0.92 0.82 0.08 0.66 0.89 0.98 0.12 0.61 0.65 0.29 0.36 0.57 0.15 0.31 0.02 0.67 ]
[0.83 0.44 0.98 0.07 0.13 0.08 1.00 0.65 0.21 0.24 0.70 0.18 0.35 0.31 0.56 0.60 0.58 0.50 0.11 0.62 0.01 0.22 0.67 0.12 0.55 0.70 0.69 0.48 0.66 0.23 0.71 0.26 0.04 0.12 0.42 0.39 0.54 0.29 0.50 0.66 0.62 0.20 0.05 0.44 0.46 0.30 0.70 0.38 0.51 0.33 0.05 0.25 0.98 0.85 0.63 0.16 0.83 0.52 0.31 0.23 0.59 0.69 0.18 0.23 0.47 0.88 0.33 0.83 0.34 0.78 0.98 0.24 0.07 ]
[0.53 0.29 0.05 0.37 0.08 0.92 0.65 1.00 0.77 0.89 0.62 0.52 0.59 0.36 0.11 0.72 0.89 0.58 0.93 0.20 0.22 0.77 0.78 0.28 0.50 0.79 0.92 0.74 0.08 0.66 0.93 0.09 0.19 0.62 0.98 0.96 0.15 0.87 0.11 0.28 0.89 0.55 0.66 0.67 0.01 0.79 0.75 0.98 0.75 0.12 0.49 0.72 0.89 0.57 0.55 0.29 0.53 0.05 0.86 0.66 0.42 0.86 0.21 0.22 0.74 0.17 0.97 0.39 0.15 0.54 0.70 0.76 0.36 ]
[0.57 0.63 0.13 0.14 0.05 0.32 0.21 0.77 1.00 0.55 0.96 0.75 0.89 0.76 0.86 0.10 0.49 0.06 0.80 0.39 0.88 0.71 0.23 0.30 0.14 0.89 0.68 0.04 0.25 0.31 0.41 0.21 0.80 0.06 0.93 0.57 0.07 0.14 0.93 0.50 0.13 0.75 0.66 0.37 0.47 0.33 0.79 0.76 0.87 0.77 0.59 0.86 0.36 0.70 0.67 0.68 0.92 0.46 0.53 0.86 0.94 0.03 0.99 0.79 0.57 0.67 0.65 0.75 0.94 0.26 0.40 0.86 0.90 ]
[0.23 0.83 0.47 0.53 0.01 0.63 0.24 0.89 0.55 1.00 0.05 0.85 0.54 0.41 0.46 0.95 0.65 0.56 0.73 0.44 0.86 0.33 0.83 0.49 0.12 0.81 0.95 0.40 0.57 0.42 0.93 0.67 0.31 0.75 0.14 0.01 0.84 0.95 0.35 0.22 0.02 0.15 0.99 0.60 0.20 0.37 0.95 0.16 0.20 0.70 0.99 0.17 0.13 0.45 0.68 0.35 0.77 0.93 0.12 0.54 0.18 0.39 0.71 0.59 0.89 0.75 0.43 0.30 0.58 0.88 0.77 0.29 0.71 ]
[0.24 0.22 0.18 0.06 0.74 0.96 0.70 0.62 0.96 0.05 1.00 0.86 0.21 0.01 0.49 0.29 1.00 0.22 0.46 0.65 0.34 0.11 0.69 0.84 0.90 0.12 0.12 0.89 0.66 0.50 0.62 0.30 0.38 0.74 0.19 0.34 0.77 0.03 0.43 0.39 0.32 0.68 0.70 0.26 0.76 0.35 0.82 0.58 0.89 0.51 0.49 0.43 0.69 0.65 0.10 0.17 0.89 0.64 0.43 0.55 0.63 0.11 0.05 0.82 0.35 0.77 0.61 0.20 0.32 0.61 0.24 0.23 0.01 ]
[0.36 0.63 0.45 0.28 0.45 0.94 0.18 0.52 0.75 0.85 0.86 1.00 0.60 0.86 0.98 0.38 0.91 0.98 0.67 0.03 0.18 0.08 1.00 0.17 0.09 0.20 0.57 0.72 0.08 0.77 0.80 0.93 0.73 0.80 0.28 0.43 0.53 0.35 0.05 0.76 0.61 0.25 0.20 0.72 0.69 0.23 0.48 0.97 0.58 0.60 0.46 0.31 0.08 0.10 0.73 0.66 0.66 0.87 0.49 0.80 0.02 0.31 0.26 0.48 0.54 0.49 0.84 0.03 0.86 0.23 0.05 0.12 0.59 ]
[0.81 0.58 0.67 0.06 0.88 0.45 0.35 0.59 0.89 0.54 0.21 0.60 1.00 0.97 0.91 0.14 0.10 0.04 0.84 0.89 0.25 0.03 0.54 0.99 0.56 0.42 0.75 0.33 0.59 0.79 0.08 0.72 0.54 0.14 0.26 0.89 0.42 0.60 0.67 0.35 0.46 0.71 0.82 1.00 0.57 0.81 0.31 0.32 0.14 0.60 0.41 0.07 0.99 0.19 0.30 0.15 0.26 0.12 0.88 0.62 0.86 0.86 0.73 0.51 0.07 0.19 0.63 0.03 0.55 0.24 0.35 0.16 0.21 ]
[0.54 0.11 0.50 0.61 0.52 0.84 0.31 0.36 0.76 0.41 0.01 0.86 0.97 1.00 0.47 0.32 0.51 0.01 0.78 0.53 0.07 0.31 0.29 0.63 0.82 0.69 0.99 0.36 0.38 0.05 0.43 0.67 0.66 0.56 0.44 0.21 0.55 0.67 0.89 0.13 0.10 0.04 0.48 0.39 0.44 0.89 0.68 0.85 0.30 0.33 0.23 0.06 0.16 0.00 0.59 0.54 0.87 0.57 0.04 0.50 0.80 0.53 0.07 0.72 0.66 0.48 0.88 0.43 0.37 0.49 0.52 0.31 0.52 ]
[0.15 0.38 0.75 0.10 0.78 0.27 0.56 0.11 0.86 0.46 0.49 0.98 0.91 0.47 1.00 0.54 0.38 0.42 0.81 0.27 0.52 0.76 0.94 0.66 0.75 0.53 0.17 0.81 0.42 0.39 0.59 0.72 0.54 0.32 0.15 0.39 0.97 0.77 0.36 0.39 0.14 0.97 0.51 0.09 0.44 0.18 0.76 0.96 0.18 0.49 0.99 0.17 0.72 0.03 0.07 0.11 0.45 0.87 0.32 0.86 0.21 0.81 0.59 0.61 0.41 0.96 0.29 0.76 0.61 0.01 0.60 0.64 0.07 ]
[0.88 0.87 0.95 0.21 0.66 0.38 0.60 0.72 0.10 0.95 0.29 0.38 0.14 0.32 0.54 1.00 0.96 0.69 0.21 0.40 0.51 0.51 0.08 0.22 0.12 0.26 0.40 0.37 0.23 0.54 0.50 0.34 0.09 0.60 0.99 0.37 0.93 0.46 0.19 0.33 0.38 0.82 0.67 0.86 0.41 0.56 1.00 0.18 0.12 0.39 0.87 0.83 0.92 0.02 0.95 0.70 0.59 0.22 0.33 0.90 0.85 0.20 0.75 0.58 0.49 0.92 0.44 0.47 0.81 0.41 0.00 0.15 0.63 ]
[0.48 0.88 0.98 0.78 0.92 0.52 0.58 0.89 0.49 0.65 1.00 0.91 0.10 0.51 0.38 0.96 1.00 0.42 0.64 0.68 0.25 0.11 0.36 0.66 0.31 0.17 0.73 0.12 0.78 0.15 0.87 0.05 0.86 0.61 0.54 0.63 0.11 0.20 0.18 0.20 0.27 0.90 0.80 0.72 0.54 0.72 0.85 0.28 0.49 0.17 0.40 0.10 0.26 0.49 0.17 0.18 0.61 0.57 0.39 0.64 0.71 0.39 0.54 0.80 0.56 0.38 0.73 0.55 0.66 0.88 0.46 0.89 0.73 ]
[0.59 0.96 0.15 0.50 0.10 0.92 0.50 0.58 0.06 0.56 0.22 0.98 0.04 0.01 0.42 0.69 0.42 1.00 0.04 0.39 0.98 0.33 0.34 0.03 0.62 1.00 0.84 0.37 0.67 0.72 0.24 0.86 0.76 0.74 0.99 0.64 0.08 0.36 0.21 0.46 0.42 0.32 0.44 0.52 0.22 0.07 0.27 0.95 0.78 0.36 0.40 0.20 0.99 0.22 0.62 0.91 0.33 0.32 0.40 0.77 0.18 0.56 0.86 0.97 0.03 0.38 0.11 0.03 0.45 0.41 0.77 0.89 0.70 ]
[0.49 0.53 0.38 0.40 0.57 0.11 0.11 0.93 0.80 0.73 0.46 0.67 0.84 0.78 0.81 0.21 0.64 0.04 1.00 0.04 0.63 0.31 0.06 0.76 0.48 0.12 0.54 0.42 0.96 0.17 0.80 0.14 0.29 0.43 0.09 0.43 0.97 0.95 0.88 0.40 0.47 0.09 0.68 0.81 0.44 0.18 0.99 0.92 0.65 0.42 0.31 0.37 0.11 0.51 0.64 0.74 0.63 0.21 0.35 0.51 0.91 0.69 0.79 0.04 0.34 0.90 0.53 0.20 0.36 0.90 0.09 0.06 0.36 ]
[0.34 0.39 0.30 0.74 0.37 0.88 0.62 0.20 0.39 0.44 0.65 0.03 0.89 0.53 0.27 0.40 0.68 0.39 0.04 1.00 0.55 0.29 0.36 0.40 0.55 0.60 0.27 0.46 0.81 0.48 1.00 0.51 0.72 0.99 0.66 0.48 0.75 0.30 0.97 0.46 0.33 0.63 0.21 0.42 0.82 0.90 0.63 0.15 0.45 0.48 0.42 0.57 0.91 0.14 0.63 0.16 0.46 0.11 0.17 0.58 0.27 0.28 0.46 0.49 0.86 0.94 0.57 0.38 0.13 0.78 0.87 0.68 0.66 ]
[0.30 0.80 0.31 0.37 0.44 0.57 0.01 0.22 0.88 0.86 0.34 0.18 0.25 0.07 0.52 0.51 0.25 0.98 0.63 0.55 1.00 0.60 0.43 0.58 0.99 0.88 0.22 0.03 0.10 0.73 0.09 0.22 0.27 0.80 0.48 0.39 0.63 0.75 0.70 0.16 0.31 0.71 0.54 0.65 0.70 0.80 0.23 0.71 0.27 0.79 0.36 0.08 0.26 0.54 0.25 0.77 0.15 0.02 0.89 0.12 0.14 0.62 0.30 0.60 0.85 0.46 0.43 0.89 0.36 0.09 0.55 0.32 0.81 ]
[0.85 0.41 0.14 0.47 0.53 0.69 0.22 0.77 0.71 0.33 0.11 0.08 0.03 0.31 0.76 0.51 0.11 0.33 0.31 0.29 0.60 1.00 0.54 0.36 0.29 0.69 0.00 0.92 0.71 0.11 0.86 0.33 0.61 0.56 0.74 0.72 0.64 0.07 0.98 0.70 0.77 0.47 0.42 0.32 0.03 0.38 0.43 0.92 0.09 0.63 0.60 0.90 0.58 0.41 0.83 0.89 0.85 0.46 0.80 0.27 0.10 0.96 0.10 0.28 0.80 0.60 0.21 0.10 0.53 0.72 0.49 0.51 0.06 ]
[0.83 0.74 0.49 0.94 0.46 0.57 0.67 0.78 0.23 0.83 0.69 1.00 0.54 0.29 0.94 0.08 0.36 0.34 0.06 0.36 0.43 0.54 1.00 0.75 0.94 0.87 0.63 0.69 0.76 0.46 0.97 0.91 0.43 0.39 0.70 0.50 0.23 0.50 0.64 0.02 0.28 0.64 0.83 0.99 0.90 0.34 0.11 0.20 0.85 0.05 0.36 0.82 0.82 0.97 0.75 0.64 0.50 0.34 0.63 0.14 0.05 0.10 0.96 0.14 0.87 0.68 0.65 0.76 0.17 0.24 0.45 0.92 0.42 ]
[0.40 0.97 0.64 0.79 0.37 0.56 0.12 0.28 0.30 0.49 0.84 0.17 0.99 0.63 0.66 0.22 0.66 0.03 0.76 0.40 0.58 0.36 0.75 1.00 0.98 0.33 0.62 0.17 0.79 0.08 0.27 0.24 0.94 0.54 0.74 0.38 0.94 0.24 0.59 1.00 0.36 0.92 0.79 0.44 0.81 0.26 0.64 0.46 0.50 0.74 0.74 0.33 0.07 0.88 0.85 0.13 0.94 0.29 0.27 0.04 0.62 0.81 0.63 0.95 0.69 0.65 0.82 0.03 0.11 0.04 0.66 0.86 0.77 ]
[0.28 0.57 0.29 0.43 0.03 0.15 0.55 0.50 0.14 0.12 0.90 0.09 0.56 0.82 0.75 0.12 0.31 0.62 0.48 0.55 0.99 0.29 0.94 0.98 1.00 0.57 0.23 0.86 0.60 0.34 0.71 0.21 0.42 0.45 0.05 0.44 0.89 0.73 0.79 0.91 0.55 0.90 0.57 0.80 0.89 0.71 0.33 0.24 0.07 0.54 0.39 0.01 0.04 0.15 0.79 0.25 0.30 0.28 0.73 0.43 0.22 0.50 0.84 0.25 0.68 0.15 0.65 0.17 0.11 0.05 0.20 0.11 0.11 ]
[0.31 0.82 0.76 0.15 0.30 0.32 0.70 0.79 0.89 0.81 0.12 0.20 0.42 0.69 0.53 0.26 0.17 1.00 0.12 0.60 0.88 0.69 0.87 0.33 0.57 1.00 0.13 0.30 0.75 0.21 0.19 0.74 0.97 0.11 0.11 0.36 0.67 0.95 0.08 0.85 0.98 0.72 0.60 0.79 0.35 0.48 0.08 0.93 0.57 0.77 0.18 0.26 0.95 0.02 0.10 0.76 0.15 0.84 0.62 0.98 0.60 0.13 0.96 0.47 0.03 0.83 0.04 1.00 0.35 0.50 0.20 0.10 0.15 ]
[0.95 0.64 0.05 0.57 0.94 0.61 0.69 0.92 0.68 0.95 0.12 0.57 0.75 0.99 0.17 0.40 0.73 0.84 0.54 0.27 0.22 0.00 0.63 0.62 0.23 0.13 1.00 0.79 0.05 0.25 0.37 0.66 0.00 0.58 0.64 0.46 0.72 0.83 0.20 0.28 0.31 0.33 0.62 0.71 0.48 0.65 0.35 0.68 0.22 0.27 0.89 0.93 0.16 0.10 0.07 0.15 0.48 0.42 0.21 0.36 0.56 0.17 0.53 0.02 0.94 0.33 0.47 0.24 0.26 0.69 0.99 0.08 0.56 ]
[0.89 0.04 0.19 0.62 0.96 0.91 0.48 0.74 0.04 0.40 0.89 0.72 0.33 0.36 0.81 0.37 0.12 0.37 0.42 0.46 0.03 0.92 0.69 0.17 0.86 0.30 0.79 1.00 0.91 0.21 0.88 0.59 0.52 0.32 0.68 0.81 0.30 0.50 0.43 0.22 0.56 0.77 0.01 0.11 0.50 0.88 0.01 0.55 0.88 0.69 0.73 0.43 0.44 0.73 0.07 0.19 0.66 0.41 0.21 0.76 0.64 0.81 0.46 0.91 0.84 0.99 0.85 0.38 0.97 0.26 0.55 0.59 0.21 ]
[0.05 0.42 0.93 0.49 0.76 0.76 0.66 0.08 0.25 0.57 0.66 0.08 0.59 0.38 0.42 0.23 0.78 0.67 0.96 0.81 0.10 0.71 0.76 0.79 0.60 0.75 0.05 0.91 1.00 0.45 0.62 0.82 0.59 0.57 0.70 0.11 0.83 0.60 0.08 0.60 0.80 0.27 0.23 0.99 0.59 0.45 0.18 0.81 0.99 0.92 0.71 0.54 0.16 0.40 0.32 0.92 0.08 0.30 0.77 0.54 0.27 0.86 0.36 0.09 0.27 0.85 0.95 0.80 0.85 0.99 0.71 0.88 0.75 ]
