D = 2;
n = [ 3 3 ];
N = 32;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.28 0.05 0.51 0.89 0.75 0.20 0.69 0.85 0.30 0.53 0.13 0.30 0.67 0.50 0.81 0.11 0.87 0.93 0.76 0.40 0.48 0.29 0.89 0.37 0.43 0.81 0.93 0.36 0.35 0.35 0.09 ]
[0.28 1.00 0.33 0.95 0.68 0.60 0.80 0.11 1.00 0.01 0.80 0.67 0.45 0.86 0.80 0.25 0.00 0.51 0.72 0.51 0.35 0.75 0.28 0.97 0.75 0.04 0.41 0.67 0.77 0.38 0.97 0.29 ]
[0.05 0.33 1.00 0.91 0.37 0.28 0.01 0.36 0.69 0.75 0.05 0.49 0.18 0.28 0.38 0.07 0.86 0.02 0.24 0.13 0.08 0.60 0.81 0.07 0.67 0.72 0.64 0.54 0.71 0.70 0.67 0.74 ]
[0.51 0.95 0.91 1.00 0.69 0.95 0.51 0.45 0.24 0.48 0.64 0.92 0.69 0.92 0.65 0.39 0.44 0.54 0.28 0.42 0.02 0.19 0.74 0.95 0.86 1.00 0.84 0.36 0.01 0.30 0.06 0.74 ]
[0.89 0.68 0.37 0.69 1.00 0.17 0.67 0.43 0.18 0.23 0.23 0.17 0.77 0.08 0.48 0.08 0.05 0.86 0.96 0.96 0.63 0.94 0.95 0.28 0.94 0.37 0.46 0.14 0.05 0.84 0.17 0.90 ]
[0.75 0.60 0.28 0.95 0.17 1.00 0.83 0.61 0.26 0.97 0.67 0.50 0.36 0.33 0.32 0.32 0.96 0.81 0.24 0.50 0.53 0.19 0.64 0.22 0.07 0.80 0.28 0.22 0.90 0.47 0.30 0.87 ]
[0.20 0.80 0.01 0.51 0.67 0.83 1.00 0.22 0.86 0.55 0.30 0.58 0.84 0.54 0.19 0.16 0.16 0.09 0.07 0.21 0.99 0.81 0.08 0.17 0.43 0.05 0.28 0.08 0.36 0.43 0.96 0.48 ]
[0.69 0.11 0.36 0.45 0.43 0.61 0.22 1.00 0.87 0.95 0.64 0.22 1.00 0.84 0.87 0.72 0.97 0.74 0.30 0.74 0.26 0.09 0.29 0.62 0.17 0.44 0.89 0.70 0.06 0.59 0.90 0.24 ]
[0.85 1.00 0.69 0.24 0.18 0.26 0.86 0.87 1.00 0.39 0.57 0.53 0.16 0.83 0.55 0.43 0.29 0.88 0.61 0.19 0.18 0.82 0.76 0.42 0.63 0.81 0.45 0.69 0.03 0.65 0.61 0.87 ]
[0.30 0.01 0.75 0.48 0.23 0.97 0.55 0.95 0.39 1.00 0.42 0.48 0.95 0.17 0.43 0.51 0.83 0.93 0.96 0.95 0.43 0.59 0.50 0.70 0.65 0.59 0.11 0.30 0.63 0.10 0.27 0.84 ]
[0.53 0.80 0.05 0.64 0.23 0.67 0.30 0.64 0.57 0.42 1.00 0.55 0.90 0.51 0.74 0.24 0.99 0.13 0.41 0.32 0.18 0.72 0.08 0.13 0.08 0.97 0.95 0.74 0.98 0.17 0.96 0.02 ]
[0.13 0.67 0.49 0.92 0.17 0.50 0.58 0.22 0.53 0.48 0.55 1.00 0.92 0.97 0.06 0.20 0.47 0.66 0.01 0.19 0.52 0.99 0.44 0.35 0.30 0.37 0.37 0.68 0.05 0.03 0.19 0.97 ]
[0.30 0.45 0.18 0.69 0.77 0.36 0.84 1.00 0.16 0.95 0.90 0.92 1.00 0.29 0.90 0.25 0.61 0.39 0.58 0.84 0.90 0.49 0.78 0.27 0.86 0.01 0.67 0.10 0.87 0.62 0.82 0.09 ]
[0.67 0.86 0.28 0.92 0.08 0.33 0.54 0.84 0.83 0.17 0.51 0.97 0.29 1.00 0.46 0.43 0.61 0.31 0.71 0.05 0.59 0.55 0.06 0.76 0.54 0.34 0.09 0.31 0.60 0.33 0.71 0.03 ]
[0.50 0.80 0.38 0.65 0.48 0.32 0.19 0.87 0.55 0.43 0.74 0.06 0.90 0.46 1.00 0.92 0.99 0.93 0.68 0.94 0.43 0.22 0.48 0.11 0.12 0.83 0.40 0.68 0.48 0.01 0.50 0.92 ]
[0.81 0.25 0.07 0.39 0.08 0.32 0.16 0.72 0.43 0.51 0.24 0.20 0.25 0.43 0.92 1.00 0.36 0.22 0.66 0.04 0.66 0.91 0.35 0.31 0.75 0.81 0.47 0.02 0.98 0.42 0.15 0.91 ]
[0.11 0.00 0.86 0.44 0.05 0.96 0.16 0.97 0.29 0.83 0.99 0.47 0.61 0.61 0.99 0.36 1.00 0.20 1.00 0.78 0.80 0.58 0.95 0.06 0.35 0.04 0.26 0.85 0.66 0.62 0.62 0.35 ]
[0.87 0.51 0.02 0.54 0.86 0.81 0.09 0.74 0.88 0.93 0.13 0.66 0.39 0.31 0.93 0.22 0.20 1.00 0.59 0.67 0.18 0.15 0.16 0.93 0.08 0.13 0.09 0.07 0.13 0.65 0.42 0.57 ]
[0.93 0.72 0.24 0.28 0.96 0.24 0.07 0.30 0.61 0.96 0.41 0.01 0.58 0.71 0.68 0.66 1.00 0.59 1.00 0.77 0.84 0.89 0.23 0.50 0.53 0.37 0.72 0.37 0.08 0.47 0.29 0.40 ]
[0.76 0.51 0.13 0.42 0.96 0.50 0.21 0.74 0.19 0.95 0.32 0.19 0.84 0.05 0.94 0.04 0.78 0.67 0.77 1.00 0.83 0.69 0.42 0.65 0.79 0.24 0.23 0.01 0.80 0.46 0.44 0.55 ]
[0.40 0.35 0.08 0.02 0.63 0.53 0.99 0.26 0.18 0.43 0.18 0.52 0.90 0.59 0.43 0.66 0.80 0.18 0.84 0.83 1.00 0.52 0.90 0.54 0.23 0.57 0.56 0.76 0.67 0.68 0.30 0.78 ]
[0.48 0.75 0.60 0.19 0.94 0.19 0.81 0.09 0.82 0.59 0.72 0.99 0.49 0.55 0.22 0.91 0.58 0.15 0.89 0.69 0.52 1.00 0.62 0.19 0.98 0.48 0.26 0.82 0.99 0.39 0.04 0.69 ]
