D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 34;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 ];
m = [
[1.00 0.27 0.22 0.89 0.29 0.20 0.64 0.66 0.90 0.13 0.97 0.29 0.19 0.88 0.56 0.78 0.89 0.88 0.45 0.39 0.85 0.27 0.55 0.44 0.31 0.95 0.12 0.78 0.36 0.16 0.33 0.94 0.78 0.54 ]
[0.27 1.00 0.58 0.59 0.35 0.23 0.12 0.23 0.33 0.43 0.95 0.59 0.32 0.93 0.67 0.98 0.37 0.06 0.82 0.72 0.81 0.11 0.47 0.57 0.29 0.57 0.43 0.38 0.06 0.50 0.64 0.42 0.96 0.31 ]
[0.22 0.58 1.00 0.91 0.87 0.15 0.26 0.96 0.96 0.09 0.61 0.56 0.74 0.04 0.43 0.80 0.41 0.30 0.83 0.76 0.14 0.74 0.21 0.47 0.35 0.45 0.47 0.75 0.92 0.89 0.46 0.02 0.17 0.42 ]
[0.89 0.59 0.91 1.00 0.33 0.51 0.01 0.26 0.48 0.99 0.09 0.20 0.99 0.99 1.00 0.62 0.23 0.79 0.55 0.12 0.71 0.17 0.93 0.66 0.86 0.00 0.70 0.70 0.38 0.43 0.45 0.80 0.48 0.39 ]
[0.29 0.35 0.87 0.33 1.00 0.04 0.41 0.52 0.29 0.70 0.73 0.60 0.07 0.01 0.56 0.52 0.66 0.87 0.95 0.69 0.47 0.56 0.02 0.70 0.68 0.48 0.12 0.39 0.93 0.76 0.52 0.94 0.16 0.53 ]
[0.20 0.23 0.15 0.51 0.04 1.00 0.41 0.96 0.67 0.90 0.20 0.17 0.27 0.77 0.76 0.76 0.89 0.88 0.76 0.13 0.79 0.70 0.52 0.44 0.50 0.14 0.78 0.14 0.28 0.88 0.20 0.32 0.35 0.22 ]
[0.64 0.12 0.26 0.01 0.41 0.41 1.00 0.23 0.65 0.60 0.76 0.54 0.03 0.35 0.38 0.01 0.81 0.49 0.98 0.05 0.10 0.01 0.29 0.99 0.71 0.60 0.61 0.29 0.61 0.34 0.37 0.18 0.09 0.95 ]
[0.66 0.23 0.96 0.26 0.52 0.96 0.23 1.00 0.50 0.83 0.96 0.84 0.79 0.34 0.44 0.54 0.41 0.25 0.64 0.23 0.42 0.35 0.96 0.38 0.40 0.50 0.09 0.74 0.57 0.10 0.93 0.23 0.46 0.60 ]
[0.90 0.33 0.96 0.48 0.29 0.67 0.65 0.50 1.00 0.29 0.43 0.26 0.48 0.21 0.93 0.99 0.50 0.88 0.04 0.59 0.78 0.45 0.35 0.85 0.02 0.90 0.13 0.41 0.62 0.07 0.13 0.76 0.94 0.44 ]
[0.13 0.43 0.09 0.99 0.70 0.90 0.60 0.83 0.29 1.00 0.58 0.89 0.16 0.70 0.05 0.00 0.49 0.81 0.43 0.25 0.74 0.66 0.85 0.39 0.14 0.59 0.48 0.98 0.32 0.34 0.19 0.26 0.94 0.29 ]
