D = 4;
n = [ 3 3 3 3 ];
N = 38;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.92 0.93 0.84 0.86 0.24 0.23 0.88 0.02 0.67 0.15 0.32 0.03 0.16 0.14 0.37 0.46 0.85 0.06 0.98 0.14 0.11 0.03 0.52 0.26 0.81 0.95 0.74 0.20 0.05 0.69 0.54 0.72 0.52 0.93 0.07 0.78 0.70 ]
[0.92 1.00 0.07 0.99 0.04 0.92 0.36 0.80 0.12 0.66 0.06 0.43 0.56 0.01 0.32 0.88 0.33 0.52 0.64 0.62 0.44 0.64 0.56 0.95 0.20 0.05 0.95 0.85 0.66 0.31 0.41 0.45 0.60 0.44 0.03 0.61 1.00 0.05 ]
[0.93 0.07 1.00 0.03 0.04 0.10 0.64 0.67 0.21 0.34 0.92 0.89 0.05 0.53 0.63 0.68 0.69 0.03 0.28 0.81 0.89 0.74 0.77 0.23 0.83 0.40 0.49 0.32 0.99 0.96 0.46 0.53 0.24 0.77 0.35 0.70 0.82 0.67 ]
[0.84 0.99 0.03 1.00 0.13 0.95 0.55 0.09 0.37 0.31 0.86 0.25 0.63 0.24 0.72 0.46 0.91 0.65 0.93 1.00 0.73 0.28 0.12 0.05 0.30 0.32 0.08 0.57 0.27 0.34 0.14 0.57 0.51 0.47 0.89 0.14 0.15 0.76 ]
[0.86 0.04 0.04 0.13 1.00 0.16 0.48 0.38 0.69 0.54 0.76 0.59 0.16 0.75 0.88 0.37 0.53 0.18 0.54 0.74 0.28 0.68 0.99 0.33 0.70 0.01 0.51 0.01 0.32 0.65 0.14 0.39 0.55 0.10 0.54 0.11 0.64 0.81 ]
[0.24 0.92 0.10 0.95 0.16 1.00 0.23 0.20 0.32 0.70 0.46 0.60 0.21 0.65 0.51 0.41 0.69 0.15 0.52 0.96 0.31 0.65 0.96 0.82 0.59 0.40 0.95 0.78 0.15 0.43 0.31 0.40 0.91 0.61 0.66 0.04 0.04 0.66 ]
[0.23 0.36 0.64 0.55 0.48 0.23 1.00 0.90 0.95 0.65 0.29 0.82 0.58 0.56 0.65 0.67 0.74 0.78 0.66 0.96 0.67 0.93 0.01 0.92 0.46 0.32 0.43 0.21 0.64 0.12 0.85 0.68 0.34 0.37 0.34 0.30 0.31 0.07 ]
[0.88 0.80 0.67 0.09 0.38 0.20 0.90 1.00 0.74 0.51 0.53 0.66 0.25 0.37 0.47 0.56 0.32 0.40 0.05 0.20 0.99 0.00 0.41 0.08 0.59 0.89 0.09 0.45 0.22 0.31 0.95 0.00 0.55 0.79 0.33 0.29 0.48 0.29 ]
[0.02 0.12 0.21 0.37 0.69 0.32 0.95 0.74 1.00 0.42 0.15 0.45 0.16 0.08 0.57 0.75 0.70 0.19 0.55 0.18 0.33 0.92 0.57 0.39 0.98 0.49 0.28 0.15 0.17 0.48 0.85 0.66 0.78 0.21 0.14 0.95 0.26 0.38 ]
[0.67 0.66 0.34 0.31 0.54 0.70 0.65 0.51 0.42 1.00 0.68 0.40 0.39 0.72 0.41 0.43 0.95 1.00 0.80 0.41 0.37 0.11 0.21 0.00 0.78 0.08 0.52 0.52 0.74 0.02 0.31 0.05 0.07 0.40 0.68 0.82 0.39 0.59 ]
[0.15 0.06 0.92 0.86 0.76 0.46 0.29 0.53 0.15 0.68 1.00 0.39 0.79 0.40 0.48 0.83 0.15 0.47 0.85 0.81 0.29 0.09 0.50 0.82 0.94 0.07 0.30 0.84 0.56 0.29 0.82 0.47 0.66 0.75 0.81 0.87 0.05 0.91 ]
[0.32 0.43 0.89 0.25 0.59 0.60 0.82 0.66 0.45 0.40 0.39 1.00 0.75 0.60 0.86 0.39 0.65 0.90 1.00 0.99 0.33 0.16 0.84 0.93 0.34 0.73 0.64 0.61 0.14 0.93 0.15 0.90 0.17 0.82 0.16 0.00 0.17 0.92 ]
[0.03 0.56 0.05 0.63 0.16 0.21 0.58 0.25 0.16 0.39 0.79 0.75 1.00 0.67 0.54 0.94 0.31 0.20 0.23 0.88 0.72 0.66 0.71 0.86 0.55 0.59 0.95 0.54 0.85 0.12 0.90 0.13 0.25 0.72 0.52 0.51 0.48 0.92 ]
[0.16 0.01 0.53 0.24 0.75 0.65 0.56 0.37 0.08 0.72 0.40 0.60 0.67 1.00 0.28 0.62 0.66 0.48 0.19 0.23 0.64 0.01 0.43 0.18 0.78 0.42 0.07 0.40 0.64 0.27 0.88 0.94 0.91 0.95 0.24 0.75 0.31 0.55 ]
[0.14 0.32 0.63 0.72 0.88 0.51 0.65 0.47 0.57 0.41 0.48 0.86 0.54 0.28 1.00 0.91 0.57 0.15 0.65 0.34 0.58 0.95 0.91 0.96 0.20 0.05 0.44 0.26 0.95 0.83 0.27 0.13 0.88 0.99 0.56 0.87 0.35 0.51 ]
[0.37 0.88 0.68 0.46 0.37 0.41 0.67 0.56 0.75 0.43 0.83 0.39 0.94 0.62 0.91 1.00 0.54 0.16 0.33 0.67 0.87 0.82 0.01 0.74 0.71 0.21 0.75 1.00 0.88 0.05 0.95 0.53 0.28 0.20 0.03 0.67 0.04 0.47 ]
[0.46 0.33 0.69 0.91 0.53 0.69 0.74 0.32 0.70 0.95 0.15 0.65 0.31 0.66 0.57 0.54 1.00 0.59 0.51 0.19 0.39 0.12 0.07 0.86 0.77 0.03 0.72 0.44 0.08 0.91 0.99 0.86 0.20 0.64 0.60 0.34 0.57 0.37 ]
[0.85 0.52 0.03 0.65 0.18 0.15 0.78 0.40 0.19 1.00 0.47 0.90 0.20 0.48 0.15 0.16 0.59 1.00 0.98 0.73 0.00 0.22 0.67 0.91 0.17 0.07 0.85 0.72 0.59 0.79 0.06 0.22 0.67 0.56 0.00 0.56 0.26 0.51 ]
[0.06 0.64 0.28 0.93 0.54 0.52 0.66 0.05 0.55 0.80 0.85 1.00 0.23 0.19 0.65 0.33 0.51 0.98 1.00 0.94 0.91 0.61 0.97 0.25 0.35 0.22 0.72 0.05 0.77 0.40 0.23 0.42 0.40 0.75 0.88 0.21 0.01 0.24 ]
[0.98 0.62 0.81 1.00 0.74 0.96 0.96 0.20 0.18 0.41 0.81 0.99 0.88 0.23 0.34 0.67 0.19 0.73 0.94 1.00 0.58 0.09 0.83 0.08 0.35 0.46 0.19 0.02 0.84 0.50 0.38 0.81 0.81 0.42 0.54 0.54 0.01 0.20 ]
