D = 4;
n = [ 5 5 5 5 ];
N = 59;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.18 0.75 0.49 0.30 0.65 0.58 0.17 0.11 0.23 0.85 0.06 0.26 0.17 0.92 0.43 0.84 0.65 0.15 0.93 0.18 0.21 0.67 0.36 0.38 0.03 0.61 1.00 0.62 0.41 0.20 0.21 0.75 0.33 0.10 0.54 0.76 0.52 0.67 0.89 0.37 0.57 0.77 0.66 0.95 0.45 0.22 0.42 0.94 0.99 0.57 0.92 0.98 0.92 0.96 0.34 0.82 0.88 0.73 ]
[0.18 1.00 0.30 0.14 0.58 0.65 0.49 0.98 0.21 0.00 0.33 0.65 0.40 0.07 0.94 0.01 0.31 0.49 0.80 0.50 0.30 0.09 0.95 0.59 0.88 0.60 0.84 0.51 0.24 0.19 0.93 0.22 0.10 0.86 0.83 0.70 0.44 0.97 0.14 0.14 0.70 0.26 0.71 0.86 0.68 0.25 0.36 0.43 0.26 0.19 0.85 0.12 0.17 0.07 0.10 0.40 0.32 0.78 0.65 ]
[0.75 0.30 1.00 0.43 0.41 0.34 0.40 0.64 0.76 0.94 0.20 0.16 0.64 0.34 0.55 0.99 0.71 0.76 0.18 0.21 0.96 0.85 0.15 0.45 0.66 0.06 0.84 0.80 0.78 0.88 0.19 0.41 0.16 0.78 0.99 0.28 0.21 0.10 0.97 0.16 0.71 0.75 0.36 0.78 0.33 0.04 0.38 0.10 0.50 0.96 0.83 0.53 0.10 0.77 0.48 0.84 0.67 0.05 0.31 ]
[0.49 0.14 0.43 1.00 0.80 0.76 0.61 0.41 0.33 0.02 0.93 0.82 0.68 0.90 0.71 0.43 1.00 0.37 0.32 0.25 0.71 0.92 0.18 0.40 0.26 0.39 0.25 0.28 0.87 0.98 0.18 0.39 0.49 0.83 0.76 0.23 0.14 0.53 0.85 0.47 0.72 0.22 0.43 0.89 0.31 0.01 0.57 0.44 0.40 0.77 0.83 0.30 0.64 0.46 0.77 0.87 0.00 0.97 0.79 ]
[0.30 0.58 0.41 0.80 1.00 0.36 0.66 0.76 0.78 0.05 1.00 0.51 0.32 0.57 0.63 0.44 0.93 0.37 0.79 0.53 0.98 0.77 0.14 0.18 0.14 0.01 0.33 0.00 0.53 0.05 0.40 0.51 0.82 0.97 0.66 0.77 0.54 0.98 0.74 0.28 0.02 0.54 0.39 0.91 0.13 0.47 0.79 0.79 0.38 0.12 0.92 0.61 0.54 0.36 0.78 0.24 0.53 0.58 0.77 ]
[0.65 0.65 0.34 0.76 0.36 1.00 0.76 0.69 0.47 0.84 0.69 0.35 0.04 0.98 0.80 0.54 0.56 0.98 0.61 0.55 0.62 0.37 0.59 0.24 0.98 0.53 0.34 0.15 0.79 0.15 0.01 0.13 0.23 0.78 0.82 0.34 0.30 0.84 0.35 0.77 0.15 0.64 0.23 0.35 0.34 0.54 0.35 0.17 0.76 0.52 0.32 0.85 0.64 0.64 0.55 0.25 0.66 0.86 0.02 ]
[0.58 0.49 0.40 0.61 0.66 0.76 1.00 0.42 0.98 0.63 0.24 0.65 0.50 0.66 0.38 0.47 0.93 1.00 0.13 0.80 0.38 0.05 0.48 0.27 0.36 0.82 0.28 0.34 0.74 0.10 0.53 0.75 0.09 0.87 0.17 0.14 0.72 0.35 0.95 0.20 0.64 0.68 0.27 0.40 0.54 0.62 0.65 0.79 0.59 0.25 0.70 0.50 0.61 0.40 0.36 0.41 0.43 0.99 0.39 ]
[0.17 0.98 0.64 0.41 0.76 0.69 0.42 1.00 0.20 0.69 0.76 0.05 0.15 0.06 0.87 0.66 0.05 0.49 0.23 0.62 0.23 0.78 0.60 0.43 0.68 0.79 0.47 0.70 0.66 0.55 0.96 0.11 0.25 0.94 0.90 0.31 0.98 0.36 0.34 0.58 0.86 0.14 0.09 0.33 0.44 0.63 0.32 0.54 0.90 0.41 0.85 0.33 0.96 0.55 0.98 0.93 0.48 0.50 0.65 ]
[0.11 0.21 0.76 0.33 0.78 0.47 0.98 0.20 1.00 0.66 0.43 0.06 0.34 0.95 0.29 0.20 0.36 0.54 0.63 0.24 0.26 0.47 0.51 0.68 0.95 0.40 0.32 0.64 0.25 0.80 0.22 0.97 0.38 0.08 0.85 0.14 0.56 0.23 0.35 0.16 0.97 0.24 0.52 0.17 0.83 0.13 0.89 0.80 0.69 0.45 0.32 0.03 0.82 0.93 0.89 0.15 0.63 0.85 0.83 ]
[0.23 0.00 0.94 0.02 0.05 0.84 0.63 0.69 0.66 1.00 0.68 0.26 0.15 0.72 0.65 0.68 0.76 0.22 0.87 0.53 0.09 0.74 0.80 0.94 0.75 0.49 0.59 0.88 0.42 0.99 0.10 0.28 0.65 0.59 0.26 0.20 0.85 0.53 0.28 0.33 0.91 0.51 0.68 0.22 0.87 0.85 0.53 0.71 0.57 0.66 0.62 0.93 0.80 0.89 0.35 0.25 0.41 0.56 0.34 ]
