D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 64;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.51 0.35 0.95 0.03 0.90 0.54 0.01 0.41 0.30 0.44 0.59 0.23 0.97 0.83 0.09 0.53 0.69 0.11 0.67 0.99 0.15 0.07 0.72 0.18 0.05 0.96 0.65 0.22 0.13 0.68 0.92 0.55 0.85 0.88 0.29 0.59 0.13 0.81 0.39 0.76 0.50 0.09 0.02 0.33 0.34 0.37 0.09 0.76 0.60 0.44 0.89 0.31 0.10 0.69 0.26 0.70 0.91 0.55 0.76 0.32 0.52 0.23 0.18 ]
[0.51 1.00 0.53 0.36 0.77 0.21 0.39 0.13 0.72 0.03 0.52 0.74 0.25 0.54 0.10 0.70 0.43 0.56 0.92 0.73 0.21 0.16 0.60 0.48 0.74 0.90 0.29 0.28 0.56 0.43 0.20 0.31 0.14 0.31 0.31 0.61 0.89 0.03 0.70 0.79 0.91 0.40 0.77 0.37 0.59 0.49 0.44 0.20 0.04 0.08 0.32 0.49 0.73 0.62 0.46 0.75 0.45 0.63 0.88 0.08 0.39 0.10 0.37 0.23 ]
[0.35 0.53 1.00 0.08 0.46 0.83 0.77 0.59 0.01 0.64 0.20 0.43 0.69 0.32 0.22 0.50 0.60 0.45 0.54 0.70 0.86 0.11 0.91 0.10 0.70 0.65 0.72 0.52 0.95 0.09 0.22 0.44 0.14 0.45 0.99 0.44 0.75 0.57 0.84 0.85 0.51 0.84 0.78 0.31 0.64 0.80 0.79 0.21 0.90 0.81 0.79 0.00 0.71 0.63 0.39 0.52 0.22 0.85 0.95 0.97 0.47 0.53 0.63 0.76 ]
[0.95 0.36 0.08 1.00 0.71 0.60 0.87 0.67 0.44 0.42 0.53 0.93 0.18 0.99 0.20 0.89 0.66 0.72 0.94 0.48 0.00 0.29 0.32 0.93 0.35 0.73 0.50 0.60 0.20 0.97 0.40 0.08 0.13 0.81 0.73 0.79 0.38 0.47 0.72 0.29 0.63 0.34 0.06 0.93 0.15 0.70 0.58 0.54 0.56 0.45 0.40 0.79 0.64 0.22 0.54 1.00 0.99 0.61 0.24 0.68 0.93 0.12 0.45 0.22 ]
[0.03 0.77 0.46 0.71 1.00 0.43 0.31 0.46 0.99 0.52 0.30 1.00 0.89 0.74 0.77 0.09 0.60 0.67 0.79 0.30 0.63 0.34 0.83 0.20 0.85 0.15 0.04 0.03 0.85 0.02 0.63 0.56 0.17 0.39 0.41 0.80 0.85 0.33 0.44 0.30 0.60 0.63 0.62 0.41 0.56 0.52 0.61 0.25 0.56 0.25 0.40 0.55 0.10 0.44 0.09 0.82 0.78 0.12 0.76 0.69 0.28 0.30 0.08 0.13 ]
[0.90 0.21 0.83 0.60 0.43 1.00 0.52 0.67 0.30 0.65 0.43 0.11 0.57 0.29 0.43 0.81 0.30 0.63 0.14 0.73 0.91 0.99 0.13 0.57 0.82 0.71 0.22 0.47 0.17 0.68 0.43 0.22 0.83 0.01 0.62 0.06 0.03 0.49 0.09 0.04 0.27 0.20 0.64 0.45 0.57 0.21 0.10 0.75 0.87 0.23 0.85 0.97 0.37 0.43 0.01 0.91 0.75 0.49 0.87 0.77 0.97 0.35 0.23 0.11 ]
[0.54 0.39 0.77 0.87 0.31 0.52 1.00 0.01 0.34 0.42 0.34 0.11 0.66 0.48 0.43 0.09 0.68 0.28 0.74 0.29 0.01 0.56 0.40 0.51 0.78 0.18 0.68 0.87 0.49 0.06 0.23 0.96 0.88 0.65 0.19 0.31 0.81 0.13 0.95 0.54 0.63 0.60 0.03 0.91 0.65 0.26 0.05 0.84 0.49 0.10 0.78 0.37 0.89 0.76 0.50 0.88 0.50 0.28 0.73 0.36 0.17 0.19 0.19 0.56 ]
[0.01 0.13 0.59 0.67 0.46 0.67 0.01 1.00 0.74 0.45 0.07 0.06 0.02 0.19 0.75 0.79 0.35 0.58 0.48 0.13 0.34 0.40 0.64 0.67 0.17 0.01 0.09 0.54 0.30 0.41 0.55 0.82 0.97 0.73 0.99 0.51 0.06 0.77 0.34 0.68 0.18 0.05 0.64 0.96 0.96 0.78 0.75 0.86 0.34 0.52 0.11 0.39 0.38 0.71 0.11 0.61 0.05 0.66 0.13 0.50 0.99 0.03 0.75 0.70 ]
[0.41 0.72 0.01 0.44 0.99 0.30 0.34 0.74 1.00 0.25 0.65 0.09 0.32 0.24 0.64 0.84 0.68 0.22 0.66 0.52 0.21 0.11 0.90 0.52 0.54 0.13 0.16 0.00 0.20 0.92 0.82 0.60 0.95 0.77 0.70 0.78 0.57 0.36 0.16 0.97 0.88 0.74 0.99 0.89 0.69 0.15 0.01 0.76 0.35 0.44 0.29 0.17 0.68 0.10 0.42 0.40 0.36 0.37 0.09 0.84 0.91 0.99 0.59 0.42 ]
[0.30 0.03 0.64 0.42 0.52 0.65 0.42 0.45 0.25 1.00 0.02 0.24 0.70 0.02 0.81 0.45 0.94 0.48 0.83 0.58 0.53 0.56 0.69 0.14 0.64 0.50 0.12 0.31 0.53 0.55 0.11 0.76 0.93 0.48 0.09 0.90 0.19 0.72 0.10 0.98 0.88 0.80 0.35 0.12 0.05 0.23 0.01 0.62 0.10 0.42 0.49 0.30 0.59 0.55 0.34 0.41 0.21 0.00 0.45 0.86 0.46 0.85 0.55 0.78 ]
