D = 4;
n = [ 2 2 2 2 ];
N = 42;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.44 0.16 0.54 0.67 0.93 0.04 0.36 0.63 0.97 0.61 0.98 0.22 0.00 0.81 0.92 0.84 0.77 0.49 0.26 0.88 0.61 0.03 0.32 0.25 0.94 0.07 0.23 0.97 0.47 0.14 0.04 0.30 0.50 0.00 0.96 0.02 0.25 0.65 0.66 0.45 0.28 ]
[0.44 1.00 0.40 0.17 0.97 0.80 1.00 0.03 0.07 0.82 0.38 0.10 0.13 0.11 0.67 0.87 0.31 0.03 0.61 0.81 0.89 0.97 0.58 0.24 0.66 0.34 0.58 0.15 0.86 0.46 0.51 0.91 0.18 0.87 0.36 0.72 0.48 0.54 0.59 0.87 0.29 0.92 ]
[0.16 0.40 1.00 0.80 0.57 0.96 0.21 0.79 0.71 0.48 0.51 0.66 0.57 0.44 0.28 0.66 0.65 0.56 0.91 0.18 0.53 0.23 0.46 0.32 0.51 0.23 0.86 0.01 0.56 0.23 0.52 0.27 0.10 0.53 0.69 0.14 0.86 0.52 0.53 0.84 0.92 0.09 ]
[0.54 0.17 0.80 1.00 0.71 0.53 0.13 0.38 0.32 0.64 0.37 0.53 0.45 0.98 0.13 0.38 0.23 0.81 0.07 0.01 0.70 0.40 0.18 0.20 0.03 0.79 0.12 0.68 0.11 0.25 0.26 0.28 0.12 0.91 0.25 0.09 0.65 0.58 0.21 0.49 0.26 0.72 ]
[0.67 0.97 0.57 0.71 1.00 0.71 0.15 0.64 0.99 0.16 0.88 0.96 0.86 0.97 0.93 0.29 0.38 0.60 0.25 0.59 0.39 0.27 0.20 0.00 0.55 0.86 0.30 0.49 0.07 0.33 0.62 0.83 0.36 0.16 0.44 0.93 0.61 0.85 0.09 0.77 0.27 0.32 ]
[0.93 0.80 0.96 0.53 0.71 1.00 0.35 0.22 0.70 0.86 0.05 0.23 0.67 0.29 0.75 0.21 0.51 0.79 0.04 0.43 0.92 0.91 0.66 0.22 0.49 0.66 0.85 0.54 0.88 0.06 0.44 0.33 0.91 0.96 0.44 0.66 0.43 0.10 0.52 0.21 0.72 0.94 ]
[0.04 1.00 0.21 0.13 0.15 0.35 1.00 0.24 0.06 0.35 0.18 0.29 0.04 0.45 0.98 0.91 0.13 0.85 0.58 0.60 0.77 0.93 0.62 0.13 0.88 0.33 0.64 0.02 0.30 0.84 0.52 0.83 0.41 0.44 0.03 0.75 0.87 0.26 0.97 0.98 0.40 0.24 ]
[0.36 0.03 0.79 0.38 0.64 0.22 0.24 1.00 0.97 0.20 0.53 0.23 0.86 0.01 0.99 0.50 0.31 0.07 0.61 0.19 0.55 0.69 0.39 0.06 0.15 0.19 0.66 0.17 0.63 0.27 0.28 0.64 0.62 0.67 0.14 0.86 0.99 0.14 0.07 0.57 0.79 0.36 ]
[0.63 0.07 0.71 0.32 0.99 0.70 0.06 0.97 1.00 0.37 0.48 0.40 0.77 0.81 0.54 0.57 0.91 0.46 0.20 0.90 0.60 0.46 0.45 0.13 0.04 0.44 0.53 0.09 0.31 0.45 0.64 0.18 0.53 0.47 0.30 0.42 0.85 0.31 0.33 0.02 0.58 0.71 ]
[0.97 0.82 0.48 0.64 0.16 0.86 0.35 0.20 0.37 1.00 0.12 0.84 0.07 0.11 0.79 0.42 0.26 0.40 0.42 0.48 0.44 0.88 0.32 0.69 0.59 0.08 0.65 0.63 0.50 0.44 0.56 0.41 0.49 0.12 0.35 0.22 0.01 0.96 0.25 0.10 0.72 0.69 ]
