D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 37;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.52 0.44 0.79 0.11 0.80 0.19 0.18 0.93 0.19 0.88 0.77 0.88 0.36 0.36 0.93 0.39 0.38 0.53 0.92 0.06 0.71 0.90 0.43 0.70 0.94 0.61 0.36 0.64 0.54 0.64 0.10 0.03 0.11 0.13 0.89 0.57 ]
[0.52 1.00 0.54 0.69 0.57 0.18 0.61 0.63 0.57 0.95 0.14 0.53 0.98 0.68 0.99 0.94 0.61 0.99 0.36 0.11 0.99 0.62 0.65 0.78 0.77 0.29 0.54 0.56 0.50 0.87 0.13 0.59 0.58 0.92 0.84 0.06 0.67 ]
[0.44 0.54 1.00 0.34 0.16 0.90 0.55 0.68 0.71 0.74 0.70 0.68 0.51 0.26 0.35 0.23 0.51 0.26 0.55 0.19 0.06 0.47 0.97 0.93 0.23 0.92 0.90 0.52 0.19 0.06 0.41 0.99 0.11 0.49 0.79 0.50 0.36 ]
[0.79 0.69 0.34 1.00 0.83 0.36 0.89 0.56 0.01 0.78 0.48 0.83 0.33 0.26 0.45 0.57 0.73 0.78 0.18 0.17 0.32 0.39 0.73 0.48 0.18 0.56 0.97 0.44 0.70 0.37 0.44 0.19 0.98 0.21 0.45 0.16 0.64 ]
[0.11 0.57 0.16 0.83 1.00 0.54 0.98 0.98 0.32 0.67 0.68 0.81 0.44 0.47 0.71 0.32 0.06 0.92 0.19 0.40 0.22 0.41 0.55 0.81 0.05 0.45 0.13 1.00 0.84 0.59 0.47 0.25 0.52 0.97 0.88 0.43 0.79 ]
[0.80 0.18 0.90 0.36 0.54 1.00 0.52 0.97 0.23 0.27 0.20 0.64 0.61 0.18 0.69 0.27 0.17 0.48 0.28 0.70 0.40 0.27 0.71 0.11 0.60 0.26 0.90 0.73 0.85 0.08 0.37 0.74 0.66 0.15 0.65 0.45 0.63 ]
[0.19 0.61 0.55 0.89 0.98 0.52 1.00 0.21 0.76 0.28 0.20 0.41 0.16 0.46 0.22 0.35 0.95 0.64 0.88 0.64 0.75 0.03 0.13 0.89 0.51 0.46 0.29 0.19 0.55 0.73 0.92 0.75 0.49 0.62 0.25 0.12 0.81 ]
[0.18 0.63 0.68 0.56 0.98 0.97 0.21 1.00 0.77 0.29 0.74 0.43 1.00 0.85 0.12 0.06 0.63 0.63 0.73 0.67 0.91 0.33 0.29 0.57 0.60 0.46 0.91 0.99 0.84 0.84 0.40 0.08 0.73 0.31 0.56 0.24 0.69 ]
[0.93 0.57 0.71 0.01 0.32 0.23 0.76 0.77 1.00 0.11 0.77 0.15 0.10 0.16 0.87 0.09 0.31 0.97 0.46 0.64 0.99 0.79 0.62 0.90 0.84 0.25 0.19 0.44 0.68 0.57 0.98 0.53 0.91 0.89 0.17 0.88 0.70 ]
[0.19 0.95 0.74 0.78 0.67 0.27 0.28 0.29 0.11 1.00 0.69 0.81 0.52 0.64 0.29 0.97 0.52 0.44 0.86 0.26 0.86 0.74 0.87 0.56 0.12 0.36 0.66 0.14 0.70 0.92 0.36 0.44 0.54 0.47 0.52 0.46 0.00 ]
[0.88 0.14 0.70 0.48 0.68 0.20 0.20 0.74 0.77 0.69 1.00 0.74 0.95 0.54 0.39 0.91 0.52 0.06 0.11 0.38 0.87 0.91 0.18 0.79 0.76 0.57 0.91 0.99 0.58 0.31 0.61 0.96 0.97 0.64 0.93 0.83 0.42 ]
[0.77 0.53 0.68 0.83 0.81 0.64 0.41 0.43 0.15 0.81 0.74 1.00 0.33 0.61 0.94 0.36 0.36 0.93 0.31 0.15 0.55 0.95 0.04 0.21 0.38 0.44 0.79 0.87 0.85 0.78 0.60 0.25 0.39 0.81 0.22 0.88 0.98 ]
[0.88 0.98 0.51 0.33 0.44 0.61 0.16 1.00 0.10 0.52 0.95 0.33 1.00 0.97 0.84 0.25 0.10 0.96 0.16 0.55 0.13 0.17 0.68 0.76 0.89 0.26 0.09 0.70 0.03 0.97 0.39 0.85 0.72 0.11 0.52 0.22 0.95 ]
[0.36 0.68 0.26 0.26 0.47 0.18 0.46 0.85 0.16 0.64 0.54 0.61 0.97 1.00 0.67 0.27 0.78 0.72 0.41 0.04 0.65 0.56 0.01 0.70 0.25 0.04 0.71 0.87 0.02 0.95 0.22 0.12 0.82 0.00 0.59 0.11 0.85 ]
