D = 6;
n = [ 4 4 4 4 4 4 ];
N = 36;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 ];
m = [
[1.00 0.11 0.13 0.40 0.12 0.03 0.10 0.36 0.57 0.57 0.01 0.24 0.24 0.68 0.65 0.64 0.31 0.67 0.69 0.16 0.88 0.04 0.82 0.23 0.09 0.19 0.36 0.41 0.93 0.03 0.31 0.45 0.15 0.72 0.54 0.16 ]
[0.11 1.00 0.05 0.37 0.22 0.40 0.96 0.96 0.21 0.77 0.29 0.95 0.66 0.35 0.65 0.20 0.29 0.64 0.68 0.32 0.28 0.10 0.82 0.93 0.25 0.78 0.85 0.00 0.07 0.38 0.57 0.91 0.22 0.36 0.73 0.35 ]
[0.13 0.05 1.00 0.63 0.87 0.33 0.24 0.31 0.43 0.39 0.15 0.07 0.66 0.19 0.18 0.04 0.33 0.17 0.81 0.08 0.57 0.37 0.95 0.91 0.41 0.21 0.31 0.50 0.88 0.16 0.33 0.52 0.76 0.58 0.30 0.16 ]
[0.40 0.37 0.63 1.00 0.22 0.64 0.26 0.62 0.25 0.73 0.86 0.18 0.52 0.12 0.10 0.64 0.51 0.86 0.40 0.71 0.73 0.54 0.07 0.23 0.42 0.36 0.03 0.55 0.68 0.36 0.87 0.43 0.10 0.58 0.57 0.92 ]
[0.12 0.22 0.87 0.22 1.00 0.38 0.87 0.04 0.27 0.36 0.50 0.73 0.81 0.42 0.06 0.27 1.00 0.02 0.78 1.00 0.34 0.26 0.71 0.72 0.97 0.69 0.10 0.45 0.67 0.11 0.17 0.53 0.82 0.13 0.67 0.41 ]
[0.03 0.40 0.33 0.64 0.38 1.00 0.25 0.83 0.94 0.94 0.61 0.81 0.78 0.92 0.57 0.57 0.31 0.42 0.32 0.64 0.95 0.88 0.11 0.18 0.32 0.30 0.07 0.47 0.55 0.72 0.38 0.26 0.51 0.42 0.41 0.39 ]
[0.10 0.96 0.24 0.26 0.87 0.25 1.00 0.78 0.40 0.03 0.87 0.20 0.24 0.44 0.27 0.24 0.22 0.57 0.89 0.01 0.82 0.76 0.80 0.42 0.50 0.38 0.04 0.70 0.78 0.10 0.08 0.79 0.20 0.61 0.44 0.89 ]
[0.36 0.96 0.31 0.62 0.04 0.83 0.78 1.00 0.82 0.72 0.17 0.37 0.14 0.98 0.87 0.10 0.31 0.78 0.89 0.61 0.80 0.02 0.08 0.50 0.20 0.64 0.59 0.01 0.74 0.11 0.35 0.19 0.54 0.96 0.39 0.60 ]
[0.57 0.21 0.43 0.25 0.27 0.94 0.40 0.82 1.00 0.38 0.81 0.07 0.48 0.89 0.85 0.35 0.27 0.55 0.25 0.72 0.07 0.56 0.90 0.34 0.44 0.46 0.43 0.41 0.78 0.86 0.24 0.84 0.52 0.48 0.74 0.05 ]
[0.57 0.77 0.39 0.73 0.36 0.94 0.03 0.72 0.38 1.00 0.86 0.51 0.67 0.58 0.74 0.51 0.41 0.99 0.44 0.76 0.91 0.74 0.83 0.33 0.26 0.61 0.45 0.20 0.70 0.25 0.47 0.45 0.95 0.31 0.34 0.92 ]
[0.01 0.29 0.15 0.86 0.50 0.61 0.87 0.17 0.81 0.86 1.00 0.68 0.69 0.53 0.79 0.54 0.43 0.15 0.49 0.80 0.51 0.59 0.71 0.42 0.17 0.10 0.34 0.49 0.96 0.10 0.54 0.85 0.54 0.75 0.91 0.67 ]
[0.24 0.95 0.07 0.18 0.73 0.81 0.20 0.37 0.07 0.51 0.68 1.00 0.44 0.17 0.72 0.15 0.17 0.31 0.90 0.54 0.61 0.54 0.73 0.60 0.31 0.17 0.61 0.79 0.25 0.52 0.20 0.53 0.42 0.08 0.17 0.02 ]
[0.24 0.66 0.66 0.52 0.81 0.78 0.24 0.14 0.48 0.67 0.69 0.44 1.00 0.12 0.29 0.81 0.20 0.34 0.40 0.71 0.27 0.64 0.63 0.78 0.08 0.44 0.22 0.12 0.68 0.29 0.00 0.73 0.69 0.64 0.24 0.70 ]
[0.68 0.35 0.19 0.12 0.42 0.92 0.44 0.98 0.89 0.58 0.53 0.17 0.12 1.00 0.76 0.88 0.48 0.12 0.61 0.48 0.37 0.17 0.05 0.83 0.23 0.68 0.32 0.48 0.07 0.89 0.60 0.40 0.23 0.06 0.10 0.79 ]
[0.65 0.65 0.18 0.10 0.06 0.57 0.27 0.87 0.85 0.74 0.79 0.72 0.29 0.76 1.00 0.40 0.29 0.10 0.99 0.27 0.11 0.16 0.84 0.53 0.28 0.22 0.88 0.02 0.72 0.65 0.94 0.08 0.36 0.58 0.44 0.30 ]
[0.64 0.20 0.04 0.64 0.27 0.57 0.24 0.10 0.35 0.51 0.54 0.15 0.81 0.88 0.40 1.00 0.95 0.27 0.29 0.31 0.73 0.83 0.74 0.72 0.50 0.13 0.05 0.67 0.52 0.89 0.20 0.00 0.73 0.89 0.99 0.11 ]
[0.31 0.29 0.33 0.51 1.00 0.31 0.22 0.31 0.27 0.41 0.43 0.17 0.20 0.48 0.29 0.95 1.00 0.70 0.70 0.62 0.87 0.28 0.80 0.30 0.28 0.90 0.27 0.34 0.19 0.96 0.99 0.48 0.28 0.32 0.98 0.38 ]
[0.67 0.64 0.17 0.86 0.02 0.42 0.57 0.78 0.55 0.99 0.15 0.31 0.34 0.12 0.10 0.27 0.70 1.00 0.38 0.90 0.80 0.73 0.91 0.77 0.80 0.02 0.30 0.61 0.53 0.01 0.25 0.28 0.16 0.79 0.11 0.68 ]
[0.69 0.68 0.81 0.40 0.78 0.32 0.89 0.89 0.25 0.44 0.49 0.90 0.40 0.61 0.99 0.29 0.70 0.38 1.00 0.27 0.32 0.39 0.32 0.28 0.61 0.43 0.69 0.65 0.01 0.49 0.30 0.86 0.01 0.30 0.86 0.32 ]
[0.16 0.32 0.08 0.71 1.00 0.64 0.01 0.61 0.72 0.76 0.80 0.54 0.71 0.48 0.27 0.31 0.62 0.90 0.27 1.00 0.93 0.13 0.86 0.01 0.38 0.52 1.00 0.11 0.81 0.14 0.31 0.05 0.29 0.54 0.82 0.23 ]
[0.88 0.28 0.57 0.73 0.34 0.95 0.82 0.80 0.07 0.91 0.51 0.61 0.27 0.37 0.11 0.73 0.87 0.80 0.32 0.93 1.00 0.20 0.47 0.04 0.86 0.23 0.68 0.96 0.44 0.42 0.13 0.09 0.77 0.28 0.56 0.72 ]
[0.04 0.10 0.37 0.54 0.26 0.88 0.76 0.02 0.56 0.74 0.59 0.54 0.64 0.17 0.16 0.83 0.28 0.73 0.39 0.13 0.20 1.00 0.17 0.46 0.72 0.10 0.63 0.88 0.76 0.97 0.01 0.06 0.04 0.10 0.57 0.03 ]
[0.82 0.82 0.95 0.07 0.71 0.11 0.80 0.08 0.90 0.83 0.71 0.73 0.63 0.05 0.84 0.74 0.80 0.91 0.32 0.86 0.47 0.17 1.00 0.33 0.42 0.37 0.56 0.62 0.96 0.62 0.80 0.92 0.12 0.23 0.31 0.38 ]
[0.23 0.93 0.91 0.23 0.72 0.18 0.42 0.50 0.34 0.33 0.42 0.60 0.78 0.83 0.53 0.72 0.30 0.77 0.28 0.01 0.04 0.46 0.33 1.00 0.43 0.85 0.21 0.54 0.96 0.33 0.36 0.25 0.66 0.38 0.34 0.46 ]
[0.09 0.25 0.41 0.42 0.97 0.32 0.50 0.20 0.44 0.26 0.17 0.31 0.08 0.23 0.28 0.50 0.28 0.80 0.61 0.38 0.86 0.72 0.42 0.43 1.00 0.44 0.72 0.66 0.12 0.25 0.72 0.15 0.35 0.04 0.94 0.28 ]
[0.19 0.78 0.21 0.36 0.69 0.30 0.38 0.64 0.46 0.61 0.10 0.17 0.44 0.68 0.22 0.13 0.90 0.02 0.43 0.52 0.23 0.10 0.37 0.85 0.44 1.00 0.25 0.07 0.22 0.80 0.63 0.12 0.27 0.79 0.39 0.93 ]
[0.36 0.85 0.31 0.03 0.10 0.07 0.04 0.59 0.43 0.45 0.34 0.61 0.22 0.32 0.88 0.05 0.27 0.30 0.69 1.00 0.68 0.63 0.56 0.21 0.72 0.25 1.00 0.43 0.56 0.77 0.49 0.41 0.14 0.90 0.22 0.09 ]
[0.41 0.00 0.50 0.55 0.45 0.47 0.70 0.01 0.41 0.20 0.49 0.79 0.12 0.48 0.02 0.67 0.34 0.61 0.65 0.11 0.96 0.88 0.62 0.54 0.66 0.07 0.43 1.00 0.55 0.85 0.24 0.12 0.76 0.10 0.57 0.19 ]
[0.93 0.07 0.88 0.68 0.67 0.55 0.78 0.74 0.78 0.70 0.96 0.25 0.68 0.07 0.72 0.52 0.19 0.53 0.01 0.81 0.44 0.76 0.96 0.96 0.12 0.22 0.56 0.55 1.00 0.24 0.11 0.52 0.99 0.09 0.20 0.38 ]
[0.03 0.38 0.16 0.36 0.11 0.72 0.10 0.11 0.86 0.25 0.10 0.52 0.29 0.89 0.65 0.89 0.96 0.01 0.49 0.14 0.42 0.97 0.62 0.33 0.25 0.80 0.77 0.85 0.24 1.00 0.38 0.78 0.94 0.49 0.69 0.71 ]
[0.31 0.57 0.33 0.87 0.17 0.38 0.08 0.35 0.24 0.47 0.54 0.20 0.00 0.60 0.94 0.20 0.99 0.25 0.30 0.31 0.13 0.01 0.80 0.36 0.72 0.63 0.49 0.24 0.11 0.38 1.00 0.92 0.38 0.48 0.88 0.51 ]
[0.45 0.91 0.52 0.43 0.53 0.26 0.79 0.19 0.84 0.45 0.85 0.53 0.73 0.40 0.08 0.00 0.48 0.28 0.86 0.05 0.09 0.06 0.92 0.25 0.15 0.12 0.41 0.12 0.52 0.78 0.92 1.00 0.18 0.48 0.27 0.90 ]
[0.15 0.22 0.76 0.10 0.82 0.51 0.20 0.54 0.52 0.95 0.54 0.42 0.69 0.23 0.36 0.73 0.28 0.16 0.01 0.29 0.77 0.04 0.12 0.66 0.35 0.27 0.14 0.76 0.99 0.94 0.38 0.18 1.00 0.85 0.58 0.27 ]
[0.72 0.36 0.58 0.58 0.13 0.42 0.61 0.96 0.48 0.31 0.75 0.08 0.64 0.06 0.58 0.89 0.32 0.79 0.30 0.54 0.28 0.10 0.23 0.38 0.04 0.79 0.90 0.10 0.09 0.49 0.48 0.48 0.85 1.00 0.99 0.33 ]
[0.54 0.73 0.30 0.57 0.67 0.41 0.44 0.39 0.74 0.34 0.91 0.17 0.24 0.10 0.44 0.99 0.98 0.11 0.86 0.82 0.56 0.57 0.31 0.34 0.94 0.39 0.22 0.57 0.20 0.69 0.88 0.27 0.58 0.99 1.00 0.81 ]
[0.16 0.35 0.16 0.92 0.41 0.39 0.89 0.60 0.05 0.92 0.67 0.02 0.70 0.79 0.30 0.11 0.38 0.68 0.32 0.23 0.72 0.03 0.38 0.46 0.28 0.93 0.09 0.19 0.38 0.71 0.51 0.90 0.27 0.33 0.81 1.00 ]
];
