D = 4;
n = [ 3 3 3 3 ];
N = 47;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.03 0.27 0.53 0.33 0.67 0.51 0.91 0.33 0.96 0.15 0.59 0.79 0.29 0.60 0.26 0.55 0.64 0.03 0.24 0.59 0.36 0.86 0.04 0.06 0.62 0.48 0.60 0.76 0.57 0.00 1.00 0.42 0.06 0.11 0.50 0.41 0.41 0.68 0.79 0.17 0.46 0.48 0.12 0.23 0.20 0.56 ]
[0.03 1.00 0.59 0.07 0.58 0.61 0.30 0.29 0.20 0.36 0.77 0.85 0.53 0.87 0.62 0.87 0.34 0.71 0.27 0.23 0.02 0.42 0.26 0.60 0.09 0.21 0.54 0.35 0.14 0.27 0.93 0.37 0.87 0.12 0.54 0.29 0.70 0.24 0.15 0.36 0.96 0.35 0.27 0.21 0.07 0.12 0.42 ]
[0.27 0.59 1.00 0.02 0.28 0.89 0.10 0.53 0.47 0.72 0.26 0.66 0.20 0.55 0.48 0.63 0.97 0.25 0.37 0.63 0.51 0.38 0.02 0.85 0.03 0.63 0.98 0.78 0.29 0.89 0.05 0.63 0.55 0.65 0.18 0.48 0.17 0.48 0.74 0.39 0.61 0.08 0.76 0.71 0.17 0.22 0.09 ]
[0.53 0.07 0.02 1.00 0.90 0.98 0.10 0.50 0.49 0.34 0.58 0.51 0.56 0.52 0.19 0.85 1.00 0.08 0.87 0.83 0.73 0.16 0.06 0.10 0.72 0.60 0.55 0.97 0.57 0.66 0.59 0.88 0.07 0.99 0.01 0.86 0.46 0.73 0.96 0.13 0.91 0.56 0.27 0.50 0.74 0.77 0.63 ]
[0.33 0.58 0.28 0.90 1.00 0.24 0.37 0.65 0.98 0.17 0.12 0.74 0.84 0.27 0.70 0.06 0.58 0.97 0.94 0.20 0.51 0.65 0.39 0.59 0.18 0.48 0.44 0.62 0.51 0.93 0.74 0.42 0.07 0.56 0.56 0.11 0.48 0.21 0.42 0.83 0.12 0.30 0.34 0.40 0.12 0.66 0.43 ]
[0.67 0.61 0.89 0.98 0.24 1.00 0.31 0.30 0.15 0.40 0.91 0.43 0.72 0.14 0.55 0.84 0.92 0.61 0.59 0.08 0.55 0.43 0.19 0.31 0.66 0.01 0.82 0.14 0.84 0.26 0.66 0.61 0.14 0.05 0.22 0.54 0.45 0.11 0.64 0.21 0.08 0.63 0.12 0.03 0.63 0.49 0.45 ]
[0.51 0.30 0.10 0.10 0.37 0.31 1.00 0.51 0.18 0.73 0.65 0.47 0.21 0.20 0.19 0.81 0.67 0.79 0.76 0.34 0.69 0.81 0.86 0.08 0.51 0.34 0.53 0.50 0.24 0.50 0.16 0.75 0.88 0.18 0.57 0.92 0.00 0.50 0.97 0.54 0.29 0.75 0.84 0.08 0.62 0.05 0.71 ]
[0.91 0.29 0.53 0.50 0.65 0.30 0.51 1.00 0.68 0.14 0.60 0.36 0.58 0.20 0.95 0.44 0.16 0.48 0.55 0.55 0.88 0.60 0.93 0.53 0.10 0.77 0.10 0.22 0.25 0.21 0.50 0.04 0.29 0.65 0.88 0.76 0.49 0.81 0.14 0.07 0.12 0.59 0.36 0.24 0.69 0.88 0.88 ]
[0.33 0.20 0.47 0.49 0.98 0.15 0.18 0.68 1.00 0.21 0.88 0.90 0.92 0.39 0.14 0.65 0.77 0.03 0.60 0.25 0.52 0.28 0.02 0.21 0.93 0.90 0.03 0.37 0.57 0.93 0.84 0.97 0.76 0.99 0.85 0.26 0.64 0.23 0.01 0.69 0.30 0.84 0.03 0.47 0.14 0.08 0.32 ]
[0.96 0.36 0.72 0.34 0.17 0.40 0.73 0.14 0.21 1.00 0.08 0.46 0.95 0.76 0.37 0.85 0.52 0.71 0.70 0.11 0.04 0.92 0.31 0.52 0.69 0.44 0.89 1.00 0.08 0.65 0.23 0.10 0.44 0.40 0.25 0.81 0.10 0.29 0.75 0.31 0.50 0.18 0.91 0.34 0.09 0.38 0.36 ]
[0.15 0.77 0.26 0.58 0.12 0.91 0.65 0.60 0.88 0.08 1.00 0.60 0.23 0.72 0.75 0.77 0.89 0.12 0.87 0.04 0.20 0.24 0.92 0.59 0.37 0.45 0.13 0.41 0.39 0.52 0.64 0.75 0.25 0.10 0.03 0.07 0.30 0.40 0.35 0.71 0.27 0.56 0.90 0.04 0.39 0.91 0.75 ]
[0.59 0.85 0.66 0.51 0.74 0.43 0.47 0.36 0.90 0.46 0.60 1.00 0.07 0.03 0.78 0.71 0.18 0.99 0.38 0.99 0.59 0.56 0.81 0.10 0.42 0.23 0.42 0.81 0.50 0.86 0.72 0.00 0.49 0.25 0.88 0.87 0.37 0.41 0.95 0.29 0.14 0.55 0.80 0.68 0.29 0.85 0.41 ]
[0.79 0.53 0.20 0.56 0.84 0.72 0.21 0.58 0.92 0.95 0.23 0.07 1.00 0.48 0.31 0.40 0.94 0.40 0.18 0.26 0.19 0.40 0.15 0.00 0.23 0.39 0.80 0.47 0.60 0.00 0.83 0.45 0.24 0.75 0.20 0.93 0.75 0.81 0.62 0.66 0.52 0.10 0.91 0.24 0.17 0.59 0.75 ]
[0.29 0.87 0.55 0.52 0.27 0.14 0.20 0.20 0.39 0.76 0.72 0.03 0.48 1.00 0.81 0.88 0.41 0.38 0.42 0.29 0.61 0.45 0.24 0.02 0.89 0.93 0.86 0.08 0.89 0.14 0.83 0.02 0.16 0.12 0.89 0.47 0.88 0.95 0.66 0.59 0.03 0.84 0.13 0.57 0.35 0.01 0.73 ]
[0.60 0.62 0.48 0.19 0.70 0.55 0.19 0.95 0.14 0.37 0.75 0.78 0.31 0.81 1.00 0.92 0.84 0.67 0.50 0.77 0.67 0.54 0.13 0.80 0.71 0.81 0.49 0.82 0.23 0.49 0.15 0.93 0.01 0.76 0.62 0.08 0.89 0.30 0.73 0.70 0.49 0.08 0.53 0.40 0.15 0.51 0.41 ]
[0.26 0.87 0.63 0.85 0.06 0.84 0.81 0.44 0.65 0.85 0.77 0.71 0.40 0.88 0.92 1.00 0.02 0.63 0.80 0.24 0.45 0.80 0.57 0.42 0.38 0.10 0.90 0.44 0.27 0.17 0.50 0.26 0.48 0.29 0.03 0.01 0.18 0.47 0.13 0.10 0.85 0.55 0.04 0.12 0.59 0.64 0.80 ]
[0.55 0.34 0.97 1.00 0.58 0.92 0.67 0.16 0.77 0.52 0.89 0.18 0.94 0.41 0.84 0.02 1.00 0.19 0.56 0.24 0.97 0.59 0.84 0.50 0.56 0.01 0.17 0.56 0.09 0.98 0.74 0.10 0.14 0.56 0.83 0.76 0.22 0.34 0.80 0.05 0.92 0.43 0.12 0.21 0.53 0.45 0.50 ]
[0.64 0.71 0.25 0.08 0.97 0.61 0.79 0.48 0.03 0.71 0.12 0.99 0.40 0.38 0.67 0.63 0.19 1.00 0.41 0.01 0.70 0.04 0.68 0.47 0.37 0.09 0.22 0.83 0.09 0.29 0.71 0.06 0.88 0.46 0.31 0.06 0.91 0.87 0.97 0.24 0.55 0.29 0.94 0.73 0.86 0.60 0.34 ]
[0.03 0.27 0.37 0.87 0.94 0.59 0.76 0.55 0.60 0.70 0.87 0.38 0.18 0.42 0.50 0.80 0.56 0.41 1.00 0.59 0.72 0.33 0.95 0.05 0.23 0.02 0.65 0.90 0.10 0.27 0.03 0.32 0.41 0.19 0.88 0.74 0.44 0.77 0.09 0.25 0.68 0.18 0.84 0.51 0.82 0.71 0.99 ]
[0.24 0.23 0.63 0.83 0.20 0.08 0.34 0.55 0.25 0.11 0.04 0.99 0.26 0.29 0.77 0.24 0.24 0.01 0.59 1.00 0.19 0.87 0.69 0.76 0.62 0.71 0.69 0.85 0.25 0.87 0.47 0.76 0.81 0.06 0.77 0.38 0.07 0.69 0.89 0.39 0.92 0.42 0.13 0.29 0.18 0.71 0.16 ]
