D = 2;
n = [ 1 1 ];
N = 47;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.73 0.62 0.30 0.31 0.59 0.21 0.67 0.40 0.43 0.79 0.30 0.48 0.47 0.56 0.91 0.87 0.91 0.81 0.85 0.38 0.82 0.04 0.25 0.59 0.91 0.03 0.32 0.28 0.99 0.50 0.36 0.49 0.60 0.38 0.90 0.64 0.93 0.58 0.13 0.00 0.90 0.13 0.58 0.54 0.78 0.87 ]
[0.73 1.00 0.33 0.58 0.25 0.76 0.08 0.23 0.41 0.52 0.94 0.82 0.51 0.82 0.84 0.04 0.21 0.94 0.75 0.29 0.37 0.77 0.44 0.07 0.70 0.31 0.83 0.71 0.29 0.58 0.71 0.41 0.29 0.32 0.92 0.51 0.19 0.65 0.85 0.72 0.47 0.04 0.67 0.50 0.19 0.23 0.11 ]
[0.62 0.33 1.00 0.74 0.40 0.30 0.31 0.62 0.43 0.05 0.03 0.88 0.98 0.75 0.47 0.01 0.87 0.59 0.79 0.59 0.04 0.76 0.91 0.47 0.71 0.89 0.70 0.99 0.92 0.28 0.30 0.72 0.46 0.94 0.45 0.42 0.37 0.41 0.33 0.76 0.01 0.39 0.18 0.11 0.37 0.30 0.51 ]
[0.30 0.58 0.74 1.00 0.18 0.46 0.70 0.00 0.25 0.49 0.23 0.24 0.23 0.87 0.09 0.20 0.55 0.57 0.38 0.31 0.57 0.72 0.52 0.44 0.25 0.70 0.48 0.09 0.10 0.34 0.24 0.52 0.82 0.37 0.53 0.44 0.12 0.95 0.79 0.13 0.23 0.16 0.54 0.16 0.10 0.30 0.24 ]
[0.31 0.25 0.40 0.18 1.00 0.16 0.91 0.44 0.23 0.74 0.29 0.52 0.02 0.14 0.70 0.57 0.02 0.50 0.64 0.67 0.31 0.11 0.66 0.88 0.83 0.74 1.00 0.84 0.28 0.13 0.11 0.18 0.39 0.42 0.95 0.54 0.03 0.23 0.09 0.27 0.28 0.36 0.29 0.48 0.35 0.80 0.45 ]
[0.59 0.76 0.30 0.46 0.16 1.00 0.82 0.65 0.65 0.40 0.42 0.87 0.29 0.26 0.94 0.08 0.26 0.66 0.05 0.92 0.74 0.67 0.22 0.07 0.26 0.47 0.66 0.68 0.87 0.41 0.12 0.71 0.62 0.15 0.62 0.08 0.92 0.90 0.56 0.55 0.89 0.95 0.20 0.63 0.66 0.25 0.66 ]
[0.21 0.08 0.31 0.70 0.91 0.82 1.00 0.35 0.61 0.36 0.89 0.39 0.76 0.42 0.34 0.07 0.49 0.42 0.13 0.25 0.99 0.81 0.74 0.90 0.69 0.91 0.22 0.83 0.77 0.00 0.21 0.45 0.84 0.24 0.97 0.52 0.37 0.99 0.20 0.55 0.43 0.21 0.16 0.58 0.36 0.02 0.40 ]
[0.67 0.23 0.62 0.00 0.44 0.65 0.35 1.00 1.00 0.96 0.34 0.55 0.46 0.51 0.51 0.27 0.24 0.37 0.76 0.23 0.49 0.75 0.85 0.73 0.21 0.03 0.57 0.72 0.63 0.65 0.36 0.95 0.49 0.71 0.49 0.57 0.39 0.93 0.86 0.94 0.45 0.70 0.43 0.66 0.86 0.59 0.91 ]
[0.40 0.41 0.43 0.25 0.23 0.65 0.61 1.00 1.00 0.17 0.42 0.84 0.39 0.49 0.60 0.28 0.36 0.66 0.69 0.30 0.02 0.60 0.45 0.49 0.35 0.04 0.58 0.81 0.41 0.32 0.90 0.60 0.13 0.16 0.10 0.95 0.35 0.27 0.66 0.97 0.13 0.93 0.95 0.61 0.54 0.19 0.54 ]
[0.43 0.52 0.05 0.49 0.74 0.40 0.36 0.96 0.17 1.00 0.32 0.79 0.07 0.75 0.63 0.50 0.28 0.98 0.93 0.36 0.43 0.09 0.41 0.48 0.14 0.51 0.73 0.63 0.01 0.80 0.74 0.76 0.32 0.62 0.67 0.65 0.96 0.16 0.79 0.38 0.05 0.93 0.51 0.88 0.90 0.91 0.10 ]
[0.79 0.94 0.03 0.23 0.29 0.42 0.89 0.34 0.42 0.32 1.00 0.35 0.91 0.97 0.15 0.01 0.25 0.88 0.08 0.97 0.72 0.70 0.42 0.95 0.76 0.65 0.30 0.33 0.30 0.42 0.08 0.67 0.47 0.89 0.49 0.63 0.52 0.92 0.44 0.32 0.16 0.94 0.91 0.20 0.23 0.84 0.45 ]
[0.30 0.82 0.88 0.24 0.52 0.87 0.39 0.55 0.84 0.79 0.35 1.00 0.59 0.45 0.29 0.79 0.86 0.85 0.32 0.79 0.09 0.30 0.19 0.97 0.08 0.15 0.97 0.75 1.00 0.16 0.56 0.04 0.70 0.83 0.22 0.78 0.43 0.89 0.48 0.01 0.25 0.42 0.31 0.89 0.07 0.04 0.07 ]
[0.48 0.51 0.98 0.23 0.02 0.29 0.76 0.46 0.39 0.07 0.91 0.59 1.00 0.86 0.85 0.98 0.16 0.42 0.08 0.21 0.92 0.23 0.17 0.25 0.63 0.17 0.60 0.17 0.47 0.28 0.66 0.10 0.43 0.29 0.80 0.19 0.04 0.37 0.43 0.31 0.08 0.34 0.28 0.93 0.66 0.20 0.02 ]
[0.47 0.82 0.75 0.87 0.14 0.26 0.42 0.51 0.49 0.75 0.97 0.45 0.86 1.00 0.82 0.86 0.50 0.53 0.06 0.66 0.70 0.89 0.25 0.28 0.05 0.57 0.99 0.25 0.81 0.18 0.91 0.50 0.31 0.32 0.19 0.68 0.83 0.40 0.83 0.95 0.97 0.30 1.00 0.44 0.93 0.19 0.32 ]
[0.56 0.84 0.47 0.09 0.70 0.94 0.34 0.51 0.60 0.63 0.15 0.29 0.85 0.82 1.00 0.26 0.76 0.12 0.19 0.17 0.12 0.26 0.75 0.36 0.46 1.00 0.08 0.40 0.87 0.82 0.72 0.78 0.94 0.51 0.35 0.97 0.41 0.81 0.32 0.10 0.04 0.10 0.25 0.80 0.67 0.64 0.47 ]
[0.91 0.04 0.01 0.20 0.57 0.08 0.07 0.27 0.28 0.50 0.01 0.79 0.98 0.86 0.26 1.00 0.51 0.62 0.94 0.48 0.98 0.17 0.32 0.38 0.92 0.24 0.04 0.86 0.36 0.53 0.14 0.23 0.91 0.27 0.56 0.04 0.07 0.61 0.61 0.20 0.75 0.54 0.18 0.47 0.09 0.20 0.35 ]
[0.87 0.21 0.87 0.55 0.02 0.26 0.49 0.24 0.36 0.28 0.25 0.86 0.16 0.50 0.76 0.51 1.00 0.86 0.90 0.71 0.73 0.91 0.17 0.88 0.96 0.00 0.59 0.12 0.16 0.36 0.82 0.32 0.04 0.87 0.33 0.34 0.70 0.81 0.78 0.34 0.96 0.08 0.10 0.68 0.91 0.13 0.43 ]
[0.91 0.94 0.59 0.57 0.50 0.66 0.42 0.37 0.66 0.98 0.88 0.85 0.42 0.53 0.12 0.62 0.86 1.00 0.99 0.12 0.01 0.43 0.78 0.97 0.33 0.38 0.97 0.98 0.63 0.02 0.42 0.56 0.14 0.04 0.24 0.88 0.07 0.85 0.99 0.05 0.48 0.51 0.22 0.31 0.71 0.90 0.80 ]
[0.81 0.75 0.79 0.38 0.64 0.05 0.13 0.76 0.69 0.93 0.08 0.32 0.08 0.06 0.19 0.94 0.90 0.99 1.00 0.39 0.86 0.08 0.51 0.81 0.06 0.85 0.24 0.95 0.01 0.05 0.36 0.57 0.69 0.32 0.46 0.19 0.30 0.93 0.10 0.04 0.00 0.04 0.49 0.72 0.24 0.49 0.46 ]
[0.85 0.29 0.59 0.31 0.67 0.92 0.25 0.23 0.30 0.36 0.97 0.79 0.21 0.66 0.17 0.48 0.71 0.12 0.39 1.00 0.38 0.14 0.47 0.34 0.42 0.62 0.83 0.44 0.73 0.09 0.84 0.88 0.09 0.54 0.02 0.18 0.21 0.23 0.18 0.90 0.69 0.69 0.43 0.93 0.65 0.87 0.02 ]
[0.38 0.37 0.04 0.57 0.31 0.74 0.99 0.49 0.02 0.43 0.72 0.09 0.92 0.70 0.12 0.98 0.73 0.01 0.86 0.38 1.00 0.59 0.30 0.67 0.64 0.08 0.80 0.74 0.08 0.20 0.12 0.62 0.87 0.63 0.39 0.24 0.76 0.98 0.76 0.23 0.87 0.16 0.06 0.07 0.39 0.35 0.03 ]
[0.82 0.77 0.76 0.72 0.11 0.67 0.81 0.75 0.60 0.09 0.70 0.30 0.23 0.89 0.26 0.17 0.91 0.43 0.08 0.14 0.59 1.00 0.02 0.82 0.59 0.68 0.92 0.33 0.71 0.18 0.11 0.41 0.14 0.80 0.22 0.19 0.17 0.77 0.98 0.40 0.63 0.92 0.05 0.68 0.90 0.73 0.38 ]
[0.04 0.44 0.91 0.52 0.66 0.22 0.74 0.85 0.45 0.41 0.42 0.19 0.17 0.25 0.75 0.32 0.17 0.78 0.51 0.47 0.30 0.02 1.00 0.47 0.23 0.08 0.94 0.65 0.57 0.24 0.48 0.37 0.33 0.29 0.54 0.93 0.10 0.90 0.91 0.77 0.33 0.23 0.91 0.64 0.20 0.68 0.67 ]
