D = 6;
n = [ 3 3 3 3 3 3 ];
N = 37;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.58 0.47 0.63 0.48 0.71 0.78 0.70 0.43 0.14 0.71 0.58 0.24 0.39 0.04 0.32 0.21 0.94 0.62 0.53 0.72 0.61 0.16 0.75 0.29 0.26 0.03 0.94 0.82 0.24 0.29 0.85 0.74 0.27 1.00 0.76 0.11 ]
[0.58 1.00 0.49 0.03 0.66 0.50 0.11 0.30 0.55 0.61 0.27 0.35 0.95 0.22 0.56 0.45 0.83 0.78 0.64 0.57 0.83 0.91 0.74 0.22 0.89 0.11 0.89 0.21 0.36 0.27 0.13 0.84 0.25 1.00 0.80 0.10 0.34 ]
[0.47 0.49 1.00 0.13 0.77 0.76 0.51 0.68 0.84 0.13 0.70 0.76 0.11 0.19 0.55 0.71 0.08 0.72 0.65 0.09 0.42 0.34 0.43 0.26 0.75 0.43 0.33 0.53 0.97 0.02 0.99 0.86 0.80 0.51 0.12 0.39 0.74 ]
[0.63 0.03 0.13 1.00 0.55 0.82 0.52 0.39 0.22 0.94 0.47 0.56 0.69 0.61 0.56 0.31 0.13 0.28 0.48 0.23 0.01 0.13 0.55 0.30 0.61 0.88 0.53 0.80 0.09 0.90 0.82 0.61 0.24 0.26 0.02 0.95 0.45 ]
[0.48 0.66 0.77 0.55 1.00 0.15 0.08 0.91 0.30 0.54 0.26 0.58 0.13 0.12 0.84 0.94 0.61 0.32 0.14 0.08 0.92 0.28 0.00 0.68 0.02 0.36 0.57 0.83 0.19 0.90 0.21 0.97 0.03 0.59 0.92 0.15 0.95 ]
[0.71 0.50 0.76 0.82 0.15 1.00 0.26 0.03 0.32 0.03 0.43 0.35 0.56 0.94 0.07 0.27 0.04 0.59 0.12 0.59 0.38 0.39 0.78 0.71 0.85 0.94 0.27 0.41 0.27 0.13 0.47 0.37 0.32 0.94 0.09 0.02 0.89 ]
[0.78 0.11 0.51 0.52 0.08 0.26 1.00 0.64 0.41 0.46 0.78 0.24 0.19 0.29 0.89 0.33 0.11 0.19 0.92 0.05 0.74 0.34 0.93 0.63 0.24 0.59 0.53 0.87 0.77 0.48 0.53 0.89 0.63 0.20 0.18 0.62 0.19 ]
[0.70 0.30 0.68 0.39 0.91 0.03 0.64 1.00 0.57 0.54 0.21 0.12 0.79 0.12 0.60 0.29 0.79 0.59 0.89 0.31 0.67 0.94 0.95 0.97 0.84 0.26 0.83 0.40 0.84 0.65 0.82 0.30 0.79 0.58 0.15 0.89 0.32 ]
[0.43 0.55 0.84 0.22 0.30 0.32 0.41 0.57 1.00 0.33 0.78 0.76 0.46 0.79 0.15 0.01 0.53 0.28 0.99 0.92 0.84 0.63 0.97 0.25 0.44 0.38 0.45 0.65 0.09 0.89 0.63 0.59 0.32 0.77 0.46 0.17 0.70 ]
[0.14 0.61 0.13 0.94 0.54 0.03 0.46 0.54 0.33 1.00 0.71 0.71 0.57 0.17 0.83 0.23 0.32 0.54 0.89 0.88 0.17 0.72 0.31 0.10 0.73 0.21 0.26 0.79 0.45 0.93 0.37 0.52 0.21 0.73 0.87 0.17 0.95 ]
[0.71 0.27 0.70 0.47 0.26 0.43 0.78 0.21 0.78 0.71 1.00 0.07 0.34 0.20 0.61 0.51 0.15 0.75 0.76 0.23 0.01 0.95 0.82 0.22 0.12 0.43 0.56 0.26 0.34 0.81 0.34 0.99 0.85 0.93 0.09 0.04 0.54 ]
[0.58 0.35 0.76 0.56 0.58 0.35 0.24 0.12 0.76 0.71 0.07 1.00 0.31 0.90 0.06 0.54 0.70 0.04 0.14 0.69 0.90 0.68 0.93 0.70 0.74 0.34 0.66 0.96 0.27 0.48 0.23 0.42 0.59 0.35 0.08 0.79 0.70 ]
[0.24 0.95 0.11 0.69 0.13 0.56 0.19 0.79 0.46 0.57 0.34 0.31 1.00 0.39 0.88 0.04 0.75 0.59 0.29 0.17 0.84 0.18 0.98 0.99 0.96 0.80 0.39 0.49 0.94 0.23 0.15 0.99 0.01 0.10 0.74 0.35 0.15 ]
[0.39 0.22 0.19 0.61 0.12 0.94 0.29 0.12 0.79 0.17 0.20 0.90 0.39 1.00 0.57 0.49 0.55 0.21 0.69 0.51 0.46 0.46 0.45 0.60 0.19 0.42 0.91 0.17 0.44 0.40 0.60 0.48 0.03 0.69 0.76 0.60 0.90 ]
[0.04 0.56 0.55 0.56 0.84 0.07 0.89 0.60 0.15 0.83 0.61 0.06 0.88 0.57 1.00 0.53 0.30 0.86 0.09 0.00 0.27 0.15 0.89 0.52 0.38 0.35 0.97 0.76 0.64 0.24 0.02 0.39 0.58 0.09 0.73 0.21 0.33 ]
[0.32 0.45 0.71 0.31 0.94 0.27 0.33 0.29 0.01 0.23 0.51 0.54 0.04 0.49 0.53 1.00 0.41 0.13 0.42 0.18 0.18 0.42 0.59 0.61 0.44 0.94 0.10 0.71 0.82 0.13 0.33 0.68 0.01 1.00 0.53 0.01 0.85 ]
[0.21 0.83 0.08 0.13 0.61 0.04 0.11 0.79 0.53 0.32 0.15 0.70 0.75 0.55 0.30 0.41 1.00 0.92 0.68 0.23 0.83 0.54 0.25 0.65 0.87 0.39 0.39 0.96 0.67 0.09 0.23 0.43 0.86 0.44 0.09 0.55 0.89 ]
[0.94 0.78 0.72 0.28 0.32 0.59 0.19 0.59 0.28 0.54 0.75 0.04 0.59 0.21 0.86 0.13 0.92 1.00 0.01 0.09 0.60 0.43 0.07 0.20 0.43 0.01 0.75 0.44 0.66 0.44 0.38 0.50 0.81 0.99 0.22 0.18 0.71 ]
[0.62 0.64 0.65 0.48 0.14 0.12 0.92 0.89 0.99 0.89 0.76 0.14 0.29 0.69 0.09 0.42 0.68 0.01 1.00 0.39 0.88 0.39 0.87 0.78 0.61 0.22 0.53 0.35 0.46 0.25 0.97 0.11 0.44 0.93 0.12 0.26 0.91 ]
[0.53 0.57 0.09 0.23 0.08 0.59 0.05 0.31 0.92 0.88 0.23 0.69 0.17 0.51 0.00 0.18 0.23 0.09 0.39 1.00 0.66 0.31 0.58 0.30 0.18 0.83 0.25 0.79 0.59 0.05 0.09 0.11 0.29 0.12 0.11 0.09 0.49 ]
[0.72 0.83 0.42 0.01 0.92 0.38 0.74 0.67 0.84 0.17 0.01 0.90 0.84 0.46 0.27 0.18 0.83 0.60 0.88 0.66 1.00 0.29 0.53 0.46 0.20 0.64 0.10 0.22 0.31 0.99 0.95 0.93 0.07 0.76 0.22 0.76 0.42 ]
[0.61 0.91 0.34 0.13 0.28 0.39 0.34 0.94 0.63 0.72 0.95 0.68 0.18 0.46 0.15 0.42 0.54 0.43 0.39 0.31 0.29 1.00 0.01 0.30 0.17 0.57 0.87 0.32 0.47 0.03 0.20 0.97 0.82 0.25 0.65 0.40 0.01 ]
[0.16 0.74 0.43 0.55 0.00 0.78 0.93 0.95 0.97 0.31 0.82 0.93 0.98 0.45 0.89 0.59 0.25 0.07 0.87 0.58 0.53 0.01 1.00 0.94 0.53 0.16 0.29 0.70 0.50 0.17 0.10 0.41 0.12 0.35 0.77 0.12 0.88 ]
[0.75 0.22 0.26 0.30 0.68 0.71 0.63 0.97 0.25 0.10 0.22 0.70 0.99 0.60 0.52 0.61 0.65 0.20 0.78 0.30 0.46 0.30 0.94 1.00 0.95 0.21 0.46 0.92 0.70 0.29 0.81 0.91 0.65 0.29 0.27 0.88 0.09 ]
[0.29 0.89 0.75 0.61 0.02 0.85 0.24 0.84 0.44 0.73 0.12 0.74 0.96 0.19 0.38 0.44 0.87 0.43 0.61 0.18 0.20 0.17 0.53 0.95 1.00 0.71 0.99 0.85 0.71 0.34 0.72 0.24 0.63 0.80 0.89 0.43 0.77 ]
[0.26 0.11 0.43 0.88 0.36 0.94 0.59 0.26 0.38 0.21 0.43 0.34 0.80 0.42 0.35 0.94 0.39 0.01 0.22 0.83 0.64 0.57 0.16 0.21 0.71 1.00 0.05 0.73 0.51 0.40 0.99 0.16 0.84 0.57 0.32 0.03 0.39 ]
[0.03 0.89 0.33 0.53 0.57 0.27 0.53 0.83 0.45 0.26 0.56 0.66 0.39 0.91 0.97 0.10 0.39 0.75 0.53 0.25 0.10 0.87 0.29 0.46 0.99 0.05 1.00 0.17 0.60 0.05 0.64 0.43 0.73 0.98 0.93 0.89 0.95 ]
[0.94 0.21 0.53 0.80 0.83 0.41 0.87 0.40 0.65 0.79 0.26 0.96 0.49 0.17 0.76 0.71 0.96 0.44 0.35 0.79 0.22 0.32 0.70 0.92 0.85 0.73 0.17 1.00 0.20 0.25 0.94 0.89 0.23 0.32 0.55 0.06 0.43 ]
