D = 4;
n = [ 3 3 3 3 ];
N = 71;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.14 0.05 0.27 0.80 0.71 0.33 0.54 0.63 0.04 0.18 0.18 0.25 0.86 0.27 0.81 0.77 0.08 0.98 0.17 0.61 0.65 0.17 0.72 0.76 0.22 0.60 0.42 0.89 0.45 0.87 0.24 0.02 0.00 0.51 0.50 0.53 0.78 0.03 0.50 0.61 0.06 0.46 0.11 0.69 0.73 0.80 0.56 0.77 0.25 0.15 0.57 0.73 0.89 0.92 0.35 0.48 0.40 0.05 0.46 0.11 0.58 0.21 0.59 0.72 0.96 0.08 0.80 0.16 0.21 0.12 ]
[0.14 1.00 0.36 1.00 0.45 0.90 0.62 0.62 0.19 0.46 0.24 0.91 0.41 0.65 0.72 0.27 0.73 0.89 0.54 0.32 0.23 0.80 0.11 0.88 0.79 0.95 0.16 0.04 0.22 0.80 0.02 0.90 0.16 0.08 0.06 0.98 0.43 0.40 0.88 0.81 0.84 0.54 0.53 0.61 0.61 0.13 0.66 0.11 0.07 0.13 0.23 0.87 0.43 0.14 0.05 0.39 0.80 0.66 0.71 0.64 0.83 0.04 0.10 0.07 0.55 0.76 0.69 0.80 0.69 0.94 0.27 ]
[0.05 0.36 1.00 0.99 0.14 0.65 0.29 0.08 0.66 0.21 0.51 0.35 0.97 0.22 0.26 0.66 0.37 0.68 0.97 0.37 0.91 0.01 0.75 0.93 0.07 0.51 0.28 0.19 0.43 0.92 0.96 0.01 0.31 0.59 0.39 0.50 0.49 0.48 0.62 0.50 0.86 0.50 0.25 0.29 0.07 0.45 0.54 0.32 0.82 0.47 0.92 0.55 0.35 0.44 0.00 0.90 0.07 0.55 0.70 0.80 0.77 0.58 0.75 0.84 0.43 0.05 0.12 0.86 0.57 0.49 0.31 ]
[0.27 1.00 0.99 1.00 0.25 0.53 0.49 0.37 0.88 0.75 0.09 0.39 0.06 0.15 0.25 0.53 0.53 0.32 0.44 0.65 0.93 0.96 0.68 0.87 0.81 0.42 0.52 0.44 0.15 0.47 0.32 0.93 0.23 0.56 0.97 0.69 0.14 0.56 0.44 0.35 0.26 0.75 0.19 0.43 0.04 0.76 0.64 0.73 0.07 0.75 0.23 0.03 0.84 0.15 0.46 0.55 1.00 0.43 0.46 0.12 0.64 0.55 0.35 0.13 0.28 0.69 0.06 0.44 0.69 0.34 0.81 ]
[0.80 0.45 0.14 0.25 1.00 0.12 0.62 0.03 0.05 0.50 0.39 0.39 0.22 0.93 0.04 0.82 0.66 0.64 0.86 0.25 0.37 0.84 0.06 0.87 0.55 0.25 0.65 0.71 0.89 0.90 0.91 0.44 0.04 0.77 0.21 0.81 0.03 0.55 0.27 0.95 0.05 0.40 0.48 0.61 0.66 0.78 0.40 0.13 0.23 0.23 0.05 0.41 0.87 0.61 0.45 0.52 0.40 0.82 0.45 0.07 0.82 0.77 0.12 0.18 0.88 0.27 0.43 0.72 0.82 0.67 0.53 ]
[0.71 0.90 0.65 0.53 0.12 1.00 0.91 0.55 0.99 1.00 0.15 1.00 0.74 0.77 0.88 0.05 0.30 0.56 0.28 0.28 0.37 0.73 0.54 0.40 0.63 0.14 0.98 0.39 0.33 0.51 0.60 0.85 0.54 0.81 0.81 0.22 0.28 0.07 0.90 0.38 0.75 0.21 0.08 0.34 0.56 0.26 0.54 0.83 0.54 0.57 0.87 0.88 0.86 0.77 0.83 0.48 0.51 0.62 0.74 0.41 0.28 0.38 0.96 0.48 0.51 0.70 0.95 0.49 0.97 0.18 0.64 ]
[0.33 0.62 0.29 0.49 0.62 0.91 1.00 0.81 0.08 0.50 0.41 0.06 0.98 0.26 0.98 0.61 0.65 0.33 0.60 0.52 0.93 0.37 0.84 0.12 0.00 0.64 0.25 0.96 0.25 0.14 0.60 0.14 0.78 0.88 0.49 0.81 0.38 0.86 0.77 0.27 0.38 0.07 0.40 0.56 0.18 0.91 0.00 0.78 0.31 0.16 0.93 0.39 0.35 0.81 0.74 0.29 0.01 0.65 0.98 0.34 0.38 0.66 0.20 0.58 0.11 0.30 0.76 0.65 0.81 0.52 0.84 ]
[0.54 0.62 0.08 0.37 0.03 0.55 0.81 1.00 0.15 0.06 0.60 0.73 0.11 0.18 0.91 0.71 0.38 0.44 0.37 0.26 0.10 0.51 0.03 0.47 0.40 0.40 0.17 0.98 0.16 0.01 0.01 0.13 0.06 0.63 0.12 0.19 0.38 0.86 0.95 0.69 0.22 0.99 0.43 0.51 0.08 0.62 0.62 0.19 0.28 0.58 0.52 0.51 0.47 0.14 0.71 0.04 0.97 0.69 0.82 0.01 0.56 0.45 0.20 0.32 0.08 0.02 0.74 0.77 0.09 0.77 0.56 ]
[0.63 0.19 0.66 0.88 0.05 0.99 0.08 0.15 1.00 0.45 0.35 0.63 0.98 0.27 0.50 0.46 0.47 0.05 0.34 0.78 0.65 0.22 0.13 0.64 0.72 0.00 0.51 0.41 0.00 0.21 0.35 0.35 0.12 0.46 0.36 0.80 0.10 0.48 0.29 0.41 0.89 0.74 0.61 0.45 0.24 0.03 0.09 0.02 0.49 0.09 0.48 0.83 0.57 0.05 0.70 0.91 0.52 0.58 0.51 0.70 0.95 0.78 0.33 0.19 0.87 0.43 0.27 0.39 0.25 0.08 0.55 ]
[0.04 0.46 0.21 0.75 0.50 1.00 0.50 0.06 0.45 1.00 0.41 0.53 0.14 0.24 0.89 0.85 0.22 0.37 0.57 0.29 0.11 0.26 0.76 0.10 0.93 0.56 0.03 0.88 0.75 0.80 0.23 0.67 0.00 0.39 0.98 0.51 0.11 0.21 0.79 0.78 0.69 0.76 0.15 0.83 0.04 0.38 0.77 0.72 0.97 0.51 0.15 0.34 0.99 0.07 0.42 0.03 0.45 0.81 0.73 0.20 0.47 0.97 0.57 0.33 0.82 0.01 0.35 0.84 0.69 0.09 0.78 ]
[0.18 0.24 0.51 0.09 0.39 0.15 0.41 0.60 0.35 0.41 1.00 0.05 0.70 0.93 0.82 0.41 0.57 0.96 0.15 0.48 0.85 0.13 0.65 0.94 0.48 0.20 0.33 0.86 0.83 0.94 0.15 0.55 0.10 0.11 0.34 0.25 0.85 0.39 0.34 0.02 0.25 0.24 0.46 0.47 0.33 0.70 0.50 0.61 0.78 0.49 0.80 0.90 0.51 0.60 0.33 0.54 0.66 0.91 0.57 0.44 0.88 0.36 0.37 0.24 0.49 0.65 0.18 0.58 0.64 0.32 0.88 ]
[0.18 0.91 0.35 0.39 0.39 1.00 0.06 0.73 0.63 0.53 0.05 1.00 0.17 0.97 0.05 0.50 0.53 0.42 0.93 0.18 0.99 0.46 0.63 0.30 0.93 0.60 0.64 0.86 0.98 0.67 0.10 0.83 0.63 0.01 0.32 0.01 0.94 0.59 0.81 0.40 0.75 0.15 0.39 0.21 0.24 0.10 0.95 0.28 0.59 0.33 0.58 0.92 0.72 0.33 0.32 0.31 0.57 0.74 0.61 0.96 0.83 1.00 0.28 0.14 0.86 0.01 0.91 0.43 0.88 0.91 0.04 ]
[0.25 0.41 0.97 0.06 0.22 0.74 0.98 0.11 0.98 0.14 0.70 0.17 1.00 0.55 0.58 0.48 0.39 0.47 0.65 0.80 0.59 0.07 0.42 0.72 0.14 0.28 0.63 0.68 0.46 0.71 0.63 0.96 0.75 0.15 0.29 0.89 0.12 0.88 0.69 0.29 0.28 0.44 0.05 0.33 0.71 0.52 0.20 0.39 0.30 0.55 0.42 0.68 0.33 0.88 0.46 0.83 0.57 0.86 0.97 0.66 0.45 0.90 0.98 0.78 0.33 0.65 0.92 0.80 0.06 0.10 0.90 ]
[0.86 0.65 0.22 0.15 0.93 0.77 0.26 0.18 0.27 0.24 0.93 0.97 0.55 1.00 0.62 0.31 0.72 0.12 0.33 0.81 0.73 0.31 0.37 0.66 0.64 0.26 0.86 0.33 0.56 0.05 0.98 0.94 0.54 0.67 0.76 0.93 0.07 0.43 0.79 0.50 0.06 0.29 0.72 0.47 0.66 0.76 0.27 0.30 0.51 0.00 0.70 0.95 0.18 0.81 0.33 0.41 0.07 0.61 0.42 0.94 0.45 0.81 0.74 0.06 0.94 0.82 0.57 0.76 0.73 0.07 0.43 ]
[0.27 0.72 0.26 0.25 0.04 0.88 0.98 0.91 0.50 0.89 0.82 0.05 0.58 0.62 1.00 0.52 0.06 0.77 0.64 0.82 0.02 0.24 0.79 0.67 0.83 0.54 0.62 0.47 0.50 0.49 0.70 0.84 0.77 0.68 0.95 0.46 0.84 0.39 0.12 0.77 0.35 0.45 0.87 0.23 0.17 0.75 0.71 0.20 0.63 0.87 0.77 0.51 0.51 0.66 0.90 0.39 0.93 0.62 0.56 0.57 0.84 0.48 0.79 0.54 0.36 0.81 0.14 0.27 0.67 0.73 0.69 ]
[0.81 0.27 0.66 0.53 0.82 0.05 0.61 0.71 0.46 0.85 0.41 0.50 0.48 0.31 0.52 1.00 0.97 0.11 0.11 0.77 0.70 0.78 0.30 0.23 0.86 0.55 0.06 0.23 0.80 0.89 0.77 0.32 0.49 0.01 0.24 0.88 0.50 0.22 0.82 0.03 0.23 0.60 0.20 0.31 0.93 0.32 0.81 0.98 0.00 0.99 0.12 0.84 0.39 0.59 0.54 0.48 0.29 0.32 1.00 0.75 0.25 0.90 0.13 0.85 0.39 0.29 0.74 0.24 0.30 0.70 0.15 ]
[0.77 0.73 0.37 0.53 0.66 0.30 0.65 0.38 0.47 0.22 0.57 0.53 0.39 0.72 0.06 0.97 1.00 0.71 0.55 0.74 0.27 0.80 0.45 0.16 0.15 0.12 0.44 0.56 0.25 0.16 0.32 0.52 0.48 0.64 0.29 0.69 0.80 0.60 0.04 0.84 0.97 0.62 0.80 0.60 0.19 0.36 0.40 0.69 0.91 0.18 0.57 0.74 0.96 0.78 0.66 0.48 0.39 0.26 0.93 0.28 0.84 0.95 0.31 0.63 0.77 0.54 0.07 0.66 0.20 0.50 0.39 ]
[0.08 0.89 0.68 0.32 0.64 0.56 0.33 0.44 0.05 0.37 0.96 0.42 0.47 0.12 0.77 0.11 0.71 1.00 0.31 0.78 0.77 0.25 0.07 0.10 0.78 0.73 0.61 0.70 0.87 0.92 0.51 0.53 0.77 0.80 0.49 0.86 0.30 0.25 0.40 0.76 0.07 0.68 0.95 0.73 0.39 0.68 0.49 0.75 0.82 0.38 0.43 0.09 0.27 0.14 0.44 0.62 0.36 0.07 0.68 0.02 0.86 0.71 0.14 0.82 0.67 0.29 0.70 0.40 0.15 0.55 0.17 ]
